title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Sadak 2,2020,https://en.wikipedia.org/wiki/Sadak_2,Sadak 2,Mahesh Bhatt,"Sanjay Dutt, Alia Bhatt, Aditya Roy Kapur, Jisshu Sengupta",,,Disney+ Hotstar,,Action Thriller Road
Ram Singh Charlie,2020,https://en.wikipedia.org/wiki/Ram_Singh_Charlie,Ram Singh Charlie,Nitin Kakkar,"Kumud Mishra, Divya Dutta, Akarsh Khurana, Farrukh Seyer",,,Sony LIV,Little Too Much Productions,Ie Is A 2020 Indian Hindi-Language Drama
Milestone,2020,https://en.wikipedia.org/wiki/Meel_Patthar,Meel Patthar,Ivan Ayr,"Suvinder Vicky, Lakshvir Saran",,,Netflix,Jabberwockee Talkies,Is A 2020 Indian Hindi-Language Drama
Atkan Chatkan,2020,https://en.wikipedia.org/wiki/Atkan_Chatkan,Atkan Chatkan,Shiv Hare,"Lydian Nadhaswaram, Spruha Shirish Joshi, Yash Rane, Sachin Chaudhary, Tamanna Dipak, Ayesha Vindhara, Tanmay Chaturvedi",,,ZEE5,Lokaa Entertainment,2020 Indian Hindi-Language Musical Drama
Rani ka raja,2020,https://en.wikipedia.org/wiki/Roop_Ki_Rani_Choron_Ka_Raja,Roop Ki Rani Choron Ka Raja,Satish Kaushik,"Anil Kapoor, Sridevi, Anupam Kher, Jackie Shroff",₹ 9 crore ,,,,E Shroff It Was The Highest-Budget Hindi
The Sound of Silence,2020,https://en.wikipedia.org/wiki/Nishabdham,Nishabdham,Hemant Madhukar,"Anushka Shetty, R. Madhavan, Michael Madsen, Anjali, Shalini Pandey, Subbaraju",₹ 30 crore ,,Amazon Prime Video,,Is A 2020 Indian Telugu-Language Mystery
London Confidential,2020,https://en.wikipedia.org/wiki/London_Confidential,London Confidential,Kanwal Sethi,"Mouni Roy, Purab Kohli, Kulraj Randhawa, Sagar Arya",,,ZEE5,JAR Pictures,Is An Indian Hindi-Language Spy Thriller
Reporter Rishi,2020,https://en.wikipedia.org/wiki/Manu_Rishi,Manu Rishi,,,,,,,T And Dialogue Writer Who Works In Hindi
Halahal,2020,https://en.wikipedia.org/wiki/Halahal_(film),Halahal,Randeep Jha,"Sachin Khedekar, Barun Sobti",,,Eros Now,Eros International,N Indian Hindi-Language Mystery Thriller
Bahut Hua Sammaan,2020,https://en.wikipedia.org/wiki/Bahut_Hua_Samman,Bahut Hua Samman,Ashish R. Shukla,"Raghav Juyal, Abhishek Chauhan, Sanjay Mishra, Ram Kapoor, Nidhi Singh, Namit Das, Flora Saini",₹10- 15 Cr,,Disney+ Hotstar,,20 Indian Hindi-Language Comedy Thriller
Khaali Peeli,2020,https://en.wikipedia.org/wiki/Khaali_Peeli,Khaali Peeli,Maqbool Khan,"Ishaan Khatter, Ananya Panday, Jaideep Ahlawat",,,Zee PlexZEE5,,I Is A 2020 Indian Hindi-Language Masala
Ginny Weds Sunny,2020,https://en.wikipedia.org/wiki/Ginny_Weds_Sunny,Ginny Weds Sunny,Puneet Khanna,"Yami Gautam, Vikrant Massey",,,Netflix,Soundrya Production,Y Is A 2020 Indian Hindi Romantic Comedy
Chote Nawab,2020,https://en.wikipedia.org/wiki/Chote_Nawab,Chote Nawab,Kumud Chaudhary,"Akshay Oberoi, Plabita Borthakur, Svar Kamble",,,,Yoodlee films,Is A 2024 Indian Hindi-Language Drama
Comedy Couple,2020,https://en.wikipedia.org/wiki/Comedy_Couple,Comedy Couple,Nachiket Samant,"Saqib Saleem, Shweta Basu Prasad",,,ZEE5,Yoodlee films,2020 Zee5 Original Indian Hindi Language
Footfairy,2020,https://en.wikipedia.org/wiki/Footfairy,Footfairy,Kanishk Varma,"Ashish Pathode, Gulshan Devaiah, Sagarika Ghatge, Kunaal Roy Kapur, Muskan Bamne, Karan Arvind Bendre, Shamal Rokade, Yogesh Soman",,,&pictures,,Fairy Is A Hindi-Language Crime-Thriller
Kaali Khuhi,2020,https://en.wikipedia.org/wiki/Kaali_Khuhi,Kaali Khuhi,Terrie Samundra,"Shabana Azmi, Sanjeeda Sheikh, Riva Arora, Satyadeep Mishra, Leela Samson",,,Netflix,Manomay Motion Pictures,Khuhi Is An Indian Hindi-Language Horror
Nazarband,2020,https://en.wikipedia.org/wiki/Ashapurna_Devi,Ashapurna Devi,,,,,,,953 Novel Jog Biyog Inspired A Number Of
Taish,2020,https://en.wikipedia.org/wiki/Taish,Taish,Bejoy Nambiar,"Pulkit Samrat, Jim Sarbh, Harshvardhan Rane, Kriti Kharbanda, Sanjeeda Sheikh",,,ZEE5,,Neo-Noir Action Thriller Drama
Welcome Home,2020,https://en.wikipedia.org/wiki/Welcome_Home_(2020_film),Welcome Home,Pushkar Mahabal,"Kashmira Irani, Swarda Thigale, Boloram Das, Shashi Bhushan, Tina Bhatia",,,SonyLIV,,20 Indian Hindi-Language Horror Thriller
Laxmii,2020,https://en.wikipedia.org/wiki/Laxmii,Laxmii,Raghava Lawrence,"Akshay Kumar, Kiara Advani",,,Disney+ Hotstar,,2020 Indian Hindi-Language Horror Comedy
Ludo,2020,https://en.wikipedia.org/wiki/Ludo_(film),Ludo,Anurag Basu,"Abhishek Bachchan, Aditya Roy Kapur, Rajkummar Rao, Pankaj Tripathi, Fatima Sana Shaikh, Sanya Malhotra, Rohit Saraf, Pearle Maaney",,,Netflix,,Black Comedy Crime
Chhalaang,2020,https://en.wikipedia.org/wiki/Chhalaang,Chhalaang,Hansal Mehta,"Rajkummar Rao, Nushrat Bharucha, Mohammed Zeeshan Ayyub, Saurabh Shukla",,,Amazon Prime Video,,Sports Comedy Drama
Fukrey Boyzzz: Space Mein Fukrapanti,2020,https://en.wikipedia.org/wiki/Fukrey,Fukrey,Mrighdeep Singh Lamba,"Pulkit Samrat, Manjot Singh, Ali Fazal, Varun Sharma, Priya Anand, Vishakha Singh, Pankaj Tripathi, Richa Chadda",₹ 8 crore ,₹ 53 crore ,AA Films,Excel Entertainment,13 Indian Hindi-Language Comedy Thriller
Suraj Pe Mangal Bhari,2020,https://en.wikipedia.org/wiki/Suraj_Pe_Mangal_Bhari,Suraj Pe Mangal Bhari,Abhishek Sharma,"Manoj Bajpayee, Diljit Dosanjh, Fatima Sana Shaikh",,est. ₹ 4.32 crore ,Zee Studios,Zee Studios,2020 Indian Hindi-Language Satire Comedy
Meher,2020,https://en.wikipedia.org/wiki/Meher_Vij,Meher Vij,,,,,,,S An Indian Actress Who Appears In Hindi
Indoo Ki Jawani,2020,https://en.wikipedia.org/wiki/Indoo_Ki_Jawani,Indoo Ki Jawani,Abir Sengupta,"Kiara Advani, Aditya Seal, Mallika Dua",,₹1.52 crore ,AA Films,,Is A 2020 Indian Hindi-Language Comedy
Torbaaz,2020,https://en.wikipedia.org/wiki/Torbaaz,Torbaaz,Girish Malik,"Sanjay Dutt, Nargis Fakhri, Rahul Dev, Rahul Mittra, Kuwaarjeet Chopraa, Gavie Chahal",,,Netflix,,20 Indian Hindi-Language Action Thriller
Unpaused,2020,https://en.wikipedia.org/wiki/Unpaused,Unpaused,Tannishtha ChatterjeeRaj & DKNitya MehraNikkhil AdvaniAvinash Arun,"Gulshan Devaiah, Sumeet Vyas, Saiyami Kher, Richa Chadda, Abhishek Banerjee, Ratna Pathak Shah, Ishwak Singh, Geetika Vidya Ohlyan, Rinku Rajguru, Lillete Dubey",,,Amazon Prime Video,,Ed Is An Indian Hindi-Language Anthology
Sayonee,2020,https://en.wikipedia.org/wiki/Sayonee_(film),Sayonee,Nitin Kumar Gupta,"Tanmay Ssingh, Musskan Sethi, Rahul Roy, Yograj Singh, Upasana Singh",,,,,20 Indian Hindi-Language Action Thriller
AK vs AK,2020,https://en.wikipedia.org/wiki/AK_vs_AK,AK vs AK,Vikramaditya Motwane,"Anil Kapoor, Anurag Kashyap, Harshvardhan Kapoor, Yogita Bihani",,,Netflix,Andolan Films,Black Comedy Thriller
Coolie No. 1,2020,https://en.wikipedia.org/wiki/Coolie_No._1_(2020_film),Coolie No. 1,David Dhawan,"Varun Dhawan, Sara Ali Khan, Paresh Rawal",,,Amazon Prime VideoTips Industries,Pooja Entertainment,1 Is A 2020 Indian Hindi-Language Masala
Shakeela,2020,https://en.wikipedia.org/wiki/Shakeela,Shakeela,,,,,,,Malayalam And Telugu Language
Amar Prem,2020,https://en.wikipedia.org/wiki/Amar_Prem,Amar Prem,Shakti Samanta,"Sharmila Tagore, Rajesh Khanna",,,,Shakti Films,Is A 1972 Indian Hindi Romantic Drama
Contact Killer,2020,https://en.wikipedia.org/wiki/Mrs._Serial_Killer,Mrs. Serial Killer,Shirish Kunder,"Jacqueline Fernandez, Manoj Bajpayee, Mohit Raina",,,Netflix,Three's Company Productions Pvt.Ltd,Is A 2020 Indian Crime Thriller
Narayana,2020,https://en.wikipedia.org/wiki/Uppalapati_Surya_Narayana_Raju,U. Surya Narayana Raju,,,,,,,An Indian
Nail Polish,2021,https://en.wikipedia.org/wiki/Nail_Polish_(film),Nail Polish,Bugs Bhargava Krishna,"Arjun Rampal, Manav Kaul, Madhoo, Anand Tiwari, Rajit Kapur, Samreen Kaur",,,ZEE5,Ten Years Younger Productions,Legal Thriller Drama
Kaagaz,2021,https://en.wikipedia.org/wiki/Kaagaz,Kaagaz,Satish Kaushik,"Pankaj Tripathi, Monal Gajjar, Amar Upadhyay, Tina Ahuja, Lankesh Bhardwaj",,,ZEE5,,Is A 2021 Indian Biographical Comedy
12 O' Clock,2021,https://en.wikipedia.org/wiki/12_'O'_Clock_(film),12 'O' Clock,Ram Gopal Varma,"Mithun Chakraborty, Makarand Deshpande, Flora Saini, Manav Kaul, Krishna Gautam",,,UFO Moviez,Company Production,K Is A 2021 Indian Hindi-Language Horror
My Darling,2021,"https://en.wikipedia.org/wiki/Monica,_O_My_Darling","Monica, O My Darling",Vasan Bala,"Rajkummar Rao, Radhika Apte, Huma Qureshi",,,Netflix,Matchbox Shots,Neo-Noir Dark Comedy Crime Thriller
The Power,2021,https://en.wikipedia.org/wiki/The_Power_(2021_Indian_film),The Power,Mahesh Manjrekar,"Vidyut Jammwal, Shruti Haasan, Mahesh Manjrekar, Jisshu Sengupta, Sachin Khedekar, Medha Manjrekar, Zakir Hussain, Prateik Babbar, Yuvika Chaudhary",₹50 Cr,₹36.67 Cr,Zee Plex,,21 Indian Hindi-Language Action Thriller
Tribhanga,2021,https://en.wikipedia.org/wiki/Tribhanga_(film),Tribhanga,Renuka Shahane,"Kajol, Tanvi Azmi, Mithila Palkar",,,Netflix,,Is A 2021 Indian Trilingual Family Drama
Anaamika,2021,https://en.wikipedia.org/wiki/Harshvardhan_Rane,Harshvardhan Rane,,,,,,,Who Primarily Works In Hindi And Telugu
Madam Chief Minister,2021,https://en.wikipedia.org/wiki/Madam_Chief_Minister,Madam Chief Minister,Subhash Kapoor,"Richa Chadda, Manav Kaul",,est. ₹ 0.5 million ,AA Films,,21 Indian Hindi-Language Political Drama
Aavartan,2021,https://en.wikipedia.org/wiki/51st_International_Film_Festival_of_India,,,,,,,,The 51St International
Bring on the Bollywood,2021,https://en.wikipedia.org/wiki/Rishi_Nair,Rishi Nair,,,,,,,He Appeared In The Independent
Fire in the Mountains,2021,https://en.wikipedia.org/wiki/Fire_in_the_Mountains,Fire in the Mountains,Ajitpal Singh,"Vinamrata Rai, Chandan Bisht, Harshita Tiwari, Mayank Singh Jaira",,"$12,038 ",,Jar Pictures[1],Fire In The Mountains Is An Indian Drama
Lahore Confidential,2021,https://en.wikipedia.org/wiki/Lahore_Confidential,Lahore Confidential,Kunal Kohli,"Richa Chadda, Karishma Tanna, Arunoday Singh",,,ZEE5,JAR Pictures,2021 Indian Hindi-Language Spy Thriller
Sakshi,2021,https://en.wikipedia.org/wiki/Sakshi_Tanwar,Sakshi Tanwar,,,,,,,Who Primarily Works In Hindi
Tuesdays and Fridays,2021,https://en.wikipedia.org/wiki/Shivam_Bhaargava,Shivam Bhaargava,,,,,,,N Indian Actor Who Mainly Works In Hindi
The Girl on the Train,2021,https://en.wikipedia.org/wiki/The_Girl_on_the_Train_(2021_film),The Girl on the Train,Ribhu Dasgupta,"Parineeti Chopra, Aditi Rao Hydari, Kirti Kulhari, Avinash Tiwary",,,Netflix,Reliance Entertainment,1 Indian Hindi-Language Mystery Thriller
Roohi,2021,https://en.wikipedia.org/wiki/Roohi_(2021_film),Roohi,Hardik Mehta,"Rajkummar Rao, Janhvi Kapoor, Varun Sharma",₹35 crore ,est. ₹30.33 crore ,Jio Studios,,021 Indian Hindi-Language  Comedy Horror
Fauji Calling,2021,https://en.wikipedia.org/wiki/Mera_Fauji_Calling,Mera Fauji Calling,Aaryaan Saxena,"Sharman Joshi, Vikram Singh, Bidita Bag, Mugdha Godse, Zarina Wahab, Shishir Sharma, Mahi Soni",,,Panorama Studios,,Is A 2021 Hindi-Language Action Drama
Time to Dance,2021,https://en.wikipedia.org/wiki/Time_to_Dance,Time to Dance,Stanley D'Costa,"Sooraj Pancholi, Isabelle Kaif, Waluscha De Sousa",,,AA Films,T Films UK Limited Production,Time To Dance Is A 2021 Indian Dance
Mumbai Saga,2021,https://en.wikipedia.org/wiki/Mumbai_Saga,Mumbai Saga,Sanjay Gupta,"John Abraham, Emraan Hashmi, Kajal Aggarwal, Rohit Roy, Anjana Sukhani, Mahesh Manjrekar, Prateik Babbar, Samir Soni, Amole Gupte, Gulshan Grover",₹64 crore ,est. ₹22.29 crore ,AA Films[1],,2021 Indian Hindi-Language Action Crime
Sandeep Aur Pinky Faraar,2021,https://en.wikipedia.org/wiki/Sandeep_Aur_Pinky_Faraar,Sandeep Aur Pinky Faraar,Dibakar Banerjee,"Parineeti Chopra, Arjun Kapoor",₹ 20 crore ,₹ 58.125 lakhs ,Yash Raj Films,DBP,Black Comedy Drama
Raka,2021,https://en.wikipedia.org/wiki/Happy_Hardy_and_Heer,Happy Hardy and Heer,Raka,"Himesh Reshammiya, Sonia Mann",,,Tips Industries,,A 2020 Bollywood Musical Romantic Drama
Haathi Mere Saathi,2021,https://en.wikipedia.org/wiki/Kaadan,KaadanAranyaHaathi Mere Saathi,Prabhu Solomon,"Rana Daggubati, Vishnu Vishal, (Tamil and Telugu), Pulkit Samrat, (Hindi), Zoya Hussain, Shriya Pilgaonkar",,,Eros InternationalHindi version:Zee CinemaEros Now,Eros International,Is A 2021 Indian Action Adventure
Pagglait,2021,https://en.wikipedia.org/wiki/Pagglait,Pagglait,Umesh Bist,"Sanya Malhotra, Ashutosh Rana, Shruti Sharma, Raghubir Yadav, Rajesh Tailang",,,Netflix[2],,Black Comedy Drama
Silence: Can You Hear It,2021,https://en.wikipedia.org/wiki/Silence..._Can_You_Hear_It?,Silence... Can You Hear It?,Aban Bharucha Deohans,"Manoj Bajpayee, Prachi Desai, Arjun Mathur, Barkha Singh",,,ZEE5,,Is A 2021 Indian Hindi-Language Thriller
Saina,2021,https://en.wikipedia.org/wiki/Saina_(film),Saina,Amole Gupte,Parineeti Chopra,₹ 26 crores ,₹ 1.5 crore ,Cinestaan AA Distributors,,Biographical Sports
Flight,2021,https://en.wikipedia.org/wiki/Flight_(2021_film),Flight,Suraj Joshi,"Mohit Chadda, Pavan Malhotra, Zakir Hussain, Shibani Bedi",,,Reliance EntertainmentUFO MoviezAmazon Prime Video,Crazy Boyz Entertainment Production,Indian Hindi-Language Aviation Thriller
Koi Jaane Na,2021,https://en.wikipedia.org/wiki/Koi_Jaane_Na,Koi Jaane Na,Amin Hajee,"Kunal Kapoor, Amyra Dastur",,,AA Films,,Psychological Thriller
The Big Bull,2021,https://en.wikipedia.org/wiki/The_Big_Bull,The Big Bull,Kookie Gulati,"Abhishek Bachchan, Ileana D'Cruz, Nikita Dutta",,,Disney+ Hotstar,,A 2021 Indian Hindi-Language Crime Drama
Hello Charlie,2021,https://en.wikipedia.org/wiki/Hello_Charlie,Hello Charlie,Pankaj Saraswat,"Jackie Shroff, Aadar Jain, Shhloka Pandit, Elnaaz Norouzi, Rajpal Yadav",,,Amazon Prime Video,Excel Entertainment,Arlie Is An Indian Hindi-Language Comedy
Ajeeb Daastaans,2021,https://en.wikipedia.org/wiki/Ajeeb_Daastaans,Ajeeb Daastaans,Shashank KhaitanRaj MehtaNeeraj GhaywanKayoze Irani,,,,Netflix,Dharmatic Entertainment,Is A 2021 Hindi-Language Anthology
Bansuri: The Flute,2021,https://en.wikipedia.org/wiki/Bansuri:_The_Flute,Bansuri: The Flute,Hari Viswanath,"Anurag Kashyap, Rituparna Sengupta, Upendra Limaye",,,,,Te Is A 2021 Indian Hindi-Language Drama
Switchh,2021,https://en.wikipedia.org/wiki/Switchh,Switchh,Mustufa Raj,"Naren Kumar, Vikrant Massey, Madhua Sneha",,,Eros Now,Nine Hope Productions,21 Indian Hindi-Language Action Thriller
Doctor I Love You,2021,https://en.wikipedia.org/wiki/Doctor_(2021_film),Doctor,Nelson Dilipkumar,"Sivakarthikeyan, Vinay Rai, Priyanka Mohan",₹ 25 crore ,est. ₹ 100 crore ,KJR Studios,,2021 Indian Tamil-Language Action Comedy
Wo Meri Student Hai,2021,https://en.wikipedia.org/wiki/Shaheer_Sheikh,Shaheer Sheikh,,,,,,,And Appeared In Several Series And
Radhe,2021,https://en.wikipedia.org/wiki/Radhe_(2021_film),Radhe,Prabhu Deva,"Salman Khan, Disha Patani, Randeep Hooda, Jackie Shroff",₹90 crore ,₹18.33 crore ,Zee StudiosZee PlexZEE5[3][4],,21 Indian Hindi-Language Action Thriller
RK/RKAY,2021,https://en.wikipedia.org/wiki/RK/RKay,RK/Rkay,Rajat Kapoor,"Rajat Kapoor, Mallika Sherawat, Ranvir Shorey, Manu Rishi, Kubbra Sait",,,,,2021 Indian Hindi-Language Comedy-Drama
D Company,2021,https://en.wikipedia.org/wiki/D_Company_(2021_film),D Company,Ram Gopal Varma,"Ashwat Kanth, Shaleen Malhotra, Rudr Kanth, Naina Ganguly, Irra Mor, Anketa Maharana, Mursaleen Qureshi, Pranay Dixit, Sandeep Bose, Abhilash Chaudhary",,,Spark ProductionsA Company Production,Spark Productions,S A 2021 Indian Hindi Language Docudrama
Angithee,2021,https://en.wikipedia.org/wiki/Shafaq_Naaz,Shafaq Naaz,,,,,,,Shafaq Naaz Acted In The
