title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Miss Lovely,2012,https://en.wikipedia.org/wiki/Miss_Lovely,Miss Lovely,Ashim Ahluwalia,"Nawazuddin Siddiqui, Niharika Singh, Menaka Lalwani, Anil George, Zeena Bhatia",,,Easel FilmsEagle Movies,,Miss Lovely Is A 2012 Indian Drama
Arjun: The Warrior Prince,2012,https://en.wikipedia.org/wiki/Arjun:_The_Warrior_Prince,Arjun: The Warrior Prince,Arnab Chaudhuri,,,,UTV Motion Pictures,,Prince Is A 2012 Indian Animated Action
Yeh Khula Aasmaan,2012,https://en.wikipedia.org/wiki/Yeh_Khula_Aasmaan,Yeh Khula Aasmaan,Gitanjali Sinha,"Raghubir Yadav, Yashpal_Sharma, Raj Tandon, Anya Anand, Manjusha Godse, Kishor Nadalskar, Nitin Kerur, Aditya Siddhu, Gulshan Pandey",,,,,Is A 2012 Hindi-Language
Rowdy Rathore,2012,https://en.wikipedia.org/wiki/Rowdy_Rathore,Rowdy Rathore,Prabhu Deva,"Akshay Kumar, Sonakshi Sinha, Nassar",₹ 60 crore ,₹ 203.39 crore ,UTV Motion Pictures,,E Is A 2012 Indian Hindi-Language Action
Shanghai,2012,https://en.wikipedia.org/wiki/Shanghai_(2012_film),Shanghai,Dibakar Banerjee,"Prosenjit Chatterjee, Emraan Hashmi, Abhay Deol, Farooq Shaikh, ,, Kalki Koechlin, Pitobash Tripathy",,₹ 349 million (US$4.1 million) million ,PVR Pictures,,Political Thriller
Ferrari Ki Sawaari,2012,https://en.wikipedia.org/wiki/Ferrari_Ki_Sawaari,Ferrari Ki Sawaari,Rajesh Mapuskar,"Sharman Joshi, Boman Irani, Ritvik Sahore, Vidya Balan, Paresh Rawal, Seema Bhargava Pahwa, Deepak Shirke, Aakash Dabhade, Vijay Nikam, Nilesh Diwekar, Bhalchandra Kadam",₹ 10 crore ,₹45.69 crore ,,,Sports Comedy Drama
Teri Meri Kahaani,2012,https://en.wikipedia.org/wiki/Teri_Meri_Kahaani_(film),Teri Meri Kahaani,Kunal Kohli,"Shahid Kapoor, Priyanka Chopra, Prachi Desai, Neha Sharma",₹ 300 million ,₹ 540 million ,Eros InternationalWave Cinemas[1],,Period Romantic Comedy
Daal Mein Kuch Kaala Hai,2012,https://en.wikipedia.org/wiki/Daal_Mein_Kuch_Kaala_Hai,Daal Mein Kuch Kaala Hai,Aanand Balraj; assist.: Priyanka Raina,"Veena Malik, Jackie Shroff, Vijay Raaz, Shakti Kapoor","₹ 60 million (US$710,000)",,D Bali Movies Pvt Ltd,,2012 Indian Hindi-Language Black Comedy
3 Bachelors,2012,https://en.wikipedia.org/wiki/3_Bachelors,3 Bachelors,Ajai Sinha,"Sharman Joshi, Manish Nagpal, Manoj Pahwa, Himani Shivpuri, Raima Sen, Riya Sen",,,,UV News Media & Communication Limited,12 Indian Hindi-Language Romantic Comedy
Maximum,2012,https://en.wikipedia.org/wiki/Maximum_(film),Maximum,Kabeer Kaushik,"Sonu Sood, Naseeruddin Shah, Neha Dhupia, Vinay Pathak",,,,,012 Indian Hindi-Language Crime Thriller
Delhi Safari,2012,https://en.wikipedia.org/wiki/Delhi_Safari,Delhi Safari,Nikkhil Advani,"Akshaye Khanna, Govinda, Suniel Shetty, Boman Irani, Urmila Matondkar, Swini Khara",,,Shemaroo Entertainment,,Computer-Animated Musical Comedy
Bol Bachchan,2012,https://en.wikipedia.org/wiki/Bol_Bachchan,Bol Bachchan,Rohit Shetty,"Ajay Devgn, Abhishek Bachchan, Asin, Prachi Desai, Krishna Abhishek, Neeraj Vora, Archana Puran Singh",₹ 50 crore,₹ 165 crore,Fox Star Studios,,2012 Indian Hindi-Language Action Comedy
Cocktail,2012,https://en.wikipedia.org/wiki/Cocktail_(2012_film),Cocktail,Homi Adajania,"Saif Ali Khan, Deepika Padukone, Diana Penty, Dimple Kapadia, Boman Irani, Randeep Hooda",₹35 crore,₹125.7 crore,Eros International,,12 Indian Hindi-Language Romantic Comedy
Life! Camera Action...,2012,https://en.wikipedia.org/wiki/Thug_Life_(2025_film),Thug Life,Mani Ratnam,"Kamal Haasan, Silambarasan TR, Trisha Krishnan, Aishwarya Lekshmi, Abhirami, Ashok Selvan",₹ 200–300 crore ,est. ₹ 97 crore ,see below,,Tamil-Language Gangster Action Drama
Shudra the Rising,2012,https://en.wikipedia.org/wiki/Shudra:_The_Rising,Shudra: The Rising,Sanjiv Jaiswal,"Shree Dhar Dubey, Kirran Sharad, Praveen Baby",,,,,E Rising Is A 2012 Indian Hindi-Language
Kyaa Super Kool Hain Hum,2012,https://en.wikipedia.org/wiki/Kyaa_Super_Kool_Hain_Hum,Kyaa Super Kool Hain Hum,Sachin Yardi,"Riteish Deshmukh, Tusshar Kapoor, Neha Sharma, Sarah Jane Dias, Anupam Kher",₹19 crore ,₹60.77 crore ,Balaji Motion Pictures,,2012 Indian Hindi-Language Adult Comedy
Aalaap,2012,https://en.wikipedia.org/wiki/Aalaap,Aalaap,Manish Manikpuri[2],"Amit Purohit, Harsh Rajput, Aabid Shamim, Pitobash, Ruhi Chaturvedi, Rituparna Sengupta, Abhimanyu Singh, Raghubir Yadav, Omkar Das Manikpuri, Vijay Raaz, Murli Sharma",,,Shree Shankaracharya Arts Pvt Ltd,,2012 Indian Hindi-Language Musical Drama
Delhi Eye,2012,https://en.wikipedia.org/wiki/Delhi_Belly_(film),Delhi Belly,Abhinay Deo,"Imran Khan, Vir Das, Kunaal Roy Kapur, Poorna Jagannathan, Shenaz Treasurywala, Vijay Raaz",₹ 23 crore ,₹ 87.60crore ,UTV Motion Pictures,Aamir Khan Productions,Lhi Belly Is A 2011 Indian Action Comedy
Krishna Aur Kans,2012,https://en.wikipedia.org/wiki/Krishna_Aur_Kans,Krishna Aur Kans,Vikram Veturi,"Om Puri, Juhi Chawla, Prachi Save, Manoj Bajpayee, Harish Bhimani, Neetu Chaudhary, Meghna Erande, Ninad Kamat, Jameel Khan, Shudir Pandey, Uday Sabnis",,,Reliance Entertainment,Reliance Animation,Language Animated Epic Religious
5 Ghantey Mien 5 Crore,2012,https://en.wikipedia.org/wiki/Meera_(Pakistani_actress),Meera,,,,,,,Is A Pakistani
Ek Tha Tiger,2012,https://en.wikipedia.org/wiki/Ek_Tha_Tiger,Ek Tha Tiger,Kabir Khan,"Salman Khan, Katrina Kaif, Ranvir Shorey, Roshan Seth, Girish Karnad, Gavie Chahal",₹ 75 crore ,est. ₹ 335 crore ,Yash Raj Films,Yash Raj Films,12 Indian Hindi-Language Action Thriller
Second Marriage Dot Com,2012,https://en.wikipedia.org/wiki/Second_Marriage_Dot_Com,Second Marriage Dot Com,Gaurav Panjwani,"Mohit Chauhan, Vishal Nayak, Charu Rahtogi, Sayani Gupta",,,,Vin Mehta Films Pvt Ltd.,Arriage Dot Com Is A 2012 Hindi-Language
Shirin Farhad Ki Toh Nikal Padi,2012,https://en.wikipedia.org/wiki/Shirin_Farhad_Ki_Toh_Nikal_Padi,Shirin Farhad Ki Toh Nikal Padi,Bella Bhansali Segal,"Farah Khan, Boman Irani, Kavin Dave, Shammi, Kurush Deboo, Daisy Irani",,₹ 94.8 million (US$1.1 million) (1 week domestic) ,Bhansali ProductionsEros International,,12 Indian Hindi-Language Romantic Comedy
B.A. Pass,2012,https://en.wikipedia.org/wiki/B.A._Pass,B.A.Pass,Ajay Bahl,"Shilpa Shukla, Shadab Kamal, Rajesh Sharma, Dibyendu Bhattacharya",,₹ 284 million ,VIP Films,Filmybox n Tonga Talkies,S A 2012 Indian Neo Noir Erotic Thriller
Joker,2012,https://en.wikipedia.org/wiki/Joker_(2012_film),Joker,Shirish Kunder,"Akshay Kumar, Sonakshi Sinha, Minissha Lamba, Shreyas Talpade",₹47 crore,est. ₹35.87 crore ,UTV Motion Pictures,,Science Fiction Comedy
From Sydney with Love,2012,https://en.wikipedia.org/wiki/Evelyn_Sharma,Evelyn Sharma,,,,,,,Nd Model Who Appears Primarily In Indian
Raaz 3,2012,https://en.wikipedia.org/wiki/Raaz_3:_The_Third_Dimension,Raaz 3: The Third Dimension,Vikram Bhatt,"Bipasha Basu, Emraan Hashmi, Esha Gupta",₹25 crore,₹101.1 crore ,Fox Star Studios,Vishesh Films,Supernatural Horror
Chal Pichchur Banate Hain,2012,https://en.wikipedia.org/wiki/Chal_Pichchur_Banate_Hain,Chal pichchur Banate Hain,Pritish Chakraborty,"Rahil Tandon, Bhavna Ruparel",,,,,S Make A
Riwayat,2012,https://en.wikipedia.org/wiki/Riwayat,Riwayat,Vijay Patkar,"Khalid Siddiqui, Samapika Debnath, Saurabh Dubey, Salil Ankola",,,,Horizon Films Pvt Ltd,Is A 2010 Indian Drama
Barfi!,2012,https://en.wikipedia.org/wiki/Barfi!,Barfi!,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra, Ileana D'Cruz",₹ 35 crore ,₹ 175 crore ,UTV Motion Pictures,,Period Romantic Comedy
English Vinglish,2012,https://en.wikipedia.org/wiki/English_Vinglish,English Vinglish,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",₹10 crore ,₹198 crore ( see below ),Eros International,Hope Productions,2012 Indian Hindi-Language Comedy-Drama
The Lost Tape,2012,https://en.wikipedia.org/wiki/The_Lost_Tape_(film),The Lost Tape,Rakshit Dahiya,"Ankuar Panchal, Esha Rajee, Nishantt Tanwar, Monali Sehgal, Shaurya Singh",,,Dimension Pictures,Baphna Films,Found Footage Psychological Horror
Jeena Hai Toh Thok Daal,2012,https://en.wikipedia.org/wiki/Jeena_Hai_Toh_Thok_Daal,Jeena Hai Toh Thok Daal,Manish Vatsalya,"Ravi Kishen, Yashpal Sharma, Rahul Kumar, Manish Vatsalya, Hazel Crowney",,,,,2012 Indian Hindi-Language Action Crime
Heroine,2012,https://en.wikipedia.org/wiki/Heroine_(2012_film),Heroine,Madhur Bhandarkar,"Kareena Kapoor Khan, Arjun Rampal, Randeep Hooda",,,UTV Motion Pictures,,Psychological Drama
Kamaal Dhamaal Malamaal,2012,https://en.wikipedia.org/wiki/Kamaal_Dhamaal_Malamaal,Kamaal Dhamaal Malamaal,Priyadarshan,"Nana Patekar, Paresh Rawal, Om Puri, Asrani, Shreyas Talpade, Shakti Kapoor, Nyra Banerjee, Vivek Gopan",,,,Percept Pictures,Al Is A 2012 Hindi-Language Comedy Drama
OMG: Oh My God!,2012,https://en.wikipedia.org/wiki/OMG_–_Oh_My_God!,OMG – Oh My God!,Umesh Shukla[1],"Mithun Chakraborty, Akshay Kumar, Paresh Rawal",₹ 20 crores ,₹ 149.90 crores ,Viacom18 Motion PicturesWave Cinemas[3],,Satirical Comedy Drama
Jalpari: The Desert Mermaid,2012,https://en.wikipedia.org/wiki/Jalpari:_The_Desert_Mermaid,Jalpari: The Desert Mermaid,Nila Madhab Panda,"Lehar Khan, Parvin Dabas, Harsh Mayar, Kaustubh Tripathi, Rahul Singh, Krishang Trivedi",,,Ultra Distributors,Ultra Films,The Desert Mermaid Is A 2012 Indian
Kismet Love Paisa Dilli,2012,https://en.wikipedia.org/wiki/Kismat_Love_Paisa_Dilli,Kismet Love Paisa Dilli,Sanjay Khanduri,"Vivek Oberoi, Mallika Sherawat",₹ 16 crores ,₹ 3.27 crores ,,,Is A 2012 Bollywood Comedy Thriller
Filmistaan,2012,https://en.wikipedia.org/wiki/Filmistaan,Filmistaan,Nitin Kakkar,"Sharib Hashmi, Inaamulhaq, Kumud Mishra, Gopal Dutt",₹7.50 crore,₹9.99 crore ,UTV Motion Pictures,Satellite Pictures,The Land Of
Chakravyuh,2012,https://en.wikipedia.org/wiki/Chakravyuh_(2012_film),Chakravyuh – A War You Cannot Escape,Prakash Jha,"Arjun Rampal, Esha Gupta, Abhay Deol, Anjali Patil, Manoj Bajpayee, Kabir Bedi, Om Puri",₹ 300 million (US$3.5 million) ,₹ 257 million (US$3.0 million) ,Base Industries Groups,,Political Action Thriller
Aiyyaa,2012,https://en.wikipedia.org/wiki/Aiyyaa,Aiyyaa,Sachin Kundalkar,"Prithviraj Sukumaran, Rani Mukerji, Subodh Bhave, Nirmiti Sawant",,₹ 9.58 crore ,Viacom 18 Motion Pictures,,Is A 2012 Indian Hindi-Language Parody
Chittagong,2012,https://en.wikipedia.org/wiki/Chittagong_(film),Chittagong,Bedabrata Pain[1],"Manoj Bajpayee, Nawazuddin Siddiqui, Rajkumar Rao, Vega Tamotia, Sauraseni Maitra, Jaideep Ahlawat, Alexx ONell","₹ 4.5 crore (US$530,000) ","₹ 31 lakh (US$37,000) (3rd week domestic nett) ",Bohra Bros,,Ng Is A 2012 Indian Historical War Drama
Bhoot Returns,2012,https://en.wikipedia.org/wiki/Bhoot_Returns,Bhoot Returns,Ram Gopal Varma,"Manisha Koirala, J. D. Chakravarthy, Madhu Shalini, Alayana Sharma",₹ 7.50 crore ,₹ 6.39 crore ,Eros International,Alumbra Entertainment,A 2012 Indian Hindi-Language  3D Horror
Maharana Pratap: The First Freedom Fighter,2012,https://en.wikipedia.org/wiki/Maharana_Pratap:_The_First_Freedom_Fighter,Maharana Pratap: The First Freedom Fighter,Dr Pradeep Kumawat,Kuldeep Chaturvedi,,,,Alok Audio Visuals Pvt. Ltd & Alok Sanskar Vision Films,First Freedom Fighter Is An Indian Epic
Login,2012,https://en.wikipedia.org/wiki/Login_(film),Login,Sanjeev Reddy,"Himanshu Bhatt, Radhika Roy, Akkash Basnet, Rashmi Gautam, Nandini Rai, KK Binojee, Siddarth Chopra",,,,Cocktail Pictures,Indian Hindi-Language Suspense Thriller
Prem Mayee,2012,https://en.wikipedia.org/wiki/Prem_Mayee,Prem Mayee,Shekhar S Jha,Shreya Narayan,,,,,Prem Mayee Is A 2012 Indian
Student of the Year,2012,https://en.wikipedia.org/wiki/Student_of_the_Year,Student of the Year,Karan Johar,"Sidharth Malhotra, Varun Dhawan, Alia Bhatt",₹ 59 crore ,₹ 97-109 crore ,India:AA FilmsInternational:Eros International[2],,Romantic Comedy-Drama
Oass,2012,https://en.wikipedia.org/wiki/Oass,Oass,Abhinav Shiv Tiwari,"Dibya Chhetri, Priyanka Bose, Yashpal Sharma, Jameel Khan",,,,,Is A 2012 Bollywood
Janleva 555,2012,https://en.wikipedia.org/wiki/Kalpana_Pandit,Kalpana Pandit,,,,,,,She Owns The
Ajab Gazabb Love,2012,https://en.wikipedia.org/wiki/Ajab_Gazabb_Love,Ajab Gazabb Love,Sanjay Gadhvi,"Arjun Rampal, Jackky Bhagnani, Nidhi Subbaiah, Darshan Jariwala, Kirron Kher",,,Sony Pictures Networks India,Pooja Entertainment,12 Indian Hindi-Language Romantic Comedy
Rush,2012,https://en.wikipedia.org/wiki/Rush_(2012_film),Rush,Shamin DesaiPriyanka Desai,"Emraan Hashmi, Neha Dhupia, Sagarika Ghatge, Aditya Pancholi, Rahul Singh",₹180 million ,₹46 million ,Percept Pictures,Showman International,012 Indian Hindi-Language Crime Thriller
Luv Shuv Tey Chicken Khurana,2012,https://en.wikipedia.org/wiki/Luv_Shuv_Tey_Chicken_Khurana,Luv Shuv Tey Chicken Khurana,Sameer Sharma[3][1],"Kunal Kapoor, Huma Qureshi, [, 1, ], [, 2, ], Rajesh Sharma","₹ 3.00 crore (US$350,000)",₹ 10.5 crore (US$1.2 million) (until Tuesday) ,UTV Motion Pictures,,A Is A 2012 Indian Hindi-Language Comedy
1920: Evil Returns,2012,https://en.wikipedia.org/wiki/1920:_Evil_Returns,1920: The Evil Returns,Bhushan Patel,"Aftab Shivdasani, Tia Bajpai, Vidya Malvade, Sharad Kelkar",₹90 million ,₹280.4 million ,Reliance Entertainment,,Supernatural Horror
Future to Bright Hai Ji,2012,https://en.wikipedia.org/wiki/Sanjay_Amar,Sanjay Amar,,,,,,,Is An Indian
Ata Pata Lapatta,2012,https://en.wikipedia.org/wiki/Ata_Pata_Laapata,Ata Pata Laapata,Rajpal Yadav,"Rajpal Yadav, Asrani, Om Puri, Ashutosh Rana, Manoj Joshi, Govind Namdev, Dara Singh, Vikram Gokhale, Vijay Raaz, Satyadev Dubey",,est. ₹0.38 crore,,Shree Naurang Godavari Entertainment Ltd.,012 Indian Hindi-Language Musical Satire
Ballad of Rustom,2012,https://en.wikipedia.org/wiki/Megha_Burman,Megha Burman,,,,,,,Actress Working In Hindi And Tamil
Keymon and Nani in Space Adventure,2012,https://en.wikipedia.org/wiki/Keymon_&_Nani_in_Space_Adventure,Keymon & Nani In Space Adventure,Swarna Prasad,"Brian D'costa, Usha Uthup",,"₹ 525,000 ",Viacom18 Motion Pictures,,Pace Adventure Is A 2012 Indian Animated
Jab Tak Hai Jaan,2012,https://en.wikipedia.org/wiki/Jab_Tak_Hai_Jaan,Jab Tak Hai Jaan,Yash Chopra,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma",₹ 50 crore ,est. ₹ 235.66 crore ,Yash Raj Films,Yash Raj Films,012 Indian Hindi-Language Romantic Drama
Son of Sardaar,2012,https://en.wikipedia.org/wiki/Son_of_Sardaar,Son of Sardaar,Ashwni Dhir,"Ajay Devgn, Sanjay Dutt, Sonakshi Sinha, Juhi Chawla",₹ 30 crores ,₹ 161.48 crores ,Viacom 18 Motion PicturesEros International,,2012 Indian Hindi-Language Action Comedy
Gangoobai,2012,https://en.wikipedia.org/wiki/Gangoobai,Gangoobai,Priya Krishnaswamy,"Sarita Joshi, Purab Kohli, Mita Vashisht, Rajendranath Zutshi, Nidhi Sunil",,,,,Is A 2013 Bollywood Drama
Talaash,2012,https://en.wikipedia.org/wiki/Talaash:_The_Answer_Lies_Within,Talaash : The Answer Lies Within,Reema Kagti,"Aamir Khan, Kareena Kapoor Khan, Rani Mukerji",₹ 71 crore ,est. ₹ 174.21–180.83 crore ,Reliance Entertainment,,Psychological Crime Thriller
I.D.,2012,https://en.wikipedia.org/wiki/I.D._(2012_film),I.D.,Kamal K. M,"Geetanjali Thapa, Murari Kumar",₹ 5 million ,,,,Is A 2012 Indian Drama
Khiladi 786,2012,https://en.wikipedia.org/wiki/Khiladi_786,Khiladi 786,Ashish R Mohan,"Mithun Chakraborty, Akshay Kumar, Raj Babbar, Asin, Himesh Reshammiya, Mukesh Rishi, Gurpreet Ghuggi",₹ 63 crore ,₹ 107 crore ,Eros International,,2012 Indian Hindi-Language Action Comedy
10ml LOVE,2012,https://en.wikipedia.org/wiki/10ml_Love,10ml LOVE,Sharat Katariya,"Rajat Kapoor, Tisca Chopra, Purab Kohli, Koel Purie, Tara Sharma, Neil Bhoopalam",₹ 1.2 crore,est. ₹ 0.69 crore,,,12 Indian Hindi-Language Romantic Comedy
Four Two Ka One,2012,https://en.wikipedia.org/wiki/Four_Two_Ka_One,Four Two Ka One,Anwer Khan(Associate) Amit Kumar Singh,"Jimmy Shergill, Rajpal Yadav, Nikita Anand",,,,Bhumii Creation,Ur Two Ka One Is A 2013 Bollywood Comedy
Dabangg 2,2012,https://en.wikipedia.org/wiki/Dabangg_2,Dabangg 2,Arbaaz Khan,"Salman Khan, Sonakshi Sinha, Arbaaz Khan, Prakash Raj, Vinod Khanna",₹ 50 crore ,₹ 253.54 crore ,Eros International,,2012 Indian Hindi-Language Action Comedy
Luv U Soniyo,2012,https://en.wikipedia.org/wiki/Joe_Rajan,Joe Rajan,,,,,,,Joe Rajan Is An Indian
In the Name of Tai,2012,https://en.wikipedia.org/wiki/In_the_Name_of_Tai,In The Name Of Tai,Ujjwal V. Thengdi,"Nishiganda Wad, Asrani, Dr Vilas Ujawne, Mahesh Thakur> Parag Ajgaonkar br > & Ujjwal V. Thengdi",,,,Oum Films,Is A Bollywood
Shobhna's Seven Nights,2012,https://en.wikipedia.org/wiki/Shobhana_7_Nights,Shobhna's Seven Nights,Sudipto Chattopadhyay,"Raveena Tandon, Amit Purohit, Rohit Roy",,,,,S 7 Nights Is A 2012 Indian
Hansa,2012,https://en.wikipedia.org/wiki/Hansa_(film),Hansa,Manav Kaul,"Trimala Adhikari, Suraj Kabadwal, Kumud Mishra, Ghanshyam Lalsa, Abhay Joshi",,,PVR Pictures,Aranya Films,Hansa Is A 2012  Independent Feature
Kalavu,2012,https://en.wikipedia.org/wiki/Aravaan,Aravaan,Vasanthabalan,"Aadhi, Pasupathy, Dhansika, Archana Kavi",₹ 120 million (US$1.4 million) ,,Vendhar Movies,Amma Creations,12 Indian Tamil Language Epic Historical
Nirankush,2013,https://en.wikipedia.org/wiki/Raju_Kafley,Raju Kafley,,,,,,,Raju Kafley Is An Indian
Meri Shadi Karao,2013,https://en.wikipedia.org/wiki/Meri_Shadi_Karao,Meri Shadi Karao,Syed Noor,"Gurdeep Mehndi, Radhika Vaid, Manoj Pahwa, Nikki Mehndi, Umar, Tahir Naushad",,,T-Series,,Is A 2013 Hindi Bollywood Comedy
Table No.21,2013,https://en.wikipedia.org/wiki/Table_No._21,Table No. 21,Aditya Datt,"Paresh Rawal, Rajeev Khandelwal, Tina Desai",₹ 85 million ,₹ 177.95 million ,Eros International,Next Gen Films,Is A 2013 Indian Hindi Language Thriller
