title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Mera Qasoor Kya Hai,1964,https://en.wikipedia.org/wiki/Mera_Qasoor_Kya_Hai,Mera Qasoor Kya Hai,Krishnan–Panju,"Dharmendra, Nanda, Om Prakash",,,,,Is A 1964 Indian Hindi-Language
Himalay Ki Godmein,1965,https://en.wikipedia.org/wiki/Himalay_Ki_God_Mein,Himalay Ki God Mein,Vijay Bhatt,"Manoj Kumar, Mala Sinha, Shashikala",,₹ 4.5 Crore ,,,Is A 1965 Indian Hindi-Language
Janwar,1965,https://en.wikipedia.org/wiki/Janwar_(1965_film),Jaanwar,Bhappi Sonie,"Shammi Kapoor, Rajshree",,,,,Is A 1965 Hindi
Shaheed,1965,https://en.wikipedia.org/wiki/23rd_March_1931:_Shaheed,23 March 1931: Shaheed,Guddu Dhanoa[1],"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Suresh Oberoi, Vivek Shauq, Aishwariya Rai, Shakti Kapoor, Divya Dutta",₹ 20 crore ,₹ 14.25 crore ,,Vijayta Films,Historical Biographical
Bharat Milap,1965,https://en.wikipedia.org/wiki/Bharat_Milap,Bharat Milap,Vijay Bhatt,"Prem Adib, Athavale, Umakant Desai",,,,,Bharat Milap Is A Bollywood
Dak Ghar,1965,https://en.wikipedia.org/wiki/Dak_Ghar,Dak Ghar,Zul Vellani,"Balraj Sahni, Mukri, Sachin",,,,,Dak Ghar 1965 Bollywood
Panch Ratan,1965,https://en.wikipedia.org/wiki/Tiger_Joginder_Singh,Tiger Joginder Singh,,,,,,,He Also Did Acting In Some Indian
Arzoo,1965,https://en.wikipedia.org/wiki/Arzoo_(1965_film),Arzoo,Ramanand Sagar,"Rajendra Kumar, Sadhana, Feroz Khan",,,Sagar Art Cooperation,,Is A 1965 Bollywood
Guide,1965,https://en.wikipedia.org/wiki/Guide_(film),Guide,Vijay Anand,"Dev Anand, Waheeda Rehman","₹ 6 
million ",3.5 Crore link,,Navketan Films,S A 1965 Indian Bilingual Romantic Drama
Gumnaam,1965,https://en.wikipedia.org/wiki/Gumnaam,Gumnaam,Raja Nawathe,"Manoj Kumar, Nanda, Mehmood, Pran, Helen, Madan Puri, Tarun Bose, Dhumal, Manmohan",,est. ₹ 2.6 crore ($5.46 million),,Prithvi Pictures,Is A 1965 Indian Hindi-Language Mystery
Johar-Mehmood in Goa,1965,https://en.wikipedia.org/wiki/Johar-Mehmood_in_Goa,Johar Mehmood in Goa,I. S. Johar,"Mehmood, Simi Garewal, I. S. Johar",,,,,Ehmood In Goa Is A 1965 Bollywood Comedy
Waqt,1965,https://en.wikipedia.org/wiki/Waqt_(1965_film),Waqt,Yash Chopra,"Sunil Dutt, Raaj Kumar, Shashi Kapoor, Sadhana, Sharmila Tagore, Balraj Sahni, Achala Sachdev, Rehman, Madan Puri",,,B. R. Films,B. R. Films,Is A  1965 Indian Hindi-Language Masala
Bheegi Raat,1965,https://en.wikipedia.org/wiki/Bheegi_Raat,Bheegi Raat,Kalidas,"Ashok Kumar, Meena Kumari, Pradeep Kumar",,₹ 70 lakh (equivalent to ₹ 47 crore or US$5.5 million in 2023) ,,,Is A 1965 Bollywood
Chand Aur Suraj,1965,https://en.wikipedia.org/wiki/Chand_Aur_Suraj,Chand Aur Suraj,Dulal Guha,"Dharmendra, Ashok Kumar, Tanuja",,,,,Is A 1965 Indian Hindi-Language
Oonche Log,1965,https://en.wikipedia.org/wiki/Oonche_Log_(1965_film),Oonche Log,Phani Majumdar,"Ashok Kumar, Raaj Kumar, Feroz Khan",,,,Chitrakala Studio,Is A 1965 Indian Hindi-Language Drama
Khandan,1965,https://en.wikipedia.org/wiki/Khandan_(1965_film),Khandan,A. Bhimsingh,"Sunil Dutt, Nutan, Om Prakash",,,,,Is A 1965 Indian Hindi Language
Jab Jab Phool Khile,1965,https://en.wikipedia.org/wiki/Jab_Jab_Phool_Khile,Jab Jab Phool Khile,Suraj Prakash (director),"Shashi Kapoor, Nanda, Agha",,₹ 5.5 crore (equivalent to ₹ 367 crore or US$43 million in 2023) ,,Lime Light,965 Indian Hindi-Language Romantic Drama
Tarzan and King Kong,1965,https://en.wikipedia.org/wiki/King_Kong_(franchise),King Kong,,,,,,,Edia Franchise That Consists Of Thirteen
Mere Sanam,1965,https://en.wikipedia.org/wiki/Mere_Sanam,Mere Sanam,Amar Kumar[1],"Biswajeet, Asha Parekh, Mumtaz, Pran",,,Ramesh SippyEntertainment[2],,Is A 1965 Hindi
Teen Devian,1965,https://en.wikipedia.org/wiki/Teen_Devian,Teen Devian,AmarjeetDev Anand(ghost),"Dev Anand, Nanda, Simi Garewal, Kalpana Mohan, I. S. Johar",,,Shemaroo,,Is A 1965 Bollywood
Teesra Kaun,1965,https://en.wikipedia.org/wiki/Teesra_Kaun_(1965_film),Teesra Kaun,Mohammed Hussain,"Feroz Khan, Kalpana Mohan, Shashikala",,,,,The
Kaajal,1965,https://en.wikipedia.org/wiki/Kaajal,Kaajal,Ram Maheshwari,"Meena Kumari, Raaj Kumar, Dharmendra, Padmini",,₹24 million ,,,Is A 1965 Bollywood Romance Drama
Bhoot Bungla,1965,https://en.wikipedia.org/wiki/Bhoot_Bungla,Bhoot Bungla,Mehmood,"Mehmood, Tanuja, Nazir Hussain",,,,,1965 Indian Hindi-Language Horror Comedy
Hum Sab Ustad Hain,1965,https://en.wikipedia.org/wiki/Hum_Sab_Ustad_Hain,Hum Sab Ustad Hain,Maruti Rao,"Kishore Kumar, Dara Singh, Ameeta, Sheikh Mukhtar",,,Super Cassettes Industries Limited (T-Series),Sangam Films,Hum Sab Ustad Hain Is A 1965 Hindi
Shreeman Funtoosh,1965,https://en.wikipedia.org/wiki/Shreeman_Funtoosh,Shreeman Funtoosh,Shantilal Soni,"Kishore Kumar, Kumkum",,,,,Science Fiction Comedy
Mahabharat,1965,https://en.wikipedia.org/wiki/Mahabharat_(1965_film),Mahabharat,Babubhai Mistri,"Pradeep Kumar, Padmini, Dara Singh",,,,,Bharat Is A 1965 Hindi Adventure Fantasy
Purnima,1965,https://en.wikipedia.org/wiki/Purnima_(film),Purnima,Narendra Suri,"Dharmendra, Meena Kumari, Mehmood",,,,,1965 Indian Family Entertainment Romance
Akashdeep,1965,https://en.wikipedia.org/wiki/Akashdeep,Akashdeep,Phani Majumdar,"Dharmendra, Ashok Kumar, Nanda, Nimmi",,,,,Akashdeep Is A 1965 Hindi
Nai Umar Ki Nai Fasal,1965,https://en.wikipedia.org/wiki/Nai_Umar_Ki_Nai_Fasal,Nai Umar Ki Nai Fasal,,"Tanuja, Sushama Shiromanee",,,,,Nai Umar Ki Nai Fasal Is A Hindi
Poonam Ki Raat,1965,https://en.wikipedia.org/wiki/Bheegi_Raat,Bheegi Raat,Kalidas,"Ashok Kumar, Meena Kumari, Pradeep Kumar",,₹ 70 lakh (equivalent to ₹ 47 crore or US$5.5 million in 2023) ,,,Is A 1965 Bollywood
Nishan,1965,https://en.wikipedia.org/wiki/Nishan_(1965_film),Nishan,Aspi Irani,"Sanjeev Kumar, Prem Chopra, Shammi, Mukri, Samson, Nazima, Helen",,,,,Nishan Is A 1965 Indian Hindi-Language
Rishte Naahte,1965,https://en.wikipedia.org/wiki/Rishte_Naate,Rishte Naate,K. S. Gopalakrishnan,"Raaj Kumar, Jamuna, Nutan",,,,,Is A 1965 Indian Hindi-Language Drama
Chhoti Chhoti Baatein,1965,https://en.wikipedia.org/wiki/Chhoti_Chhoti_Baten,Chhoti Chhoti Baten,Motilal,"Motilal, Nadira, Moti Sagar",,,,Rajvanshi Productions,Is A 1965 Indian Hindi Family Drama
Naya Kanoon,1965,https://en.wikipedia.org/wiki/Naya_Kanoon,Naya Kanoon,R. C. Talwar,"Ashok Kumar, Bharat Bhushan, Vyjayanthimala",,,Manchanda Production,Mehboob Studios,Is A 1965 Indian Hindi-Language
Bombay Race Course,1965,https://en.wikipedia.org/wiki/Naya_Kanoon,Naya Kanoon,R. C. Talwar,"Ashok Kumar, Bharat Bhushan, Vyjayanthimala",,,Manchanda Production,Mehboob Studios,Is A 1965 Indian Hindi-Language
Mera Saaya,1966,https://en.wikipedia.org/wiki/Mera_Saaya,Mera Saaya,Raj Khosla,"Sadhana, Sunil Dutt, K.N. Singh, Prem Chopra",,4.5 Crore ,,,Is A 1966 Indian Hindi-Language Thriller
Gaban,1966,https://en.wikipedia.org/wiki/Gaban_(film),Gaban,Hrishikesh MukherjeeKrishan Chopra[1],"Sunil Dutt, Sadhna",,,,,Is 1966 Hindi
Alibaba and 40 Thieves,1966,https://en.wikipedia.org/wiki/Ali_Baba_and_the_Forty_Thieves,Ali Baba and the Forty Thieves,,,,,,,
Shankar Khan,1966,https://en.wikipedia.org/wiki/Faisal_Khan,Faisal Khan,,,,,,,Is An Indian Actor Who Appears In Hindi
Duniya Hai Dilwalon Ki,1966,https://en.wikipedia.org/wiki/Pyar_Kiye_Jaa,Pyar Kiye Jaa,C. V. Sridhar,"Kishore Kumar, Shashi Kapoor, Mehmood, Kalpana, Rajasree, Mumtaz, Om Prakash",,₹ 1.7 crore ,,Chithralaya,66 Indian Hindi-Language Romantic Comedy
Afsana,1966,https://en.wikipedia.org/wiki/Padmini_(actress),Padmini Ramachandran,,,,,,,Who Acted In Over 250 Indian
