title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Sharaabi,1984,https://en.wikipedia.org/wiki/Sharaabi,Sharaabi,Prakash Mehra,"Amitabh Bachchan, Jaya Prada, Pran, Om Prakash, Deepak Parashar",₹ 4.5 crore (equivalent to ₹ 70 crore or US$8.3 million in 2023),₹ 7.6 crore (equivalent to ₹ 119 crore or US$14 million in 2023),Prakash Mehra Productions,,1984 Indian Hindi-Language Comedy Drama
Qaidi,1984,https://en.wikipedia.org/wiki/Qaidi_(1984_film),Qaidi,S S Ravichandra,"Jeetendra, Shatrughan Sinha, Hema Malini, Madhavi",,,,Padmalaya Studios,Is A 1984 Indian Hindi-Language Action
Saaransh,1984,https://en.wikipedia.org/wiki/Saaransh,Saaransh,Mahesh Bhatt,"Anupam Kher, Rohini Hattangadi, Soni Razdan, Madan Jain, Nilu Phule",,,Rajshri,,Is A 1984 Indian Hindi Drama
Asha Jyoti,1984,https://en.wikipedia.org/wiki/Asha_Jyoti,Asha Jyoti,Dasari Narayana Rao,"Rajesh Khanna, Rekha, Reena Roy",,,,,Asha Jyoti Is A 1984 Hindi
Khandhar,1984,https://en.wikipedia.org/wiki/Khandhar,Khandahar,Mrinal Sen,"Shabana Azmi, Naseeruddin Shah, Sreela Majumdar",,,,,Is A 1984 Indian Hindi-Language
Zameen Aasmaan,1984,https://en.wikipedia.org/wiki/Zameen_Aasmaan_(1984_film),Zameen Aasman,Bharat Rangachary,"Shashi Kapoor, Raakhee, Rekha, Sanjay Dutt, Anita Raj",,,,Film Group,Is A 1984 Indian
Lorie,1984,https://en.wikipedia.org/wiki/Lorie_(film),Lorie,Vijay Talwar,"Shabana Azmi, ,, Farooq Shaikh, ,, Naseeruddin Shah, and, Rohini Hattangadi",,,,,Lorie Is A 1984 Bollywood Drama
Teri Baahon Mein,1984,https://en.wikipedia.org/wiki/Teri_Baahon_Mein,Teri Baahon Mein,Umesh Mehra,"Mohnish Bahl, Ayesha Dutt",,,,,Is A 1984 Indian Hindi-Language
Ek Nai Paheli,1984,https://en.wikipedia.org/wiki/Ek_Nai_Paheli,Ek Nai Paheli,K. Balachander,"Raaj Kumar, Hema Malini, Kamal Haasan, Padmini Kohlapure",,,,P.S.R. Pictures,Is A 1984 Hindi-Language
Lakhon Ki Baat,1984,https://en.wikipedia.org/wiki/Lakhon_Ki_Baat,Lakhon Ki Baat,Basu Chatterjee,"Sanjeev Kumar, Farooq Shaikh, Anita Raj",,,,,Akhon Ki Baat Is A 1984 Indian Bollywood
Ram Tera Desh,1984,https://en.wikipedia.org/wiki/Love_Marriage_(1984_film),Love Marriage,Mehul Kumar[1],"Anil Kapoor, Meenakshi Sheshadri, Utpal Dutt, Mehmood, [, 2, ]",,,,,Iage Is A 1984 Family-Drama Indian Hindi
Abodh,1984,https://en.wikipedia.org/wiki/Abodh,Abodh,Hiren Nag,"Tapas Paul, Madhuri Dixit, Vinod Sharma",,,Rajshri Productions,,Is A 1984 Bollywood
Holi,1984,https://en.wikipedia.org/wiki/Holi_(1984_film),Holi,Ketan Mehta,"Aamir Khan, Om Puri, Naseeruddin Shah, Ashutosh Gowariker, Raj Zutshi",,,,,Coming-Of-Age Drama
Haisiyat,1984,https://en.wikipedia.org/wiki/Haisiyat,Haisiyat,Dasari Narayana Rao,"Jeetendra, Jaya Prada",,,,Vijayalakshmi Pictures,Is A 1984 Hindi-Language Drama
Hum Hain Lajawaab,1984,https://en.wikipedia.org/wiki/Hum_Hain_Lajawab,Hum Hain Lajawaab,Mohan Segal,"Kumar Gaurav, Padmini Kolhapure, Shakti Kapoor",,,,,In Lajawaab Is 1984 Hindi Language Drama
Utsav,1984,https://en.wikipedia.org/wiki/Utsav,Utsav,Girish Karnad,"Shankar Nag, Rekha, Anuradha Patel, Amjad Khan, Shashi Kapoor, Shekhar Suman",,,,Film-Valas,Is A 1984 Hindi Erotic Drama
Paar,1984,https://en.wikipedia.org/wiki/Paar_(film),Paar,Goutam Ghose,"Shabana Azmi, Naseeruddin Shah, Om Puri, Utpal Dutt",,,,,Is A 1984 Indian Hindi-Language
Raaj Tilak,1984,https://en.wikipedia.org/wiki/Raaj_Tilak,Raaj Tilak,Rajkumar Kohli,"Sunil Dutt, Dharmendra, Raaj Kumar, Kamal Haasan, Pran, Hema Malini, Reena Roy, Ranjeeta, Yogeeta Bali",₹ 35 million ,₹ 85 million ,,A. R. Productions,1984 Indian Hindi-Language Action Drama
Phulwari,1984,https://en.wikipedia.org/wiki/Phulwari_(1984_film),Phulwari,Mukul Dutt[2],"Debashree Roy, [, 3, ], Shashi Puri, [, 3, ], Iftekhar, [, 3, ]",,,,,Ri Is A 1984 Indian Hindi-Language Drama
Laila,1984,https://en.wikipedia.org/wiki/Laila_(1984_film),Laila,Saawan Kumar,"Anil Kapoor, Poonam Dhillon, Sunil Dutt, Pran, Anita Raj, Yogeeta Bali",,,,,The
Andar Baahar,1984,https://en.wikipedia.org/wiki/Andar_Baahar,Andar Baahar,Raj N. Sippy,"Anil Kapoor, Jackie Shroff, Moon Moon Sen, Kim, Danny Denzongpa",,,,Uttam Chitra,Indian Hindi-Language Action
Aaj Ki Awaz,1984,https://en.wikipedia.org/wiki/Aaj_Ki_Awaaz,Aaj Ki Awaaz,Ravi Chopra,"Raj Babbar, Smita Patil, Nana Patekar, Shafi Inamdar",,,B. R. Films,,4 Indian Hindi-Language Vigilante Action
Gangvaa,1984,https://en.wikipedia.org/wiki/Gangvaa,Gangvaa,Rajasekhar,"Rajinikanth, Shabana Azmi",,,,,Gangvaa Is A 1984 Indian Hindi-Language
Duniya,1984,https://en.wikipedia.org/wiki/Duniya_(1984_film),Duniya,Ramesh Talwar,"Ashok Kumar, Dilip Kumar, Rishi Kapoor, Amrita Singh",,,,Dharma Productions,Is A 1984 Indian Hindi-Language Action
Sunny,1984,https://en.wikipedia.org/wiki/Sunny_(1984_film),Sunny,Raj Khosla,"Dharmendra, Sharmila Tagore, Waheeda Rehman, Sunny Deol, Amrita Singh",,,,,Sunny Is A 1984 Indian
Raavan,1984,https://en.wikipedia.org/wiki/Raavan_(1984_film),Raavan,Johnny Bakshi,"Smita Patil, Gulshan Arora, Om Puri",,,,,Raavan Is A 1984 Indian Hindi
Naya Kadam,1984,https://en.wikipedia.org/wiki/Naya_Kadam,Naya Kadam,K. Raghavendra Rao,"Rajesh Khanna, Sridevi, Jaya Prada, Padmini Kolhapure",,,,,S A 1984 Hit Indian Hindi-Language Drama
Bhavna,1984,https://en.wikipedia.org/wiki/Kavita_Paudwal,Kavita Paudwal Tulpule,,,,,,,Done Playback Singing For Many Bollywood
Purana mandir,1984,https://en.wikipedia.org/wiki/Purana_Mandir,Purana Mandir,Tulsi RamsayShyam Ramsay[1],"Mohnish Behl, Puneet Issar, Aarti Gupta, Sadashiv Amrapurkar, Pradeep Kumar, Trilok Kapoor, Anirudh Agarwal",₹2.5 lakh ,₹2.5 crore ,,Ramsay Films,Is A 1984 Indian Hindi-Language Horror
Jeene Nahi Doonga,1984,https://en.wikipedia.org/wiki/Jeene_Nahi_Doonga,Jeene Nahi Doonga,Rajkumar Kohli,"Dharmendra, Shatrughan Sinha, Raj Babbar, Anita Raj, Roshni, Vinod Mehra",,,,,1984 Indian Hindi-Language Action Drama
John Jani Janardhan,1984,https://en.wikipedia.org/wiki/John_Jani_Janardhan_(1984_film),John Jani Janardhan,T. Rama Rao,"Rajinikanth, Thiagarajan, Poonam Dhillon, Rati Agnihotri",,,,,John Jani Janardhan Is A 1984 Hindi
Awaaz,1984,https://en.wikipedia.org/wiki/Awaaz,Awaaz,Shakti Samanta,"Rajesh Khanna, Jaya Prada, Rakesh Roshan, Amrish Puri, Suresh Oberoi, Madan Puri, Prem Chopra",,,,,Is A 1984 Hindi Action Crime
Jhutha Sach,1984,https://en.wikipedia.org/wiki/Jhutha_Sach_(film),Jhutha Sach,Esmayeel Shroff,"Dharmendra, Rekha",,,,,Is A 1984 Hindi-Language Drama
Kasam Paida Karne Wale Ki,1984,https://en.wikipedia.org/wiki/Kasam_Paida_Karne_Wale_Ki,Kasam Paida Karne Wale Ki,Babbar Subhash,"Mithun Chakraborty, Smita Patil, Salma Agha, Amrish Puri",₹1.40 Crore,est. ₹5.50 Crore,B. Subhash Film Unit,,Is A 1984 Indian Hindi-Language Masala
Pet Pyaar Aur Paap,1984,https://en.wikipedia.org/wiki/Pasi_(film),Pasi,Durai,"Shoba, Vijayan, Delhi Ganesh",,,,Sunitha Cine Arts,Is A 1979 Indian Tamil-Language Drama
Karishmaa,1984,https://en.wikipedia.org/wiki/Karishmaa,Karishmaa,I. V. Sasi,"Kamal Haasan, Reena Roy, Tina Munim, Danny Denzongpa",,,,Barkhaa Movies,Is A 1984 Hindi Language Crime Thriller
Jawaani,1984,https://en.wikipedia.org/wiki/Jawaani,Jawaani,Ramesh Behl,"Sharmila Tagore, Neelam Kothari, Karan Shah, Jatin Malhotra, Navin Nischol, Moushumi Chatterjee, Anupam Kher, Sadashiv Amrapurkar",,,,,Jawaani Is A 1984 Indian Hindi-Language
Love Marriage,1984,https://en.wikipedia.org/wiki/Love_Marriage_(1984_film),Love Marriage,Mehul Kumar[1],"Anil Kapoor, Meenakshi Sheshadri, Utpal Dutt, Mehmood, [, 2, ]",,,,,Iage Is A 1984 Family-Drama Indian Hindi
Yeh Ishq Nahin Aasaan,1984,https://en.wikipedia.org/wiki/Yeh_Ishq_Nahin_Aasaan,Yeh Ishq Nahin Aasaan,Tinnu Anand,"Rishi Kapoor, Padmini Kolhapure, Deepti Naval, Yogeeta Bali",,,,,Is A 1984 Indian Bollywood
Kanoon Kya Karega,1984,https://en.wikipedia.org/wiki/Rajendra_Kumar,Rajendra Kumar,,,,,,,An Indian Actor Who Starred In Bollywood
Tere Mere Beech Mein,1984,https://en.wikipedia.org/wiki/N._S._Vaidya,N. S. Vaidya,,,,,,,Vaidya Was An Indian
Insaaf Kaun Karega,1984,https://en.wikipedia.org/wiki/Insaaf_Kaun_Karega,Insaaf Kaun Karega,Sudarshan Nag,"Dharmendra, Rajinikanth, Jaya Prada, Madhavi",,,,,Is A 1984 Indian Action
Sharara,1984,https://en.wikipedia.org/wiki/Sharara,Sharara,Rajendra Singh Babu,"Raaj Kumar, Shatrughan Sinha, Hema Malini, Mithun Chakraborty, Tina Munim, Vijayendra Ghatge",,,,,Sharara Is A 1984 Indian Hindi-Language
Ab Ayega Mazaa,1984,https://en.wikipedia.org/wiki/Ab_Ayega_Mazaa,Ab Ayega Mazaa,Pankaj Parashar,"Farooq Sheikh, Anita Raj, Ravi Baswani, Alok Nath, Girija Shankar",,,,,Is A 1984 Indian Hindi-Language
All Rounder,1984,https://en.wikipedia.org/wiki/All_Rounder_(1984_film),All Rounder,Mohan Kumar,"Kumar Gaurav, Rati Agnihotri, Vinod Mehra, Shakti Kapoor",,,,Emkay Enterprises,Rounder Is A 1984 Indian Hindi-Language
Jaag Utha Insan,1984,https://en.wikipedia.org/wiki/Jaag_Utha_Insan_(1984_film),Jaag Utha Insan,K. Viswanath,"Mithun Chakraborty, Sridevi, Rakesh Roshan, Deven Verma, J V Somayajulu, Sujit Kumar",Rs 10 lakhs,,,,Is A 1984 Indian Hindi-Language
Giddh: The Vulture,1984,https://en.wikipedia.org/wiki/Giddh,Giddh,T.S. Ranga,"Om Puri, Smita Patil, Nana Patekar",,,,,Is A 1984 Hindi
Zakhmi Sher,1984,https://en.wikipedia.org/wiki/Zakhmi_Sher,Zakhmi Sher,Dasari Narayana Rao,"Jeetendra, Dimple Kapadia",,,,TUTU Films,Is A 1984 Indian Hindi-Language Action
Meraa Dost Meraa Dushman,1984,https://en.wikipedia.org/wiki/Meraa_Dost_Meraa_Dushman,Meraa Dost Meraa Dushman,Raj Khosla,"Sanjeev Kumar, Shatrughan Sinha, Smita Patil, Danny Denzongpa, Johnny Walker",,,,,Is A 1984 Indian Bollywood Action
Mohan Joshi Hazir Ho!,1984,https://en.wikipedia.org/wiki/Mohan_Joshi_Hazir_Ho!,Mohan Joshi Hazir Ho!,Saeed Akhtar Mirza,"Naseeruddin Shah, Deepti Naval, Bhisham Sahni, Dina Pathak",,,,,Is A 1984 Hindi Art
The Gold Medal,1984,https://en.wikipedia.org/wiki/The_Gold_Medal_(film),The Gold Medal,Ravikant Nagaich,"Jeetendra, Dharmendra, (guest), Shatrughan Sinha, Rakhee Gulzar",,,,Time Films[1],Gold Medal Is A 1984 Hindi-Language Spy
Rakta Bandhan,1984,https://en.wikipedia.org/wiki/Rakta_Bandhan,Rakta Bandhan,Rajat Rakshit,"Mithun Chakraborty, Rati Agnihotri, Surinder Kaur, Jagdeep",,,,Rajshri Productions[1],A Bandhan Is A 1984 Hindi-Language Drama
Tarkeeb,1984,https://en.wikipedia.org/wiki/Tarkeeb,Tarkeeb,Ravikant Nagaich,"Mithun Chakraborty, Ranjeeta, Shakti Kapoor, Madan Puri, Sharat Saxena",,,,,Tarkeeb Is A 1984 Indian Hindi-Language
Tarang,1984,https://en.wikipedia.org/wiki/Tarang_(film),Tarangतरंग,Kumar Shahani,"Amol Palekar, Smita Patil, Shreeram Lagoo, Om Puri, Girish Karnad",,,National Film Development Corporation(NFDC),,Is A 1984 Indian Hindi-Language Drama
Hanste Khelte,1984,https://en.wikipedia.org/wiki/Hanste_Khelte_(1984_film),Hanste Khelte,Dayanand,"Mithun Chakraborty, Rakesh Roshan, Zarina Wahab, Raza Murad, Vijayendra Ghatge",,,,,E Khelte Is A 1984 Indian Hindi-Language
Kamla,1984,https://en.wikipedia.org/wiki/Marc_Zuber,Marc Zuber,,,,,,,Who Appeared In Many British And Hindi
Anand Aur Anand,1984,https://en.wikipedia.org/wiki/Anand_Aur_Anand,Anand Aur Anand,Dev Anand,"Dev Anand, Raakhee, Suneil Anand, Raj Babbar, Smita Patil, Natasha Sinha, Biswajit Chatterjee",,,,,Is A 1984 Indian
Akalmand,1984,https://en.wikipedia.org/wiki/Akalmand,Akalmand,N.S. Raj Bharath,"Jeetendra, Sridevi",,,,,The
Mera Faisla,1984,https://en.wikipedia.org/wiki/Mera_Faisla,Mera Faisla,Rajendra Singh Babu,"Sanjay Dutt, Jaya Prada, Rati Agnihotri",,,,Ranjit Films,Is A 1984 Indian Hindi-Language
Kanoon Meri Mutthi Mein,1984,https://en.wikipedia.org/wiki/Kanoon_Meri_Mutthi_Mein,Kanoon Meri Mutthi Mein,K. Prasad,See below,,,,,In Is A 1984 Hindi-Language Action Drama
Yaadon Ki Zanjeer,1984,https://en.wikipedia.org/wiki/Ashalata_Wabgaonkar,Ashalata Wabgaonkar,,,,,,,Besides Being A
Bandh Honth,1984,https://en.wikipedia.org/wiki/Jalal_Agha,Jalal Agha,,,,,,,N Indian Actor And Director In Bollywood
Andhi Gali,1984,https://en.wikipedia.org/wiki/Andhi_Gali,Andhi Gali,Buddhadev Dasgupta,Deepti Naval,,,,,Is A 1984 Hindi Drama
Aaj Ka Daur,1985,https://en.wikipedia.org/wiki/Aaj_Ka_Daur,Aaj Ka Daur,K. Bapayya,"Jackie Shroff, Padmini Kolhapure",,,,Sree Kanakadurga Art Productions,Is A 1985 Indian Hindi-Language
Karmyudh,1985,https://en.wikipedia.org/wiki/Karm_Yudh,Karmyudh,Swaroop Kumar,"Mithun Chakraborty, Anita Raj, Pran, Amrish Puri",,,,,Karmyudh Is A 1985 Indian Hindi-Language
Hoshiyar,1985,https://en.wikipedia.org/wiki/Hoshiyar,Hoshiyar,K. Raghavendra Rao,"Jeetendra, Shatrughan Sinha, Jaya Prada, Meenakshi Sheshadri",,,,Padmalaya Studios,Is A 1985 Hindi-Language Action
Pyar Jhukta Nahin,1985,https://en.wikipedia.org/wiki/Pyar_Jhukta_Nahin,Pyar Jhukta Nahin,Vijay Sadanah,"Mithun Chakraborty, Padmini Kolhapure, Danny Denzongpa, Asrani, Bindu",,,Gemini Pictures,BMB Productions,Is A 1985 Indian Hindi-Language
Lava,1985,https://en.wikipedia.org/wiki/Lava_(1985_film),Lava,Ravindra Peepat,"Dimple Kapadia, Raj Babbar, Asha Parekh, Rajiv Kapoor",,,,,Lava Is A 1985 Indian Hindi
