title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Iraada,1991,https://en.wikipedia.org/wiki/Irada_(1991_film),Iraada,Inderjeet Singh,"Shatrughan Sinha, Parveen Babi, Moon Moon Sen",,,,,Is A 1991 Bollywood
Shankara,1991,https://en.wikipedia.org/wiki/Shankara_(1991_film),Shankaraशंकर,Sudarshan Nag,"Sunny Deol, Neelam Kothari",,,,Ranjan Films,Shankara Is A 1991 Indian Bollywood
Haque,1991,https://en.wikipedia.org/wiki/Haque_(film),Haqueहक,Harish Bhosle,"Dimple Kapadia, Aasif Sheikh, Sonu Walia, Anupam Kher, Paresh Rawal",,,,,S A 1991 Indian Hindi-Language Political
Dushman Devta,1991,https://en.wikipedia.org/wiki/Dushman_Devta,Dushman Devta,Anil Ganguly,"Dharmendra, Dimple Kapadia, Aditya Pancholi, Sonam",,,,Shri R.V. Films International,Devta  Is A 1991 Bollywood Action Drama
Deshwasi,1991,https://en.wikipedia.org/wiki/Deshwasi,Deshwasi,Rajiv Goswami,"Manoj Kumar, Hema Malini, Poonam Dhillon, Mandakini",,,,V.I.P. Films Combines,Deshwasi Is A 1991 Bollywood Drama
Benaam Badsha,1991,https://en.wikipedia.org/wiki/Benaam_Badsha,Benaam Badsha,K. Ravi Shankar,"Anil Kapoor, Juhi Chawla, Shilpa Shirodkar",,,,Tina Films International,A 1991 Indian Hindi-Language Crime Drama
Afsana Pyar Ka,1991,https://en.wikipedia.org/wiki/Afsana_Pyar_Ka,Afsana Pyar Kaअफ़साना प्यार का,M. R. Shahjahan[1],"Aamir Khan, Neelam, Deepak Tijori, Neeta Puri",,₹ 21 million (equivalent to ₹ 180 million or US$2.1 million in 2023) ,Shemaroo Video PVT. Limited & Spark Worldwide,,Is A 1991 Indian Romantic Drama
Naya Zaher,1991,https://en.wikipedia.org/wiki/Naya_Zaher,Naya Zaher,Jyoti Sarup,"Shatabdi Roy, Navin Nischol, Uttam Mohanty, Disco Shanti",,,,Durgaa Pictures,S First Hindi Feature
Yeh Aag Kab Bujhegi,1991,https://en.wikipedia.org/wiki/Yeh_Aag_Kab_Bujhegi,Yeh Aag Kab Bujhegi,Sunil Dutt,"Sunil Dutt, Rekha",,,,,Is A 1991 Indian
Ayee Milan Ki Raat,1991,https://en.wikipedia.org/wiki/Ayee_Milan_Ki_Raat,Ayee Milan Ki Raat,K Pappu,"Avinash Wadhavan, Shaheen",,,,,Aat Is A 1991 Bollywood Musical Romantic
Karz Chukana Hai,1991,https://en.wikipedia.org/wiki/Karz_Chukana_Hai,Karz Chukana Haiकर्ज़ चुकाना है,Vimal Kumar,"Govinda, Juhi Chawla",,,,Shivam Chitrya,Is A 1991 Indian Bollywood
Aakhri Cheekh,1991,https://en.wikipedia.org/wiki/Aakhri_Cheekh,Aakhri Cheekhआखरी चीख,Kiran Ramsay,"Vijay Arora, Anil Dhawan, Deepak Parashar, Poonam Dasgupta, Surendra Pal, Vijayendra Ghatge, Neelam Mehra",,,,Ramsay Brothers,Aakhri Cheekh Is A 1991 Bollywood Horror
Do Matwale,1991,https://en.wikipedia.org/wiki/Do_Matwale,Do Matwaleदो मतवाले,Ajay Kashyap,"Sanjay Dutt, Chunky Pandey, Sonam, Shilpa Shirodkar",,,,,Atwale Is A 1991 Indian Bollywood Action
Jeena Teri Gali Mein,1991,https://en.wikipedia.org/wiki/Jeena_Teri_Gali_Mein,Jeena Teri Gali Mein,Tinnu Anand,"Amita Nangia, Kavita Kapoor",,,Super Cassettes Industries Pvt. Ltd.,,Gali Mein Is An Indian Musical Romantic
100 Days,1991,https://en.wikipedia.org/wiki/100_Days_(1991_film),100 Days,Partho Ghosh,"Jackie Shroff, Madhuri Dixit, Moon Moon Sen, Javed Jaffrey","₹ 0.95 crore (equivalent to ₹ 8.2 crore or US$970,000 in 2023)",₹ 8.9 crore (equivalent to ₹ 77 crore or US$9.1 million in 2023),Jayvijay Enterprises,Prathima Films,Psychological Thriller
Kurbaan,1991,https://en.wikipedia.org/wiki/Kurbaan_(1991_film),Kurbaan,Deepak Bahry,"Salman Khan, Ayesha Jhulka, Sunil Dutt, Kabir Bedi",,,Rajshri Productions,,Is An Indian Hindi-Language Action Drama
Pyar Hua Chori Chori,1991,https://en.wikipedia.org/wiki/Pyar_Hua_Chori_Chori,Pyar Hua Chori Chori,K. Bapayya,"Mithun Chakraborty, Gautami, Shikha Swaroop, Shafi Inamdar, Shakti Kapoor, Anupam Kher",,,,Anirudha Arts,91 Indian Hindi-Language Romantic Comedy
Kasam Kali Ki,1991,https://en.wikipedia.org/wiki/Anita_Raj,Anita Raj,,,,,,,Her Notable
Izzat,1991,https://en.wikipedia.org/wiki/Izzat_(1991_film),Izzat,Ashok Gaikwad,"Jackie Shroff, Sangeeta Bijlani",,,,Aftab Pictures,Is A 1991 Bollywood Action
Ramgarh Ke Sholay,1991,https://en.wikipedia.org/wiki/Ramgarh_Ke_Sholay,Ramgarh Ke Sholay,Ajit Dewani,"Vijay Saxena, Kishore Bhanushali, Amjad Khan",,,Charmi Films,,Is A 1991 Indian Hindi-Language Parody
