title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Mirg,2024,https://en.wikipedia.org/wiki/Mirg_(film),Mirg,Tarun Sharma,"Satish Kaushik, Anup Soni, Shwetaabh Singh, Raj Babbar",,,,,Is A 2024 Indian Hindi-Language Action
Dashmi,2024,https://en.wikipedia.org/wiki/Dashmi,Dashmi,Shantanu Anant Tambe,"Vardhan Puri, Rajesh Jais, Monica Chaudhary",,,,3S Movies,024 Indian Hindi-Language Drama Thriller
Kuch Khattaa Ho Jaay,2024,https://en.wikipedia.org/wiki/Kuch_Khattaa_Ho_Jaay,Kuch Khattaa Ho Jaay,G. Ashok,"Guru Randhawa, Saiee Manjrekar",,₹1.50 crore ,AA Films,Mach Films,Produced Under Mach
Aakhir Palaayan Kab Tak..?,2024,https://en.wikipedia.org/wiki/Aakhir_Palaayan_Kab_Tak,Aakhir Palaayan Kab Tak,Mukul Vikram,"Rajesh Sharma, Bhushan Patiyal, Chittaranjan Giri, Gaurav Sharma, Dheerendra Dwivedi",₹ 8 crore,₹ 10.36 crore ,,,R Palaayan Kab Tak Is A 2024 Hindi Drama
Article 370,2024,https://en.wikipedia.org/wiki/Article_370_(film),Article 370,Aditya Suhas Jambhale,"Yami Gautam Dhar, Priyamani",₹20 crore ,₹110.57 crore ,PVR Inox Pictures,,Political Action Thriller
Political War,2024,https://en.wikipedia.org/wiki/Political_War_(film),Political War,Mukesh ModiVivek Srivastava,"Rituparna Sengupta, Prashant Narayanan, Seema Biswas, Milind Gunaji, Prithvi Zutshi",,,,,24 Indian Hindi-Language Political Drama
Shiva Ragini,2024,https://en.wikipedia.org/wiki/E-mail_(film),E-mail,SR Rajan,"Ashok Kumar, Ragini Dwivedi",,,,SR Film Factory,Is A 2024 Indian Tamil-Language Thriller
Operation Valentine,2024,https://en.wikipedia.org/wiki/Operation_Valentine_(film),Operation Valentine,Shakti Pratap Singh Hada,"Varun Tej, Manushi Chhillar, Mir Sarwar",,,Sony Pictures Releasing,,Valentine Is A 2024 Indian Action Drama
Kaagaz 2,2024,https://en.wikipedia.org/wiki/Kaagaz_2,Kaagaz 2,V. K. PrakashJay Dev Banerjee,"Anupam Kher, Darshan Kumar, Satish Kaushik, Smriti Kalra, Anang Desai",,,Pen Marudhar Entertainment,,24 Indian Hindi Language Courtroom Drama
Dange,2024,https://en.wikipedia.org/wiki/Dange_(film),Dange / Por,Bejoy Nambiar,"Harshvardhan Rane, Ehan Bhat, Arjun Das, Kalidas Jayaram, Nikita Dutta, Sanchana Natarajan, TJ Bhanu",,,AA Films,T-Series Films,Is A 2024 Indian Action Drama
Kusum Ka Biyaah,2024,https://en.wikipedia.org/wiki/Kusum_Ka_Biyaah,Kusum Ka Biyaah,Suvendu Raj Ghosh,"Lovekansh Garg, Sujana Darjee, Raja Sarkar, Suhani Biswas, Pradip Chopra",,,,,Kusum Ka Biyaah  Is A 2024 Indian Hindi
Shaitaan,2024,https://en.wikipedia.org/wiki/Shaitaan_(2024_film),Shaitaan,Vikas Bahl,"Ajay Devgn, R. Madhavan, Jyothika, Janki Bodiwala, Anngad Raaj",₹60−65 crore ,₹211.06 crore ,Panorama Studios,,Supernatural Horror
Yodha,2024,https://en.wikipedia.org/wiki/Yodha_(2024_film),Yodha,Sagar AmbrePushkar Ojha,"Siddharth Malhotra, Raashii Khanna, Disha Patani",₹55 crore ,₹52 crore ,AA Films,,24 Indian Hindi-Language Action Thriller
Murder Mubarak,2024,https://en.wikipedia.org/wiki/Murder_Mubarak,Murder Mubarak,Homi Adajania,"Pankaj Tripathi, Karisma Kapoor, Sara Ali Khan, Vijay Varma, Dimple Kapadia, Tisca Chopra, Sanjay Kapoor",,,Netflix,Maddock Films,4 Indian Hindi-Language Mystery Thriller
Bastar: The Naxal Story,2024,https://en.wikipedia.org/wiki/Bastar:_The_Naxal_Story,Bastar: The  Naxal Story,Sudipto Sen,"Adah Sharma, Indira Tiwari, Vijay Krishna",₹15 crore ,₹1.79–3 crore ,,Sunshine Pictures,Political Thriller
Gin Ke Dus,2024,https://en.wikipedia.org/wiki/Gin_Ke_Dus,Gin Ke Dus,Sareesh Sudhakaran,"Avinash Gupta, Trishana Goswami, Himanshu Shekhar, Sanjana Deshmukh, Anika Arya, Akshay Ravi, Zahid Ahmed Khan, Aniket Jadhav, Kailash Pal, Muskan Khurana",,,Jai Viratra Entertainment Limited,The Indie Farm,Is A Thriller
Ae Watan Mere Watan,2024,https://en.wikipedia.org/wiki/Ae_Watan_Mere_Watan,Ae Watan Mere Watan,Kannan Iyer,"Sara Ali Khan, Alexx O'Nell, Emraan Hashmi",,,Amazon Prime Video,Dharmatic Entertainment,4 Hindi-Language Historical Biographical
Madgaon Express,2024,https://en.wikipedia.org/wiki/Madgaon_Express,Madgaon Express,Kunal Khemu,"Divyenndu, Pratik Gandhi, Avinash Tiwary, Nora Fatehi, Upendra Limaye, Chhaya Kadam",₹30 crore ,est. ₹48.98 crore ,AA Films,Excel Entertainment,Ess Is A 2024 Hindi-Language Dark Comedy
Crew,2024,https://en.wikipedia.org/wiki/Crew_(film),Crew,Rajesh A Krishnan,"Kareena Kapoor Khan, Kriti Sanon, Tabu, Diljit Dosanjh, Kapil Sharma",₹75 crore ,₹157.08 crore ,Pen Marudhar Entertainment,,2024 Indian Hindi-Language Heist Comedy
Swatantra Veer Savarkar,2024,https://en.wikipedia.org/wiki/Swatantrya_Veer_Savarkar_(film),Swatantrya Veer Savarkar,Randeep Hooda,"Randeep Hooda, Ankita Lokhande, Amit Sial",₹20 crore ,₹31.23 crore ,Zee Studios,,Savarkar Is A 2024 Indian Hindi-Language
Tum Aaye Ho Toh,2024,https://en.wikipedia.org/wiki/Krushna_Abhishek,Krushna Abhishek,,,,,,,He Made His Hindi
Bengal 1947,2024,https://en.wikipedia.org/wiki/Bengal_1947,Bengal 1947,Akashaditya Lama,"Devoleena Bhattacharjee, Aditya Lakhia, Sohaila Kapur, Ankur Armam",,,Platoon One Films,,Is A 2024 Hindi-Language Romantic Drama
Yes Papa,2024,https://en.wikipedia.org/wiki/Yes_Papa,Yes Papa,Saif Hyder HasanHariharasudhan Balasubramani,"Tejaswini Kolhapure, Anant Mahadevan, Nandita Puri, Divya Seth Shah, Geetika Tyagi, Sanjeev Tyagi",,,,,Pa Is A 2024 Indian Hindi-Language Drama
Welcome Wedding,2024,https://en.wikipedia.org/wiki/Welcome_(film_series),Welcome,"Anees Bazmee(Welcome,Welcome BackAhmed Khan(Welcome to the Jungle)","Akshay Kumar, Anil Kapoor, Paresh Rawal, Nana Patekar",₹ 130 crore (US$15 million) (Two films),₹ 285 crore (US$34 million) (Two films),UTV Motion Pictures(Welcome)Eros International(Welcome Back),,Welcome Is An Indian Comedy
Dukaan,2024,https://en.wikipedia.org/wiki/Dukaan,Dukaan,Siddharth–Garima,"Sikandar Kher, Monika Panwar, Monali Thakur, Soham Majumdar, Vrajesh Hirjee, Insane Ashraf, Azhar J Malik, Hridansh Parekh, Romanch Soni",,₹0.18 crore ,UFO Moviez,,An Is A 2024 Hindi-Language Comedy Drama
Good Luck,2024,https://en.wikipedia.org/wiki/Good_Luck_Jerry,Good Luck Jerry,Siddharth Sen,"Janhvi Kapoor, Jaswant Singh Dalal, Mita Vashisht, Samta Sudiksha, Deepak Dobriyal, Neeraj Sood",,,Disney+ Hotstar,,Black Comedy Crime
Ek Kori Prem Katha,2024,https://en.wikipedia.org/wiki/Ek_Kori_Prem_Katha,Ek Kori Prem Katha,Chinmay Purohit,"Akshay Oberoi, Khanak Budhiraja, Raj Babbar, Poonam Dhillon, Darshan Jariwala",,,,,Ha Is A 2024 Indian Hindi-Language Drama
Bade Miyan Chote Miyan,2024,https://en.wikipedia.org/wiki/Bade_Miyan_Chote_Miyan_(2024_film),Bade Miyan Chote Miyan,Ali Abbas Zafar,"Akshay Kumar, Tiger Shroff, Prithviraj Sukumaran, Manushi Chhillar, Alaya F, Ronit Roy",₹ 350 crore ,est. ₹ 102.16 crore ,PVR Inox Pictures(India)Yash Raj Films(International),,Science Fiction Action
Maidaan,2024,https://en.wikipedia.org/wiki/Maidaan,Maidaan,Amit Sharma,"Ajay Devgn, Priyamani, Gajraj Rao",₹235 crore ,est. ₹68.09 crore ,Zee Studios,,Biographical Sports Drama
Silence 2,2024,https://en.wikipedia.org/wiki/Silence_2:_The_Night_Owl_Bar_Shootout,Silence 2: The Night Owl Bar Shootout,Aban Bharucha Deohans,"Manoj Bajpayee, Prachi Desai, Sahil Vaid, Vaquar Shaikh",,,ZEE5,,4 Indian Hindi-Language Mystery Thriller
Kaam Chalu Hai,2024,https://en.wikipedia.org/wiki/Kaam_Chalu_Hai,Kaam Chalu Hai,Palash Muchhal,"Rajpal Yadav, Giaa Manek, Kurangi Nagraj",,,ZEE5,,Is A 2024 Indian Hindi-Language Drama
Do Aur Do Pyaar,2024,https://en.wikipedia.org/wiki/Do_Aur_Do_Pyaar,Do Aur Do Pyaar,Shirsha Guha Thakurta,"Vidya Balan, Pratik Gandhi, Ileana D'Cruz, Sendhil Ramamurthy",,est. ₹4.63 crore ,AA Films,,24 Indian Hindi-Language Romantic Comedy
Mr. & Mrs. Mahi,2024,https://en.wikipedia.org/wiki/Mr._&_Mrs._Mahi,Mr. & Mrs. Mahi,Sharan Sharma,"Rajkumar Rao, Janhvi Kapoor",₹ 40 crore ,est. ₹51.96 crore ,Zee Studios,,024 Hindi-Language Romantic Sports Drama
"LSD 2: Love, Sex Aur Dhokha 2",2024,https://en.wikipedia.org/wiki/Love_Sex_Aur_Dhokha_2,Love Sex Aur Dhokha 2,Dibakar Banerjee,"Paritosh Tiwari, Bonita Rajpurohit, Abhinav Singh, Swaroopa Ghosh",,₹ 0.50 crore ,,,Is A 2024 Hindi-Language Anthology Drama
Appu,2024,https://en.wikipedia.org/wiki/Kishkindha_Kaandam,Kishkindha Kaandam,Dinjith Ayyathan,"Asif Ali, Vijayaraghavan, Aparna Balamurali",₹ 7 crore ,₹ 77 crore ,Phars FilmsYash Raj Films(UK/Europe),Goodwill Entertainments,Malayalam-Language Mystery Thriller
Luv You Shankar,2024,https://en.wikipedia.org/wiki/Luv_You_Shankar,Luv You Shankar,Rajiv S. Ruia,"Shreyas Talpade, Tanishaa Mukerji, Sanjay Mishra, Abhimanyu Singh, Kurush Deboo, Hemant Pandey",₹8 crore,,,S D World Film Production Pvt Ltd,Mythological Animated Drama
The Legacy of Mahaveer,2024,https://en.wikipedia.org/wiki/The_Legacy_of_Mahaveer,The Legacy of Mahaveer,Pradeep P. Jadhav & Vivek Iyer,"Surendra Pal, [, 2, ], Manish Bishla, Sharad Gore, Sanyog  Sogani, Aanand Dev",,,,Mahaveer Talkies,Historical
Ruslaan,2024,https://en.wikipedia.org/wiki/Ruslaan,Ruslaan,Karan Lalit Butani,"Aayush Sharma, Sushrii Shreya Mishraa, Jagapathi Babu, Vidya Malvade",₹25 crore ,est. ₹2.70 crore ,NH Studioz,Sri Sathya Sai Arts,N Is A 2024 Indian Hindi-Language Action
Main Ladega,2024,https://en.wikipedia.org/wiki/Main_Ladega,Main Ladega,Gaurav Rana,"Akash Pratap Singh, Vallari Viraj, Gandharv Dewan, Ashwath Bhatt, Jyoti Gauba",,,,Kathakaar Films,Ega Is A 2024 Hindi-Language Sport Drama
Gabru Gang,2024,https://en.wikipedia.org/wiki/Gabru_Gang,Gabru Gang,,"Abhishek Duhan, Avtar Gill, Arti Puri",,,Panorama Studios,,Gabru Gang Is A 2024 Bollywood
Srikanth,2024,https://en.wikipedia.org/wiki/Srikanth_(film),Srikanth,Tushar Hiranandani,"Rajkummar Rao, Jyothika, Alaya F, Sharad Kelkar",₹35 crore ,est. ₹62.92 crore ,AA Films,,2024 Indian Hindi-Language Biographical
Tipppsy,2024,https://en.wikipedia.org/wiki/Tipppsy,Tipppsy,Deepak Tijori,"Deepak Tijori, Kainaat Arora, Alankrita Sahai, Sonia Birje, Natasha Suri, Nazia Hussain",,₹0.08 crore ,,,024 Indian Hindi-Language Drama Thriller
The Shameless,2024,https://en.wikipedia.org/wiki/The_Shameless_(2024_film),The Shameless,Konstantin Bojanov,"Anasuya Sengupta, Omara Shetty",,,,,2024 Hindi-Language Romantic Crime Drama
Kartam Bhugtam,2024,https://en.wikipedia.org/wiki/Kartam_Bhugtam,Kartam Bhugtam,Soham P. Shah,"Madhoo, Shreyas Talpade, Vijay Raaz, Aksha Pardasany",,est. ₹1 crore ,,Gandhar Films & Studio,Psychological Thriller
Santosh,2024,https://en.wikipedia.org/wiki/Santosh_(2024_film),Santosh,Sandhya Suri,"Shahana Goswami, Sunita Rajwar, Sanjay Bishnoi, Kushal Dubey",$2.5 million ,$1.3 million ,Civic StudiosVertigo Releasing(United Kingdom and Ireland)PVR Inox Pictures(India)Haut et Court (France),,Police Procedural Crime Drama
Barah by Barah,2024,https://en.wikipedia.org/wiki/Do_Ankhen_Barah_Hath,Do Ankhen Barah Hath,Kirti Kumar,"Govinda, Madhuvanti, Sadashiv Amrapurkar",,,,Sri Nirmaladevi Combines,Is A 1997 Indian Action Drama
Savi,2024,https://en.wikipedia.org/wiki/Savi_(film),Savi,Abhinay Deo,"Anil Kapoor, Divya Khossla, Harshvardhan Rane",est. ₹20 crore ,est. ₹17.81 crore ,AA Films,,24 Indian Hindi-Language Action Thriller
Dedh Bigha Zameen,2024,https://en.wikipedia.org/wiki/Dedh_Bigha_Zameen,Dedh Bigha Zameen,Pulkit,"Pratik Gandhi, Khushalii Kumar",,,JioCinema,Karma Media And Entertainment,Is A 2024 Indian Hindi-Language Drama
Chhota Bheem and the Curse of Damyaan,2024,https://en.wikipedia.org/wiki/Chhota_Bheem_and_the_Curse_of_Damyaan_(2024_film),Chhota Bheem and the Curse of Damyaan,Rajiv Chilaka,"Yagya Bhasin, Aashriya Mishra, Swarna Pandey, Advik Jaiswal, Divyam Dawar, Daivik Dawar, Kabir Sajid, Anupam Kher, Makarand Deshpande",,,UFO MoviezCinépolis,Green Gold Studios,S Fantasy Action Adventure
House of Lies,2024,https://en.wikipedia.org/wiki/House_of_Lies_(2024_film),House of Lies,Saumitra Singh,"Sanjay Kapoor, Ajitesh Gupta, Hiten Paintal, Mir Sarwar, Girish Sharma, Simran Suri, Smilie Suri",,,,,Lies Is A 2024 Bollywood Drama-Thriller
The Umesh Chronicles,2024,https://en.wikipedia.org/wiki/Rautu_Ka_Raaz,Rautu Ka Raaz,Anand Surapur,"Nawazuddin Siddiqui, Narayani Shastri, Rajesh Kumar, Atul Tiwari",,,ZEE5,,Is A 2024 Indian Hindi-Language Mystery
Munjya,2024,https://en.wikipedia.org/wiki/Munjya_(film),Munjya,Aditya Sarpotdar,"Abhay Verma, Sharvari, Sathyaraj, Mona Singh",₹30 crore ,est. ₹132.13 crore ,Pen Marudhar,Maddock Films,2024 Indian Hindi-Language Comedy Horror
Blackout,2024,https://en.wikipedia.org/wiki/Blackout_(2024_film),Blackout,Devang Shashin Bhavsar,"Vikrant Massey, Mouni Roy, Ruhani Sharma, Sunil Grover, Jisshu Sengupta",,,JioCinema,,Is A 2024 Hindi-Language Comedy Thriller
Bajrang Aur Ali,2024,https://en.wikipedia.org/wiki/Bajrang_Aur_Ali,Bajrang Aur Ali,Jaiveer,"Sachin Parikh, Gauri Shankar, Jaiveer",,,,UtterUp Films,2024 Indian Hindi-Language Social Drama
Phooli,2024,https://en.wikipedia.org/wiki/Phooli_(film),Phooli,Avinash Dhyani,"Riya Baluni, Avinash Dhyani, Suruchi Saklani, Prince Juyal",,,,,Phooli Is An Indian Hindi-Language Drama
Malhar,2024,https://en.wikipedia.org/wiki/Malhar_Thakar,Malhar Thakar,,,,,,,Ctor Who Primarily Works In The Gujarati
Chandu Champion,2024,https://en.wikipedia.org/wiki/Chandu_Champion,Chandu Champion,Kabir Khan,"Kartik Aaryan, Vijay Raaz, Bhuvan Arora",est. ₹ 70–140 crore ,est. ₹88.73 crore ,Pen Marudhar Entertainment,,Biographical Sports Drama
Maharaj,2024,https://en.wikipedia.org/wiki/Maharaj_(film),Maharaj,Siddharth P. Malhotra,"Junaid Khan, Jaideep Ahlawat, Shalini Pandey, Sharvari",,,Netflix,YRF Entertainment,4 Indian Hindi-Language Historical Drama
Hamare Baarah,2024,https://en.wikipedia.org/wiki/Hamare_Baarah,Hamare Baarah,Kamal Chandra,"Annu Kapoor, Parth Samthaan, [, 2, ], Rahul Bagga, Manoj Joshi, Ashwini Kalsekar, Shaan Saxena",,11 crore ,Viacom18 Studios,,Is An  Indian Hindi-Language Drama
Bhediya: The Hunter,2024,https://en.wikipedia.org/wiki/Bhediya,Bhediya,Amar Kaushik,"Varun Dhawan, Kriti Sanon, Abhishek Banerjee, Deepak Dobriyal, Paalin Kabak",est. ₹60 crore ,est. ₹90 crore ,Pen Marudhar,,022 Indian Hindi-Language  Comedy Horror
Ishq Vishk Rebound,2024,https://en.wikipedia.org/wiki/Ishq_Vishk_Rebound,Ishq Vishk Rebound,Nipun Dharmadhikari,"Rohit Saraf, Pashmina Roshan, Jibraan Khan, Naila Grrewal",,est. ₹6.13 crore ,Pen Marudhar Entertainment,Tips Films,Romantic Comedy-Drama
Jahangir National University,2024,https://en.wikipedia.org/wiki/Jahangir_National_University,Jahangir National University,Vinay Sharma,"Siddharth Bodke, Urvashi Rautela, Rashami Desai, Ravi Kishan, Piyush Mishra",,,,Mahakaal Movies Pvt. Ltd,24 Indian Hindi-Language Political Drama
Sipahi,2024,https://en.wikipedia.org/wiki/Tu_Chor_Main_Sipahi,Tu Chor Main Sipahi,Guddu Dhanoa,"Akshay Kumar, Saif Ali Khan, Tabu, Pratibha Sinha",est. ₹ 4.25 crore ,est. ₹ 10.78 crore ,,,Is A 1996 Indian Action
Sharmajee Ki Beti,2024,https://en.wikipedia.org/wiki/Sharmajee_Ki_Beti,Sharmajee Ki Beti,Tahira Kashyap Khurrana,"Sakshi Tanwar, Divya Dutta, Saiyami Kher, Parvin Dabas, Sharib Hashmi",,,Amazon Prime,,Drama
Rautu Ka Raaz,2024,https://en.wikipedia.org/wiki/Rautu_Ka_Raaz,Rautu Ka Raaz,Anand Surapur,"Nawazuddin Siddiqui, Narayani Shastri, Rajesh Kumar, Atul Tiwari",,,ZEE5,,Is A 2024 Indian Hindi-Language Mystery
Wild Wild Punjab,2024,https://en.wikipedia.org/wiki/Wild_Wild_Punjab,Wild Wild Punjab,Simarpreet Singh,"Varun Sharma, Jassie Gill, Sunny Singh, Manjot Singh",,,Netflix,,B Is A 2024 Indian Hindi-Language Comedy
Sarfira,2024,https://en.wikipedia.org/wiki/Sarfira,Sarfira,Sudha Kongara,"Akshay Kumar, Paresh Rawal, Radhika Madan","₹ 80
crore ",est. ₹ 30.02 crore ,Pen Marudhar Entertainment,,Is A 2024 Indian Hindi-Language Drama
Kakuda,2024,https://en.wikipedia.org/wiki/Kakuda_(film),Kakuda,Aditya Sarpotdar,"Riteish Deshmukh, Sonakshi Sinha, Saqib Saleem",,,ZEE5,RSVP Movies,A Is A 2024 Hindi-Language Comedy Horror
Bad Newz,2024,https://en.wikipedia.org/wiki/Bad_Newz_(film),Bad Newz,Anand Tiwari,"Vicky Kaushal, Triptii Dimri, Ammy Virk",₹80 crore ,est. ₹115.74 crore ,AA Films,,Z Is A 2024 Indian Hindi-Language Comedy
Accident or Conspiracy: Godhra,2024,https://en.wikipedia.org/wiki/Accident_or_Conspiracy:_Godhra,Accident or Conspiracy: Godhra,M.K. Shivaaksh,"Ranvir Shorey, Manoj Joshi, Hitu Kanodia, Denisha Ghumra, Akshita Namdev, MK Shivaaksh",,,,,Ra Is A 2024 Indian Hindi-Language Drama
The Heist,2024,https://en.wikipedia.org/wiki/The_Heist_(2024_film),The Heist,Aditya Awandhe,"Nad Sham, Suman Rao, Siddhanth Kapoor",,,,,024 Indian Hindi-Language Crime Thriller
The U P Files,2024,https://en.wikipedia.org/wiki/The_UP_Files,The UP Files,Neeraj Sahai,"Manoj Joshi, Manjari Fadnis, Poonam Dwivedi, Milind Gunaji, Ali Asgar, Shahbaz Khan, Aman Verma, Avtar Gill",,,UFO Moviez,Shree Ostwal Films,P Files Is A 2024 Indian Political Drama
Chalti Rahe Zindagi,2024,https://en.wikipedia.org/wiki/Chalti_Rahe_Zindagi,Chalti Rahe Zindagi,Aarti S Bagdi,,,,Zee5,Lovely World Entertainment Production,Chalti Rahe Zindagi Is A Hindi
Dream Lock,2024,https://en.wikipedia.org/wiki/Nikkesha,Nikkesha,,,,,,,Nikkesha Rangwala Is An Indian-Canadian
Auron Mein Kahan Dum Tha,2024,https://en.wikipedia.org/wiki/Auron_Mein_Kahan_Dum_Tha,Auron Mein Kahan Dum Tha,Neeraj Pandey,"Ajay Devgn, Tabu, Jimmy Sheirgill, Shantanu Maheshwari, Saiee Manjrekar",₹ 100 crore ,est. ₹12.91 crore ,Panorama Studios,,Indian Hindi-Language Romantic Thriller
Ulajh,2024,https://en.wikipedia.org/wiki/Ulajh,Ulajh,Sudhanshu Saria,"Janhvi Kapoor, Roshan Mathew, Gulshan Devaiah, Adil Hussain",₹35 crore ,est. ₹11.05 crore ,Pen Marudhar Entertainment,Junglee Pictures,2024 Indian Hindi-Language Spy Thriller
Phir Aayi Hasseen Dillruba,2024,https://en.wikipedia.org/wiki/Phir_Aayi_Hasseen_Dillruba,Phir Aayi Hasseen Dillruba,Jayprad Desai,"Taapsee Pannu, Vikrant Massey, Sunny Kaushal",,,Netflix,,Indian Hindi-Language Romantic Thriller
Ghudchadi,2024,https://en.wikipedia.org/wiki/Ghudchadi,Ghudchadi,Binoy Gandhi,"Aruna Irani, Sanjay Dutt, Raveena Tandon, Parth Samthaan, Khushalii Kumar",,,JioCinema,,24 Indian Hindi-Language Romantic Comedy
Aliya Basu Gayab Hai,2024,https://en.wikipedia.org/wiki/Aliya_Basu_Gayab_Hai,Aliya Basu Gayab Hai,Preeti Singh,"Salim Diwan, Vinay Pathak, Raima Sen",,,Cinépolis,Rehab Pictures Private Limited,Yab Hai Is A 2024 Indian Hindi -Language
Hocus Focus,2024,https://en.wikipedia.org/wiki/Hocus_Focus_(film),Hocus Focus,Paierry Dodeja,"Suchhi Kumar, Satinder Singh Gahlot, Sona Bhandari",,,,,Hocus Focus Is A Hindi Language Drama
Stree 2,2024,https://en.wikipedia.org/wiki/Stree_2,Stree 2,Amar Kaushik,"Shraddha Kapoor, Rajkummar Rao, Pankaj Tripathi, Abhishek Banerjee, Aparshakti Khurana, Tamannaah Bhatia, Varun Dhawan",₹ 50−90 crore (US$−11 million) ,est. ₹ 875 crore (US$100 million) ,PVR Inox PicturesPen Marudhar,,2024 Indian Hindi-Language Comedy Horror
Khel Khel Mein,2024,https://en.wikipedia.org/wiki/Khel_Khel_Mein_(2024_film),Khel Khel Mein,Mudassar Aziz,"Akshay Kumar, Taapsee Pannu, Vaani Kapoor, Ammy Virk, Aditya Seal, Pragya Jaiswal, Fardeen Khan",₹100 crore ,est. ₹56.78 crore ,Panorama Studios,,2024 Indian Hindi-Language Comedy Drama
Vedaa,2024,https://en.wikipedia.org/wiki/Vedaa,Vedaa,Nikkhil Advani,"John Abraham, Sharvari, Abhishek Banerjee, Ashish Vidyarthi",₹60 crore ,est. ₹26.71 crore ,Zee Studios,,2024 Indian Hindi-Language Action Drama
Tikdam,2024,https://en.wikipedia.org/wiki/Tikdam,Tikdam,Vivek Anchalia,"Amit Sial, Arisht Jain, Aarohi Saud, Divyansh Dwivedi, Nayan Bhatt",,,JioCinema,Jio Studios,Is A 2024 Indian Hindi-Language
Problem Toh Hai,2024,https://en.wikipedia.org/wiki/Badshah_(rapper),Badshah,,,,,,,His Notable Works In Bollywood
The Diary of West Bengal,2024,https://en.wikipedia.org/wiki/The_Diary_of_West_Bengal,The Diary of West Bengal,Sanoj Mishra,"Yajur Marwah, Dev Fauzdar, Deepak Kamboj, Ramendra Chakarwarti, Ashish Kumar, Reena Bhattacharya, Neet Mahal, Gauri Shankar, Avadh Ashwini, Ronav Verma",,,,Waseem Rizvi Films,24 Indian Hindi-Language Political Drama
A Wedding Story,2024,https://en.wikipedia.org/wiki/A_Wedding_Story,A Wedding Story,Abhinav Pareek,"Vaibhav Tatwawadi, Mukti Mohan, Akshay Anand, Monica Chaudhary, Lakshvir Singh Saran, Piloo Vidyarthi, Krishnakant Singh Bundela",,,,Boundless Blackbuck Films,Supernatural Horror
