title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Achanak,1998,https://en.wikipedia.org/wiki/Achanak_(1998_film),Achanak,Naresh Malhotra,"Govinda, Manisha Koirala, Farha Naaz, Rahul Roy",₹ 4.25 crore ,₹ 7.26 crore ,,Film Folks,Is A 1998 Indian Action Thriller
Gharwali Baharwali,1998,https://en.wikipedia.org/wiki/Gharwali_Baharwali,Gharwai Baharwai,David Dhawan,"Anil Kapoor, Raveena Tandon, Rambha",,,,,Is A 1998 Indian Comedy Drama
Ghulam,1998,https://en.wikipedia.org/wiki/Ghulam_(film),Ghulam,Vikram Bhatt,"Aamir Khan, Rani Mukerji, Ashutosh Rana, Deepak Tijori, Rajit Kapoor, Akshay Anand",₹72 million ,₹242 million ,Vishesh Films,,Is A 1998 Indian Hindi-Language Action
Major Saab,1998,https://en.wikipedia.org/wiki/Major_Saab,Major Saab,Tinnu Anand,"Amitabh Bachchan, Ajay Devgn, Sonali Bendre, Nafisa Ali",,₹18 crore ,,Amitabh Bachchan Film Corporation,Is A 1998 Indian Hindi-Language Action
Satya,1998,https://en.wikipedia.org/wiki/Satya_(1998_film),Satya,Ram Gopal Varma,"J. D. Chakravarthy, Urmila Matondkar, Manoj Bajpayee, Paresh Rawal, Aditya Srivastava, Saurabh Shukla",₹2.5 crore ,est. ₹15 crore ,,,Is A 1998 Indian Hindi-Language Crime
Dulhe Raja,1998,https://en.wikipedia.org/wiki/Dulhe_Raja,Dulhe Raja,Harmesh Malhotra,"Govinda, Raveena Tandon, Kader Khan, Prem Chopra, Johnny Lever",,₹22.17 crore (equivalent to ₹237 crore or US$29 million in 2023) ,,,98 Indian Hindi-Language Romantic Comedy
Pyaar to Hona Hi Tha,1998,https://en.wikipedia.org/wiki/Pyaar_To_Hona_Hi_Tha,Pyaar To Hona Hi Tha,Anees Bazmee,"Ajay Devgn, Kajol",₹ 7.50 crore ,₹ 38.27 crore ,Videosound,Baba Films,98 Indian Hindi-Language Romantic Comedy
Kareeb,1998,https://en.wikipedia.org/wiki/Kareeb,Kareeb,Vidhu Vinod Chopra,"Bobby Deol, Shabana Raza, Moushmi Chatterji",₹ 6.50 crore ,₹ 12.93 crore ,Tips Industries,,Is A 1998 Indian Hindi-Language Romance
Iski Topi Uske Sarr,1998,https://en.wikipedia.org/wiki/Iski_Topi_Uske_Sarr,Iski Topi Uske Sarr,Raju Mavani,"Sharad Kapoor, Mukul Dev, Divya Dutta",,,Deepak Arts,,Is A 1998 Indian Bollywood
Angaaray,1998,https://en.wikipedia.org/wiki/Angaaray_(1998_film),Angaaray,Mahesh Bhatt,"Akshay Kumar, Nagarjuna, Pooja Bhatt, Sonali Bendre, Gulshan Grover",₹3.50 crore ,₹6.01 crore ( India Nett) ,,Rose Movies Combines,Y Is A 1998 Indian Hindi-Language Action
