title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Annarth,2002,https://en.wikipedia.org/wiki/Annarth,Annarth,Ravi Dewan,"Sanjay Dutt, Sunil Shetty, Gautam Rode, Preeti Jhangiani",,,,Suryoday Productions,S A 2002 Hindi- Language Action-Thriller
Hum Pyar Tumhi Se Kar Baithe,2002,https://en.wikipedia.org/wiki/Hum_Pyar_Tumhi_Se_Kar_Baithe,Hum Pyar Tumhi Se Kar Baithe,Mohan Singh Rathor,"Jugal Hansraj, Tina Rana",,,Rajshri Productions,,R Baithe Is A 2002 Indian Hindi-Language
Kehtaa Hai Dil Baar Baar,2002,https://en.wikipedia.org/wiki/Kehtaa_Hai_Dil_Baar_Baar,Kehtaa Hai Dil Baar Baar,Rahul Dholakia,"Jimmy Sheirgill, Kim Sharma, Paresh Rawal",,,,,Is A 2002 Indian Hindi-Language Romantic
Jeena Sirf Merre Liye,2002,https://en.wikipedia.org/wiki/Jeena_Sirf_Merre_Liye,Jeena Sirf Merre Liye,Talat Jani,"Kareena Kapoor, Tusshar Kapoor, Mallika Sherawat",,,,,Is A 2002 Indian Hindi-Language Romance
Desh Devi,2002,https://en.wikipedia.org/wiki/Devdas_(soundtrack),Devdas,,,,,,,Dtrack Of The 2002 Indian Hindi-Language
Rishtey,2002,https://en.wikipedia.org/wiki/Rishtey_(film),Rishtey,Indra Kumar,"Anil Kapoor, Karisma Kapoor, Shilpa Shetty",₹ 8.75 crore ,₹ 12.37 crore ,,,2002 Indian Hindi-Language Action Drama
Karz: The Burden of Truth,2002,https://en.wikipedia.org/wiki/Karz:_The_Burden_of_Truth,Karz: The Burden of Truth,Harry Baweja,"Sunny Deol, Sunil Shetty, Shilpa Shetty",₹ 11 crore ,₹ 15.57 crore ,Eros International,,2002 Indian Hindi-Language Action Drama
Hum Hain Pyaar Mein,2002,https://en.wikipedia.org/wiki/Pyaar_Mein_Kabhi_Kabhi,Pyaar Mein Kabhi Kabhi,Raj Kaushal,"Rinke Khanna, Dino Morea, Sanjay Suri",,,Sony Pictures Entertainment India[1],Tyger Productions,99 Indian Hindi-Language Musical Romance
Saathiya,2002,https://en.wikipedia.org/wiki/Saathiya_(film),Saathiya,Shaad Ali,"Rani Mukerji, Vivek Oberoi",₹75 million ,₹291 million ,Yash Raj Films,,002 Indian Hindi-Language Romantic Drama
Kaante,2002,https://en.wikipedia.org/wiki/Kaante,Kaante,Sanjay Gupta,"Amitabh Bachchan, Sanjay Dutt, Sunil Shetty, Lucky Ali, Mahesh Manjrekar, Kumar Gaurav",₹ 300 million ,₹ 20.8 crore (equivalent to ₹ 79 crore or US$9.4 million in 2023) million ,,,02 Indian Hindi-Language Action Thriller
Chalo Ishq Ladaaye,2002,https://en.wikipedia.org/wiki/Chalo_Ishq_Ladaaye,Chalo Ishq Ladaaye,Aziz Sejawal,"Govinda, Rani Mukerji",₹ 40 million ,₹ 17 million ,Goldmines Telefilms,Prathima Films,Is A 2002 Indian Comedy
Aanch,2002,https://en.wikipedia.org/wiki/Aanch,Aanch,Rajesh Singh,"Nana Patekar, Paresh Rawal, Suchindra, Sharbani Mukherjee",,,,,Aanch Is A 2003 Hindi Language Drama
Mulaqaat,2002,https://en.wikipedia.org/wiki/Mulaqaat,Mulaqaat,K. Ravi Shankar,"Vinay Anand, Shivani Rathod, Milind Gunaji, Jackie Shroff, Madhoo",,,,,Is A 2002 Indian Hindi-Language
Pyar Ki Dhun,2002,https://en.wikipedia.org/wiki/Pyar_Ki_Dhun,Pyar Ki Dhun,Samarjit Dasgupta,,,,,Magic Mantra Visons,Romantic Drama
Neelambari,2003,https://en.wikipedia.org/wiki/Neelambari_(2001_film),Neelambari,Surya,"Ramya Krishna, Devaraj, Prema, Suman, Charulatha, Vinod Alva",,,,,Is 2001 Indian Kannada-Language Fantasy
Anubhav: An Experience,2003,https://en.wikipedia.org/wiki/Anubhav_(1971_film),Anubhav,Basu Bhattacharya,"Sanjeev Kumar, Tanuja, Dinesh Thakur, A. K. Hangal",,,,,Is A 1971 Hindi-Language
Surya,2003,https://en.wikipedia.org/wiki/Surya_(Telugu_actor),Surya,,,,,,,Is An Indian Actor Who Appears In Telugu
Tujhe Meri Kasam,2003,https://en.wikipedia.org/wiki/Tujhe_Meri_Kasam,Tujhe Meri Kasam,K. Vijaya Bhaskar,"Riteish Deshmukh, Genelia D'Souza, Shriya Saran",₹3.50 crore ,₹14.36 crore (original run) ,"True Entertainment Pvt. Ltd.,Mumbai",Ushakiran Movies,Is A 2003 Hindi-Language Romantic Drama
Talaash: The Hunt Begins...,2003,https://en.wikipedia.org/wiki/Talaash:_The_Hunt_Begins...,Talaash: The Hunt Begins...,Suneel Darshan,"Raakhee, Akshay Kumar, Kareena Kapoor, Pooja Batra",,,Chiragdeep International,,03 Indian Hindi-Language Action Thriller
Aapko Pehle Bhi Kahin Dekha Hai,2003,https://en.wikipedia.org/wiki/Aapko_Pehle_Bhi_Kahin_Dekha_Hai,Aapko Pehle Bhi Kahin Dekha Hai,Anubhav Sinha,"Priyanshu Chatterjee, Sakshi Shivanand, Om Puri",,,,T-Series Films,2003 Indian Hindi-Language Comedy Drama
Raghu More: Bachelor of Hearts,2003,https://en.wikipedia.org/wiki/Lata_Sabharwal,Lata Sabharwal,,,,,,,Who Has Worked In Hindi Television And
Jism,2003,https://en.wikipedia.org/wiki/Jism_(2003_film),Jism,Amit Saxena,"Bipasha Basu, John Abraham, Gulshan Grover",₹ 32.5 million,₹ 134.1 million ,T-Series,Vishesh Films,03 Indian Hindi-Language Erotic Thriller
Dil Ka Rishta,2003,https://en.wikipedia.org/wiki/Dil_Ka_Rishta,Dil Ka Rishta,Naresh Malhotra,"Raakhee, Aishwarya Rai, Arjun Rampal, Isha Koppikar, Paresh Rawal",₹8.25 crore ,₹14.6 crore ,Tips Music Films,,Is A 2003 Indian Hindi-Language Romance
Kucch To Hai,2003,https://en.wikipedia.org/wiki/Kucch_To_Hai,Kucch To Hai,Anurag BasuAnil V. Kumar,"Tusshar Kapoor, Esha Deol, Anita Hassanandani, Yash Tonk, Rishi Kapoor",₹7 crore ,₹11 crore ,Disney UTV,Balaji Films Ltd.,Is A 2003 Indian Hindi-Language Slasher
Dum,2003,https://en.wikipedia.org/wiki/Dum_(2003_Hindi_film),Dum,Eeshwar Nivas,"Vivek Oberoi, Diya Mirza, Atul Kulkarni, Govind Namdeo, Mukesh Rishi, Yashpal Sharma, Sushant Singh",₹ 7.75 crore ,₹ 9.07 crore ,,,Is A 2003 Indian Hindi-Language Action
Khushi,2003,https://en.wikipedia.org/wiki/Khushi_(2003_Hindi_film),Khushi,SJ Suryah,"Fardeen Khan, Kareena Kapoor",,,Shemaroo Entertainment,BSK Films,03 Indian Hindi-Language Romantic Comedy
Baaz: A Bird in Danger,2003,https://en.wikipedia.org/wiki/Baaz:_A_Bird_in_Danger,Baaz: A Bird in Danger,Tinu Verma,"Sunil Shetty, Jackie Shroff, Karishma Kapoor, Dino Morea, Preeti Jhangiani",,₹4.8 crore ,Kapishek Films,,Psychological Thriller
Satta,2003,https://en.wikipedia.org/wiki/Satta_(2003_film),Satta,Madhur Bhandarkar,"Raveena Tandon, Sameer Dharmadhikari, Atul Kulkarni, Vipin Sharma",,,,Metalight Productions Pvt Ltd,03 Indian Hindi-Language Political Drama
Escape from Taliban,2003,https://en.wikipedia.org/wiki/Escape_from_Taliban,Escape from Taliban,Ujjwal Chatterjee,"Manisha Koirala, Nawab Shah",₹ 3.50 crore ,₹ 1.44 crore ,,,Escape From Taliban Is A 2003 Indian
Love at Times Square,2003,https://en.wikipedia.org/wiki/Love_at_Times_Square,Love at Times Square,Dev Anand,"Dev Anand, Shoib Khan, Heene Kaushik, Chaitanya Choudhury, Satish Shah, Ketki Dave, Ashish Vidyarthi, Vikram Gokhale",₹ 2.50 crore ,₹ 29.88 lakh ,T-Series,,Love At Times Square Is A 2003 Indian
Kash... Aap Hamare Hote,2003,https://en.wikipedia.org/wiki/Kash_Aap_Hamare_Hote,Kash… Aap Hamare Hote,Ravindra Peepat,"Sonu Nigam, Juhi Babbar",₹ 5 crore ,₹ 1.64 crore ,Goldmines Telefilms,Babbars Films,Is A 2003 Indian Hindi-Language Drama
Dhund: The Fog,2003,https://en.wikipedia.org/wiki/Dhund_(2003_film),Dhund,Shyam Ramsay,"Amar Upadhyay, Aditi Govitrikar, Apurva Agnihotri, Divya Palat, Irrfan Khan",,,,Sukrit Pictures,Is A 2003 Indian Hindi-Language Horror
Indian Babu,2003,https://en.wikipedia.org/wiki/Indian_Babu,Indian Babu,Lawrence D'Souza,"Jaz Pandher, Gurleen Chopra",,,,,Babu Is A 2003 Indian Bollywood Drama
Where's the Party Yaar?,2003,https://en.wikipedia.org/wiki/Dina_Pathak,Dina Pathak,,,,,,,Director Of Gujarati Theatre And Also A
Om,2003,https://en.wikipedia.org/wiki/Om_(2003_film),Om,Ashok Honda,"Attin Bhalla, Sandali Sinha, Pankaj Dheer, Sharat Saxena, Mukesh Rishi",,,,,M Is A 2003 Indian Hindi-Language Action
Yeh Dil,2003,https://en.wikipedia.org/wiki/Yeh_Dil,Yeh Dil,Teja,"Tusshar Kapoor, Anita Hassanandani",,,Goldmines Telefilms,Anandi Art Creations,Is A 2003 Indian Hindi Romantic Drama
The Hero: Love Story of a Spy,2003,https://en.wikipedia.org/wiki/The_Hero:_Love_Story_of_a_Spy,The Hero: Love Story of a Spy,Anil Sharma,"Sunny Deol, Preity Zinta, Priyanka Chopra, Amrish Puri, Kabir Bedi",₹ 35 crore ,₹ 45.13 crore ,Time Magnetics (India) Pvt. Ltd.,,Spy Is A 2003 Indian Hindi-Language Spy
Pran Jaaye Par Shaan Na Jaaye,2003,https://en.wikipedia.org/wiki/Praan_Jaye_Par_Shaan_Na_Jaye,Praan Jaye Parr Shaan Na Jaye,Sanjay Jha,"Aman Verma, Rinke Khanna, Dia Mirza, Raveena Tandon, Bharat Jadhav",₹ 3.25 crore ,₹ 2.35 crore ,,,2003 Indian Hindi-Language Black Comedy
Ishq Vishk,2003,https://en.wikipedia.org/wiki/Ishq_Vishk,Ishq Vishk,Ken Ghosh,"Shahid Kapoor, Amrita Rao, Shenaz Treasurywala, Vishal Malhotra",₹ 50 million ,₹ 122.63 million ,Tips Industries(India)UTV Motion Pictures(International),Tips Industries,Teen Romantic Comedy
Kaise Kahoon Ke... Pyaar Hai,2003,https://en.wikipedia.org/wiki/Kaise_Kahoon_Ke..._Pyaar_Hai,Kaise Kahoon Ke... Pyaar Hai,Anil Kumaar Sharma,"Amit Hingorani, Sharbani Mukherjee, Dharmendra, Farida Jalal",,,,,Pyaar Hai Is A 2003 Bollywood
Haasil,2003,https://en.wikipedia.org/wiki/Haasil_(film),Haasil,Tigmanshu Dhulia,"Jimmy Sheirgill, Hrishita Bhatt, Irrfan Khan, Ashutosh Rana","₹ 4 crore (US$470,000) ",,,Karma Network,Haasil Is A 2003 Indian Crime Drama
Armaan,2003,https://en.wikipedia.org/wiki/Armaan_(2003_film),Armaan,Honey Irani,"Amitabh Bachchan, Anil Kapoor, Preity Zinta, Gracy Singh, Randhir Kapoor",₹ 100 million ,₹ 149.2 million ,Eros Entertainment,Aarti Enterprises,2003 Indian Hindi-Language Medical Drama
Andaaz,2003,https://en.wikipedia.org/wiki/Andaaz,Andaaz,Raj Kanwar,"Akshay Kumar, Lara Dutta, Priyanka Chopra",₹ 9.25 crore ,₹ 28.81 crore ,,Shree Krishna International,3 Indian Hindi-Language Romantic Musical
Bhoot,2003,https://en.wikipedia.org/wiki/Bhoot_(film),Bhoot,Ram Gopal Varma,"Ajay Devgn, Urmila Matondkar, Nana Patekar, Rekha, Tanuja, Fardeen Khan",₹67 million ,₹239 million ,,,Supernatural Horror
Jajantaram Mamantaram,2003,https://en.wikipedia.org/wiki/Jajantaram_Mamantaram,Jajantaram Mamantaram,Soumitra Ranade,"Jaaved Jaffrey, Gulshan Grover",₹8.5 crore ,₹5.7 crore ,,iDream Production,M Is A 2003 Indian Fantasy Action Comedy
Nayee Padosan,2003,https://en.wikipedia.org/wiki/Nayee_Padosan,Nayee Padosan,B. H. Tharun Kumar,"Mahek Chahal, Anuj Sawhney, Rahul Bhat, Vikas Kalantri, Aslam Khan",,,,Neha Arts,Is A 2003 Hindi-Language Romantic Comedy
Khwahish,2003,https://en.wikipedia.org/wiki/Khwahish,Khwahish,Govind Menon,"Himanshu Malik, Mallika Sherawat",,,Mojdeh & Mojtaba Movies,,Is A 2003 Indian Hindi Romance
Koi Hai,2003,https://en.wikipedia.org/wiki/Koi..._Mil_Gaya,Koi... Mil Gaya,Rakesh Roshan,"Rekha, Hrithik Roshan, Preity Zinta",₹ 35 crore ,₹ 85.3 crore ,Yash Raj Films,Filmkraft Productions,2003 Indian Science Fiction Action Drama
3 Deewarein,2003,https://en.wikipedia.org/wiki/3_Deewarein,3 Deewarein,Nagesh Kukunoor,"Juhi Chawla, Nagesh Kukunoor, Naseeruddin Shah, Jackie Shroff, Gulshan Grover, Ranganath, and, Sujata Mehta",,,Shemaroo Video Pvt. Ltd.,,Is A 2003 Indian Hindi-Language Crime
Chalte Chalte,2003,https://en.wikipedia.org/wiki/Chalte_Chalte_(2003_film),Chalte Chalte,Aziz Mirza,"Shah Rukh Khan, Rani Mukerji",₹ 11 crore (equivalent to ₹ 40 crore or US$4.8 million in 2023) ,₹ 43.28 crore (equivalent to ₹ 159 crore or US$19 million in 2023) ,UTV Motion Pictures,Dreamz Unlimited,003 Indian Hindi-Language Romantic Drama
Jhankaar Beats,2003,https://en.wikipedia.org/wiki/Jhankaar_Beats,Jhankaar Beats,Sujoy Ghosh,"Sanjay Suri, Rahul Bose, Shayan Munshi, Juhi Chawla, Rinke Khanna, Riya Sen",,,20th Century Fox[1],Pritish Nandy Communications,Ar Beats Is A 2003 Indian Musical Comedy
Supari,2003,https://en.wikipedia.org/wiki/Supari_(film),Supari,Padam Kumar,"Uday Chopra, Rahul Dev, Nandita Das, Purab Kohli, Nauheed Cyrusi, Irrfan Khan",₹ 4.25 crore ,₹ 2.65 crore ,Yash Raj Films,,Is A 2003 Indian Hindi-Language Action
Border Hindustan Ka,2003,https://en.wikipedia.org/wiki/Border_Hindustan_Ka,Border Hindustan Ka,Yogesh Bharadwaj,"Faisal Khan, Rajat Bedi, Aditya Pancholi, Priya Gill, Mink Singh",,,Venus,Jayasree Productions,Is A 2003 Indian Bollywood War
Main Prem Ki Diwani Hoon,2003,https://en.wikipedia.org/wiki/Main_Prem_Ki_Diwani_Hoon,Main Prem Ki Diwani Hoon,Sooraj Barjatya,"Hrithik Roshan, Kareena Kapoor, Abhishek Bachchan",₹240 million ,₹393.1 million ,Yash Raj Films[1],Rajshri Productions,03 Indian Hindi-Language Musical Romance
88 Antop Hill,2003,https://en.wikipedia.org/wiki/88_Antop_Hill,88 Antop Hill,Kushan Nandy,"Rahul Dev, Atul Kulkarni, Shweta Menon, Jasmine D'Souza",,,,,3 Indian Hindi-Language Mystery Thriller
Calcutta Mail,2003,https://en.wikipedia.org/wiki/Calcutta_Mail,Calcutta Mail,Sudhir Mishra,"Anil Kapoor, Rani Mukerji, Manisha Koirala",₹ 5.75 crore ,₹ 4.34 crore ,,Siri Media Arts,03 Indian Hindi-Language Action Thriller
Saaya,2003,https://en.wikipedia.org/wiki/Saaya_(2003_film),Saaya,Anurag Basu,"John Abraham, Tara Sharma, Mahima Chaudhry",,,,Vishesh Films,Supernatural Romantic Thriller
Hawa,2003,https://en.wikipedia.org/wiki/Hawa_(2003_film),Hawa,Guddu Dhanoa,"Tabu, Shahbaz Khan, Mukesh Tiwari, Hansika",₹ 3 crore ,₹ 5.89 crore ,,,Is A 2003 Indian Hindi-Language Horror
Jaal: The Trap,2003,https://en.wikipedia.org/wiki/Jaal:_The_Trap,Jaal: The Trap,Guddu Dhanoa,"Sunny Deol, Tabu, Reema Sen, Amrish Puri, Anupam Kher",,,B4U Entertainment,Parth Productions,03 Indian Hindi-Language Action-Thriller
Darna Mana Hai,2003,https://en.wikipedia.org/wiki/Darna_Mana_Hai,Darna Mana Hai,Prawaal Raman,"Nana Patekar, Vivek Oberoi, Saif Ali Khan, Boman Irani, Sanjay Kapoor, Shilpa Shetty, Sohail Khan, Antara Mali, Sameera Reddy, Rajpal Yadav, Aftab Shivdasani, Isha Koppikar, Peeya Rai Chowdhary, Revathi, Raghuvir Yadav, Gaurav Kapur, Kiku Sharda, Abir Goswami",₹ 4.50 crore ,₹ 9 crore ,K Sera Sera Productions,,3 Indian Hindi-Language Anthology Horror
Hungama,2003,https://en.wikipedia.org/wiki/Hungama_(2003_film),Hungama,Priyadarshan,"Akshaye Khanna, Aftab Shivdasani, Paresh Rawal, Rimi Sen, Shakti Kapoor, Rajpal Yadav, Tiku Talsania, Shoma Anand",₹ 6.4 crore ,₹ 21.25 crore ,Venus Entertainment,Venus Records & Tapes,Comedy Romance Drama
Chori Chori,2003,https://en.wikipedia.org/wiki/Chori_Chori_(2003_film),Chori Chori,Milan Luthria,"Ajay Devgn, Rani Mukerji, Sonali Bendre",,₹ 5.64 crore ,,Amit Arts,Romantic Comedy-Drama
Oops!,2003,https://en.wikipedia.org/wiki/Oops!_(film),Oops!,Deepak Tijori,"Kiran Janjani, Vikas Sethi, Mink Brar, Mita Vashisht, Kiran Kumar, Adyasha Satpathy, Amit Singh Thakur",,,,Tijori Films,Is A 2003 Indian Erotic Comedy Drama
Koi... Mil Gaya,2003,https://en.wikipedia.org/wiki/Koi..._Mil_Gaya,Koi... Mil Gaya,Rakesh Roshan,"Rekha, Hrithik Roshan, Preity Zinta",₹ 35 crore ,₹ 85.3 crore ,Yash Raj Films,Filmkraft Productions,2003 Indian Science Fiction Action Drama
Basti,2003,https://en.wikipedia.org/wiki/Basti_(film),Basti,,"Samir Soni, Faisal Khan, Sheeba, Shama Sikander, Govind Namdeo, Sadashiv Amrapurkar, Kulbhushan Kharbanda",,,Rajshri Productions,,Basti  Is A 2003 Indian Crime
Footpath,2003,https://en.wikipedia.org/wiki/Footpath_(2003_film),Footpath,Vikram Bhatt,"Emraan Hashmi, Aftab Shivdasani, Irrfan Khan, Bipasha Basu, Rahul Dev",₹5.5 crore ,₹6.43 crore ,Tips IndustriesDisney India Studios,,2003 Indian Hindi-Language Action Drama
Hawayein,2003,https://en.wikipedia.org/wiki/Hawayein_(film),Hawayein,Amitoj Mann,"Babbu Mann, Mahi Gill, Ammtoje Mann",,,Baldev Bhatti,,Is A 2003 Indian Drama
Raghu Romeo,2003,https://en.wikipedia.org/wiki/Raghu_Romeo,Raghu Romeo,Rajat Kapoor,"Vijay Raaz, Nishikant Dixit, Sadiya Siddiqui, Maria Goretti, Saurabh Shukla",,,,,2003 Indian Hindi-Language Comedy Drama
Mumbai Se Aaya Mera Dost,2003,https://en.wikipedia.org/wiki/Mumbai_Se_Aaya_Mera_Dost,Mumbai Se Aaya Mera Dost,Apoorva Lakhia,"Abhishek Bachchan, Lara Dutta, Chunky Pandey",,,Rubberband Films,,Is A 2003 Indian Hindi-Language Drama
Kuch Naa Kaho,2003,https://en.wikipedia.org/wiki/Kuch_Naa_Kaho,Kuch Naa Kaho,Rohan Sippy,"Aishwarya Rai, Abhishek Bachchan, Arbaaz Khan",₹8 crore ,₹13.08 crore ,Ramesh Sippy Entertainment,,003 Indian Hindi-Language Romantic Drama
Gangaajal,2003,https://en.wikipedia.org/wiki/Gangaajal,Gangaajal,Prakash Jha,"Ajay Devgn, Gracy Singh, Mohan Joshi, Mukesh Tiwari, Yashpal Sharma",₹ 4.5 crore ,₹ 16.67 crore ,,,A 2003 Indian Hindi-Language Crime Drama
Matrubhoomi: A Nation Without Women,2003,https://en.wikipedia.org/wiki/Matrubhoomi,Matrubhoomi: A Nation Without Women,Manish Jha,"Tulip Joshi, Sudhir Pandey, Piyush Mishra, Sushant Singh, Aditya Srivastava",,,,,Is A 2003 Indian Dystopian Tragedy
2 October,2003,https://en.wikipedia.org/wiki/2_October_(film),2 October,Sunil Tiwari,"Ashutosh Rana, Sharat Saxena, Saadhika Randhawa, Mukesh Tiwari, Shivaji Satam, Avtar Gill, Makarand Deshpande, Achyut Potdar, Sonia Sahni",,₹12.25 lakh (India) ,Sarthak Movies,,03 Indian Hindi-Language Action Thriller
Rules: Pyaar Ka Superhit Formula,2003,https://en.wikipedia.org/wiki/Rules:_Pyaar_Ka_Superhit_Formula,Rules: Pyaar Ka Superhit Formula,Parvati Balagopalan,"Milind Soman, Tanuja, Meera Vasudevan, Namrata Barua, Raj Zutshi",,,,,03 Indian Hindi-Language Romantic Comedy
Maqbool,2003,https://en.wikipedia.org/wiki/Maqbool,Maqbool,Vishal Bhardwaj,"Irrfan Khan, Tabu, Om Puri, Pankaj Kapur, Naseeruddin Shah",,,Kaleidoscope Entertainment Pvt. Ltd.Yash Raj Films[1],,A 2003 Indian Hindi-Language Crime Drama
