title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Manzil,1960,https://en.wikipedia.org/wiki/Manzil_(1960_film),Manzil,Mandi Burman,"Dev Anand, Nutan, Achala Sachdev, K.N. Singh, Pratima Devi, Krishan Dhawan, Mehmood",,,,,Is A 1960 Bollywood
Usne Kaha Tha,1960,https://en.wikipedia.org/wiki/Usne_Kaha_Tha,Usne Kaha Tha,Moni Bhattacharjee,"Sunil Dutt, Nanda, Durga Khote, Tarun Bose, Asit Sen, Leela Mishra",,,,,Is A 1960 Bollywood Drama
Patang,1960,https://en.wikipedia.org/wiki/Kati_Patang,Kati Patang,Shakti Samanta,"Asha Parekh, Rajesh Khanna, Prem Chopra, Bindu, Nazir Hussain",,₹ 4.70 crore (equivalent to ₹ 232 crore or US$27 million in 2023) ,Shakti FilmsUnited ProducersAsian Television Network,,1971 Indian Hindi-Language Musical Drama
Ek Phool Char Kante,1960,https://en.wikipedia.org/wiki/Ek_Phool_Char_Kante,Ek Phool Char Kante,Bhappi Sonie,"Sunil Dutt, Waheeda Rehman",,,,,Is A 1960 Hindi
Mehlon Ke Khwab,1960,https://en.wikipedia.org/wiki/Mehlon_Ke_Khwab,Mehlon Ke Khwab,Muhafiz Haider[1],"Madhubala, Kishore Kumar, Pradeep Kumar",,,,,Is A 1960 Indian Hindi-Language Comedy
Chhalia,1960,https://en.wikipedia.org/wiki/Chhalia,Chhalia,Manmohan Desai,"Raj Kapoor, Nutan, Pran, Rehman, Shobhna Samarth",,,,,Ia Is A 1960 Indian Hindi-Language Drama
Angulimaal,1960,https://en.wikipedia.org/wiki/Angulimaal_(film),Angulimaal,Vijay Bhatt,"Bharat Bhushan, Nimmi, Anita Guha, Ulhas",,,,Thai Information Service,Is A 1960 Hindi Mythology Drama
Bindya,1960,https://en.wikipedia.org/wiki/Bindya,Bindya,Krishnan–Panju,"Balraj Sahni, Padmini",,,,AVM Productions,Is A 1960 Indian Hindi-Language Drama
Jaali Note,1960,https://en.wikipedia.org/wiki/Jaali_Note,Jaali Note,Shakti Samanta,"Dev Anand, Madhubala",,,,,Is A 1960 Hindi-Language Crime
Dil Bhi Tera Hum Bhi Tere,1960,https://en.wikipedia.org/wiki/Dil_Bhi_Tera_Hum_Bhi_Tere,Dil Bhi Tera Hum Bhi Tere,Arjun Hingorani,"Balraj Sahni, Dharmendra",₹ 4 lakh ,,,,Ra Hum Bhi Tere Is A 1960 Hindi-Language
Bahana,1960,https://en.wikipedia.org/wiki/Bahana_(1960_film),Bahana,M. Kumar,"Meena Kumari, Sajjan, Mehmood",,,,Silver Films,Is A 1960 Indian Hindi-Language
Zimbo Comes to Town,1960,https://en.wikipedia.org/wiki/Zimbo_Comes_To_Town,Zimbo Comes To Town,Nanabhai Bhatt,"Chitra, ,, Shammi, and, Bhagwan",,,,Combine F. Traders,O Comes To Town Is A 1960 Hindi-Language
Ek Ke Baad Ek,1960,https://en.wikipedia.org/wiki/Ek_Ke_Baad_Ek,Ek Ke Baad Ek,Raja Rishi,"Dev Anand, Sharada, Tarla Mehta, Radhakrishan, Hiralal, S. K. Prem, Madhu Apte",,,Raj Kala Productions,Raj Kala Productions,Is A 1960 Indian Hindi-Language
Gunga Jumna,1961,https://en.wikipedia.org/wiki/Gunga_Jumna,Gunga Jumna,Nitin BoseDilip Kumar(ghost director),"Dilip Kumar, Vyjayanthimala, Nasir Khan",,est. ₹11.27 crore ( $23.63 million ),Citizen Films,,Is A 1961 Indian Crime Drama
Dharmputra,1961,https://en.wikipedia.org/wiki/Dharmputra,Dharmputra,Yash Chopra,"Mala Sinha, Shashi Kapoor, Rehman",,,,B.R. Films,Dharmputra Is A 1961 Hindi
Amar Rahe Ye Pyar,1961,https://en.wikipedia.org/wiki/Amar_Rahe_Yeh_Pyar,Amar Rahe Yeh Pyar,Prabhu Dayal,"Rajendra Kumar, Nalini Jaywant, Nanda",,,,R. P. Films,H Pyar Is A 1961 Hindi/Urdu Family Drama
Zabak,1961,https://en.wikipedia.org/wiki/Zabak,Zabak,Homi Wadia,"Mahipal, Shyama, Achala Sachdev, Manhar Desai",,,,Basant Studios,S A 1961 Hindi/Urdu Action Costume Drama
Gharana,1961,https://en.wikipedia.org/wiki/Gharana_(1961_film),Gharana,S. S. Vasan,"Raaj Kumar, Rajendra Kumar, Asha Parekh",,,,,Is A 1961 Indian Hindi
Junglee,1961,https://en.wikipedia.org/wiki/Junglee_(1961_film),Junglee,Subodh Mukherjee,"Shammi Kapoor, Saira Banu",,,,,Is A 1961 Indian Comedy
Kabuliwala,1961,https://en.wikipedia.org/wiki/Kabuliwala_(1961_film),Kabuliwala (1961),Hemen Gupta,"Balraj Sahni, Usha Kiran, Sajjan, Sonu.",,,,,Kabuliwala Is A 1961 Hindi
Bhabhi Ki Chudiyan,1961,https://en.wikipedia.org/wiki/Bhabhi_Ki_Chudiyan,Bhabhi Ki Chudiyan,Sadashiv J. Row Kavi,"Meena Kumari, Balraj Sahni, Seema Deo, Durga Khote, Sailesh Kumar",,,Sadashiv Chitra,,Chudiyan Is A 1961 Hindi-Language Drama
Hum Dono,1961,https://en.wikipedia.org/wiki/Hum_Dono_(1961_film),Hum Dono,Amarjeet,"Dev Anand, Nanda, Sadhana",,,,,961 Indian Hindi-Language Romantic Drama
Jab Pyar Kisise Hota Hai,1961,https://en.wikipedia.org/wiki/Jab_Pyar_Kisi_Se_Hota_Hai,Jab Pyar Kisi Se Hota Hai,Nasir Hussain,"Dev Anand, Asha Parekh, Pran, Rajendra Nath",,"₹ 1,80,00,000",,,Is A 1961 Hindi-Language Musical Comedy
Chhaya,1961,https://en.wikipedia.org/wiki/Chhaya_(film),Chhaya,Hrishikesh Mukherjee,"Sunil Dutt, Asha Parekh, Nirupa Roy",,,,,Is A 1961 Bollywood
Sasural,1961,https://en.wikipedia.org/wiki/Sasural_(1961_film),Sasural,T. Prakash Rao,"Rajendra Kumar, B. Saroja Devi",,,,Prasad Productions,Is A 1961 Indian Hindi-Language
Passport,1961,https://en.wikipedia.org/wiki/Passport_(1961_film),Passport,Pramod Chakravorty,"Madhubala, Pradeep Kumar",,,,,Assport Is A 1961 Indian Bollywood Drama
Sampoorna Ramayana,1961,https://en.wikipedia.org/wiki/Sampoorna_Ramayana,Sampoorna Ramayana,Babubhai Mistry,"Mahipal, Anita Guha",,,,,Hindu Mythological
Shola Aur Shabnam,1961,https://en.wikipedia.org/wiki/Shola_Aur_Shabnam_(1961_film),Shola Aur Shabnam,Ramesh Saigal,"Dharmendra, Tarla Mehta, Abhi Bhattacharya, Vijayalakshmi, M. Rajan",,,,,Is A 1961 Indian Hindi-Language Romance
Boy Friend,1961,https://en.wikipedia.org/wiki/Boy_Friend_(1961_film),Boy Friend,Naresh Saigal,"Shammi Kapoor, Madhubala, Dharmendra",,est. ₹ 5.2 million,,,Is A 1961 Hindi-Language Romantic Comedy
Zindagi Aur Khwab,1961,https://en.wikipedia.org/wiki/Zindagi_Aur_Khwab,Zindagi Aur Khwab,S. Banerji,"Rajendra Kumar, Meena Kumari",,₹ 60 lakh (equivalent to ₹ 53 crore or US$6.3 million in 2023) ,,,Is A 1961 Bollywood Drama
Roop Ki Rani Choron Ka Raja,1961,https://en.wikipedia.org/wiki/Shashi_Kapoor,Shashi Kapoor,,,,,,,Er Known Primarily For His Work In Hindi
Saranga,1961,https://en.wikipedia.org/wiki/Saranga_(1961_film),Saranga,Dhirubhai Desai,"Sudesh Kumar, Jayshree Gadkar",,,,,Is A 1961 Bollywood
Opera House,1961,https://en.wikipedia.org/wiki/Opera_House_(film),Opera House,P.L. Santoshi,"Ajit, B. Saroja Devi, K.N. Singh, Lalita Pawar",,,,,Is A 1961 Indian Hindi-Language Mystery
Jhumroo,1961,https://en.wikipedia.org/wiki/Jhumroo,Jhumroo,Shankar Mukherjee,"Madhubala, Kishore Kumar",,est. ₹ 1.1 crore ( est. ₹ 107 crore as of 2016),,K. S. Films[1],61 Indian Hindi-Language Romantic Comedy
Chhote Nawab,1961,https://en.wikipedia.org/wiki/Chhote_Nawab,Chhote Nawab,S.A. Akbar,"Ameeta, Mehmood, Johnny Walker, Helen",,est. ₹ 5.2 million ,,Mumtaz Films,61 Indian Hindi-Language Romantic Comedy
Nazrana,1961,https://en.wikipedia.org/wiki/Nazrana_(1961_film),Nazrana,C. V. Sridhar,"Raj Kapoor, Vyjayanthimala, Usha Kiran","₹ 40,00,000 ( estimated )","₹ 90,00,000",Venus Pictures,Venus Pictures,Black-And-White Hindi-Language Melodrama
Pyaar Ka Saagar,1961,https://en.wikipedia.org/wiki/Pyaar_Ka_Saagar,Pyaar Ka Saagar,Devendra Goel,"Rajendra Kumar, Meena Kumari, Madan Puri",,,,,Is A 1961 Indian Hindi-Language
Hamari Yaad Aayegi,1961,https://en.wikipedia.org/wiki/Hamari_Yaad_Aayegi,Hamari Yaad Aayegi,Kidar Sharma,"Tanuja, Ashok Sharma, Madhavi, Sujata, Rajinder Dube",,,,Show People,Is A 1961 Hindi Romantic Drama
Maya,1961,https://en.wikipedia.org/wiki/Maya_(1961_film),Maya,D.D. Kashyap,"Dev Anand, Mala Sinha, Lalita Pawar",,,,,Is A 1961 Bollywood
Hariyali Aur Rasta,1962,https://en.wikipedia.org/wiki/Hariyali_Aur_Rasta,Hariyali Aur Rasta,Vijay Bhatt,"Manoj Kumar, Mala Sinha, Shashikala, Om Prakash",,"Rs. 1,90,00,000 ",,Shri Prakash Pictures,Is A 1962 Hindi
Shiv Parvati,1962,https://en.wikipedia.org/wiki/Ragini_(actress),Ragini,,,,,,,E Also Starred Opposite Shammi Kapoor In
Son of India,1962,https://en.wikipedia.org/wiki/Son_of_India_(1962_film),Son of India,Mehboob Khan,"Kamaljit, Simi Garewal, Sajid Khan, Kumkum, Jayant",,,,,Son Of India Is A Bollywood
Professor,1962,https://en.wikipedia.org/wiki/Professor_(1962_film),Professor,Lekh Tandon,"Shammi Kapoor, Kalpana Mohan, Lalita Pawar",,,,,Professor Is A 1962 Hindi Musical Comedy
Issi Ka Naam Dunia Hai,1962,https://en.wikipedia.org/wiki/Isi_Ka_Naam_Duniya_Hai,Issi Ka Naam Dunia Hai,Shakti Samanta,"Ashok Kumar, Shyama, Mehmood",,,,,Is A 1962 Hindi
China Town,1962,https://en.wikipedia.org/wiki/China_Town_(1962_film),China Town,Shakti Samanta,"Shammi Kapoor, Shakila, Helen",,,,,Romantic Comedy Thriller
Half Ticket,1962,https://en.wikipedia.org/wiki/Half_Ticket_(1962_film),Half Ticket,Kalidas,"Madhubala, Kishore Kumar, Pran",,est. ₹ 1 crore ( est. ₹ 119 crore as of 2011) ,,,Is A 1962 Indian Hindi-Language Comedy
Main Chup Rahungi,1962,https://en.wikipedia.org/wiki/Main_Chup_Rahungi,Main Chup Rahungi,A. Bhimsingh,"Meena Kumari, Sunil Dutt",,,AVM Productions,,Is A 1962 Indian Hindi-Language
Sahib Bibi Aur Ghulam,1962,https://en.wikipedia.org/wiki/Sahib_Bibi_Aur_Ghulam,Sahib Bibi Aur Ghulam,Abrar Alvi,"Meena Kumari, Guru Dutt, Rehman, Waheeda Rehman",,₹ 8.4 million ,,Guru Dutt Movies Pvt. Ltd.,Is A 1962 Indian Hindi-Language Drama
Tower House,1962,https://en.wikipedia.org/wiki/Tower_House_(film),Tower House,Nisar Ahmad Ansari,"Ajit, Shakila",,,,,Is A 1962 Indian Hindi Language Thriller
Anpadh,1962,https://en.wikipedia.org/wiki/Anpadh,Anpadh,Mohan Kumar,"Balraj Sahni, Dharmendra, Mala Sinha",,,,,Is A 1962 Hindi
Bees Saal Baad,1962,https://en.wikipedia.org/wiki/Bees_Saal_Baad_(1962_film),Bees Saal Baad,Biren Nag,"Biswajeet, Waheeda Rehman, Madan Puri, Asit Sen",,₹30 million ,Geetanjali Pictures,Geetanjali Pictures,Psychological Thriller
Asli-Naqli,1962,https://en.wikipedia.org/wiki/Asli-Naqli,Asli-Naqli,Hrishikesh Mukherjee,"Dev Anand, Sadhana, Nazir Hussain",,,,,Is A 1962 Hindi
Ek Musafir Ek Hasina,1962,https://en.wikipedia.org/wiki/Ek_Musafir_Ek_Hasina,Ek Musafir Ek Hasinaa,Raj Khosla,"Joy Mukherjee, Sadhana",,"₹ 2,50,00,000 ",,,Is A 1962 Bollywood
Baat Ek Raat Ki,1962,https://en.wikipedia.org/wiki/Baat_Ek_Raat_Ki,Baat Ek Raat Ki,Shankar Mukherjee,"Dev Anand, Waheeda Rehman, Johnny Walker, Asit Sen",,"72,00,000 ",,,Is A 1962 Hindi
Dil Tera Diwana,1962,https://en.wikipedia.org/wiki/Dil_Tera_Diwana_(1962_film),Dil Tera Deewana,B.R Panthulu,"Shammi Kapoor, Mala Sinha, Mehmood",,,,,Is A 1962 Hindi-Language Comedy
Man-Mauji,1962,https://en.wikipedia.org/wiki/Man-Mauji,Man Mauji,Krishnan–Panju,"Kishore Kumar, Sadhana",,,,AVM Productions,Is A 1962 Indian Hindi-Language
Rakhi,1962,https://en.wikipedia.org/wiki/Rakhi_(1962_film),Rakhi,A. Bhimsingh,"Ashok Kumar, Pradeep Kumar, Waheeda Rehman, Mehmood",,,,,Is A 1962 Indian Hindi-Language Drama
Aarti,1962,https://en.wikipedia.org/wiki/Aarti_(film),Aarti,Phani Majumdar,"Ashok Kumar, Meena Kumari, Pradeep Kumar, Shashikala",,₹75 lakh ,,Rajshri Productions,Aarti Is A 1962 Indian Hindi-Language
Jhoola,1962,https://en.wikipedia.org/wiki/Jhoola_(1962_film),Jhoola(1962 fim),K. Shankar,"Vyjayanthimala, Sunil Dutt, Pran, Rajendra Nath",,,Vasu Films,Vijaya Vauhini Studios,Is A 1962 Hindi-Language Romance
Naughty Boy,1962,https://en.wikipedia.org/wiki/Naughty_Boy_(film),Naughty Boy,Shakti Samanta,"Kishore Kumar, Kalpana Mohan",,,,,Hty Boy Is A 1962 Indian Romantic Comedy
Dr. Vidya,1962,https://en.wikipedia.org/wiki/Dr._Vidya,Dr. Vidya,Rajendra Bhatia,"Vyjayanthimala, Manoj Kumar, Leela Chitnis, Nazir Hussain",,"₹ 80,00,000",Deluxe Films,Mohan Studio,62 Hindi Black-And-White Romantic Family
Sangeet Samrat Tansen,1962,https://en.wikipedia.org/wiki/Sangeet_Samrat_Tansen,Sangeet Samrat Tansen,S. N. Tripathi,"Bharat Bhushan, Anita Guha, David, Sapru, Mukri",,,,Sur Singar Chitra,Is A 1962 Hindi Biopic Historical Drama
Prem Patra,1962,https://en.wikipedia.org/wiki/Prem_Patra,Prem Patra,Bimal Roy,"Shashi Kapoor, Sadhana",,₹ 3.8 million,,,962 Indian Hindi-Language Romantic Drama
Gyara Hazar Ladkian,1962,https://en.wikipedia.org/wiki/Gyara_Hazar_Ladkian,Gyara Hazar Ladkian,K. A. Abbas,"Bharat Bhushan, Mala Sinha",,,,M/S Film Friends,Romantic Social Drama
Ankh Micholi,1962,https://en.wikipedia.org/wiki/Ankh_Micholi,Ankh Micholi,Ravindra Dave,"Mala Sinha, Shekhar",,,Varma Productions,Varma Productions,Is A 1962 Bollywood
Raaz Ki Baat,1962,https://en.wikipedia.org/wiki/Kishore_Kumar,Kishore Kumar,,,,,,,In A Poll Conducted By The
Ustadon Ke Ustad,1963,https://en.wikipedia.org/wiki/Ustadon_Ke_Ustad_(1963_film),Ustadon Ke Ustad,Brij,"Ashok Kumar, Pradeep Kumar, Shakila",,,,,Is 1963 Hindi
Bandini,1963,https://en.wikipedia.org/wiki/Bandini_(film),Bandini,Bimal Roy,"Nutan, Ashok Kumar, Dharmendra",,,,,Is A 1963 Hindi Drama
Tere Ghar Ke Samne,1963,https://en.wikipedia.org/wiki/Tere_Ghar_Ke_Samne,Tere Ghar Ke Samne,Vijay Anand[2][3][4],"Dev Anand, Nutan, Rajendra Nath, Om Prakash, Harindranath Chattopadhyay",,₹ 2 crore ,,,Is A 1963 Hindi
Gumrah,1963,https://en.wikipedia.org/wiki/Gumrah_(1963_film),Gumraah,B. R. Chopra,"Ashok Kumar, Sunil Dutt, Mala Sinha, Nirupa Roy, Shashikala",,,,,Is A 1963 Hindi-Language Romantic Drama
Ghar Basake Dekho,1963,https://en.wikipedia.org/wiki/Ghar_Basake_Dekho,Ghar Basake Dekho,Kishore Sahu,"Manoj Kumar, Rajshree, Mehmood, Savitri, Shyama",,,,Ratandeep Pictures,Is A 1963 Hindi Family Drama
Dil Ek Mandir,1963,https://en.wikipedia.org/wiki/Dil_Ek_Mandir,Dil Ek Mandir,C. V. Sridhar,"Rajendra Kumar, Meena Kumari, Raaj Kumar",,₹ 1.1 crore (equivalent to ₹ 91 crore or US$11 million in 2023) ,,,963 Indian Hindi-Language Romantic Drama
Aaj Aur Kal,1963,https://en.wikipedia.org/wiki/Aaj_Aur_Kal_(1963_film),Aaj Aur Kal,Vasant Joglekar,"Sunil Dutt, Ashok Kumar, Nanda, Tanuja",,,Shemaroo Video Pvt. Ltd. (2004) DVD,,Is A 1963 Indian Hindi-Language
Bharosa,1963,https://en.wikipedia.org/wiki/Bharosa,Bharosa,K. Shankar,"Guru Dutt, Asha Parekh, Mehmood",,,,,Is A 1963 Hindi Drama
Faulad,1963,https://en.wikipedia.org/wiki/Faulad,Faulad,Mohammed Hussain,"Dara Singh, Mumtaz, Minu Mumtaz, Randhir, Shyam Kumar, Ratnamala, Kamal Mehra",,,,Broadway Pictures,Faulad Is A 1963 Bollywood
Awara Abdulla,1963,https://en.wikipedia.org/wiki/Awara_Abdulla,Awara Abdullah,Tara Harish,,,,,Hanna Films,Awara Abdullah Is A 1963 Bollywood
Parasmani,1963,https://en.wikipedia.org/wiki/Parasmani,Parasmaniपारसमणी,Babubhai Mistri,"Mahipal, Geetanjali",,,,,Is A 1963 Indian Hindi-Language
Godaan,1963,https://en.wikipedia.org/wiki/Godaan,,,,,,,,Godaan Was Made Into A Hindi
Dil Hi To Hai,1963,https://en.wikipedia.org/wiki/Dil_Hi_To_Hai_(1963_film),Dil Hi To Hai,C.L. RawalP.L. Santoshi,"Raj Kapoor, Nutan, Pran",,,Rawal Films,,Is A 1963 Indian Bollywood
