title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Kudrat,1981,https://en.wikipedia.org/wiki/Kudrat,Kudrat,Chetan Anand,"Raaj Kumar, Rajesh Khanna, Hema Malini, Vinod Khanna, Priya Rajvansh, Aruna Irani, Deven Verma",,,Trishakti Productions,,Is A 1981 Indian Hindi-Language Drama
Khoon Aur Paani,1981,https://en.wikipedia.org/wiki/Khoon_Aur_Paani,Khoon Aur Paani,Chand,"Feroz Khan, Jeetendra, Rekha, Parveen Babi",,,,A.G.Films Pvt Ltd,Is A 1981 Hindi-Language Action
Chakra,1981,https://en.wikipedia.org/wiki/Chakra_(1981_film),Chakra,Rabindra Dharmaraj,"Naseeruddin Shah, Smita Patil, Kulbhushan Kharbanda",,,Neo Films,,The
Wardat,1981,https://en.wikipedia.org/wiki/Wardat,Wardat,Ravikant Nagaich,"Mithun Chakraborty, Kajal Kiran, Iftekhar, Jagdeep, Kalpana Iyer, Shakti Kapoor",,,,,At Is A 1981 Hindi-Language Spy Thriller
Naseeb,1981,https://en.wikipedia.org/wiki/Naseeb_(1981_film),Naseeb,Manmohan Desai,"Amitabh Bachchan, Shatrughan Sinha, Rishi Kapoor, Hema Malini, Reena Roy, Kim",₹ 4 crore (equivalent to ₹ 82 crore or US$9.7 million in 2023) ,₹ 14.5 crore (equivalent to ₹ 297 crore or US$35 million in 2023) ,Aasia Films Pvt. Ltd.,,Is A 1981 Indian Hindi-Language Masala
Chashme Buddoor,1981,https://en.wikipedia.org/wiki/Chashme_Buddoor_(1981_film),Chashme Buddoor,Sai Paranjpye,"Farooq Sheikh, Deepti Naval, Rakesh Bedi, Ravi Baswani, Leela Mishra",,,PLA Entertainment,,Is A 1981 Indian Romantic Comedy-Buddy
Rocky,1981,https://en.wikipedia.org/wiki/Rocky_(1981_film),Rocky,Sunil Dutt[a],"Sanjay Dutt, Tina Munim, Reena Roy, Shakti Kapoor",,₹ 6 crore ,Shemaroo Videos,,Rocky Is A 1981 Indian Romantic Action
Laparwah,1981,https://en.wikipedia.org/wiki/Laparwah,Laparwah,Ravikant Nagaich,"Mithun Chakraborty, Ranjeeta Kaur, Prema Narayan, Iftekhar, Shakti Kapoor",,,,,H Is A 1981 Hindi-Language Indian Action
Laawaris,1981,https://en.wikipedia.org/wiki/Laawaris_(1981_film),Laawaris,Prakash Mehra,"Amitabh Bachchan, Zeenat Aman",,₹9 crores (equivalent to ₹166 crores in 2020),,,Is A 1981 Indian Masala
Ek Duuje Ke Liye,1981,https://en.wikipedia.org/wiki/Ek_Duuje_Ke_Liye,Ek Duuje Ke Liye,K. Balachander,"Kamal Haasan, Rati Agnihotri, Madhavi","₹ 50 lakh (US$59,000)",₹ 10 crore (US$1.2 million) ,Prasad Productions Pvt. Ltd,,Is A 1981 Indian Hindi Romantic Tragedy
Dahshat,1981,https://en.wikipedia.org/wiki/Dahshat,Dahshat,Shyam Ramsay&Tulsi Ramsay,,,,,,Is A 1981 Bollywood Horror
Daasi,1981,https://en.wikipedia.org/wiki/Daasi_(1981_film),Daasi,Raj Khosla,"Rekha, Sanjeev Kumar, Moushumi Chatterjee, Rakesh Roshan, Leela Mishra",,,,Gaurav International Productions,Is A 1981 Indian Hindi-Language Drama
Dhanwan,1981,https://en.wikipedia.org/wiki/Dhanwan_(1981_film),Dhanwan,Surendra Mohan,"Rajesh Khanna, Reena Roy, Rakesh Roshan, Aruna Irani, Om Prakash",,,,,Dhanwan Is A 1981 Hindi
Hum Se Badkar Kaun,1981,https://en.wikipedia.org/wiki/Kajal_Kiran,Kajal Kiran,,,,,,,Who Is Known For Her Work In Hindi
Harjaee,1981,https://en.wikipedia.org/wiki/Harjaee,Harjaee,Ramesh Behl,"Shammi Kapoor, Mala Sinha, Randhir Kapoor, Tina Munim",,,,,Is A 1981 Indian Bollywood
Yeh Rishta Na Tootay,1981,https://en.wikipedia.org/wiki/Yeh_Rishta_Na_Tootay,Yeh Rishta Na Tootay,K. Vijayan,"Rajendra Kumar, Mala Sinha, Vinod Mehra, Bindiya Goswami, Raj Babbar",,,,,1 Indian Hindi-Language Romantic Musical
Silsila,1981,https://en.wikipedia.org/wiki/Silsila_(1981_film),Silsila,Yash Chopra,"Shashi Kapoor, Amitabh Bachchan, Jaya Bachchan, Rekha, Sanjeev Kumar",,₹ 35 million ,Yash Raj Films,,Musical Romantic Drama
Dard (Conflict of Emotions),1981,https://en.wikipedia.org/wiki/Wuthering_Heights,,,,,,,,The Earliest Known
Pyaasa Sawan,1981,https://en.wikipedia.org/wiki/Pyaasa_Sawan,Pyaasa Sawan,Dasari Narayana Rao,"Jeetendra, Reena Roy, Moushmi Chatterji",,,,Tirupati Pictures Enterprises,Is A 1981 Hindi-Language Drama
Jail Yatra,1981,https://en.wikipedia.org/wiki/Jail_Yatra_(1981_film),Jail Yatra,Bhappi Sonie,"Ashok Kumar, Vinod Khanna, Reena Roy",,,,,Is A 1981 Indian Bollywood Action Drama
Sahhas,1981,https://en.wikipedia.org/wiki/Sahhas,Sahhas,Ravikant Nagaich,"Mithun Chakraborty, Rati Agnihotri, Shakti Kapoor, Sharat Saxena, Jagdeep",,,,,S Is A 1981 Indian Hindi-Language Action
Baseraa,1981,https://en.wikipedia.org/wiki/Baseraa,Baseraa,Ramesh Talwar,"Shashi Kapoor, Raakhee, Rekha, Raj Kiran, Poonam Dhillon",,,,,Baseraa Is A 1981 Bollywood
Prem Geet,1981,https://en.wikipedia.org/wiki/Prem_Geet_(1981_film),Prem Geet,Sudesh Issar,"Raj Babbar, Anita Raj",,,,,Rem Geet Is A 1981 Indian Hindi-Language
Ghungroo Ki Awaaz,1981,https://en.wikipedia.org/wiki/Ghungroo_Ki_Awaaz,Ghungroo Ki Awaaz,Ramsay Brothers,"Vijay Anand, Rekha",,,,,Bollywood Horror-Mystery
Ek Hi Bhool,1981,https://en.wikipedia.org/wiki/Ek_Hi_Bhool,Ek Hi Bhool,T. Rama Rao,"Jeetendra, Rekha",,,,Lakshmi Productions,Is A 1981 Indian Hindi-Language Drama
Khuda Kasam,1981,https://en.wikipedia.org/wiki/Khuda_Kasam_(1981_film),Khuda Kasam,Lekh Tandon,"Vinod Khanna, Tina Munim",,,,,Da Kasam Is A 1981 Indian Hindi-Language
Ahista Ahista,1981,https://en.wikipedia.org/wiki/Ahista_Ahista_(1981_film),Ahista Ahista,Esmayeel Shroff,"Shammi Kapoor, Nanda, Kunal Kapoor, Padmini Kolhapure, Shashikala, Girish Karnad, Rehman",,,,,Is A Hindi-Language
Yaarana,1981,https://en.wikipedia.org/wiki/Yaarana_(1981_film),Yaarana,Raakesh Kumar,"Amitabh Bachchan, Amjad Khan, Neetu Singh, Tanuja, Kader Khan",,,A.K. Movies,,Is A 1981 Indian Musical Drama
Armaan,1981,https://en.wikipedia.org/wiki/Armaan_(1981_film),Armaan,Anand Sagar,"Raj Babbar, Shakti Kapoor, Shammi Kapoor, Ranjeeta Kaur, Dev Kumar, Deepak Parashar, Kalpana Iyer, Prema Narayan",,,Sagar Art FilmsPvt. Ltd.,,Armaan Is A Hindi
Shakka,1981,https://en.wikipedia.org/wiki/Shakka_(film),Shakka,Shyam Ralhan,"Jeetendra, Simple Kapadia",,,,The Roop Enterprises,Shakka Is A 1981 Hindi-Language Action
Fiffty Fiffty,1981,https://en.wikipedia.org/wiki/Fiffty_Fiffty,Fiffty Fiffty,Shomu Mukherjee,"Rajesh Khanna, Tina Munim",,,,,Fty Is A 1981 Indian Hindi Romance Drama
Aapas Ki Baat,1981,https://en.wikipedia.org/wiki/Aapas_Ki_Baat,Aapas Ki Baat,Harmesh Malhotra,"Raj Babbar, Poonam Dhillon",,,,,Baat Is A 1981 Bollywood Action Romance
Meri Aawaz Suno,1981,https://en.wikipedia.org/wiki/Meri_Aawaz_Suno,Meri Aawaz Suno,S. V. Rajendra Singh Babu,"Jeetendra, Hema Malini, Parveen Babi",,,,Padmalaya Studios,81 Indian Hindi-Language Action Thriller
Khoon Ka Rishta,1981,https://en.wikipedia.org/wiki/Khoon_Ka_Rishta,Khoon Ka Rishta,Samir Ganguly,"Jeetendra, Neetu Singh, Amjad Khan, Pran",,,,Sangtarash Internanationals[1],Is A 1981 Hindi-Language Action
Kaalia,1981,https://en.wikipedia.org/wiki/Kaalia,Kaalia,Tinnu Anand,"Amitabh Bachchan, Parveen Babi, Asha Parekh, Kader Khan, Amjad Khan, Pran",,,Bobby EnterprisesPolydor,,81 Indian Hindi-Language Action Thriller
Zamaane Ko Dikhana Hai,1981,https://en.wikipedia.org/wiki/Zamane_Ko_Dikhana_Hai,Zamaane Ko Dikhana Hai,Nasir Hussain,"Rishi Kapoor, Padmini Kolhapure",,,,,Indian Hindi-Language Romantic Thriller
Poonam,1981,https://en.wikipedia.org/wiki/Poonam_Dhillon,Poonam Dhillon,,,,,,,She Is Best Known For Her 1979
Katilon Ke Kaatil,1981,https://en.wikipedia.org/wiki/Katilon_Ke_Kaatil,Katilon Ke Kaatil,Arjun Hingorani,"Dharmendra, Rishi Kapoor, Zeenat Aman, Tina Munim, Nirupa Roy, Shakti Kapoor, Amjad Khan, Bruce Le",₹20 million ,₹80 million ,,,81 Indian Hindi-Language Action Thriller
Raaz,1981,https://en.wikipedia.org/wiki/Raaz_(1981_film),Raaz,Harmesh Malhotra,"Raj Babbar, Sulakshana Pandit",,,,,Is A 1981 Indian Hindi-Language Thriller
Sazaye Maut,1981,https://en.wikipedia.org/wiki/Sazaye_Maut,Sazā-ye Maut,Vidhu Vinod Chopra,"Naseeruddin Shah, Dilip Dhawan",,,,,Is 1981 Indian
Professor Pyarelal,1981,https://en.wikipedia.org/wiki/Professor_Pyarelal,Professor Pyarelal,Brij Sadanah,"Dharmendra, Zeenat Aman, Simi Garewal, Shriram Lagoo, Amjad Khan, Vinod Mehra",,,,,Professor Pyarelal Is A 1981 Hindi
Plot No. 5,1981,https://en.wikipedia.org/wiki/Plot_No._5,Plot No. 5,Yogesh Saxena,Uttam Kumar,,,,,Psychological Action Thriller
Jyoti,1981,https://en.wikipedia.org/wiki/Jyoti_(1981_film),Jyoti,Pramod Chakravarty,"Jeetendra, Hema Malini",,,,Pramod Films,Is A 1981 Indian Hindi-Language Drama
Sansani: The Sensation,1981,https://en.wikipedia.org/wiki/Sansani:_The_Sensation,Sansani: The Sensation,Irshad,,,,,,Sensation Is A 1981 Hindi Horror Mystery
Dhuan,1981,https://en.wikipedia.org/wiki/Dhuan,Dhuan,Dulal Guha,"Mithun Chakraborty, Ranjeeta, Raakhee, Amjad Khan, Jeetendra, (Gesture)",,,Trimurti Films Pvt Ltd,Sri Sai Chitra[1],Is A 1981 Hindi-Language Thriller
Raksha,1981,https://en.wikipedia.org/wiki/Raksha_(1982_film),Raksha,Ravikant Nagaich,"Jeetendra, Parveen Babi",,,,Bharathi International Films,Is A 1982 Hindi-Language Spy
Maan Gaye Ustaad,1981,https://en.wikipedia.org/wiki/Maan_Gaye_Ustaad,Maan Gaye Ustaad,Shibu Mitra,"Shashi Kapoor, Hema Malini",,,,Kapoor Films International,N Gaye Ustaad Is A 1981 Indian Bollywood
Jeene Ki Arzoo,1981,https://en.wikipedia.org/wiki/Jeene_Ki_Arzoo,Jeene Ki Arzoo,Rajasekhar,"Mithun Chakraborty, Rakesh Roshan, Rati Agnihotri, Bindiya Goswami, Sujit Kumar",,,,AVM Productions,Is A 1981 Indian Hindi-Language Action
Sharda,1981,https://en.wikipedia.org/wiki/Sharda_(1981_film),Sharda,Lekh Tandon,"Jeetendra, Rameshwari",,,,Shiv Kala Mandir,Sharda Is A 1981 Hindi-Language Drama
Do Dishayen,1982,https://en.wikipedia.org/wiki/Do_Dishayen,Do Dishayen,Dulal Guha,"Dharmendra, Hema Malini, Prem Chopra",,,,,Ayen  Is A 1982 Bollywood Romantic Drama
Hum Paagal Premee,1982,https://en.wikipedia.org/wiki/Kajal_Kiran,Kajal Kiran,,,,,,,Who Is Known For Her Work In Hindi
Ek Aur Sangraam,1982,https://en.wikipedia.org/wiki/Nadeem–Shravan,Nadeem SaifiShravan Rathod,,,,,,,An Indian Composer Duo In The Bollywood
Haathkadi,1982,https://en.wikipedia.org/wiki/Haathkadi_(1982_film),Haathkadi,Surendra Mohan,"Sanjeev Kumar, Shatrughan Sinha, Reena Roy, Ranjeeta, Rakesh Roshan, Prem Chopra",,,,,Is A 1982 Indian Hindi-Language
Satte Pe Satta,1982,https://en.wikipedia.org/wiki/Satte_Pe_Satta,Satte Pe Satta,Raj N. Sippy,"Amitabh Bachchan, Hema Malini, Amjad Khan, Ranjeeta Kaur, Sachin Pilgaonkar, Sudhir, Shakti Kapoor, Kanwarjit Paintal, Kanwaljit Singh, Vikram Sahu",,,,Rupam Chitra,1982 Indian Hindi-Language Action Comedy
Jeevan Dhaara,1982,https://en.wikipedia.org/wiki/Jeevan_Dhaara,Jeevan Dhaara,T. Rama Rao,"Rekha, Raj Babbar, Rakesh Roshan, Amol Palekar, Simple Kapadia, Kanwaljit Singh",,,,,N Dhaara Is A 1982 Indian Hindi-Language
Kachche Heere,1982,https://en.wikipedia.org/wiki/Kachche_Heere,Kachche Heere,Narender Bedi,"Feroz Khan, Reena Roy, Danny Denzongpa, Aruna Irani, Shakti Kapoor, Narendra Nath",,,,,Kachche Heere Is A 1982 Bollywood Action
Chorni,1982,https://en.wikipedia.org/wiki/Chorni,Chorni,Jyoti Swaroop,"Jeetendra, Neetu Singh",,,,Kesar Films,Is A 1982 Hindi-Language Drama
Saath Saath,1982,https://en.wikipedia.org/wiki/Saath_Saath_(film),Saath Saath,Raman Kumar,"Farooq Shaikh, Deepti Naval, Rakesh Bedi, Neena Gupta",,,Mr Talwar,,Is A 1982 Indian Hindi-Language Drama
Angoor,1982,https://en.wikipedia.org/wiki/Angoor_(1982_film),Angoor,Gulzar,"Sanjeev Kumar, Moushumi Chatterjee, Deepti Naval, Deven Verma, Aruna Irani",,,,A. R. Movies,Is A 1982 Indian Hindi-Language Comedy
Shriman Shrimati,1982,https://en.wikipedia.org/wiki/Shriman_Shrimati,Shriman Shrimati,Vijay Reddy,"Sanjeev Kumar, Raakhee",,,,,Shriman Shrimati Is A 1982 Indian Hindi
Suraag,1982,https://en.wikipedia.org/wiki/Suraag_(1982_film),Suraag,Jag MundhraAmbrish Sangal,"Sanjeev Kumar, Shabana Azmi, Parikshit Sahni",,,,,Suraag Is A 1982 Hindi-Language Crime
Dial 100,1982,https://en.wikipedia.org/wiki/Dial_100_(1982_film),Dial 100,S. Ramanathan,"Vinod Mehra, Bindiya Goswami, Aruna Irani, Helen",,,,,Dial 100 Is A 1982 Bollywood Crime Drama
Yeh Vaada Raha,1982,https://en.wikipedia.org/wiki/Yeh_Vaada_Raha_(film),Yeh Vaada Raha,Kapil Kapoor,"Rishi Kapoor, Poonam Dhillon, Tina Munim, Shammi Kapoor, Rakhee Gulzar, Rakesh Bedi, Iftekhar",,,,Rose Movies,Is A 1982 Indian Hindi-Language Romance
Vakil Babu,1982,https://en.wikipedia.org/wiki/Vakil_Babu,Vakil Baboo,Asit Sen,"Raj Kapoor, Shashi Kapoor, Zeenat Aman, Rakesh Roshan",,,,,Vakil Baboo Is A 1982 Hindi
Rajput,1982,https://en.wikipedia.org/wiki/Rajput_(film),Rajput,Vijay Anand,"Dharmendra, Vinod Khanna, Rajesh Khanna, Hema Malini, Ranjeeta, Tina Munim, Ranjeet",,,,M. R. Productions,Rajput Is A 1982 Hindi Romantic Action
Shaukeen,1982,https://en.wikipedia.org/wiki/Shaukeen,Shaukeeen,Basu Chatterjee,"Ashok Kumar, Utpal Dutt, A.K. Hangal, Mithun Chakraborty, Rati Agnihotri",,,,Senmit Movie Visuals,Is A 1982 Indian Hindi-Language Comedy
Desh Premee,1982,https://en.wikipedia.org/wiki/Desh_Premee,Desh Premee,Manmohan Desai,"Amitabh Bachchan, Hema Malini, Navin Nischol, Parveen Babi, Shammi Kapoor, Premnath, Uttam Kumar, Kader Khan, Prem Chopra, Parikshit Sahni, Amjad Khan, Sharmila Tagore",₹30 million ,₹72 million ,,S.S. Movietone,Is A 1982 Hindi Action
Teesri Aankh,1982,https://en.wikipedia.org/wiki/Teesri_Aankh_(1982_film),Teesri Ankh,Subodh Mukherji,"Dharmendra, Shatrughan Sinha, Rakesh Roshan, Zeenat Aman, Neetu Singh, Amjad Khan",,,,Sasadhar Mukherjee Productions,Is A 1982 Hindi-Language Action Thriller
Namak Halaal,1982,https://en.wikipedia.org/wiki/Namak_Halaal,Namak Halaal,Prakash Mehra,"Shashi Kapoor, Amitabh Bachchan, Smita Patil, Parveen Babi",,₹120 million ,Chaudary EnterprisesPrakash Mehra Productions,,Is A 1982 Indian Hindi-Language Masala
Ashanti,1982,https://en.wikipedia.org/wiki/Ashanti_(1982_film),Ashanti,Umesh Mehra,"Rajesh Khanna, Mithun Chakraborty, Zeenat Aman, Parveen Babi, Shabana Azmi, Kanwaljeet Singh, Amrish Puri",,,,,Ti Is A 1982 Hindi-Language Action-Crime
Sanam Teri Kasam,1982,https://en.wikipedia.org/wiki/Sanam_Teri_Kasam_(1982_film),Sanam Teri Kasam,Narendra Bedi,"Kamal Haasan, Reena Roy, Kader Khan, Ranjeet, Jeevan",,,,Barkhaa Movies,82 Indian Hindi-Language Romantic Comedy
Bazaar,1982,https://en.wikipedia.org/wiki/Bazaar_(1982_film),Bazaar,Sagar Sarhadi,"Farooq Shaikh, Smita Patil, Naseeruddin Shah",,,,,Is A 1982 Indian Drama
Sawaal,1982,https://en.wikipedia.org/wiki/Sawaal_(film),Sawaal (film),Ramesh Talwar,"Sanjeev Kumar, Waheeda Rehman, Shashi Kapoor, Poonam Dhillon, Randhir Kapoor, Swaroop Sampat",,,Yash Raj Films,,Is A Hindi Drama
Badle Ki Aag,1982,https://en.wikipedia.org/wiki/Badle_Ki_Aag,Badle Ki Aag,Rajkumar Kohli,"Sunil Dutt, Dharmendra, Jeetendra, Reena Roy",,,,Shankar Movies,Is A 1982 Hindi-Language Action Thriller
Teri Kasam,1982,https://en.wikipedia.org/wiki/Sanam_Teri_Kasam_(1982_film),Sanam Teri Kasam,Narendra Bedi,"Kamal Haasan, Reena Roy, Kader Khan, Ranjeet, Jeevan",,,,Barkhaa Movies,82 Indian Hindi-Language Romantic Comedy
Ghazab,1982,https://en.wikipedia.org/wiki/Ghazab,Ghazab,C. P. Dixit,"Dharmendra, Rekha",₹ est. 20 million ,₹ 70 million ,,,Action Comedy-Drama
