title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Tum Bin,2001,https://en.wikipedia.org/wiki/Tum_Bin,Tum Bin,Anubhav Sinha,"Priyanshu Chatterjee, Sandali Sinha, Himanshu Malik, Raqesh Bapat, Amrita Prakash",,,AA Films,,001 Indian Hindi-Language Romantic Drama
Aks,2001,https://en.wikipedia.org/wiki/Aks_(2001_film),Aks,Rakeysh Omprakash Mehra,"Amitabh Bachchan, Raveena Tandon, Manoj Bajpayee, Nandita Das",₹ 110 million,₹ 143 million,,,Supernatural Action Thriller
Pyaar Ishq Aur Mohabbat,2001,https://en.wikipedia.org/wiki/Pyaar_Ishq_Aur_Mohabbat,Pyaar Ishq Aur Mohabbat,Rajiv Rai,"Sunil Shetty, Aftab Shivdasani, Arjun Rampal, Keerti Reddy",₹ 12 crore,₹ 7.15 crore,Trimurti Films,,Is A 2001 Indian Hindi-Language Romance
Daku Bhairav Singh,2001,https://en.wikipedia.org/wiki/Jack_Gaud,Jack Gaud,,,,,,,S Henchman In Several Hindi
Dil Chahta Hai,2001,https://en.wikipedia.org/wiki/Dil_Chahta_Hai,Dil Chahta Hai,Farhan Akhtar,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta, Sonali Kulkarni, Dimple Kapadia",₹ 80 million ,₹ 397.2 million ,Yash Raj Films,Excel Entertainment,Coming-Of-Age Comedy-Drama
Yeh Raaste Hain Pyaar Ke,2001,https://en.wikipedia.org/wiki/Yeh_Raaste_Hain_Pyaar_Ke,Yeh Raaste Hain Pyaar Ke,Deepak Shivdasani,"Ajay Devgn, Preity Zinta, Madhuri Dixit, Sunny Deol",₹ 85 million (US$1.0 million) ,₹ 156.9 million (US$1.9 million),Tips IndustriesGoldmines Telefilms,,001 Indian Hindi-Language Romantic Drama
Boond,2001,https://en.wikipedia.org/wiki/Boond_Jo_Ban_Gayee_Moti,Boond Jo Ban Gayee Moti,V. Shantaram,"Jeetendra, Mumtaz",,,,Rajkamal Kalamandir,Is A 1967 Hindi-Language Drama
Meri Pyaari Bahania Banegi Dulhania,2001,https://en.wikipedia.org/wiki/Meri_Pyaari_Bahania_Banegi_Dulhania,Meri Pyaari Bahania Banegi Dulhania,Jayant Gilatar,"Mithun Chakraborty, Rajeshwari Sachdev, Vishwajeet Pradhan",,,,,Dulhania Is A 2001 Indian Hindi-Language
Monsoon Wedding,2001,https://en.wikipedia.org/wiki/Randeep_Hooda,Randeep Hooda,,,,,,,He Made His Hindi
Lajja,2001,https://en.wikipedia.org/wiki/Lajja_(film),Lajja,Rajkumar Santoshi,"Manisha Koirala, Rekha, Madhuri Dixit, Mahima Chaudhry, Anil Kapoor, Ajay Devgn, Jackie Shroff",₹ 22 crore ,₹ 34.29 crore ,Eros International(Worldwide),Santoshi Productions,A 2001 Indian Hindi-Language Crime Drama
Nayak: The Real Hero,2001,https://en.wikipedia.org/wiki/Nayak:_The_Real_Hero,Nayak: The Real Hero,S. Shankar,"Anil Kapoor, Rani Mukerji, Amrish Puri, Paresh Rawal",₹ 21 crore ,₹ 20.56 crore ,,Sri Surya Movies,Political Action Thriller
Maya,2001,https://en.wikipedia.org/wiki/Maya_(2001_film),Maya,Digvijay Singh,"Nitya Shetty, Mita Vasisht, Anant Nag, Nikhil Yadav",,,Kundalini Pictures,,Maya Is A 2001 Hindi
Dil Ne Phir Yaad Kiya,2001,https://en.wikipedia.org/wiki/Dil_Ne_Phir_Yaad_Kiya_(2001_film),Dil Ne Phir Yaad Kiya,Rajat Rawail,"Govinda, Tabu, Pooja Batra, Vinay Anand",,,,ANAS Films,Is A 2001 Hindi Language
Pyaar Zindagi Hai,2001,https://en.wikipedia.org/wiki/Pyaar_Zindagi_Hai,Pyaar Zindagi Hai,Vijay Sadanah,"Ashima Bhalla, Vikas Kalantri, Rajesh Khanna, Asawari Joshi",,"₹11,00,000",,,Indian Hindi-Language Romantic Thriller
Shirdi Sai Baba,2001,https://en.wikipedia.org/wiki/Sudhir_Dalvi,Sudhir Dalvi,,,,,,,S Feature
Asoka,2001,https://en.wikipedia.org/wiki/Asoka_(2001_film),As̅oka,Santosh Sivan,"Shah Rukh Khan, Kareena Kapoor, Danny Denzongpa, Rahul Dev, Hrishitaa Bhatt, Ajith Kumar",₹12.5 crore ,est. ₹28 crore ,Dreamz Unlimited,,Epic Historical Drama
Ajnabee,2001,https://en.wikipedia.org/wiki/Ajnabee_(2001_film),Ajnabee,Abbas–Mustan,"Akshay Kumar, Bobby Deol, Kareena Kapoor, Bipasha Basu",₹ 17 crore ,₹ 31.83 crore ,Eros International,Venus Records & Tapes,01 Indian Hindi-Language Action Thriller
Kyo Kii... Main Jhuth Nahin Bolta,2001,https://en.wikipedia.org/wiki/Kyo_Kii..._Main_Jhuth_Nahin_Bolta,Kyo Kii... Main Jhuth Nahin Bolta,David Dhawan,"Govinda, Sushmita Sen, Rambha",,INR ₹ 14.34 crores ,,Balaji Motion Pictures,001 Indian Hindi-Language Fantasy Comedy
Chandni Bar,2001,https://en.wikipedia.org/wiki/Chandni_Bar,Chandni Bar,Madhur Bhandarkar,"Tabu, Atul Kulkarni, Ananya Khare, Rajpal Yadav",₹ 15 million ,₹ 66 million ,,Shlok Films,A 2001 Indian Hindi-Language Crime Drama
Yeh Teraa Ghar Yeh Meraa Ghar,2001,https://en.wikipedia.org/wiki/Yeh_Teraa_Ghar_Yeh_Meraa_Ghar,Yeh Teraa Ghar Yeh Meraa Ghar,Priyadarshan,"Sunil Shetty, Mahima Chaudhry, Paresh Rawal",,,Ripples Picture Entertainment,,Is A 2001 Indian Hindi-Language Comedy
Rehnaa Hai Terre Dil Mein,2001,https://en.wikipedia.org/wiki/Rehnaa_Hai_Terre_Dil_Mein,Rehnaa Hai Terre Dil Mein,Gautham Vasudev Menon,"R. Madhavan, Saif Ali Khan, Dia Mirza",₹ 6 crore ,₹ 13.37 crore (including re-release) ,Eros Entertainment,Pooja Entertainment,001 Indian Hindi-Language Romantic Drama
Mitti,2001,https://en.wikipedia.org/wiki/Mitti_(2001_film),Mitti,Iqbal Durrani,"Ferdous Ahmed, Sharbani Mukherjee, Kulbhushan Kharbanda, Arif Zakaria, Vishal",,,,,Mitti Is A 2001 Hindi Crime-Thriller
Indian,2001,https://en.wikipedia.org/wiki/Indian_(2001_film),Indian,N. Maharajan,"Sunny Deol, Shilpa Shetty, Danny Denzongpa, Raj Babbar, Mukesh Rishi, Rahul Dev",₹ 15 crore ,₹ 42.60 crore ,Eros International,Vijayta Films,Is A 2001 Indian Hindi-Language Action
Daughters of This Century,2001,https://en.wikipedia.org/wiki/Daughters_of_This_Century,Daughters of This Century,Tapan Sinha,"Shabana Azmi, Jaya Bachchan, Madhuri Dixit, Pallavi Joshi, Deepa Sahi, Nandita Das, Sulabha Deshpande, Gyanesh Mukherjee, Debashree Roy, Mamata Shankar, Pankaj Kapoor, Milind Gunaji, Kaushik Sen, Jeet",,,,Shunya Media,S A 1995 Indian Hindi Language Anthology
Tera Mera Saath Rahen,2001,https://en.wikipedia.org/wiki/Tera_Mera_Saath_Rahen,Tera Mera Saath Rahen,Mahesh Manjrekar,"Ajay Devgn, Dushyant Wagh, Sonali Bendre, Namrata Shirodkar",,,,,Mera Saath Rahen Is A 2001 Indian Drama
Deewaanapan,2001,https://en.wikipedia.org/wiki/Deewaanapan,Deewaanapan,Ashu Trikha,"Arjun Rampal, Dia Mirza",₹ 6 crore ,₹ 10 crore (India Nett) ,,Pooja Entertainment,01 Indian Hindi-Language Romantic Action
Yeh Zindagi Ka Safar,2001,https://en.wikipedia.org/wiki/Yeh_Zindagi_Ka_Safar,Yeh Zindagi Ka Safar,Tanuja Chandra,"Ameesha Patel, Jimmy Sheirgill, Gulshan Grover, Nafisa Ali, Simran Rajiv Ghai",,,,Vishesh Films,001 Indian Hindi-Language Romantic Drama
Kasam,2001,https://en.wikipedia.org/wiki/Kasam_(2001_film),Kasam,Shibu Mitra,"Sunny Deol, Naseeruddin Shah, Chunky Pandey, Neelam Kothari, Sonu Walia, Hemant Birje, Ahmed Sharif",₹17 million,₹23 million,,Manish Films,M Is A 2001 Indian Hindi-Language Action
Moksha: Salvation,2001,https://en.wikipedia.org/wiki/Moksha_(2001_film),Moksha,Ashok Mehta,"Arjun Rampal, Manisha Koirala",₹5 crore ,₹82 lakh ,,Ashok Mehta Visuals Pvt. Ltd,A 2001 Indian Hindi-Language Crime Drama
Ehsaas: The Feeling,2001,https://en.wikipedia.org/wiki/Ehsaas:_The_Feeling,Ehsaas: The Feeling,Mahesh Manjrekar,"Sunil Shetty, Neha Bajpai",,,,,Feeling  Is A 2001 Indian Hindi-Language
Veer Savarkar,2001,https://en.wikipedia.org/wiki/Veer_Savarkar_(film),Veer Savarkar,Ved Rahi,"Shailendra Gaur, Pankaj Berry, Tom Alter, Hemant Birje, Rohitash Gaud",,,,Savarkar Darshan Prathisthan,R Is A 2001 Indian Hindi-Language Biopic
Bub (Father),2001,https://en.wikipedia.org/wiki/Bub_(film),Bub,Jyoti Sarup,"K. K. Raina, Virendra Razdan, Raju Kher, Kuber Sarup, Yogesh Kilam",,,NFDC,NFDC,Is An Indian
Kabhi Khushi Kabhie Gham...,2001,https://en.wikipedia.org/wiki/Kabhi_Khushi_Kabhie_Gham...,Kabhi Khushi Kabhie Gham…,Karan Johar,"Amitabh Bachchan, Jaya Bachchan, Shah Rukh Khan, Kajol, Hrithik Roshan, Kareena Kapoor",₹ 40 crore ,₹ 136 crore ,Yash Raj Films,Dharma Productions,2001 Indian Hindi-Language Family Drama
Tere Liye,2001,https://en.wikipedia.org/wiki/Tere_Liye_(film),Tere Liye,Sanjay Gadhvi,"Arjun Punj, Shilpa Saklani, Bhavna Pani, Hiten Paintal, Sonali Khare, Neelu Kohli, Pankit Thakker, Imran Ahmed Khan",,,,Zee Telefilms,2001 Indian Hindi-Language Coming Of Age
Aamdani Atthanni Kharcha Rupaiya,2001,https://en.wikipedia.org/wiki/Raju_Srivastav,Raju Srivastav,,,,,,,Mumbai In The 1980S To Work In The Hindi
Style,2001,https://en.wikipedia.org/wiki/Style_(2001_film),Style,N. Chandra,"Sahil Khan, Sharman Joshi, Riya Sen, Shillpi Sharma",₹ 2.5 crore ,₹ 8.84 crore ,B4U Films,N . Chandra Global Infotainment Limited,01 Indian Hindi Language Comedy/Suspense
Ittefaq,2001,https://en.wikipedia.org/wiki/Ittefaq_(2001_film),Ittefaq,Sanjay Khanna,"Sunil Shetty, Pooja Batra, Mukul Dev, Kader Khan, Remo Fernandes, Shakti Kapoor",,,,,Is A 2001 Indian Hindi-Language Masala
Hum Ho Gaye Aap Ke,2001,https://en.wikipedia.org/wiki/Hum_Ho_Gaye_Aapke,Hum Ho Gaye Aap Ke,Ahathian,"Fardeen Khan, Reema Sen, Suman Ranganathan",,,,Venus Movies,001 Indian Hindi-Language Romantic Drama
Khooni Tantrik,2001,https://en.wikipedia.org/wiki/Khooni_Tantrik,Khooni Tantrik,Teerat Singh,"Joginder, Deepak Shirke, Poonam Dasgupta, Shiva Rindani, Mahima Sahay, Vishal Bubna, Ena Chauhan, Ramesh Goyal, Sudha Kapoor",,,,,Is A Hindi Horror
Hadh: Life on the Edge of Death,2001,https://en.wikipedia.org/wiki/Hadh:_Life_on_the_Edge_of_Death,Hadh: Life on the Edge of Death,Thampi Kannanthanam,"Suman Ranganathan, Jackie Shroff, Sharad Kapoor, Ayesha Jhulka",,,,Megha Arts,Is A 2001  Bollywood
Hawas Ki Diwani,2002,https://en.wikipedia.org/wiki/Hrishitaa_Bhatt,Hrishitaa Bhatt,,,,,,,She Debuted In The
Return Of Gadar - Ek Desh Premi,2002,https://en.wikipedia.org/wiki/Sapna_Sappu,Sapna Sappu,,,,,,,Who Worked Predominantly In Hindi Indian
Pitaah,2002,https://en.wikipedia.org/wiki/Pitaah,Pitaah,Mahesh Manjrekar,"Sanjay Dutt, Jackie Shroff, Nandita Das, Om Puri, Mink Singh",,,,Aryamann Films,2002 Indian Hindi-Language Action Drama
Koi Mere Dil Se Poochhe,2002,https://en.wikipedia.org/wiki/Koi_Mere_Dil_Se_Poochhe,Koi Mere Dil Se Poochhe,Vinay Shukla,"Aftab Shivdasani, Esha Deol, Sanjay Kapoor, Jaspal Bhatti",,,Eros International,S. K. Films,2 Indian Hindi-Language Romance Thriller
Yeh Dil Aashiqanaa,2002,https://en.wikipedia.org/wiki/Yeh_Dil_Aashiqanaa,Yeh Dil Aashiqanaa,Kuku Kohli,"Karan Nath, Jividha Sharma, Rajat Bedi, Aditya Pancholi",,₹8.79 crore ,,AK Films,Romantic Thriller Action
Maa Tujhhe Salaam,2002,https://en.wikipedia.org/wiki/Maa_Tujhhe_Salaam_(2002_film),Maa Tujhhe Salaam,Tinu Verma,"Sunny Deol, Tabu, Arbaaz Khan",₹13 crore ,₹22.84 crore ,,Indian Movies,Is A 2002 Indian Hindi-Language Action
Raaz,2002,https://en.wikipedia.org/wiki/Raaz_(2002_film),Raaz,Vikram Bhatt,"Dino Morea, Bipasha Basu, Malini Sharma, Ashutosh Rana",₹50 Million,₹370 Million ,Tips Industries,,Is A 2002 Indian Supernatural Horror
Filhaal...,2002,https://en.wikipedia.org/wiki/Filhaal,Filhaal,Meghna Gulzar,"Sushmita Sen, Tabu, Sanjay Suri, Palash Sen",,,,Sughand Films,002 Indian Hindi-Language Romantic Drama
Kali Salwaar,2002,https://en.wikipedia.org/wiki/Kali_Salwar,Kali Salwaar,Fareeda Mehta,"Sadiya Siddiqui, Irrfan Khan, Vrajesh Hirjee, Jeetu Shastri, Kay Kay, Ashok Banthia, Surekha Sikri, Sheeba Chaddha",,,,,Is A 2002 Indian Hindi-Language
Yeh Mohabbat Hai,2002,https://en.wikipedia.org/wiki/Yeh_Mohabbat_Hai,Yeh Mohabbat Hai,Umesh Mehra,"Rahul Bhat, Johnny Lever, Parikshit Sahni, Akanksha Malhotra, Danny Denzongpa",,,Cinevistaas Limited,,I Is A 2002 Indian Hindi-Language Action
Tumko Na Bhool Paayenge,2002,https://en.wikipedia.org/wiki/Tumko_Na_Bhool_Paayenge,Tumko Na Bhool Paayenge,Pankaj Parashar,"Salman Khan, Sushmita Sen, Dia Mirza",₹ 11 crore ,₹ 19.89 crore ,,,02 Indian Hindi-Language Action Thriller
Kranti,2002,https://en.wikipedia.org/wiki/Kranti_(2002_film),Kranti,Naresh Malhotra,"Vinod Khanna, Bobby Deol, Ameesha Patel, Rati Agnihotri, Kabir Bedi",,,,Vicky Films,Kranti Is A 2002 Indian Action Drama
16 December,2002,https://en.wikipedia.org/wiki/16_December_(film),16 December,Mani Shankar,"Danny Denzongpa, Gulshan Grover, Milind Soman, Dipannita Sharma, Sushant Singh, Aditi Govitrikar",,,iDream Production (throughSPE Films India)[1],,02 Indian Hindi-Language Action Thriller
Vadh,2002,https://en.wikipedia.org/wiki/Vadh,Vadh,Raj Bharat,"Nana Patekar, Puru Raaj Kumar",,,,,Vadh Is A Hindi Psychological Thriller
Kitne Door... Kitne Paas,2002,https://en.wikipedia.org/wiki/Kitne_Door_Kitne_Paas,Kitne Door Kitne Paas,Mehul Kumar,"Fardeen Khan, Amrita Arora",,,,MK Pictures,002 Indian Hindi-Language Romantic Drama
Durga,2002,https://en.wikipedia.org/wiki/Durga_(2002_film),Durga,J. D. Chakravarthy,"J. D. Chakravarthy, Priyanka Upendra, Snehal Dabi, Sayaji Shinde",,,,24 Frames Film,Romantic Action Drama
Ansh: The Deadly Part,2002,https://en.wikipedia.org/wiki/Ansh:_The_Deadly_Part,Ansh: The Deadly Part,Rajan Jori,"Abbas, Ashutosh Rana, Om Puri, Milind Gunaji, Rajat Bedi, Sharbani Mukherjee, Shama Sikander, Ashish Vidyarthi",,,,Rukamanee Arts,002 Indian Hindi-Language Crime Thriller
Aankhen,2002,https://en.wikipedia.org/wiki/Aankhen_(2002_film),Aankhen,Vipul Amrutlal Shah,"Amitabh Bachchan, Akshay Kumar, Arjun Rampal, Sushmita Sen, Paresh Rawal, Aditya Pancholi",₹17 crore ,₹33.8 crore ,Shemaroo Entertainment,,002 Indian Hindi-Language Heist Thriller
Kya Yehi Pyaar Hai,2002,https://en.wikipedia.org/wiki/Kya_Yehi_Pyaar_Hai,Kya Yehi Pyaar Hai,K. Murali Mohana Rao,"Aftab Shivdasani, Ameesha Patel, Jackie Shroff, Ashish Vidyarthi",,₹11.36 crore,,,Musical Romantic Drama
Company,2002,https://en.wikipedia.org/wiki/Company_(2002_film),Company,Ram Gopal Varma,"Mohanlal, Ajay Devgan, Vivek Oberoi, Manisha Koirala, Antara Mali, Seema Biswas",₹ 9.5 crore ,₹ 25.02 crore ,,,Ny Is A 2002 Indian Hindi-Language Crime
Aap Mujhe Achche Lagne Lage,2002,https://en.wikipedia.org/wiki/Aap_Mujhe_Achche_Lagne_Lage,Aap Mujhe Achche Lagne Lage,Vikram Bhatt,"Hrithik Roshan, Ameesha Patel",₹ 11 crore ,₹20.2 crore ,,Emkay Films,002 Indian Hindi-Language Romantic Drama
Bharat Bhagya Vidhata,2002,https://en.wikipedia.org/wiki/Flora_Saini,Flora Saini,,,,,,,Predominantly Works In Telugu And Hindi
Tum Se Achcha Kaun Hai,2002,https://en.wikipedia.org/wiki/Tum_Se_Achcha_Kaun_Hai,Tum Se Achcha Kaun Hai,Deepak Anand,"Nakul Kapoor, Aarti Chabria, Kim Sharma",₹5cr.,₹16cr.,,Venus Films,2002 Indian Hindi Musical Romantic Drama
Duplicate Sholay,2002,https://en.wikipedia.org/wiki/Duplicate_Sholay,Duplicate Sholay,Kanti Shah,,,,,Pali Films,Icate Sholay Is A 2002 Spoof Hindi Drama
Pyaar Diwana Hota Hai,2002,https://en.wikipedia.org/wiki/Pyaar_Diwana_Hota_Hai,Pyaar Diwana Hota Hai,Kirti Kumar,"Govinda, Rani Mukerji",,,,,02 Indian Hindi-Language Romantic Comedy
Lal Salaam,2002,https://en.wikipedia.org/wiki/Lal_Salaam_(2002_film),Lal Salaam,Gaganvihari Borate,"Nandita Das, Sharad Kapoor, Rajpal Yadav, Makrand Deshpande, Vijay Raaz, Sayaji Shinde",,,Universal,,Is A 2002 Bollywood Musical Action Drama
Na Tum Jaano Na Hum,2002,https://en.wikipedia.org/wiki/Na_Tum_Jaano_Na_Hum,Na Tum Jaano Na Hum,Arjun Sablok,"Saif Ali Khan, Hrithik Roshan, Esha Deol",₹ 14 crore ,₹ 19.29 crore ,,PFH Entertainment Limited,Is A 2002 Indian Hindi-Language Romance
Ab Ke Baras,2002,https://en.wikipedia.org/wiki/Ab_Ke_Baras,Ab Ke Baras,Raj Kanwar,"Arya Babbar, Amrita Rao",,,,Inderjit Films Combines,002 Indian Hindi Language Action Romance
Devdas,2002,https://en.wikipedia.org/wiki/Devdas_(2002_Hindi_film),Devdas,Sanjay Leela Bhansali,"Shah Rukh Khan, Aishwarya Rai, Madhuri Dixit",₹ 50 crore ,₹ 168 crore ,Eros International,Mega Bollywood,Period Romantic Drama
Hum Tumhare Hain Sanam,2002,https://en.wikipedia.org/wiki/Hum_Tumhare_Hain_Sanam,Hum Tumhare Hain Sanam,K. S. Adhiyaman,"Salman Khan, Shah Rukh Khan, Madhuri Dixit",₹ 12 crore ,₹ 34.76 crore ,Eros International,BMB Productions,002 Indian Hindi-Language Romantic Drama
Hum Kisi Se Kum Nahin,2002,https://en.wikipedia.org/wiki/Hum_Kisise_Kum_Nahin_(2002_film),Hum Kisise Kum Nahin,David Dhawan,"Amitabh Bachchan, Sanjay Dutt, Ajay Devgn, Aishwarya Rai",₹180 million ,₹291.5 million ,T-SeriesShaboo Arts,,2002 Indian Hindi-Language Action Comedy
Yeh Kaisi Mohabbat,2002,https://en.wikipedia.org/wiki/Krushna_Abhishek,Krushna Abhishek,,,,,,,He Made His Hindi
Shaheed-E-Azam,2002,https://en.wikipedia.org/wiki/Manav_Vij,Manav Vij,,,,,,,Who Works In Hindi And Punjabi Language
The Legend of Bhagat Singh,2002,https://en.wikipedia.org/wiki/The_Legend_of_Bhagat_Singh,The Legend of Bhagat Singh,Rajkumar Santoshi,"Ajay Devgn, Sushant Singh, D. Santosh, Akhilendra Mishra, Amrita Rao",₹ 200 million ,est. ₹ 129 million ,Tips Industries,,Biographical Drama
Mere Yaar Ki Shaadi Hai,2002,https://en.wikipedia.org/wiki/Mere_Yaar_Ki_Shaadi_Hai,Mere Yaar Ki Shaadi Hai,Sanjay Gadhvi,"Uday Chopra, Jimmy Shergill, Tulip Joshi, Bipasha Basu",₹ 57.5 million ,₹ 165.4 million ,Yash Raj Films,Yash Raj Films,02 Indian Hindi-Language Romantic Comedy
23rd March 1931: Shaheed,2002,https://en.wikipedia.org/wiki/23rd_March_1931:_Shaheed,23 March 1931: Shaheed,Guddu Dhanoa[1],"Bobby Deol, Sunny Deol, Amrita Singh, Rahul Dev, Suresh Oberoi, Vivek Shauq, Aishwariya Rai, Shakti Kapoor, Divya Dutta",₹ 20 crore ,₹ 14.25 crore ,,Vijayta Films,Historical Biographical
Badhaai Ho Badhaai,2002,https://en.wikipedia.org/wiki/Badhaai_Ho_Badhaai,Badhaai Ho Badhaai,Satish Kaushik,"Anil Kapoor, Shilpa Shetty, Keerthi Reddy",₹ 7.75 crore ,₹ 6.99 crore ,Kapoor & Kaushik Entertainment Pvt.Ltd,,02 Indian Hindi-Language Romantic Comedy
Awara Paagal Deewana,2002,https://en.wikipedia.org/wiki/Awara_Paagal_Deewana,Awaraa Paagal Deewana,Vikram Bhatt,"Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Paresh Rawal, Preeti Jhangiani, Aarti Chhabria, Amrita Arora, Johnny Lever, Rahul Dev",₹ 13 crore ,₹ 27.5 crore ,Shemaroo EntertainmentPen Studios,Base Industries Group,2002 Indian Hindi-Language Action Comedy
Kuch Tum Kaho Kuch Hum Kahein,2002,https://en.wikipedia.org/wiki/Kuch_Tum_Kaho_Kuch_Hum_Kahein,Kuchh Tum Kaho Kuchh Hum Kahein,K. Ravi Shankar,"Fardeen Khan, Richa Pallod",,,Dream Merchants Enterprise,Suresh Productions[2],001 Indian Hindi-Language Romantic Drama
Kyaa Dil Ne Kahaa,2002,https://en.wikipedia.org/wiki/Kyaa_Dil_Ne_Kahaa,Kyaa Dil Ne Kahaa,Sanjay Chhel,"Tusshar Kapoor, Esha Deol, Raj Babbar, Neena Kulkarni, Rajesh Khanna, Smita Jaykar, Ashok Saraf",,,,Padmalaya Studios,Romantic Comedy-Drama
Yeh Hai Jalwa,2002,https://en.wikipedia.org/wiki/Yeh_Hai_Jalwa,Yeh Hai Jalwa,David Dhawan,"Salman Khan, Rishi Kapoor, Ameesha Patel",₹ 8 crore ,₹ 10.88 crore ,Sohail Khan Productions,MKD Films Combine,02 Indian Hindi-Language Romantic Comedy
Om Jai Jagadish,2002,https://en.wikipedia.org/wiki/Om_Jai_Jagadish,Om Jai Jagadish,Anupam Kher,"Waheeda Rehman, Anil Kapoor, Fardeen Khan, Abhishek Bachchan, Mahima Chaudhry, Urmila Matondkar, Tara Sharma",₹ 13 crore (equivalent to ₹ 50 crore or US$5.9 million in 2023),₹ 14 crore (equivalent to ₹ 53 crore or US$6.3 million in 2023),Saregama(India)Eros International(Overseas),Pooja Entertainment,Ai Jagadish Is A 2002 Indian Hindi Drama
Shararat,2002,https://en.wikipedia.org/wiki/Shararat_(2002_film),Shararat,Guroudev Bhalla,"Abhishek Bachchan, Hrishitaa Bhatt, Amrish Puri",,,Shree Ashtavinayak Cine Vision Ltd,,Is A 2002 Hindi-Language Comedy Drama
Humraaz,2002,https://en.wikipedia.org/wiki/Humraaz,Humraaz,Abbas–Mustan,"Bobby Deol, Akshaye Khanna, Ameesha Patel",₹15 crore ,₹29 crore ,Venus Movies,,Is A 2002 Indian Hindi-Language Thriller
Akhiyon Se Goli Maare,2002,https://en.wikipedia.org/wiki/Akhiyon_Se_Goli_Maare,Akhiyon Se Goli Maare,Harmesh Malhotra,"Govinda, Raveena Tandon",,,,Eastern Films,Is A 2002 Indian Hindi-Language Comedy
