title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Ladies Tailor,2006,https://en.wikipedia.org/wiki/Ladies_Tailor,Ladies Tailor,Vamsy,"Rajendra Prasad, Archana",,,,Sri Sravanthi Movies,Is A 1986 Indian Telugu-Language Comedy
Golmaal Fun Unlimited,2006,https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited,Golmaal: Fun Unlimited,Rohit Shetty,"Ajay Devgn, Tusshar Kapoor, Arshad Warsi, Sharman Joshi, Rimi Sen, Paresh Rawal",₹15 crore,₹41.25 crore ,Eros International,,Coming-Of-Age Buddy Comedy
Valley of Flowers,2006,https://en.wikipedia.org/wiki/Valley_of_Flowers_(film),Valley of Flowers,Pan Nalin,"Milind Soman, Mylene Jampanoi, Naseeruddin Shah, Jampa Kalsang Tamang, Anil Yadav, Eri",,,,,A 2006 French-German-Indian Independent
What If?,2006,https://en.wikipedia.org/wiki/Yun_Hota_Toh_Kya_Hota,Yun Hota Toh Kya Hota,Naseeruddin Shah,"Konkona Sen Sharma, Irrfan Khan, Jimmy Sheirgill, Ayesha Takia, Paresh Rawal, Saroj Khan, Boman Irani, Ratna Pathak Shah, Ankur Khanna",,,Times Music,,Is A 2006 Indian Hindi-Language Drama
The Killer,2006,https://en.wikipedia.org/wiki/The_Killer_(2006_film),The Killer,Hasnain HyderabadwalaRaksha Mistry,"Emraan Hashmi, Irrfan Khan, Nisha Kothari",₹ 72 million,₹ 65 million,Vishesh Films,,06 Indian Hindi-Language Action Thriller
Bas Ek Pal,2006,https://en.wikipedia.org/wiki/Bas_Ek_Pal,Bas Ek Pal,Onir,"Juhi Chawla, Urmila Matondkar, Jimmy Sheirgill, Sanjay Suri, Rehaan Engineer, Yashpal Sharma",,,Viacom18 Motion Pictures,,Romantic Crime Thriller
Omkara,2006,https://en.wikipedia.org/wiki/Omkara_(2006_film),Omkara,Vishal Bhardwaj,"Ajay Devgn, Kareena Kapoor, Saif Ali Khan, Konkona Sen Sharma, Vivek Oberoi, Bipasha Basu",₹ 26 crore,₹ 42 crore ,Eros International,,A 2006 Indian Hindi-Language Crime Drama
Shaadi Karke Phas Gaya Yaar,2006,https://en.wikipedia.org/wiki/Shaadi_Karke_Phas_Gaya_Yaar,Shaadi Karke Phas Gaya Yaar,K. S. Adhiyaman,"Salman Khan, Shilpa Shetty",₹ 11 crore ,₹ 5.02 crore ,Eros International,Karishma International,06 Indian Hindi-Language Romantic Comedy
Darwaza Bandh Rakho,2006,https://en.wikipedia.org/wiki/Darwaaza_Bandh_Rakho,Darwaza Bandh Rakho,J. D. Chakravarthi,"Aftab Shivdasani, Isha Sharvani, Manisha Koirala, Chunky Pandey, Zakir Hussain, Snehal Dabi, Divya Dutta, Gulshan Grover, Aditya Srivastava",₹ 3.75 crore ,₹ 2.32 crore ,RGV Film Company,,Is An Indian Hindi-Language Black Comedy
Anthony Kaun Hai?,2006,https://en.wikipedia.org/wiki/Anthony_Kaun_Hai?,Anthony Kaun Hai?,Raj Kaushal,"Sanjay Dutt, Arshad Warsi, Minissha Lamba",,₹172.1 million ,Fourth Wall Productions,,6 Indian Hindi-Language Mystery Thriller
Kabhi Alvida Naa Kehna,2006,https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna,Kabhi Alvida Naa Kehna,Karan Johar,"Amitabh Bachchan, Shah Rukh Khan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Kirron Kher",₹ 50 crore ( US$ 11.1 million) ,₹ 113 crore ( US$ 37 million) ,Yash Raj Films,Dharma Productions,Musical Romantic Drama
Ahista Ahista,2006,https://en.wikipedia.org/wiki/Ahista_Ahista_(2006_film),Ahista Ahista ...,Shivam Nair[1],"Abhay Deol, Soha Ali Khan, Shayan Munshi",,,Anjum Rizvi Film CompanyP R Films,,Is A 2006 Indian Hindi-Language Romance
Katputtli,2006,https://en.wikipedia.org/wiki/Katputtli,Katputtli,Sanjay Khanna,"Mink Brar, Milind Soman, Yukta Mookhey, Sameer Dharmadhikari, Seema Biswas",,,Sahara OneMotion Pictures,,Katputtli Is A 2006 Bollywood Thriller
Sandwich,2006,https://en.wikipedia.org/wiki/Sandwich_(2006_film),Sandwich: Double Trouble,Anees Bazmee,"Govinda, Raveena Tandon, Mahima Chaudhry",,,Sahara One Motion Pictures,Rahul Productions,E Is A 2006 Indian Hindi-Language Comedy
Aap Ki Khatir,2006,https://en.wikipedia.org/wiki/Aap_Ki_Khatir_(2006_film),Aap Ki Khatir,Dharmesh Darshan,"Akshaye Khanna, Suniel Shetty, Priyanka Chopra, Ameesha Patel, Dino Morea",₹ 16 crore ,₹ 13 crore ,Venus Movies Pvt. Ltd.,,06 Indian Hindi-Language Romantic Comedy
Jaane Hoga Kya,2006,https://en.wikipedia.org/wiki/Jaane_Hoga_Kya,Jaane Hoga Kya,Glen Barretto & Ankush Mohla,"Aftab Shivdasani, Bipasha Basu, Rahul Dev",₹ 5.5 crore ,₹ 2.85 crore ,Eagle Entertainment,PK Arts Creations Films Pvt ltd,06 Indian Hindi-Language Science Fiction
Yatra,2006,https://en.wikipedia.org/wiki/Yatra_(2006_film),Yatra,Goutam Ghose,"Rekha, Nana Patekar, Deepti Naval",,,,,Is A 2007 Indian Hindi Drama
Dil Diya Hai,2006,https://en.wikipedia.org/wiki/Dil_Diya_Hai,Dil Diya Hai,Aditya Datt,"Emraan Hashmi, Ashmit Patel, Geeta Basra, Mithun Chakraborty",₹ 85 million,₹ 32.5 million,Shree Ashtavinayak Cine Vision,,Indian Hindi-Language Romantic Thriller
Naksha,2006,https://en.wikipedia.org/wiki/Naksha,Naksha,Sachin Bajaj,"Sunny Deol, Vivek Oberoi, Sameera Reddy, Jackie Shroff",,,,Om Films,6 Indian Hindi-Language Action-Adventure
Kachchi Sadak,2006,https://en.wikipedia.org/wiki/Kachchi_Sadak,Kachchi Sadak,Sanjay D Singh,"Rahul Singh, Parmita Katkar, Madhoo, Mukesh Tiwari, Amrish Puri, Rahul Dev, Mithun Chakraborty",,,Jia Entertainment Network Pvt. Ltd.Hinglaaj Mooviez India,,K Is A 2006 Indian Hindi-Language Action
Kabul Express,2006,https://en.wikipedia.org/wiki/Kabul_Express,Kabul Express,Kabir Khan,"John Abraham, Arshad Warsi, Salman Shahid, Hanif Humgaam, Linda Arsenio",,,Yash Raj Films,Yash Raj Films,Adventure Thriller
Pyaar Ke Side Effects,2006,https://en.wikipedia.org/wiki/Pyaar_Ke_Side_Effects,Pyaar Ke Side Effects,Saket Chaudhary,"Mallika Sherawat, Rahul Bose, Ranvir Shorey",,,,Pritish Nandy Communications,06 Indian Hindi-Language Romantic Comedy
