title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Hum Aapke Hain Koun...!,1994,https://en.wikipedia.org/wiki/Hum_Aapke_Hain_Koun..!,Hum Aapke Hain Koun..!,Sooraj Barjatya,"Madhuri Dixit, Salman Khan",₹ 6 crore ,₹ 128 crore ,Rajshri Productions,Rajshri Productions,Musical Romantic Drama
Vijaypath,1994,https://en.wikipedia.org/wiki/Vijaypath,Vijaypath,Farouq Siddique,"Ajay Devgn, Tabu, Danny Denzongpa, Gulshan Grover, Reema Lagoo, Suresh Oberoi",,₹ 11.53 crore (equivalent to ₹ 76 crore or US$9.0 million in 2023) ,,Time Magnetic Pvt. Ltd.,1994 Indian Hindi-Language Action Drama
Aag,1994,https://en.wikipedia.org/wiki/Aag_(1994_film),Aag,K. Ravi Shankar,"Govinda, Shilpa Shetty, Sonali Bendre",₹ 1.85 crore ,₹ 5.51 crore ,,Tina Films International,1994 Indian Hindi-Language Action Drama
Eena Meena Deeka,1994,https://en.wikipedia.org/wiki/Eena_Meena_Deeka,Eena Meena Deeka,David Dhawan,"Vinod Khanna, Rishi Kapoor, Juhi Chawla",,,,,A Is A 1994 Indian Hindi-Language Comedy
Naaraaz,1994,https://en.wikipedia.org/wiki/Naaraaz,Naaraazनाराज,Mahesh Bhatt,"Mithun Chakraborty, Pooja Bhatt, Atul Agnihotri, Sonali Bendre, Gulshan Grover",,,,Vishesh Films,1994 Indian Hindi-Language Action Drama
Chaand Kaa Tukdaa,1994,https://en.wikipedia.org/wiki/Chaand_Kaa_Tukdaa,Chaand Kaa Tukdaa,Saawan Kumar Tak,"Sridevi, Salman Khan, Shatrughan Sinha",₹ 2.75 crore ,₹ 3.88 crore ,,Saawan Kumar Productions,Is A 1994 Indian Hindi-Language
Kranti Kshetra,1994,https://en.wikipedia.org/wiki/Kranti_Kshetra,Kranti Kshetra,Raajiv Kumar,"Mithun Chakraborty, Pooja Bhatt, Shakti Kapoor, Gulshan Grover, Harish Kumar",,,,Saptarishi Films,Is A 1994 Indian Hindi-Language Action
Droh Kaal,1994,https://en.wikipedia.org/wiki/Drohkaal,Drohkaal,Govind Nihalani,"Om Puri, Naseeruddin Shah, Ashish Vidyarthi",,,,Udbhav Productions,1994 Indian Hindi-Language Action Drama
Brahma,1994,https://en.wikipedia.org/wiki/Brahma_(1994_film),Brahmaब्रह्मा,K. Subash,"Govinda, Madhoo, Ayesha Jhulka",,,,,A Is A 1994 Indian Hindi-Language Action
Prem Yog,1994,https://en.wikipedia.org/wiki/Prem_Yog,Prem Yogप्रेम योग,Rajeev Kumar,"Shammi Kapoor, Rishi Kapoor, Madhoo, Prem Chopra",,,,,94 Indian Hindi-Language Romantic Comedy
Main Khiladi Tu Anari,1994,https://en.wikipedia.org/wiki/Main_Khiladi_Tu_Anari,Main Khiladi Tu Anari,Sameer Malkan,"Akshay Kumar, Saif Ali Khan, Shilpa Shetty, Rageshwari, Shakti Kapoor, Kader Khan",₹ 3.25 crore ,₹ 13.84 crore ,United Seven Creations,Venus Movies,Is A 1994 Indian Action Comedy
Amaanat,1994,https://en.wikipedia.org/wiki/Amaanat_(1994_film),Amaanat,Raj N. Sippy,"Akshay Kumar, Sanjay Dutt, Heera Rajagopal, Kanchan",₹2.85 crore ,₹5.48 crore ,,,T Is A 1994 Indian Hindi-Language Action
Vaade Iraade,1994,https://en.wikipedia.org/wiki/Vaade_Iraade,Vaade Iraadeवादे इरादे,Kalpana Bhardwaj,"Ayush Kumar, Mamta Kulkarni",,,B4U Entertainment,Kalpana Films,Is A 1994 Indian Bollywood Drama
Ikke Pe Ikka,1994,https://en.wikipedia.org/wiki/Ikke_Pe_Ikka,Ikke Pe Ikka,Raj N. Sippy,"Akshay Kumar, Shantipriya, Chandni",₹1 crore ,₹9.35 crore ,,Mudra Arts,Ke Pe Ikka Is A 1994 Indian Hindi Action
Criminal,1994,https://en.wikipedia.org/wiki/Criminal_(1994_film),Criminal,Mahesh Bhatt,"Nagarjuna, Ramya Krishna, Manisha Koirala",,,T-SeriesFilms,,Riminal Is A 1994 Indian Action Thriller
Suhaag,1994,https://en.wikipedia.org/wiki/Suhaag_(1994_film),Suhaag,Kuku Kohli,"Ajay Devgn, Akshay Kumar, Karisma Kapoor, Nagma",₹ 3 crore ,₹ 12.14 crore ,Shweta International,,Is A 1994 Indian Hindi-Language Action
Stunttman,1994,https://en.wikipedia.org/wiki/Stuntman_(1994_film),Stunttman,Deepak Balraj Vij,"Jackie Shroff, Zeba Bakhtiar",,,,,N Is A 1994 Indian Hindi Language Action
Beta Ho To Aisa,1994,https://en.wikipedia.org/wiki/Beta_Ho_To_Aisa,Beta Ho To Aisa,C.P. Dixit,"Govinda, Varsha Usgaonkar",,₹1.38 crore ,,,Beta Ho To Aisa Is A 1994 Hindi
Andaz Apna Apna,1994,https://en.wikipedia.org/wiki/Andaz_Apna_Apna,Andaz Apna Apna,Rajkumar Santoshi,"Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor, Paresh Rawal, Shakti Kapoor",₹ 29 million ,₹ 86.5 million ,Vinay PicturesUltra Distributors,,Is A 1994 Indian Hindi-Language Comedy
Yaar Gaddar,1994,https://en.wikipedia.org/wiki/Yaar_Gaddar,Yaar Gaddar,Umesh Mehra,"Mithun Chakraborty, Saif Ali Khan, Somy Ali, Prem Chopra, Gulshan Grover",Rs 3.2 Crores,,,Eagle Films,94 Indian Hindi-Language Action Thriller
Udhaar Ki Zindagi,1994,https://en.wikipedia.org/wiki/Udhaar_Ki_Zindagi,Udhaar Ki Zindagi,K. V. Raju,"Jeetendra, Moushumi Chatterjee, Kajol",₹ 1.35 crore ,₹ 1.73 crore ,,Asht Murti Film Combines,Is A 1994 Indian Hindi-Language Drama
The Gentleman,1994,https://en.wikipedia.org/wiki/The_Gentleman_(film),The Gentleman,Mahesh Bhatt,"Chiranjeevi, Juhi Chawla, Paresh Rawal, Laxmikant Berde, Heera Rajagopal",,,Geetha Arts,Geetha Arts,4 Indian Hindi-Language Vigilante Action
Aao Pyaar Karen,1994,https://en.wikipedia.org/wiki/Aao_Pyaar_Karen,Aao Pyaar Karen,Ravendra Peepat,"Saif Ali Khan, Shilpa Shetty, Somy Ali",₹ 1 crore ,"₹ 2,43 crore ",,,994 Indian Hindi-Language Romantic Drama
Zakhmi Dil,1994,https://en.wikipedia.org/wiki/Zakhmi_Dil_(1994_film),Zakhmi Dil,Raju Subramaniam,"Akshay Kumar, Ashwini Bhave, Ravi Kishan",₹85 lakh ,₹1.36 crore ,,,Zakhmi Dil Is A 1994 Indian Hindi Action
Gopi Kishan,1994,https://en.wikipedia.org/wiki/Gopi_Kishan,Gopi Kishan,Mukesh Duggal[a],"Sunil Shetty, Shilpa Shirodkar, Karishma Kapoor",₹ 2.15 crore ,"₹ 15
 crore ",,,1994 Indian Hindi-Language Action Comedy
Chhoti Bahoo,1994,https://en.wikipedia.org/wiki/Chhoti_Bahoo,Chhoti Bahooछोटी बहू,M. M. Baig,"Deepak Tijori, Shilpa Shirodkar, Bindu, Vikas Anand, Avtar Gill, Kader Khan, Reema Lagoo, Anant Mahadevan",,,,M. R. M. Films,The
Zaalim,1994,https://en.wikipedia.org/wiki/Zaalim,Zaalim,Sikander Bharti,"Akshay Kumar, Madhoo, Vishnuvardhan",₹1.50 crore ,₹5.45 crore (India Nett) ,,,Is A 1994 Indian Crime Drama
Sangdil Sanam,1994,https://en.wikipedia.org/wiki/Sangdil_Sanam,Sangdil Sanam,Shomu Mukherjee,"Salman Khan, Manisha Koirala",₹ 1 crore ,₹ 1.38 crore ,Eros International,,Is A 1994 Indian Hindi-Language
Hum Hain Bemisaal,1994,https://en.wikipedia.org/wiki/Hum_Hain_Bemisaal,Hum Hain Bemisal,Deepak Bahry,"Akshay Kumar, Suniel Shetty, Shilpa Shirodkar, Madhoo",₹2.50 crore ,₹4.15 crore ,,Spectrum Pictures Combine,Is A 1994 Indian Action Thriller
Ghar Ki Izzat,1994,https://en.wikipedia.org/wiki/Ghar_Ki_Izzat_(1994_film),Ghar Ki Izzat,Kalptaru,"Jeetendra, Rishi Kapoor, Kader Khan, Asha Parekh, Juhi Chawla, Anita Raj",,,,Raj Sun Films[1],Is A 1994 Hindi-Language Drama
Mr. Azaad,1994,https://en.wikipedia.org/wiki/Mr._Azaad,Mr. Azaad,T. Rama Rao,"Anil Kapoor, Chandni",,,,,Azaad Is A 1994 Indian Hindi-Language
Teesra Kaun,1994,https://en.wikipedia.org/wiki/Teesra_Kaun,Teesra Kaun?,Partho Ghosh,"Chunky Pandey, Mithun Chakraborty, Amol Palekar, Satish Shah, Rakesh Bedi",,,Tips Music,N N Sippy Productions,Language Comedy Action Thriller
Ganga Aur Ranga,1994,https://en.wikipedia.org/wiki/Ganga_Aur_Ranga,Ganga Aur Ranga,Joginder,,,,,Jet Speed Movie Makers,Is A 1994 Bollywood Action
Pathreela Raasta,1994,https://en.wikipedia.org/wiki/Pathreela_Raasta,Pathreela Raastaपथरीला रास्ता,,"Dimple Kapadia, Sadashiv Amrapurkar, Mukesh Khanna",,,Padmavati Enterprises,,1994 Indian Hindi-Language Action Drama
Mera Pyara Bharat,1994,https://en.wikipedia.org/wiki/Sharad_Kapoor,Sharad Kapoor,,,,,,,Kapoor Has Acted In Many
Yuhi Kabhi,1994,https://en.wikipedia.org/wiki/Yuhi_Kabhi,Yuhi Kabhi,Kumar Bhatia,"Manisha Koirala, Ashok Kumar, Tinnu Anand, Anil Dhawan, Archana Puran Singh, Parikshat Sahni",,,,Komal Pictures,Kabhi Is A 1994 Bollywood Romance Drama
Gunehgar,1995,https://en.wikipedia.org/wiki/Gunehgar,Gunehgar,Vikram Bhatt,"Mithun Chakraborty, Pooja Bhatt, Atul Agnihotri, Tisca Chopra, Kiran Kumar",,,,Right Image International,Is A 1995 Indian Hindi-Language Action
Karan Arjun,1995,https://en.wikipedia.org/wiki/Karan_Arjun,Karan Arjun,Rakesh Roshan,"Salman Khan, Shah Rukh Khan, Raakhee, Mamta Kulkarni, Kajol, Amrish Puri",₹ 6 crore ,₹ 43 crore ,Digital Entertainment (DEI)Eros EntertainmentRapid Eye Movies(Original Run)Pen Marudhar Entertainment(Re-Release),Film Kraft,Fantasy Action Thriller
Jawab,1995,https://en.wikipedia.org/wiki/Jawab_(1995_film),Jawab,Ajay Kashyap,"Raaj Kumar, Harish Kumar, Karishma Kapoor","₹ 1,50 crore ","₹ 3,18 crore ",,,B Is A 1995 Indian Hindi-Language Action
Sauda,1995,https://en.wikipedia.org/wiki/Sauda_(film),Sauda,Ramesh Modi,"Sumeet Saigal, Neelam, Vikas Bhalla, Saeed Jaffery, Dalip Tahil, Kiran Kumar",₹ 70 lakh ,"₹ 70,47 lakh ",,,Sauda Is A 1995 Indian Hindi-Language
Andolan,1995,https://en.wikipedia.org/wiki/Andolan_(1995_film),Andolan,Aziz Sejawal,"Sanjay Dutt, Govinda, Mamta Kulkarni, Somy Ali",₹ 4.6 crore ,₹ 12.25 crore (India Nett) ,Nadiadwala Grandson Entertainment Pvt.Ltd.,,Is A 1995 Indian Hindi-Language Action
Paandav,1995,https://en.wikipedia.org/wiki/Paandav,Paandav,Raj N. Sippy,"Akshay Kumar, Nandini",₹1.5 crore ,₹2.9 crore ,,DMS Films,1995 Indian Hindi-Language Action Drama
Surakshaa,1995,https://en.wikipedia.org/wiki/Surakshaa_(1995_film),Surakshaa,Raju Mavani,"Aditya Pancholi, Sunil Shetty, Saif Ali Khan, Monica Bedi, Divya Dutta, Sheeba",,,,,1995 Indian Hindi-Language Action Comedy
Mera Damad,1995,https://en.wikipedia.org/wiki/Mera_Damad,Mera Damad,Partho Ghosh[1]Salil Chowdhury(assistant director),"Farooq Sheikh, Zarina Wahab, Bhagwan Dada, Utpal Dutt, Tariq Khan, Jankidas, Ashok Kumar, [, 2, ]",,,,,Amad Is A 1985 Family-Drama Indian Hindi
Naajayaz,1995,https://en.wikipedia.org/wiki/Naajayaz,Naajayaz,Mahesh Bhatt,"Naseeruddin Shah, Ajay Devgn, Juhi Chawla, Deepak Tijori, Gulshan Grover, Makrand Deshpande",₹ 3.25 crore ,₹ 9.58 crore ,,Vishesh Films,Is A 1995 Indian Action Thriller
Jai Vikraanta,1995,https://en.wikipedia.org/wiki/Jai_Vikraanta,Jai Vikraanta,Sultan Ahmed,"Sanjay Dutt, Zeba Bakhtiyar, Amrish Puri",,,,Sultan Productions,Action Crime Drama
Param Vir Chakra,1995,https://en.wikipedia.org/wiki/Param_Vir_Chakra_(film),Param Vir Chakra,Ashok Kaul,"Saeed Jaffrey, Kulbhushan Kharbanda, Hema Malini, Rajeshwari Sachdev",,,,,Ir Chakra Is A 1995 Bollywood War Action
Baazi,1995,https://en.wikipedia.org/wiki/Baazi_(1995_film),Baazi,Ashutosh Gowariker,"Aamir Khan, Mamta Kulkarni",₹ 32.50 million (equivalent to ₹ 190 million or US$2.3 million in 2023) ,est. ₹ 88 million (equivalent to ₹ 520 million or US$6.2 million in 2023) ,NH Studioz,Aftab Pictures,Is A 1995 Indian Action Thriller
Maidan-E-Jung,1995,https://en.wikipedia.org/wiki/Maidan-E-Jung,Maidan-E-Jung,K. C. Bokadia,"Dharmendra, Manoj Kumar, Jaya Prada, Mukesh Khanna, Akshay Kumar, Karisma Kapoor, Amrish Puri, Gulshan Grover, Kader Khan, Shakti Kapoor",₹ 32.5 million ,₹ 72.3 million ,Devyang Arts,,1995 Indian Hindi-Language Action Drama
Aazmayish,1995,https://en.wikipedia.org/wiki/Aazmayish,Aazmayish,Sachin Pilgaonkar,"Dharmendra, Rohit Kumar, Anjali Jathar, Prem Chopra, Ashok Saraf, Mohnish Bahl",,,,Emkay Films,Aazmayish Is A 1995 Bollywood
Dushmani: A Violent Love Story,1995,https://en.wikipedia.org/wiki/Dushmani:_A_Violent_Love_Story,Dushmani,Bunty Soorma,"Sunny Deol, Jackie Shroff, Manisha Koirala, Deepti Naval, Anupam Kher",₹ 5.75 crore ,₹ 7.03 crore (India Nett) ,Cineyugg Entertainment Pvt. Ltd.Digital Entertainment Inc.,,96 Indian Hindi-Language Romantic Action
God and Gun,1995,https://en.wikipedia.org/wiki/God_and_Gun,God And Gun,Esmayeel Shroff,"Raaj Kumar, Raj Babbar, Jackie Shroff, Gautami",,,,K.B. Productions Pvt. Ltd.,Is A 1995 Indian Bollywood Action Drama
The Don,1995,https://en.wikipedia.org/wiki/The_Don_(1995_film),The Don,Farogh Siddique,"Mithun Chakraborty, Sonali Bendre, Jugal Hansraj, Aashif Sheikh, Prem Chopra",,,,,Is A 1995 Indian Hindi-Language Gangster
Prem,1995,https://en.wikipedia.org/wiki/Prem_Chopra,Prem Chopra,,,,,,,Is An Indian Actor In Hindi
Taqdeerwala,1995,https://en.wikipedia.org/wiki/Taqdeerwala,Taqdeerwala,K. Murali Mohana Rao,"Venkatesh, Raveena Tandon, Asrani, Kader Khan, Anupam Kher, Shakti Kapoor",₹ 2.75 crore (equivalent to ₹ 16 crore or US$1.9 million in 2023) ,₹ 5.76 crore (equivalent to ₹ 34 crore or US$4.1 million in 2023) ,,Suresh Productions,Fantasy Action Comedy
Bewafa Sanam,1995,https://en.wikipedia.org/wiki/Bewafa_Sanam,Bewafa Sanam,Gulshan Kumar,"Krishan Kumar, Aruna Irani, Beena Banerjee, Shilpa Shirodkar, Shakti Kapoor, Kiran Kumar",₹ 1.25 crore ,₹ 8.49 crore ,T-Series,,S A 1995 Hindi-Language Musical Thriller
Janam Kundli,1995,https://en.wikipedia.org/wiki/Janam_Kundli,Janam Kundli,Tariq Shah,"Jeetendra, Vinod Khanna, Reena Roy, Anu Aggarwal",,,,Uma Productions,Is A 1995 Hindi-Language Action-Drama
Policewala Gunda,1995,https://en.wikipedia.org/wiki/Policewala_Gunda,Policewala Gunda,Pappu Verma,"Dharmendra, Reena Roy",,,,Shantketan Films,Da Is A 1995 Indian Hindi-Language Crime
Zakhmi Sipahi,1995,https://en.wikipedia.org/wiki/Zakhmi_Sipahi,Zakhmi Sipahi,T L V Prasad,"Mithun Chakraborty, Om Puri, Rituparna Sengupta, Puneet Issar",,,,BMB Pictures,I Sipahi Is A 1995 Indian Hindi-Language
Nazar Ke Samne,1995,https://en.wikipedia.org/wiki/Nazar_Ke_Samne,Nazar Ke Samne,Jagdish A. Sharma,"Akshay Kumar, Farheen",₹ 1.25 crore ,est. ₹ 2.14 crore ,,Tanushree Films Combines,Nazar Ke Samne Is A 1995 Indian Action
Sabse Bada Khiladi,1995,https://en.wikipedia.org/wiki/Sabse_Bada_Khiladi,Sabse Bada Khiladi,Umesh Mehra,"Akshay Kumar, Mamta Kulkarni, Mohnish Behl, Gulshan Grover, Sadashiv Amrapurkar",₹4 crore ,₹16.05 crore ,Time Magnetics,,Indian Action Thriller
Ravan Raaj: A True Story,1995,https://en.wikipedia.org/wiki/Ravan_Raaj:_A_True_Story,Ravan Raaj: A True Story,T. Rama Rao,"Mithun Chakraborty, Aditya Pancholi, Shakti Kapoor, Madhoo, Harish Kumar, Sheeba Akashdeep",est. ₹2.50 crore ,est. ₹8.81 crore ,,,Is A 1995 Indian Hindi-Language Action
Taaqat,1995,https://en.wikipedia.org/wiki/Taaqat_(1995_film),Taaqat,Talat Jani,"Dharmendra, Shatrughan Sinha, Kajol, Vikas Bhalla",₹ 17.5 million ,₹ 25.3 million ,,,995 Indian Hindi-Language Romantic Crime
Coolie No. 1,1995,https://en.wikipedia.org/wiki/Coolie_No._1_(1995_film),Coolie No. 1,David Dhawan,"Govinda, Karisma Kapoor, Harish Kumar, Kanchan, Kader Khan, Mahesh Anand, Sadashiv Amrapurkar, Shakti Kapoor",₹ 3.50 crore ,₹ 21.22 crore (equivalent to ₹297 crore or US$36 million in 2024) ,Tips Industries LimitedTips Music FilmsS.K. Enterprises Ltd.,Pooja Films,1 Is A 1995 Indian Hindi-Language Masala
Takkar,1995,https://en.wikipedia.org/wiki/Takkar_(1995_film),Takkar,Bharat Rangachary,"Naseeruddin Shah, Sunil Shetty, Sonali Bendre, Shafi Inamdar, Rakesh Bedi, Mohan Joshi",,,Meenakshi pictures,Bohra Bros,Indian Hindi-Language Romantic Thriller
Zamaana Deewana,1995,https://en.wikipedia.org/wiki/Zamaana_Deewana,Zamaana Deewana,Ramesh Sippy,"Shah Rukh Khan, Raveena Tandon, Jeetendra, Shatrughan Sinha","₹ 4 crore (US$470,000) ",₹ 9.99 crore (US$1.2 million) ,Ramesh Sippy EnterprisesEros Entertainment,Sippy Films,Deewana Is A 1995 Hindi-Language Masala
Guddu,1995,https://en.wikipedia.org/wiki/Guddu_(film),Guddu,Prem Lalwani,"Shah Rukh Khan, Manisha Koirala, Deepti Naval, Mukesh Khanna",₹ 2 crore ,₹ 4.48 crore ,,,995 Indian Hindi-Language Romantic Drama
Aatank Hi Aatank,1995,https://en.wikipedia.org/wiki/Aatank_Hi_Aatank,Aatank Hi Aatank,Dilip Shankar,"Rajinikanth, Aamir Khan, Juhi Chawla",₹ 4.3 crores,₹4.2 crores ($1.3 million),Goldmines Media,Suyash Films Pvt.Ltd,1995 Indian Hindi-Language Action Crime
Hulchul,1995,https://en.wikipedia.org/wiki/Hulchul_(1995_film),Hulchul,Anees Bazmee,"Ajay Devgn, Kajol, Vinod Khanna, Amrish Puri, Ronit Roy, Kader Khan",₹ 45 million ,₹ 98.1 million ,Goldmines Telefilms,Amit Arts,95 Indian Hindi-Language Action Thriller
Hum Dono,1995,https://en.wikipedia.org/wiki/Hum_Dono_(1995_film),Hum Dono,Shafi Inamdar,"Rishi Kapoor, Nana Patekar, Pooja Bhatt",,,,R. M Films,Is A 1995 Indian Action Thriller
Oh Darling Yeh Hai India,1995,https://en.wikipedia.org/wiki/Oh_Darling!_Yeh_Hai_India!,Oh Darling! Yeh Hai India,Ketan Mehta,"Shah Rukh Khan, Deepa Sahi, Javed Jaffrey, Anupam Kher, Amrish Puri, Sanjay Mishra",2.25 Crore ,,Ketan Mehta Productions,,Is A 1995 Indian Musical Parody
Target,1995,https://en.wikipedia.org/wiki/Target_(1995_film),Target,Sandip Ray,"Mohan Agashe, Barun Chakraborty, Champa",,,,,Et Is A 1995 Indian Hindi-Language Drama
Sarhad: The Border of Crime,1995,https://en.wikipedia.org/wiki/Ruthika,Ruthika,,,,,,,Ruthika Born Rubina Sheikh Is An Indian
Gundaraj,1995,https://en.wikipedia.org/wiki/Gundaraj,Gundaraj,Guddu Dhanoa,"Ajay Devgn, Kajol, Amrish Puri",,,Shemaroo Entertainment,Tridev Arts,1995 Indian Hindi-Language  Action Crime
Rangeela,1995,https://en.wikipedia.org/wiki/Rangeela_(1995_film),Rangeela,Ram Gopal Varma,"Aamir Khan, Urmila Matondkar, Jackie Shroff",₹ 4.5 crore ,₹ 33.4 crore ,,Varma Creations,95 Indian Hindi-Language Romantic Comedy
Jallaad,1995,https://en.wikipedia.org/wiki/Jallaad,Jallaad,T. L. V. Prasad,"Mithun Chakraborty, Moushumi Chatterjee, Rambha, Madhoo",,,,Aabha Films,5 Indian Hindi-Language Political Action
Sanjay,1995,https://en.wikipedia.org/wiki/Sanjay_Kapoor,Sanjay Kapoor,,,,,,,Nd Producer Who Works Primarily In Hindi
Veergati,1995,https://en.wikipedia.org/wiki/Veergati,Veergati,K.K. Singh,"Salman Khan, Divya Dutta, Atul Agnihotri, Akhilendra Mishra",₹ 3.75 crore ,₹ 8.60 crore ,Bombino Video,BK Combines,Is A 1995 Indian Hindi-Language Action
Barsaat,1995,https://en.wikipedia.org/wiki/Barsaat_(1995_film),Barsaat,Rajkumar Santoshi,"Bobby Deol, Twinkle Khanna, Raj Babbar, Mukesh Khanna, Danny Denzongpa",₹ 8.25 crore ,₹ 34 crore ,Vijayta Films,Vijayta Films,95 Indian Hindi-Language Romantic Action
Kalyug Ke Avtaar,1995,https://en.wikipedia.org/wiki/Kalyug_Ke_Avtaar,Kalyug Ke Avtaar,Shyam Ralhan,"Jeetendra, Reena Roy, Dharamjeet, Madhoo",,,,Vikas Productions,Is A 1995 Hindi-Language Drama
Yaraana,1995,https://en.wikipedia.org/wiki/Yaraana_(1995_film),Yaraana,David Dhawan,"Rishi Kapoor, Madhuri Dixit, Raj Babbar",₹ 4.75 crore ,₹ 9.08 crore ,Samna Films,,Is A 1995 Bollywood Romantic Thriller
Hum Sab Chor Hain,1995,https://en.wikipedia.org/wiki/Hum_Sub_Chor_Hain_(1995_film),Ham Sab Chor Hain,Ambrish Sanghal,"Dharmendra, Jeetendra, Kamal Sadanah, Ritu Shivpuri",,,,Shree Durga Laxmi Enterprises,Is A 1995 Hindi-Language Action
Diya Aur Toofan,1995,https://en.wikipedia.org/wiki/Diya_Aur_Toofan_(1995_film),Diya Aur Toofan,K. Bapaiah,"Mithun Chakraborty, Madhoo, Suresh Oberoi, Mohnish Bahl, Kader Khan",,,,BMB Combines,Science Fiction Action
