title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Shashank,2023,https://en.wikipedia.org/wiki/Shashank_(actor),Shashank,,,,,,,Ctor Who Predominantly Appears In Telugu
I Love You,2023,https://en.wikipedia.org/wiki/I_Love_You_(2023_film),I Love You,Nikhil Mahajan,"Pavail Gulati, Rakul Preet Singh, Akshay Oberoi",,,JioCinema,,Indian Hindi-Language Romantic Thriller
Tiku Weds Sheru,2023,https://en.wikipedia.org/wiki/Tiku_Weds_Sheru,Tiku Weds Sheru,Sai Kabir,"Nawazuddin Siddiqui, Avneet Kaur",,,Amazon Prime Video[2],Manikarnika Films,Satirical Romantic Comedy-Drama
1920: Horrors of the Heart,2023,https://en.wikipedia.org/wiki/1920:_Horrors_of_the_Heart,1920 Horrors of the Heart,Krishna Bhatt,"Avika Gor, Rahul Dev, Barkha Bisht, Randheer Rai",est. ₹10 crore ,est. ₹17.20 crore - ₹20 crore ,Laxmi Ganpathy Films Studios or LGF StudiosE4 Entertainment,,T Is A 2023 Indian Hindi-Language Horror
Juliet,2023,https://en.wikipedia.org/wiki/Jaggu_Ani_Juliet,Jaggu Ani Juliet,Mahesh Limaye,"Amey Wagh, Vaidehi Parashurami, Manoj Joshi, Pravin Tarde",,est. ₹ 2.50 crore ,AA Films,Punit Balan Studios,Indian Marathi-Language Romantic Comedy
Lust Stories 2,2023,https://en.wikipedia.org/wiki/Lust_Stories_2,Lust Stories 2,R. BalkiKonkona Sen SharmaAmit Ravindernath SharmaSujoy Ghosh,"Kajol, Mrunal Thakur, Kumud Mishra, Angad Bedi, Amruta Subhash, Neena Gupta, Tamannaah Bhatia, Tillotama Shome, Vijay Varma, Jeniffer Piccinato",,,Netflix,,S A 2023 Indian Hindi-Language Anthology
Satyaprem Ki Katha,2023,https://en.wikipedia.org/wiki/Satyaprem_Ki_Katha,Satyaprem Ki Katha,Sameer Vidwans,"Kartik Aaryan, Kiara Advani",₹60 crore ,₹117.77 crore ,Pen Marudhar Entertainment,,023 Indian Hindi-Language Romantic Drama
Sergeant,2023,https://en.wikipedia.org/wiki/Sergeant_(film),Sergeant,Prawaal Raman,"Randeep Hooda, Adil Hussain, Arun Govil, Sapna Pabbi, Sonia Goswami, Xavi Nixon",,,JioCinema,,Is A 2023 Indian Hindi-Language Thriller
Neeyat,2023,https://en.wikipedia.org/wiki/Neeyat_(2023_film),Neeyat,Anu Menon,"Vidya Balan, Ram Kapoor, Rahul Bose, Dipannita Sharma, Shashank Arora, Shahana Goswami, Neeraj Kabi, Amrita Puri, Danesh Razvi, Prajakta Koli",,₹5.50 crore ,Pen Marudhar Entertainment,,Is A 2023 Indian Hindi-Language Mystery
Blind,2023,https://en.wikipedia.org/wiki/Blind_(2023_film),Blind,Shome Makhija,"Sonam Kapoor, Purab Kohli, Vinay Pathak, Lillete Dubey",,,JioCinema,,023 Indian Hindi-Language Crime Thriller
Ishq-e-nadaan,2023,https://en.wikipedia.org/wiki/Ishq-e-Nadaan,Ishq-e-Nadaan,Avishek Ghosh,"Lara Dutta, Neena Gupta, Shriya Pilgaonkar, Suhail Nayyar, Mohit Raina, Kanwaljeet Singh",,,JioCinema,,023 Indian Hindi-Language Romantic Drama
Jaane Do,2023,https://en.wikipedia.org/wiki/Jaane_Jaan_(2023_film),Jaane Jaan,Sujoy Ghosh,"Kareena Kapoor Khan, Jaideep Ahlawat, Vijay Varma",,,Netflix,,3 Indian Hindi-Language Mystery Thriller
Bharateeyans,2023,https://en.wikipedia.org/wiki/Bharateeyans,Bharateeyans[1],Deena Raj,"Nirroze Putcha,, Samaira Sandhu, , Subha Ranjan, Peden O Namgyal, Sonam Thendup Barphungpa, Rajeswari Chakraborty",,,,Bharat American Creations,Is A 2023 Indian Hindi-Language Action
The Sons of Sakar Khan,2023,https://en.wikipedia.org/wiki/Shah_Rukh_Khan,Shah Rukh Khan,,,,,,,Is An Indian Actor And
Ajmer 92,2023,https://en.wikipedia.org/wiki/Ajmer_92,Ajmer 92,Pushpendra Singh,"Karan Verma, Sumit Singh, Rajesh Sharma, Zarina Wahab, Brijendra Kala, Manoj Joshi, Sayaji Shinde",,₹ 1 crore ,Reliance Entertainment,,A 2023 Indian Hindi-Language Crime Drama
Bawaal,2023,https://en.wikipedia.org/wiki/Bawaal,Bawaal,Nitesh Tiwari,"Varun Dhawan, Janhvi Kapoor",,,Amazon Prime Video,,Adventure Romantic Drama
Trial Period,2023,https://en.wikipedia.org/wiki/Trial_Period,Trial Period,Aleya Sen,"Genelia D'Souza, Manav Kaul, Gajraj Rao, Shakti Kapoor, Sheeba Chadha, Swaroopa Ghosh, Barun Chanda, Zidane Braz",,,JioCinema,,2023 Indian Hindi-Language Comedy Drama
Minus 31: The Nagpur Files,2023,https://en.wikipedia.org/wiki/Minus_31:_The_Nagpur_Files,Minus 31: The Nagpur Files,Pratik Moitro,"Rucha Inamdar, Shivankit Singh Parihar, Raghubir Yadav, Rajesh Sharma, Santosh Juvekar, Jaya Bhattacharya",,₹ 0.06 crore ,Dragon Water Films,Orangepixel Studios,The
Vash,2023,https://en.wikipedia.org/wiki/Vash_(film),Vash,Krishnadev Yagnik,"Hitu Kanodia, Niilam Paanchal, Janki Bodiwala, Aaryab Sanghvi, Hiten Kumar",₹ 3-3.5 crore,est. ₹ 3.72 crore,Panorama Studios,,Ti-Language Supernatural Horror Thriller
Sadhu Kishan Singh,2023,https://en.wikipedia.org/wiki/Sadhu_Meher,Padma ShriSadhu Meher,,,,,,,Meher Performed In Both Odia And Hindi
Rocky Aur Rani Kii Prem Kahaani,2023,https://en.wikipedia.org/wiki/Rocky_Aur_Rani_Kii_Prem_Kahaani,Rocky Aur Rani Kii Prem Kahaani,Karan Johar,"Dharmendra, Jaya Bachchan, Aamir Bashir, Shabana Azmi, Ranveer Singh, Alia Bhatt",₹160 crore ,₹355.61 crore ,Viacom18 Studios,,Romantic Comedy Family Drama
One Friday Night,2023,https://en.wikipedia.org/wiki/One_Friday_Night,One Friday Night,Manish Gupta,"Raveena Tandon, Milind Soman, Vidhi Chitalia",,,JioCinema,,A 2023 Hindi-Language Suspense Thriller
Lomad,2023,https://en.wikipedia.org/wiki/Auroshikha_Dey,Auroshikha Dey,,,,,,,She Then Joined The
Coat,2023,https://en.wikipedia.org/wiki/Coat_(film),Coat,Akshay Ditti,"Sanjay Mishra, Vivaan Shah, Sonal Jha, Pooja Pandey",,,,,At Is A 2023 Indian Hindi-Language Drama
Lafzon Mein Pyaar,2023,https://en.wikipedia.org/wiki/Lafzon_Mein_Pyaar,Lafzon Mein Pyaar,Dhiraj MishraRaja Randeep Giri,"Anita Raj, Zarina Wahab, Amir Ali Shaik, Vivek Aanand Mishra, Kanchan Rajput, Parshant Rai, Lalit Parmoo, Sarwar Mir, Vaani Dogra, Megha Joshi",,,,,In Pyaar Is A 2023 Indian Hindi-Language
Gadar 2,2023,https://en.wikipedia.org/wiki/Gadar_2,Gadar 2,Anil Sharma,"Sunny Deol, Ameesha Patel, Utkarsh Sharma, Simrat Kaur, Gaurav Chopra, Manish Wadhwa",₹60 crore ,₹691.08 crore ,Zee Studios,Zee Studios,Period Action Drama
OMG 2,2023,https://en.wikipedia.org/wiki/OMG_2,OMG 2,Amit Rai,"Akshay Kumar, Pankaj Tripathi, Yami Gautam",est. ₹50 crore ,₹221.08 crore ,Viacom18 Studios,,2023 Indian Hindi-Language Comedy-Drama
Ghoomer,2023,https://en.wikipedia.org/wiki/Ghoomer,Ghoomer,R. Balki,"Shabana Azmi, Abhishek Bachchan, Saiyami Kher, Angad Bedi",,est. ₹1970 crore ,Pen Marudhar Entertainment,,2023 Indian Hindi-Language Sports Drama
Non Stop Dhamaal,2023,https://en.wikipedia.org/wiki/Non_Stop_Dhamaal,Non Stop Dhamaal,Irshad Khan,"Annu Kapoor, Manoj Joshi, Rajpal Yadav, Asrani, Priyanshu Chatterjee, Rajesh Jais",,,,Triyom Films,L Is A 2023 Indian Hindi-Language Comedy
Dream Girl 2,2023,https://en.wikipedia.org/wiki/Dream_Girl_2,Dream Girl 2,Raaj Shaandilyaa,"Ayushman Khurana, Ananya Panday, Paresh Rawal, Annu Kapoor, Vijay Raaz",₹35 crore ,₹140.56 crore ,Pen Marudhar Entertainment,Balaji Motion Pictures,2023 Indian Hindi-Language Comedy-Drama
Akelli,2023,https://en.wikipedia.org/wiki/Akelli,Akelli,Pranay Meshram,"Nushrratt Bharuccha, Amir Boutrous, Rajesh Jais, Tsahi Halevi",,,PVR Inox Pictures,Dashami Studioz,23 Indian Hindi-Language Action-Thriller
Panch Kriti Five Elements,2023,https://en.wikipedia.org/wiki/Panch_Kriti,Panch Kriti Five Elements,Sannjoy Bhargv,"Brijendra Kala, Tanmay Chaturvedi, Umesh Bajpai, Kurangi Vijayshri Nagraj, Mahi Soni, Sagar Wahi, Devyani Chaubey, Purva Parag, Sarika Bahroliya, Ravi Chauhan",,,,Ubon Vision Pvt Ltd,Is A 2023 Indian Hindi-Language Drama
The Vaccine War,2023,https://en.wikipedia.org/wiki/The_Vaccine_War,The Vaccine War,Vivek Agnihotri,"Nana Patekar, Anupam Kher, Pallavi Joshi, Raima Sen, Sapthami Gowda, Girija Oak, Mohan Kapoor",est. ₹10 crore ,,Pen Marudhar Cine Entertainment,,Indian Hindi-Language Medical Docudrama
Friday Night Plan,2023,https://en.wikipedia.org/wiki/Friday_Night_Plan,Friday Night Plan,Vatsal Neelakantan,"Juhi Chawla, Babil Khan, Ninad Kamat",,,Netflix,Excel Entertainment,Coming-Of-Age Comedy-Drama
Mystery of the Tattoo,2023,https://en.wikipedia.org/wiki/Mystery_of_the_Tattoo,Mystery of the Tattoo,Kalaiarasi SathappanGanesh Mahadevan,"Arjun Rampal, Rohit Raaj, Daisy Shah, Manoj Joshi, Ameesha Patel",,,Pickle entertainment,,Psychological Thriller
Love-All,2023,https://en.wikipedia.org/wiki/Love_All_(film),Love All,Sudhanshu Sharma,"Kay Kay Menon, Shriswara, Swastika Mukherjee, Sumit Arora",,,M. Ramesh’s Lakshmi Ganapathy Films Studios,,2023 Indian Hindi-Language Sports Drama
Kiara,2023,https://en.wikipedia.org/wiki/Satyaprem_Ki_Katha,Satyaprem Ki Katha,Sameer Vidwans,"Kartik Aaryan, Kiara Advani",₹60 crore ,₹117.77 crore ,Pen Marudhar Entertainment,,023 Indian Hindi-Language Romantic Drama
Kill,2023,https://en.wikipedia.org/wiki/Kill_(film),Kill,Nikhil Nagesh Bhat,"Lakshya, Raghav Juyal, Ashish Vidyarthi, Abhishek Chauhan, Harsh Chhaya, Tanya Maniktala",₹40 crore ,est. ₹47.12 crore ,AA Films,,23 Indian Hindi-Language Action Thriller
Jawan,2023,https://en.wikipedia.org/wiki/Jawan_(film),Jawan,Atlee,"Shah Rukh Khan, Nayanthara, Vijay Sethupathi",₹300 crore ,"₹1,160 crore ",see below,Red Chillies Entertainment,23 Indian Hindi-Language Action Thriller
Haddi,2023,https://en.wikipedia.org/wiki/Haddi,Haddi,Akshat Ajay Sharma,"Nawazuddin Siddiqui, Anurag Kashyap, Ila Arun",,,ZEE5,Zee Studios,A 2023 Indian Hindi-Language Crime Drama
Laapataa Ladies,2023,https://en.wikipedia.org/wiki/Laapataa_Ladies,Laapataa Ladies,Kiran Rao,"Nitanshi Goel, Sparsh Shrivastava, Pratibha Ranta, Chhaya Kadam, Ravi Kishan",est. ₹4−5 crore ,est. ₹25.26 crore ,Yash Raj Films,,2023 Indian Hindi-Language Comedy-Drama
Dil Hai Gray,2023,https://en.wikipedia.org/wiki/Tigmanshu_Dhulia,Tigmanshu Dhulia,,,,,,,Is An Indian
Jaane Jaan,2023,https://en.wikipedia.org/wiki/Jaane_Jaan_(2023_film),Jaane Jaan,Sujoy Ghosh,"Kareena Kapoor Khan, Jaideep Ahlawat, Vijay Varma",,,Netflix,,3 Indian Hindi-Language Mystery Thriller
Sukhee,2023,https://en.wikipedia.org/wiki/Sukhee,Sukhee,Sonal Joshi,"Shilpa Shetty, Amit Sadh, Dilnaz Irani, Kusha Kapila, Pavleen Gujral",,₹1.65 crore ,Pen Marudhar Entertainment,,2023 Indian Hindi-Language Comedy Drama
The Great Indian Family,2023,https://en.wikipedia.org/wiki/The_Great_Indian_Family,The Great Indian Family,Vijay Krishna Acharya,"Vicky Kaushal, Manushi Chhillar, Manoj Pahwa, Kumud Mishra",₹40 crores ,₹5.65 crores ,Yash Raj Films,Yash Raj Films,2023 Indian Hindi-Language Comedy Drama
The Purvanchal Files,2023,https://en.wikipedia.org/wiki/The_Purvanchal_Files,The Purvanchal Files,Swarup Ghosh,"Sidharth Gupta, Shivani Thakur, Zarina Wahab, Govind Namdev",,,Reliance Entertainment,Rudraksh Telefilms,Es Is A 2023 Hindi Language Action-Drama
Fukrey 3,2023,https://en.wikipedia.org/wiki/Fukrey_3,Fukrey 3,Mrighdeep Singh Lamba,"Pulkit Samrat, Varun Sharma, Manjot Singh, Richa Chadha, Pankaj Tripathi",,₹128.37 crore ,AA Films,Excel Entertainment,3 Is A 2023 Indian Hindi-Language Comedy
