title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Love in Tokyo,1966,https://en.wikipedia.org/wiki/Love_in_Tokyo,Love In Tokyo,Pramod Chakravorty,"Joy Mukherjee, Asha Parekh, Mehmood, Pran",,3.5 Crore,,,66 Indian Hindi-Language Romantic Comedy
Biwi Aur Makan,1966,https://en.wikipedia.org/wiki/Biwi_Aur_Makan,Biwi Aur Makan,Hrishikesh Mukherjee,"Biswajit Chatterjee, Kalpana Mohan, Mehmood",,,,United Producers,Is A 1966 Hindi
Do Badan,1966,https://en.wikipedia.org/wiki/Do_Badan,Do Badan,Raj Khosla,"Manoj Kumar, Asha Parekh, Simi Garewal, Pran",,,,,Is A 1966 Hindi
Aakhri Khat,1966,https://en.wikipedia.org/wiki/Aakhri_Khat,Aakhri Khat,Chetan Anand,"Rajesh Khanna, Indrani Mukherjee",,,Prabha Pictures,,Is A 1966 Bollywood
Yeh Zindagi Kitni Haseen Hai,1966,https://en.wikipedia.org/wiki/Yeh_Zindagi_Kitni_Haseen_Hai,Yeh Zindagi Kitni Haseen Hai,R. K. Nayyar,"Joy Mukherjee, Saira Banu, Ashok Kumar",,,,R. K. Nayyar Films,Is A 1966 Hindi-Language Romantic Drama
Lal Bangla,1966,https://en.wikipedia.org/wiki/Sujit_Kumar,Sujit Kumar,,,,,,,He Appeared In Over 150 Hindi
Dus Lakh,1966,https://en.wikipedia.org/wiki/Dus_Lakh,Dus Lakh,Devendra Goel,"Sanjay Khan, Babita, Helen, Pran, Om Prakash",,,,,Is A 1966 Indian Hindi-Language Comedy
Dillagi,1966,https://en.wikipedia.org/wiki/Dillagi_(1966_film),Dillagi (1996 film),Tony Walker,"Mala Sinha, Sanjay Khan",,,,,Is A 1966 Bollywood
Pyar Mohabbat,1966,https://en.wikipedia.org/wiki/Pyar_Mohabbat,Pyar Mohabbat,Shankar Mukherjee,"Dev Anand, Saira Banu",,,,,Is A 1966 Indian Bollywood
Aasra,1966,https://en.wikipedia.org/wiki/Aasra,Aasra,Satyen Bose,"Biswajeet, Mala Sinha",,,,,The
Sagaai,1966,https://en.wikipedia.org/wiki/Sagaai,Sagaai,S. D. Narang,"Biswajeet, Rajshree, Prem Chopra",,,,,Sagaai Is A 1966 Bollywood
Laadla,1966,https://en.wikipedia.org/wiki/Laadla_(1966_film),Laadla,Krishnan–Panju,"Balraj Sahni, Nirupa Roy",,,,AVM Productions,Laadla Is A 1966 Hindi-Language
Daadi Maa,1966,https://en.wikipedia.org/wiki/Daadi_Maa,Daadi Maa,L. V. Prasad,"Ashok Kumar, Bina Rai, Durga Khote, Shashikala, Mehmood Ali, Rehman, Chand Usmani, Kashinath Ghanekar, Mumtaz, Tanuja, David Abraham, Kanhaiyalal",,,,Prasad Productions,Is A 1966 Indian Hindi-Language Drama
Ladki Sahyadri Ki,1966,https://en.wikipedia.org/wiki/Ladki_Sahyadri_Ki,Ladki Sahyadri Ki,V. Shantaram,"Sandhya, Shalini Abhyankar, Vatsala Deshmukh, Kumar Dighe",,,,Rajkamal Kalamandir,Is A 1966 Hindi Social Drama
Chhota Bhai,1966,https://en.wikipedia.org/wiki/Padma_Sachdev,Padma Sachdev,,,,,,,From The 1973 Hindi
Budtameez,1966,https://en.wikipedia.org/wiki/Budtameez,Budtameez,Manmohan Desai,"Shammi Kapoor, Sadhana",,,Varma BrothersFilmistan,,Is A 1966 Bollywood
Saaz Aur Awaaz,1966,https://en.wikipedia.org/wiki/Dil_Diya_Dard_Liya,Dil Diya Dard Liya,Abdur Rashid KardarDilip Kumar,"Dilip Kumar, Waheeda Rehman, Rehman, Pran, Johnny Walker",,,,,L Diya Dard Liya Is A 1966 Hindi Romance
Sau Saal Baad,1966,https://en.wikipedia.org/wiki/Sau_Saal_Baad,Sau Saal Baad,B.K. Dubey,"Feroz Khan, Kumkum",,,,,Sau Saal Baad Is A 1966 Hindi
Pati Patni,1966,https://en.wikipedia.org/wiki/Pati_Patni,Pati Patni,S.A. Akbar,"Sanjeev Kumar, Mumtaz, Mehmood, Nanda",,,,,I Is A 1966 Indian Hindi-Language Comedy
Pinjre Ke Panchhi,1966,https://en.wikipedia.org/wiki/Pinjre_Ke_Panchhi,Pinjre Ke Panchhi,Salil Chowdhury,"Meena Kumari, Balraj Sahni, Mehmood Ali",,,,,Is A 1966 Indian Hindi-Language
Subhash Chandra,1966,https://en.wikipedia.org/wiki/Subhas_Chandra_Bose,NetajiSubhas Chandra Bose,,,,,,,
Majhli Didi,1967,https://en.wikipedia.org/wiki/Majhli_Didi,Majhli Didi,Hrishikesh Mukherjee,"Meena Kumari, Dharmendra",,,,,Majhli Didi  Is A 1967 Bollywood
Wahan Ke Log,1967,https://en.wikipedia.org/wiki/Wahan_Ke_Log,Wahan Ke Log,N. A. Ansari,"Pradeep Kumar, Tanuja",,,,Bundelkhand Films,67 Indian Hindi-Language Science Fiction
Chand Par Chadayee,1967,https://en.wikipedia.org/wiki/Chand_Par_Chadayee,Chand Par Chadayee,T. P. Sundaram,"Dara Singh, Anwar Hussain, Bhagwan, G. Ratna, Padma Khanna",,,,Cauvery Productions,67 Indian Hindi-Language Science Fiction
Raat Andheri Thi,1967,https://en.wikipedia.org/wiki/Feroz_Khan_(actor),Feroz Khan,,,,,,,He Appeared In Over 60
Milan,1967,https://en.wikipedia.org/wiki/Milan_(1967_film),Milan,Adurthi Subba Rao,"Sunil Dutt, Nutan, Pran, Jamuna",,3.2 Crore link,Prasad StudiosRajshri Productions,,Milan Is A 1967 Hindi
Ram Aur Shyam,1967,https://en.wikipedia.org/wiki/Ram_Aur_Shyam,Ram Aur Shyam,Tapi Chanakya,"Dilip Kumar, Waheeda Rehman, Mumtaz",,5.5 Crore link,Vijaya Productions,Vijaya Productions,1967 Indian Hindi-Language Comedy-Drama
Raaz,1967,https://en.wikipedia.org/wiki/Raaz_(1967_film),Raaz,Ravindra Dave,"Rajesh Khanna, Babita",,,Dosani Films,Sippy Films,Sippy For Sippy
Aamne - Saamne,1967,https://en.wikipedia.org/wiki/Aamne_Samne_(1967_film),Aamne Samne,Suraj Prakash,"Shashi Kapoor, Sharmila Tagore, Prem Chopra",,₹ 1.7 crore (equivalent to ₹ 91 crore or US$11 million in 2023) ,,,Is A 1967 Hindi Mystery
Rustom Sohrab,1967,https://en.wikipedia.org/wiki/Shahnameh,Shahnameh,,,,,,,Shahnameh Has Also Been Adapted To Many
Aurat,1967,https://en.wikipedia.org/wiki/Aurat_(1967_film),Aurat,S. S. VasanS. S. Balan,"Padmini, Rajesh Khanna, Nazima, Pran",,,Gemini Pictures,,Is A 1967 Indian Hindi-Language
Hamraaz,1967,https://en.wikipedia.org/wiki/Hamraaz,Hamraaz,B. R. Chopra,"Raaj Kumar, Sunil Dutt, Vimi, Mumtaz",,4.5 crore link,B. R. Films,,1967 Indian Bollywood Suspense Thriller
Jewel Thief,1967,https://en.wikipedia.org/wiki/Jewel_Thief_(1967_film),Jewel Thief,Vijay Anand,"Ashok Kumar, Dev Anand, Vyjayanthimala, Tanuja",,3.5 Crore link,Navketan Films,Navketan Films,Spy Thriller Heist
Shagird,1967,https://en.wikipedia.org/wiki/Shagird_(1967_film),Shagird,Samir Ganguly,"Joy Mukherjee, Saira Banu",,4 Crore,,Subodh Mukherji Productions,1967 Indian Hindi-Language Comedy Drama
Upkar,1967,https://en.wikipedia.org/wiki/Upkar,Upkar,Manoj Kumar,"Manoj Kumar, Asha Parekh, Prem Chopra, Pran",,₹ 7 crores,Vishal Pictures,Vishal Pictures,Is A 1967 Indian Hindi
Taqdeer,1967,https://en.wikipedia.org/wiki/Dinesh_Hingoo,Dinesh Hingoo,,,,,,,Ayed Comic And Supporting Roles In Hindi
An Evening in Paris,1967,https://en.wikipedia.org/wiki/An_Evening_in_Paris,An Evening in Paris,Shakti Samanta,"Shammi Kapoor, Sharmila Tagore",,"₹ 15 million (US$180,000) ",,Shakti Films,Aris Is A 1967 Indian Romantic Thriller
Raat Aur Din,1967,https://en.wikipedia.org/wiki/Raat_Aur_Din,Raat Aur Din,Satyen Bose,"Pradeep Kumar, Nargis, Feroz Khan, K N Singh, Leela Mishra, Anoop Kumar, Harindranath Chattopadhyay, Anwar Hussan",,,A A N Production,,1967 Indian Hindi-Language Psychological
Baharon Ke Sapne,1967,https://en.wikipedia.org/wiki/Baharon_Ke_Sapne,Baharon Ke Sapne,Nasir Hussain,"Asha Parekh, Rajesh Khanna, Premnath",,,,,Is A 1967 Hindi
Farz,1967,https://en.wikipedia.org/wiki/Farz_(1967_film),Farz,Ravikant Nagaich,"Jeetendra, Babita",,5 Crore,,Vijaya Lakhshmi Pictures,Is A 1967 Hindi-Language Spy Thriller
Anita,1967,https://en.wikipedia.org/wiki/Anita_(1967_film),Anita,Raj Khosla,"Manoj Kumar, Sadhana, I. S. Johar, Kishen Mehta, Sajjan",,,,,Anita Is A 1967 Indian Suspense
Night in London,1967,https://en.wikipedia.org/wiki/Night_in_London,Night in London,Brij,"Biswajeet, Mala Sinha, Johnny Walker, Helen",,,,,N London Is A 1967 Indian Hindi-Language
Gunahon Ka Devta,1967,https://en.wikipedia.org/wiki/Gunahon_Ka_Devta_(1967_film),Gunahon Ka Devta,Devi Sharma,"Jeetendra, Rajshree",,,,Janta Chitra[1],Is A 1967 Hindi-Language Drama
Dulhan Ek Raat Ki,1967,https://en.wikipedia.org/wiki/Dulhan_Ek_Raat_Ki,Dulhan Ek Raat Ki,D.D. Kashyap,"Dharmendra, Nutan, Rehman",,,,,Is A 1967 Indian Hindi-Language
Jaal,1967,https://en.wikipedia.org/wiki/Jaal_(1967_film),Jaal,Moni Bhattacharjee,"Biswajeet, Mala Sinha",,,Kapurchand & Co. (Theatrical),,Jaal Is A 1967 Hindi Suspense-Thriller
Chandan Ka Palna,1967,https://en.wikipedia.org/wiki/Chandan_Ka_Palna,Chandan Ka Palna,Ismail Memon,"Meena Kumari, Durga Khote, Dharmendra, Mehmood",,,,,Chandan Ka Palna  Is A 1967 Bollywood
Nai Roshni,1967,https://en.wikipedia.org/wiki/Nai_Roshni_(1967_film),Nai Roshni,C. V. Sridhar,"Ashok Kumar, Raaj Kumar, Biswajeet, Mala Sinha, Tanuja",,,,,Is A 1967 Bollywood
C.I.D. 909,1967,https://en.wikipedia.org/wiki/C.I.D._909,C.I.D. 909,Mohammed Hussain,"Feroz Khan, Mumtaz, Helen",,,Bindoo Kalamandir,,909 Is A 1967 Bollywood Thriller
Hare Kanch Ki Chooriyan,1967,https://en.wikipedia.org/wiki/Hare_Kanch_Ki_Chooriyan,Hare Kanch Ki Chooriyan,Kishore Sahu,"Biswajeet, Naina Sahu, Shiv Kumar, Helen, Nazir Hussain",,,,Kishore Sahu Productions,Social Family Drama
Around the World,1967,https://en.wikipedia.org/wiki/Around_the_World_(1967_film),Around the World,Pachhi (was brother of Om Prakash in real life),"Raj Kapoor, Rajshree, Pran, Om Prakash",,,,,67 Indian Hindi-Language Romantic Comedy
Mehrban,1967,https://en.wikipedia.org/wiki/Mehrban,Mehrban,A. Bhimsingh,"Ashok Kumar, Sunil Dutt, Nutan, Mehmood, Shashikala",,,Vidyut,AVM Productions,Is A 1967 Indian Hindi-Language Drama
Chhoti Si Mulaqat,1967,https://en.wikipedia.org/wiki/Chhoti_Si_Mulaqat,Chhoti Si Mulaqat,Alo Sircar,"Uttam Kumar, Vyjayanthimala, Rajendra Nath, Shashikala, Tarun Bose, Veena",,,Our Movies,,967 Indian Hindi-Language Romantic Drama
Bahu Begum,1967,https://en.wikipedia.org/wiki/Bahu_Begum,Bahu Begum,M. Sadiq,"Meena Kumari, Ashok Kumar, Pradeep Kumar",,,,,Bahu Begum Is A 1967 Hindi
Naunihal,1967,https://en.wikipedia.org/wiki/Naunihal,Naunihal,Raj Marbros,"Sanjeev Kumar, Balraj Sahni, Indrani Mukherjee, Master Babloo",,,,,Al Is A 1967 Indian Hindi-Language Drama
Aag,1967,https://en.wikipedia.org/wiki/Feroz_Khan_(actor),Feroz Khan,,,,,,,He Appeared In Over 60
Boond Jo Ban Gayee Moti,1967,https://en.wikipedia.org/wiki/Boond_Jo_Ban_Gayee_Moti,Boond Jo Ban Gayee Moti,V. Shantaram,"Jeetendra, Mumtaz",,,,Rajkamal Kalamandir,Is A 1967 Hindi-Language Drama
Diwana,1967,https://en.wikipedia.org/wiki/Diwana_(1967_film),Diwana,Mahesh Kaul,"Raj Kapoor, Saira Banu, Lalita Pawar",,,,Anupam Chitra,Is A 1967 Indian Bollywood
Jab Yaad Kisi Ki Aati Hai,1967,https://en.wikipedia.org/wiki/Jab_Yaad_Kisi_Ki_Aati_Hai,Jab Yaad Kisi Ki Aati Hai,,"Dharmendra, Mala Sinha, Abhi Bhattacharya",,,,,Ad Kisi Ki Aati Hai  Is A 1967 Bollywood
Bhakta Prahlada (I),1967,https://en.wikipedia.org/wiki/Bhakta_Prahlada_(1967_film),Bhakta Prahlada,Chitrapu Narayana Rao,"S. V. Ranga Rao, Anjali Devi, Roja Ramani",,,Navayuga Films,AVM Productions,A 1967 Indian Telugu-Language Devotional
Do Kaliyaan,1968,https://en.wikipedia.org/wiki/Do_Kaliyan,Do Kaliyan,R. KrishnanS. Panju,"Mala Sinha, Biswajeet, Mehmood, Om Prakash, Neetu Singh",,4 Crore,Ultra Films,AVM Productions,Is A 1968 Indian Hindi-Language
Haseena Maan Jayegi,1968,https://en.wikipedia.org/wiki/Haseena_Maan_Jayegi,Hasina Maan Jayegi,Prakash Mehra,"Shashi Kapoor, Babita, Ameeta, Johnny Walker",,₹ 1.9 crore (equivalent to ₹ 98 crore or US$12 million in 2023) ,,Bakshi Productions,Is A 1968 Hindi
Dil Aur Mohabbat,1968,https://en.wikipedia.org/wiki/Arijit_Singh,Arijit Singh,,,,,,,A Leading Figure In Contemporary Hindi
Mera Naam Johar,1968,https://en.wikipedia.org/wiki/Karan_Johar,Karan Johar,,,,,,,Is An Indian
Aaja Sanam,1968,https://en.wikipedia.org/wiki/Aa_Jaa_Sanam,Aaja Sanam,Yusuf Naqvi,"Feroz Khan, Tanuja",,,,,Sanam Is A 1968 Bollywood Romantic Drama
Izzat,1968,https://en.wikipedia.org/wiki/Izzat_(1968_film),Izzat Film,T. Prakash Rao,"Dharmendra, Tanuja, Jayalalithaa, Balraj Sahni, Mehmood",,,,,Is A 1968 Indian Hindi-Language Drama
Saathi,1968,https://en.wikipedia.org/wiki/Saathi_(1968_film),Saathi,C. V. Sridhar,"Rajendra Kumar, Vyjayanthimala, Simi Garewal, Pahari Sanyal",,"₹ 1,76,00,000",Venus Pictures,,Is A 1968 Indian Hindi-Language Romance
Brahmachari,1968,https://en.wikipedia.org/wiki/Brahmachari_(1968_Hindi_film),Brahmachari,Bhappi Sonie,"Shammi Kapoor, Rajshree, Pran, Mumtaz",,2.5 Crore link,Sippy Films,,Is A 1968 Indian
Baazi,1968,https://en.wikipedia.org/wiki/Baazi_(1968_film),Baazi,Moni Bhattacharjee,"Dharmendra, Waheeda Rehman, Johnny Walker, Helen",,,,,Baazi  Is A 1968 Bollywood Thriller
Baharon Ki Manzil,1968,https://en.wikipedia.org/wiki/Baharon_Ki_Manzil_(1968_film),Baharon Ki Manzil,Yakub Hassan Rizvi,"Meena Kumari, Dharmendra, Rehman, Anwar Hashmi",,,,,Baharon Ki Manzil Is A 1968 Hindi
Bambai Raat Ki Bahon Mein,1968,https://en.wikipedia.org/wiki/Bambai_Raat_Ki_Bahon_Mein,Bambai Raat Ki Bahon Mein,Khwaja Ahmad Abbas,"Vimal Ahuja, Surekha, Madhavi, Persis Khambatta, David Abraham, Jalal Agha",,,,Naya Sansar,Is A 1967 Suspense Crime-Thriller Hindi
Teen Bahuraniyan,1968,https://en.wikipedia.org/wiki/Teen_Bahuraniyan,Teen Bahuraniyan,S. S. VasanS. S. Balan,"Prithviraj Kapoor, Ramesh Deo, Agha, Rajendra Nath, Sowcar Janaki, Kanchana, Jayanthi, Shashikala",,,,,Is A 1968 Indian Hindi-Language Comedy
Sunghursh,1968,https://en.wikipedia.org/wiki/Sunghursh,Sunghursh,Harnam Singh Rawail,"Dilip Kumar, Vyjayanthimala, Balraj Sahni, Sanjeev Kumar",,,Shemaroo Entertainment,Rahul Theatre,Is A 1968 Indian Hindi
Ankhen,1968,https://en.wikipedia.org/wiki/Ankhen_(1968_film),Ankhen,Ramanand Sagar,"Mala Sinha, Dharmendra, Mehmood, Kumkum, Sujit Kumar",,₹6.5 Crore link,Sagar Art International,,The
Aabroo,1968,https://en.wikipedia.org/wiki/Aabroo_(1968_film),Aabroo,C. L. Rawal,"Ashok Kumar, Nirupa Roy, Rehman, Leela Naidu, Vimi, Deepak Kumar",,,,Rawal Films,Is A 1968 Hindi Romantic Crime Drama
Padosan,1968,https://en.wikipedia.org/wiki/Padosan,Padosan,Jyoti Swaroop,"Sunil Dutt, Saira Banu, Mehmood, Kishore Kumar, Om Prakash",,,Kailash Dossani Investments Pvt. Ltd.Mehmood Productions,,968 Indian Hindi-Language Musical Comedy
Duniya,1968,https://en.wikipedia.org/wiki/Duniya_(1968_film),Duniya,T. Prakash Rao,"Dev Anand, Vyjayanthimala, Balraj Sahni, Johnny Walker, Lalita Pawar",,"₹ 180,000,000",,,Indian Hindi-Language Romantic Thriller
Saraswatichandra,1968,https://en.wikipedia.org/wiki/Saraswatichandra_(film),Saraswatichandra,Govind Saraiya,"Nutan, Manish",,,,Sarvodhya Pictures,Aswatichandra Is A Black-And-White Hindi
Kanyadaan,1968,https://en.wikipedia.org/wiki/Kanyadaan_(1968_film),Kanyadaan,Mohan Segal,"Shashi Kapoor, Asha Parekh, Om Prakash, Dilip Raj, Padma Rani",,₹ 3.2 crore (equivalent to ₹ 165 crore or US$20 million in 2023) ,,Kiron Productions,Is A 1968 Hindi Social Romantic Drama
Vaasna,1968,https://en.wikipedia.org/wiki/Padmini_(actress),Padmini Ramachandran,,,,,,,Who Acted In Over 250 Indian
Suhaag Raat,1968,https://en.wikipedia.org/wiki/Suhaag_Raat_(1968_film),Suhaag Raat,R. Bhattacharya,"Jeetendra, Rajshree",,,,A.J.Pictures[1],Is A 1968 Hindi-Language Drama
Mere Huzoor,1968,https://en.wikipedia.org/wiki/Mere_Huzoor,Mere Huzoor,Vinod Kumar,"Raaj Kumar, Mala Sinha, Jeetendra",,,Shemaroo Movies,Movie Mughals,968 Indian Hindi-Language Romantic Drama
