title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Manzil,1979,https://en.wikipedia.org/wiki/Manzil_(1979_film),Manzil,Basu Chatterjee,"Amitabh Bachchan, Moushumi Chatterjee",,,,,979 Indian Hindi-Language Romantic Drama
Lahu Ke Do Rang,1979,https://en.wikipedia.org/wiki/Lahu_Ke_Do_Rang_(1979_film),Lahu Ke Do Rang,Mahesh Bhatt,"Vinod Khanna, Shabana Azmi, Danny Denzongpa, Helen",,"₹ 3,10,00,000 ",,,The
Tarana,1979,https://en.wikipedia.org/wiki/Ninaithale_Inikkum_(1979_film),Ninaithale Inikkum,K. Balachander,"Kamal Haasan, Rajinikanth, Jaya Prada, Geetha",,,,Premalaya Productions,Is A 1979 Indian Tamil-Language
Ahsaas,1979,https://en.wikipedia.org/wiki/Ahsaas,Ahsaas,Surinder Suri,"Shammi Kapoor, Shashi Kapoor, Simi Garewal, Simple Kapadia, Bindu, Amjad Khan",,,,,Ahsaas Is A 1979 Hindi Romantic
Suhaag,1979,https://en.wikipedia.org/wiki/Suhaag_(1979_film),Suhaag,Manmohan Desai,"Shashi Kapoor, Amitabh Bachchan, Rekha, Parveen Babi, Nirupa Roy, Amjad Khan, Kader Khan, Ranjeet, Jeevan",₹ 20 million,₹ 50 million ,Sharma Cine Associates,,1979 Indian Hindi-Language Action Drama
Lok Parlok,1979,https://en.wikipedia.org/wiki/Lok_Parlok,Lok Parlok,T. Rama Rao,"Jeetendra, Jaya Prada",,,,Sree Pallavi Productions,979 Indian Hindi-Language Fantasy Comedy
Hum Tere Ashiq Hain,1979,https://en.wikipedia.org/wiki/Hum_Tere_Aashiq_Hain,Hum Tere Aashiq Hain,Prem Sagar,"Jeetendra, Hema Malini",,,,Sagar Art Enterprises,Is A 1979 Hindi-Language Romance
Nauker,1979,https://en.wikipedia.org/wiki/Nauker_(1979_film),Nauker,Ismail Memon,,,,,,Is A 1979 Indian Hindi-Language
Ahinsa,1979,https://en.wikipedia.org/wiki/Ahinsa_(1979_film),Ahinsa,Chand,"Sunil Dutt, Rekha",,,,,Is A 1979 Bollywood Action
Dada,1979,https://en.wikipedia.org/wiki/Dada_(1979_film),Dada,Jugal Kishore,"Vinod Mehra, Bindiya Goswami, Amjad Khan, Jeevan",,,,Jugal Productions Combines,Dada Is A 1979 Hindi Bollywood
Sunayana,1979,https://en.wikipedia.org/wiki/Sunayana_(film),Sunayana,Hiren Nag,"Naseeruddin Shah, Vijayendra Ghatge, Talluri Rameshwari",,,,Rajshri Pictures,Unayana Is A 1979 Bollywood Family Drama
Meri Biwi Ki Shaadi,1979,https://en.wikipedia.org/wiki/Meri_Biwi_Ki_Shaadi,Meri Biwi Ki Shaadi,Rajat Rakshit,"Amol Palekar, Ranjeeta",,,,,Iwi Ki Shaadi Is A 1979 Bollywood Comedy
Maan Apmaan,1979,https://en.wikipedia.org/wiki/Maan_Apmaan,Maan Apmaan,N.V. Deshpande,,,,,,Maan Apmaan Is A 1979 Bollywood
Sampark,1979,https://en.wikipedia.org/wiki/Sampark,Sampark,Inder Sen,,,,,,Sampark Is A 1979 Bollywood
Amar Deep,1979,https://en.wikipedia.org/wiki/Amar_Deep_(1979_film),Amar Deep,R. KrishnamurthyK. Vijayan,"Rajesh Khanna, Vinod Mehra, Shabana Azmi, Deven Verma, Bindu, Roopesh Kumar",,,,,Deep Is A 1979 Bollywood Romantic Drama
Dooriyaan,1979,https://en.wikipedia.org/wiki/Dooriyaan,Dooriyaan,Bhimsain Khurana,,,,,,Dooriyaan Is A 1979 Bollywood
Chambal Ki Rani,1979,https://en.wikipedia.org/wiki/Chambal_Ki_Raani,Chambal Ki Raani,Radhakant,"Mahendra Sandhu, Dara Singh",,,,Raj International,Mbal Ki Raani Is A 1979 Bollywood Action
Salaam Memsaab,1979,https://en.wikipedia.org/wiki/Salaam_Memsaab,Salaam Memsaab,Asrani,"Asrani, Zarina Wahab",,,,,Ab Is A 1979 Hindi-Language Comedy Drama
Ratnadeep,1979,https://en.wikipedia.org/wiki/Ratnadeep_(1979_film),Ratnadeep,Basu Chatterjee,"Hema Malini, Girish Karnad",,,,,Is A 1979 Hindi
Solva Sawan,1979,https://en.wikipedia.org/wiki/Solva_Sawan,Solva Sawan,Bharathiraja,"Amol Palekar, Sridevi",,,Chaitanya Films,,979 Indian Hindi-Language Romantic Drama
Janta Hawaldar,1979,https://en.wikipedia.org/wiki/Janta_Hawaldar,Janta Hawaldar,Mehmood,"Rajesh Khanna, Yogita Bali, Ashok Kumar, Hema Malini, Mehmood",,,,,Is A 1979 Indian Hindi-Language
Saanch Ko Aanch Nahin,1979,https://en.wikipedia.org/wiki/Saanch_Ko_Aanch_Nahin,Saanch Ko Aanch Nahin,Satyen Bose,,,,,,Is A 1979 Bollywood Drama
Heera-Moti,1979,https://en.wikipedia.org/wiki/Heera-Moti,Heera-Moti,Chand,"Shatrughan Sinha, Reena Roy",,,,RM Art Productions,Heera Moti Is A 1979 Bollywood
Aangan Ki Kali,1979,https://en.wikipedia.org/wiki/Aangan_Ki_Kali,Aangan Ki Kali,Harsh Kohli,"Rakesh Roshan, Lakshmi",,,,,Aangan Ki Kali Is A 1979 Bollywood Drama
Jaan-E-Bahaar,1979,https://en.wikipedia.org/wiki/Jaan-e-Bahaar,Jaan-E-Bahaar,Prakash Kapoor,,,,,,Jaan-E-Bahaar Is A 1979 Bollywood
Raakhi Ki Saugandh,1979,https://en.wikipedia.org/wiki/Raakhi_Ki_Saugandh,Raakhi Ki Saugandh,Shibu Mitra,"Vinod Mehra, Amjad Khan, Ranjeet, Madan Puri, Ajit, Helen",,,,,Raakhi Ki Saugandh Is A 1979 Bollywood
Prem Vivah,1979,https://en.wikipedia.org/wiki/Prem_Vivah,Prem Vivah,Basu Chatterjee,"Asha Parekh, Bindiya Goswami, Mithun Chakraborty, Utpal Dutt",,,,,Em Vivah Is A 1979 Indian Hindi-Language
Do Premee,1980,https://en.wikipedia.org/wiki/Do_Premee,Do Premee,Raj Khosla,"Rishi Kapoor, Moushumi Chatterjee, Om Prakash, I. S. Johar, Deven Verma",,,,,Is A 1980 Indian Hindi-Language Romance
Dhan Daulat,1980,https://en.wikipedia.org/wiki/Dhan_Daulat,Dhan Daulat,Harish Shah,"Rajendra Kumar, Mala Sinha, Rishi Kapoor, Neetu Singh",,,,,Dhan Daulat Is A 1980 Indian Bollywood
Khubsoorat,1980,https://en.wikipedia.org/wiki/Khubsoorat,Khubsoorat,Hrishikesh Mukherjee,"Ashok Kumar, Rekha, Rakesh Roshan, Dina Pathak",,,,,1980 Indian Hindi-Language Comedy Drama
Kali Ghata,1980,https://en.wikipedia.org/wiki/Kali_Ghata_(1980_film),Kali Ghata,Ved Rahi,"Rekha, Shashi Kapoor, Danny Denzongpa",,,,,Is A 1980 Hindi Romantic Thriller
Do Aur Do Paanch,1980,https://en.wikipedia.org/wiki/Do_Aur_Do_Paanch,Do Aur Do Paanch,Rakesh Kumar,"Shashi Kapoor, Amitabh Bachchan, Hema Malini, Parveen Babi, Kader Khan, Shreeram Lagoo, Om Prakash",,,,Devar Films,1980 Indian Hindi-Language Action Comedy
Khwab,1980,https://en.wikipedia.org/wiki/Khwab,Khwab,Shakti Samanta,"Mithun Chakraborty, Ranjeeta Kaur, Naseeruddin Shah, Yogeeta Bali",,,,Shakti Films,Indian Hindi-Language Romantic Thriller
Saboot,1980,https://en.wikipedia.org/wiki/Saboot,Saboot,Tulsi RamsayShyam Ramsay,"Navin Nischol, Kajal Kiran, Vidya Sinha, Vinod Mehra",,,,,80 Indian Hindi-Language Horror/Thriller
Aasha,1980,https://en.wikipedia.org/wiki/Aasha_(1980_film),Aasha,J. Om Prakash,"Jeetendra, Reena Roy, Rameshwari",,,,Filmyug Pvt Ltd,Is A 1980 Indian Hindi-Language Drama
Ek Baar Phir (Once Again),1980,https://en.wikipedia.org/wiki/Ek_Baar_Phir,Ek Baar Phir,Vinod Pande,"Suresh Oberoi, ,, Deepti Naval, ,, Saeed Jaffrey, ,, Chitto Chopra,, Pradeep Verma,, Vinod Pande",,,Image Enterprises,,Is A 1979
Aap Ke Deewane,1980,https://en.wikipedia.org/wiki/Aap_Ke_Deewane,Aap Ke Deewane,Surendera Mohan,"Rishi Kapoor, Rakesh Roshan, Tina Munim, Jeetendra, (Guest)",,,,Film Krafts,Is A 1980 Indian Hindi-Language Romance
The Burning Train,1980,https://en.wikipedia.org/wiki/The_Burning_Train,The Burning Train,Ravi Chopra,"Dharmendra, Jeetendra, Vinod Khanna, Vinod Mehra, Hema Malini, Parveen Babi, Neetu Singh, Danny Denzongpa",₹ 2.5–3.25 crore ,₹ 6.5 crore ,B. R. FilmsUnited Producers,,80 Indian Hindi-Language Action Thriller
Lootmaar,1980,https://en.wikipedia.org/wiki/Lootmaar,Lootmaar,Dev Anand,"Dev Anand, Tina Munim, Rakhee Gulzar, Nirupa Roy",,,,,Is A 1980 Indian Hindi Mystery
Takkar,1980,https://en.wikipedia.org/wiki/Takkar_(1980_film),Takkar,K. Bapayya,"Ashok Kumar, Sanjeev Kumar, Jeetendra, Vinod Mehra, Zeenat Aman, Jaya Prada, Bindiya Goswami",,,,Padmalaya Studios,Is A 1980 Hindi-Language Action
Thodisi Bewafaii,1980,https://en.wikipedia.org/wiki/Thodisi_Bewafaii,Thodisi Bewafaii,Esmayeel Shroff,"Rajesh Khanna, Shabana Azmi",,,,,Is A 1980 Bollywood Romantic Drama
Red Rose,1980,https://en.wikipedia.org/wiki/Red_Rose_(1980_film),Red Rose,Bharathiraja,"Rajesh Khanna, Poonam Dhillon",,,,Gaurav Arts,Psychological Thriller
Choron Ki Baaraat,1980,https://en.wikipedia.org/wiki/Choron_Ki_Baaraat,Choron Ki Baaraat,K. C. Bokadia,"Shatrughan Sinha, Neetu Singh",,,,,Baaraat Is A 1980 Indian Hindi-Language
Jyoti Bane Jwala,1980,https://en.wikipedia.org/wiki/Jyoti_Bane_Jwala,Jyoti Bane Jwala,Dasari Narayana Rao,"Jeetendra, Vinod Mehra, Moushumi Chatterjee, Sarika, Waheeda Rehman",,,,Tirupati Pictures Enterprises,Is A 1980 Indian Hindi-Language Action
Karz,1980,https://en.wikipedia.org/wiki/Karz_(film),Karz,Subhash Ghai,"Rishi Kapoor, Tina Munim, Simi Garewal, Raj Kiran, Pran, Pinchoo Kapoor, Mac Mohan",₹ 15.3 million ,₹ 39 million ,Mukta Arts Ltd.,,Indian Hindi-Language Romantic Thriller
Man Pasand,1980,https://en.wikipedia.org/wiki/Man_Pasand,Man Pasand,Basu Chatterjee,"Dev Anand, Tina Munim",,,,,Movie Produced By Amit Khanna Under The
Sitara,1980,https://en.wikipedia.org/wiki/Sitara_(1980_film),Sitara,Meraj,"Mithun Chakraborty, Zarina Wahab",,,,,Is A 1980 Indian Hindi-Language
Qurbani,1980,https://en.wikipedia.org/wiki/Qurbani_(film),Qurbani,Feroz Khan,"Feroz Khan, Vinod Khanna, Zeenat Aman, Amjad Khan, Shakti Kapoor",₹ 2.5 Crore,₹ 25.8 Crore (Worldwide) ,F.K. International,,Musical Romantic Action Thriller
Jal Mahal,1980,https://en.wikipedia.org/wiki/Jal_Mahal_(film),Jal Mahal,Raghunath Jhalani,"Jeetendra, Rekha",,,,Suyog Films,Is A 1980 Hindi-Language Thriller
Apne Paraye,1980,https://en.wikipedia.org/wiki/Apne_Paraye,Apne Paraye,Basu Chatterjee,"Amol Palekar, Shabana Azmi",,,M. R. Productions,M. R. Productions,Is A 1980 Indian Hindi-Language Drama
Chambal Ki Kassam,1980,https://en.wikipedia.org/wiki/Chambal_Ki_Kasam,Chambal Ki Kassam,Ram Maheshwari,"Raaj Kumar, Shatrughan Sinha, Moushumi Chatterjee",,,,MPD Productions,The
Phir Wohi Raat,1980,https://en.wikipedia.org/wiki/Phir_Wahi_Raat,Phir Wahi Raat,Danny Denzongpa,"Rajesh Khanna, Kim, Danny Denzongpa, Aruna Irani, Suresh Oberoi, Shashikala",,,,,Is A 1980 Indian Hindi-Language Horror
Yari Dushmani,1980,https://en.wikipedia.org/wiki/Yari_Dushmani,Yari Dushmani,Sikandar Khanna,"Sunil Dutt, Reena Roy, Amjad Khan",,,,,Yari Dushmani Is A 1980 Indian Bollywood
Ek Baar Kaho,1980,https://en.wikipedia.org/wiki/Ek_Baar_Kaho,Ek Baar Kaho,Lekh Tandon,"Navin Nischol, Shabana Azmi",,,,,Is A 1980 Indian Hindi-Language Drama
Gehrayee,1980,https://en.wikipedia.org/wiki/Gehrayee,Gehrayee,Aruna-Vikas,"Anant Nag, ,, Padmini Kolhapure, ,, Sriram Lagoo, ,, Indrani Mukherjee",,,,,Is A 1980 Indian Horror Thriller
Aanchal,1980,https://en.wikipedia.org/wiki/Aanchal_(1980_film),Aanchal,Anil Ganguly,"Rajesh Khanna, Raakhee, Rekha, Prem Chopra, Amol Palekar",,,Baba Digital MediaShemaroo Video Pvt. Ltd.,,Al Is A 1980 Indian Hindi-Language Drama
Oh Bewafa,1980,https://en.wikipedia.org/wiki/The_Other_Side_of_Midnight_(film),The Other Side of Midnight,Charles Jarrott,"Marie-France Pisier, John Beck, Susan Sarandon, Raf Vallone",$9 million ,$24.7 million ,20th Century-Fox,Frank Yablans Presentations,Ide Of Midnight Is A 1977 American Drama
Abdullah,1980,https://en.wikipedia.org/wiki/Abdullah_(film),Abdullah,Sanjay Khan,"Raj Kapoor, Sanjay Khan, Zeenat Aman, Danny Denzongpa",,₹ 3.4 crore,,Zafo Films Private Limited Productions,S A 1980 Indian Bollywood Romantic Drama
Dostana,1980,https://en.wikipedia.org/wiki/Dostana_(1980_film),Dostana,Raj Khosla,"Amitabh Bachchan, Shatrughan Sinha, Zeenat Aman",,,Dharma Productions,,1980 Indian Hindi-Language Action Drama
Pyaara Dushman,1980,https://en.wikipedia.org/wiki/Pyaara_Dushman,Pyaara Dushman,Anand Sagar,"Amjad Khan, Rakesh Roshan, Vinod Mehra",,,,,The
Maang Bharo Sajana,1980,https://en.wikipedia.org/wiki/Maang_Bharo_Sajana,Maang Bharo Sajana,T. Rama Rao,"Jeetendra, Rekha, Moushumi Chatterjee, Kajal Kiran",,₹4.3 crore,,Lakshmi Productions,Is A 1980 Indian Hindi-Language Drama
Insaf Ka Tarazu,1980,https://en.wikipedia.org/wiki/Insaf_Ka_Tarazu,Insaf Ka Tarazu,B. R. Chopra,"Raj Babbar, Zeenat Aman, Padmini Kohlapure, Deepak Parashar",,,,,"Is A 1980 Hindi
Drama"
Hum Paanch,1980,https://en.wikipedia.org/wiki/Hum_Paanch_(film),Hum Paanch,Bapu,"Nasiruddin Shah, Sanjeev Kumar, Shabana Azmi, Mithun Chakraborty, Raj Babbar, Gulshan Grover, Amrish Puri",,,,S. K. Films Enterprises,Is A 1980 Hindi Language Action
Ram Balram,1980,https://en.wikipedia.org/wiki/Ram_Balram,Ram Balram,Vijay Anand,"Dharmendra, Amitabh Bachchan, Zeenat Aman, Rekha, Ajit, Amjad Khan, Prem Chopra, Sujit Kumar",,,Navjeevan Productions,,80 Indian Hindi-Language Action Thriller
Shaan,1980,https://en.wikipedia.org/wiki/Shaan_(1980_film),Shaan,Ramesh Sippy,"Sunil Dutt, Shashi Kapoor, Amitabh Bachchan, Shatrughan Sinha, Raakhee Gulzar, Parveen Babi, Bindiya Goswami, Johnny Walker, Kulbhushan Kharbanda",₹ 42-42.5 million ,₹85-125 million ,Eros InternationalRajshri Productions,Sippy Films,1980 Indian Hindi-Language Action Crime
Kismet,1980,https://en.wikipedia.org/wiki/Kismet_(1980_film),Kismat,Bhisham Kohli,"Mithun Chakraborty, Ranjeeta, Shakti Kapoor, Om Shivpuri",,,,,1980 Indian Hindi-Language Action Drama
Jwalamukhi,1980,https://en.wikipedia.org/wiki/Jwalamukhi_(1980_film),Jwalamukhi,Prakash Mehra,"Waheeda Rehman, Shatrughan Sinha, Reena Roy, Shabana Azmi, Vinod Mehra",,,,,The
Aakrosh,1980,https://en.wikipedia.org/wiki/Aakrosh_(1980_film),Aakrosh,Govind Nihalani,"Naseeruddin Shah, Smita Patil, Amrish Puri, Om Puri",₹ 0.80 crore (equivalent to ₹ 19 crore or US$2.2 million in 2023),₹ 1.22 crore (equivalent to ₹ 28 crore or US$3.3 million in 2023),Krsna Movies Enterprise,,A 1980 Indian Hindi-Language Legal Drama
Bombay 405 Miles,1980,https://en.wikipedia.org/wiki/Bombay_405_Miles,Bombay 405 Miles,Brij,"Vinod Khanna, Shatrughan Sinha, Zeenat Aman",,,,,Is A 1980 Indian Bollywood Action Drama
Albert Pinto Ko Gussa Kyon Ata Hai,1980,https://en.wikipedia.org/wiki/Albert_Pinto_Ko_Gussa_Kyoon_Aata_Hai?_(1980_film),Albert Pinto Ko Gussa Kyoon Aata Hai,Saeed Akhtar Mirza,"Naseeruddin Shah, Shabana Azmi, Smita Patil, Om Puri",,,,,Is A 1980 Indian Hindi-Language Drama
Patita,1980,https://en.wikipedia.org/wiki/Patita_(1980_film),Patita,I. V. Sasi,"Mithun Chakraborty, Raj Kiran, Vikram, Shoma Anand",,,,,Patita Is A 1980 Indian Hindi-Language
Judaai,1980,https://en.wikipedia.org/wiki/Judaai_(1980_film),Judaai,T. Rama Rao,"Jeetendra, Rekha",,,Annapoorna Studios,Prasad Art Pictures,Is A 1980 Indian Hindi-Language Drama
Khanjar,1980,https://en.wikipedia.org/wiki/Khanjar_(film),Khanjar,Atmaram,"Navin Nischol, Reena Roy, Suresh Oberoi, Amjad Khan, Mehmood",,,,,Is A 1980 Hindi Language
Nishana,1980,https://en.wikipedia.org/wiki/Nishana_(1980_film),Nishana,K. Raghavendra Rao,"Jeetendra, Poonam Dhillon",,,,Roja Movies,Is A 1980 Indian Hindi-Language Action
Guest House,1980,https://en.wikipedia.org/wiki/Guest_House_(1980_film),Guest House,Shyam RamsayTulsi Ramsay,Vijayendra Ghatge,,,,,E Is A 1980 Indian Hindi-Language Horror
Bandish,1980,https://en.wikipedia.org/wiki/Bandish_(1980_Indian_film),Brandish,K. Bapaiah,"Rajesh Khanna, Hema Malini, Danny Denzongpa, Bindiya Goswami, Tanuja, Om Prakash, G. Asrani, Preeti Ganguly",,,Suresh Productions,Suresh Productions,Is A 1980 Hindi-Language
Garam Khoon,1980,https://en.wikipedia.org/wiki/Garam_Khoon,Garam Khoon,A. Salam,"Vinod Khanna, Sulakshana Pandit, Ajit",,,,,Is A 1980 Hindi-Language Action
Taxi Chor,1980,https://en.wikipedia.org/wiki/Taxi_Chor,Taxi Chor,Sushil Vyas,"Mithun Chakraborty, Zarina Wahab, Bharat Bhushan, Jagdeep",,,,,Is A 1980 Hindi-Language Indian Action
The Naxalites,1980,https://en.wikipedia.org/wiki/The_Naxalites,The Naxalites,Khwaja Ahmad Abbas,"Mithun Chakraborty, Smita Patil, Dina Pathak, Jalal Agha, Bijaya Jena, Imtiaz, Nana Palsikar",,,,,Axalites Is A 1980 Indian Hindi-Language
Sau Din Saas Ke,1980,https://en.wikipedia.org/wiki/Sau_Din_Saas_Ke,Sau Din Saas Ke,Vijay Sadanah,"Nilu Phule, Ashok Kumar, Raj Babbar, Reena Roy, Bela Bose",,,,,Is A Indian Bollywood
Payal Ki Jhankaar,1980,https://en.wikipedia.org/wiki/Payal_Ki_Jhankaar,Payal Ki Jhankaar,Satyen Bose,Alankar Joshi,,,,,Is A 1980 Indian Romance
Jazbaat,1980,https://en.wikipedia.org/wiki/Jazbaat_(1980_film),Jazbaat,Suraj Prakash,"Raj Babbar, Bhagwan, Zarina Wahab",,,Rajshri Productions,,Zbaat Is A 1980 Bollywood Romantic Drama
Shiv Shakti,1980,https://en.wikipedia.org/wiki/Dara_Singh,Dara Singh,,,,,,,He Worked As Hindi And Punjabi
Paanch Qaidi,1981,https://en.wikipedia.org/wiki/Paanch_Qaidi,Paanch Qaidi,Shibu Mitra,Amjad Khan,,,,Manish Films,Is A 1981 Indian Hindi-Language Action
