title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Dafaa 302: Indian Penal Code Section 302 (Section of Murder),1975,https://en.wikipedia.org/wiki/Dafaa_302,Dafaa 302,Chand,"Randhir Kapoor, Rekha, Premnath",,,,Fine Art Pictures,Is A 1975 Indian Hindi-Language
Ranga Khush,1975,https://en.wikipedia.org/wiki/Ranga_Khush,Ranga Khush,Joginder,"Bharat Bhushan, Dheeraj Kumar, Aruna Irani, Nazima, Nazneen, Joginder, Chandrashekhar",,,,Apollo International,
Umar Qaid,1975,https://en.wikipedia.org/wiki/Umar_Qaid,Umar Qaid,Sikandar Khanna,"Sunil Dutt, Jeetendra, Vinod Mehra, Moushumi Chatterjee, Reena Roy",,,,Gautam Pictures,Is A 1975 Hindi-Language Action
Jaggu,1975,https://en.wikipedia.org/wiki/Jaggu,Jaggu,Samir Ganguly,"Shatrughan Sinha, Leena Chandavarkar",,,,R. M. Art Productions,Jaggu Is A 1975 Bollywood Crime
Raftaar,1975,https://en.wikipedia.org/wiki/Raftaar_(film),Raftaar,Dinesh-RamaneshRamesh Puri,"Vinod Mehra, Moushumi Chatterjee, Danny Denzongpa, Ranjeet, Madan Puri",,,,Chitrashala,Is A 1975 Bollywood Action Drama
Toofan,1975,https://en.wikipedia.org/wiki/Zindagi_Aur_Toofan,Zindagi Aur Toofan,Umesh Mathur,"Sajid Khan, Yogeeta Bali, Rakesh Pandey, Rehana Sultan",,,,,Zindagi Aur Toofan Is A 1975 Bollywood
Aakhri Daao,1975,https://en.wikipedia.org/wiki/Aakhri_Daao,Aakhri Daao,A. Salaam,"Jeetendra, Saira Banu",,,,Kala Bharathi,Is A 1975 Indian Hindi-Language Crime
Lafange,1975,https://en.wikipedia.org/wiki/Lafange,Lafange,Harmesh Malhotra,"Randhir Kapoor, Mumtaz, Pran",,,,,Lafange Is A 1975 Bollywood
Munni,1975,https://en.wikipedia.org/wiki/Javed_Akhtar,Javed Akhtar,,,,,,,He Has Won Five National
Khalifa,1976,https://en.wikipedia.org/wiki/Khalifa_(film),Khalifa,Prakash Mehra,"Randhir Kapoor, Rekha, Pran, I. S. Johar, Madan Puri, Lalita Pawar",,,,,Khalifa Is A 1976 Hindi
Sankoch,1976,https://en.wikipedia.org/wiki/Sankoch,Sankoch,Anil Ganguly,"Jeetendra, Sulakshana Pandit",,,,Suyog Films[1],Is A 1976 Indian Hindi-Language Drama
Chhoti Si Baat,1976,https://en.wikipedia.org/wiki/Chhoti_Si_Baat,Chhoti Si Baat,Basu Chatterjee,"Amol Palekar, Vidya Sinha, Ashok Kumar, Asrani",,,B. R. Films,B. R. Films,75 Indian Hindi-Language Romantic Comedy
Nagin,1976,https://en.wikipedia.org/wiki/Nagin_(1976_film),Nagin,Rajkumar Kohli,"Reena Roy, Sunil Dutt, Feroz Khan, Jeetendra, Sanjay Khan, Rekha, Mumtaz, Kabir Bedi",,,,Shankar Movies,Is A 1976 Hindi-Language Horror
Kalicharan,1976,https://en.wikipedia.org/wiki/Kalicharan,Kalicharan,Subhash Ghai,"Shatrughan Sinha, Reena Roy, Premnath, Ajit, Madan Puri, Danny Denzongpa",,,N. N. Sippy Productions,,76 Indian Hindi-Language Action Thriller
Kabhi Kabhie,1976,https://en.wikipedia.org/wiki/Kabhi_Kabhie,Kabhi Kabhie,Yash Chopra,"Waheeda Rehman, Shashi Kapoor, Amitabh Bachchan, Raakhee Gulzar, Rishi Kapoor, Neetu Singh",,est. ₹ 40 million ,Yash Raj Films,Yash Raj Films,Musical Romantic Drama
Shankar Shambhu,1976,https://en.wikipedia.org/wiki/Shankar_Shambhu,Shankar Shambhu,Chand,"Feroz Khan, Vinod Khanna, Sulakshana Pandit, Bindu, Ajit",,,,,Ankar Shambhu Is A 1976 Bollywood Action
Khaan Dost,1976,https://en.wikipedia.org/wiki/Khaan_Dost,Khaan Dost,Dulal Guha,"Raj Kapoor, Shatrughan Sinha, Mithu Mukherjee, Yogeeta Bali",,,,,Khaan Dost Is A 1976 Bollywood Action
Sabse Bada Rupaiya,1976,https://en.wikipedia.org/wiki/Sabse_Bada_Rupaiya_(1976_film),Sabse Bada Rupaiya,S. Ramanathan,"Mehmood, Vinod Mehra, Moushumi Chatterjee",,,,,Is A 1976 Indian Hindi-Language
Dus Numbri,1976,https://en.wikipedia.org/wiki/Dus_Numbri,Dus Numbri,Madan Mohla,"Manoj Kumar, Hema Malini, Pran, Bindu, Prem Nath, Kamini Kaushal",,,,,Is A 1976 Indian Hindi-Language
Bhanwar,1976,https://en.wikipedia.org/wiki/Bhanwar_(film),Bhanwar,Bhappi Sonie,"Ashok Kumar, Randhir Kapoor, Parveen Babi",,,,,Is A 1976 Bollywood
Sharafat Chhod Di Main Ne,1976,https://en.wikipedia.org/wiki/Sharafat_Chod_Di_Maine,Sharafat Chhod Di Main Ne,Jagdev Bhambri,"Feroz Khan, Hema Malini, Neetu Singh",,,,,Fat Chhod Di Main Ne Is A 1976 Bollywood
Rakshaa Bandhan,1976,https://en.wikipedia.org/wiki/Khamma_Mara_Veera,Khamma Mara Veera / Rakshaa Bandhan,Shantilal Soni,"Sachin, Sarika, Satyajeet",,,,,Is An Indian Feature
Mehbooba,1976,https://en.wikipedia.org/wiki/Mehbooba_(1976_film),Mehbooba,Shakti Samanta,"Rajesh Khanna, Hema Malini, Prem Chopra, Nazir Hussain",,,,M. R. Productions,976 Indian Hindi-Language Romantic Drama
Shankar Dada,1976,https://en.wikipedia.org/wiki/Shankar_Dada,Shankar Dada,Shibu Mitra,"Ashok Kumar, Shashi Kapoor, Neetu Singh, Bindu, Pran",,,,,Shankar Dada Is A 1976 Bollywood
Jaaneman,1976,https://en.wikipedia.org/wiki/Jaaneman_(1976_film),Jaaneman,Chetan Anand,"Dev Anand, Hema Malini, Durga Khote, Premnath, Ajit Khan",,,,Navketan Films,Is An Indian Hindi-Language Romance
Balika Badhu,1976,https://en.wikipedia.org/wiki/Balika_Badhu_(1976_film),Balika Badhu,Tarun Majumdar,"Sachin, Rajni Sharma, Asrani, A. K. Hangal",,,,,Is A 1976 Hindi Romantic Comedy-Drama
Fakira,1976,https://en.wikipedia.org/wiki/Fakira,Fakira,C.P. Dixit,"Shashi Kapoor, Shabana Azmi, Asrani, Aruna Irani, Danny Dengzongpa, Iftekhar",,₹5 crore ,,,1976 Indian Hindi-Language Crime Action
Bajrangbali,1976,https://en.wikipedia.org/wiki/Bajrangbali_(film),Bajrangbali,Chandrakant,Dara Singh,,,"Digital Entertainment(DEI, 2001, USA, DVD)",,Ali Is A 1976 Bollywood Hindu Historical
The Churning,1976,https://en.wikipedia.org/wiki/Manthan,Manthan,Shyam Benegal,"Girish Karnad, Smita Patil, Naseeruddin Shah",,,,Gujarat Co-operative Milk Marketing Federation Ltd.,Is A 1976 Hindi
Hera Pheri,1976,https://en.wikipedia.org/wiki/Hera_Pheri_(1976_film),Hera Pheri,Prakash Mehra,"Amitabh Bachchan, Saira Banu, Vinod Khanna, Sulakshana Pandit, Pinchoo Kapoor, Asrani",,,Chaudhary EnterprisesPrakash Mehra Productions,Chaudhary Enterprises,Is A 1976 Hindi Masala
Chalte Chalte,1976,https://en.wikipedia.org/wiki/Chalte_Chalte_(1976_film),Chalte Chalte,Sunder Dar,"Vishal Anand, Simi Garewal","11,00,00,000","30,15,00,000",,,Musical Romantic Thriller
Bairaag,1976,https://en.wikipedia.org/wiki/Bairaag,Bairaag,Asit Sen,"Dilip Kumar, Saira Banu, Leena Chandavarkar, Helen, Nazir Hussain",,,,M. R. Productions,Is A 1976 Hindi-Language
Udhar Ka Sindur,1976,https://en.wikipedia.org/wiki/Udhar_Ka_Sindur,Udhar Ka Sindur,Chander Vohra,"Jeetendra, Reena Roy, Asha Parekh",,,,Prasad Productions Pvt Ltd,Is A 1976 Indian Hindi-Language Drama
Aap Beati,1976,https://en.wikipedia.org/wiki/Aap_Beati,Aap Beati,Mohan Kumar,"Shashi Kapoor, Hema Malini, Ashok Kumar",,,,,Aap Beati Is A 1976 Hindi
Do Anjaane,1976,https://en.wikipedia.org/wiki/Do_Anjaane,Do Anjaane,Dulal Guha,"Amitabh Bachchan, Rekha, Prem Chopra",,,,Navjeevan Films,Is A 1976 Hindi-Language Drama
Aaj Ka Ye Ghar,1976,https://en.wikipedia.org/wiki/Aaj_Ka_Ye_Ghar,Aaj Ka Ye Ghar,Surendra Shailaj,,,,,,Aaj Ka Ye Ghar Is A 1976 Bollywood
