title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Shahenshah,1988,https://en.wikipedia.org/wiki/Shahenshah_(1988_film),Shahenshah,Tinnu Anand,"Amitabh Bachchan, Meenakshi Sheshadri, Pran, Amrish Puri, Prem Chopra, Sharat Saxena, Murad",,₹12 crore ,,Shiva Video,Crime Action Drama
Om Dar-B-Dar,1988,https://en.wikipedia.org/wiki/Om-Dar-B-Dar,Om Dar-B-Dar,Kamal Swaroop,"Anita Kanwar, Lalit Tiwari, Aditya Lakhia, Gopi Desai, Manish Gupta","₹ 10 lakh (US$12,000) ",,PVR Director's Rare,,1988 Indian Hindi-Language Postmodernist
Aaj Ka Robin Hood,1988,https://en.wikipedia.org/wiki/Aaj_Ka_Robin_Hood,Aaj Ka Robin Hood,Tapan Sinha,"Anil Chatterjee, Utpal Dutt, Nana Patekar, Rabi Ghosh",,,Gaurang Films,,Is A 1988 Indian Hindi Adventure-Drama
Paap Ki Duniya,1988,https://en.wikipedia.org/wiki/Paap_Ki_Duniya,Paap Ki Duniya,Shibu Mitra,"Sunny Deol, Chunky Pandey, Neelam, Pran, Danny Denzongpa, Shakti Kapoor",,₹ 9.5 crore (equivalent to ₹ 109 crore or US$13 million in 2023) ,,,Is A 1988 Indian
Pyar Ka Mandir,1988,https://en.wikipedia.org/wiki/Pyaar_Ka_Mandir,Pyar ka Mandir,K. Bapaiah,"Mithun Chakraborty, Madhavi",,,,,Is A 1988 Indian Hindi-Language Drama
Shiva Shakti,1988,https://en.wikipedia.org/wiki/Shiv_Shakti,Shiva-Shakti,,"Shatrughan Sinha, Anita Raj, Govinda, Kimi Katkar",,,,,Iva-Shakti Is A 1988 Indian Action Drama
Tamacha,1988,https://en.wikipedia.org/wiki/Tamacha,Tamacha,Ramesh Ahuja,"Jeetendra, Rajinikanth, Amrita Singh, Bhanupriya",,,,Tirupati Pictures Enterprises,Is A 1988 Hindi-Language Action
Falak (The Sky),1988,https://en.wikipedia.org/wiki/Falak_(1988_film),Falak,Shashilal K. Nair,"Raakhee, Jackie Shroff, Madhavi, Shekhar Kapoor, Mohan Bhandari, Supriya Pathak, Sadhana Singh",,,,,1988 Indian Hindi-Language Action Crime
Kasam,1988,https://en.wikipedia.org/wiki/Kasam_(1988_film),Kasam,Umesh Mehra,"Anil Kapoor, Poonam Dhillon",,,,Maruti International,Is A 1988 Indian Hindi-Language Action
Kab Tak Chup Rahungi,1988,https://en.wikipedia.org/wiki/Kab_Tak_Chup_Rahungi,Kab Tak Chup Rahungi,T. Prakash Rao,"Aditya Pancholi, Amala",,,,,Is A 1988 Indian Hindi-Language
Ek Hi Maqsad,1988,https://en.wikipedia.org/wiki/Ek_Hi_Maqsad,Ek Hi Maqsad,Pravin Bhatt,"Om Puri, Divya Rana, Danny Denzongpa",,,,The Bharat Pictures,Ek Hi Maqsad Is A 1988 Bollywood Drama
Charanon Ki Saugandh,1988,https://en.wikipedia.org/wiki/Charnon_Ki_Saugandh,Charanon Ki Saugandh,K. Bapaiah,"Mithun Chakraborty, Amrita Singh",,,,Tina Films International,Saugandh Is A 1988 Indian Hindi-Language
Qayamat Se Qayamat Tak,1988,https://en.wikipedia.org/wiki/Qayamat_Se_Qayamat_Tak,Qayamat Se Qayamat Tak,Mansoor Khan,"Aamir Khan, Juhi Chawla",,₹50 million (net) ,,Nasir Hussain Films,8 Indian Hindi-Language Romantic Musical
Veerana,1988,https://en.wikipedia.org/wiki/Veerana,Veerana,Ramsay Brothers(Shyam RamsayandTulsi Ramsay),"Jasmin Dhunna, Hemant Birje, Kulbhushan Kharbanda",₹60 Lakh,₹2.50 Crore in India,,,Erotic Supernatural Horror
Waaris,1988,https://en.wikipedia.org/wiki/Waaris_(1988_film),Waaris,Ravindra Peepat,"Smita Patil, Raj Babbar, Raj Kiran, Amrita Singh, Kulbhushan Kharbanda, Amrish Puri",,,,,Is A 1988 Indian Hindi-Language
Khatron Ke Khiladi,1988,https://en.wikipedia.org/wiki/Khatron_Ke_Khiladi_(1988_film),Khatron Ke Khiladi,T. Rama Rao,"Dharmendra, Sanjay Dutt, Chunky Pandey, Madhuri Dixit, Neelam",,,,,Is A 1988 Indian Hindi-Language Action
Sherni,1988,https://en.wikipedia.org/wiki/Sherni_(1988_film),Sherni,Harmesh Malhotra,"Sridevi, Shatrughan Sinha, Pran, Ranjeet, Kader Khan",,,,Ramayan Chitra,1988 Indian Hindi-Language Action Drama
Salaam Bombay!,1988,https://en.wikipedia.org/wiki/Salaam_Bombay!,Salaam Bombay!,Mira Nair,"Shafiq Syed, Hansa Vithal, Chanda Sharma, Nana Patekar, Raghuvir Yadav, Anita Kanwar, Raju Bernad","$450,000 ",est. $7.5 million (overseas),Alliance(Canada)Cinecom Pictures(USA)Dendy Films (Australia)Transmundo Films (Argentina)Tamasa Distribution (France),,Is A 1988 Indian Hindi-Language Drama
Kabzaa,1988,https://en.wikipedia.org/wiki/Kabzaa_(1988_film),Kabzaa,Mahesh Bhatt,"Raj Babbar, Sanjay Dutt, Paresh Rawal, Amrita Singh, Dimple Kapadia",,,,Vishesh Films[2],1988 Indian Hindi-Language Action Crime
Mohabbat Ke Dushman,1988,https://en.wikipedia.org/wiki/Mohabbat_Ke_Dushman,Mohabbat Ke Dushman,Prakash Mehra,"Raaj Kumar, Hema Malini, Sanjay Dutt, Farah",,,,,Is A 1988 Indian Hindi-Language Action
Pestonjee,1988,https://en.wikipedia.org/wiki/Pestonjee,Pestonjee,Vijaya Mehta,"Anupam Kher, Naseeruddin Shah, Shabana Azmi, Kirron Kher",,,,,Ee Is A 1988 Indian Hindi-Language Drama
Hatya,1988,https://en.wikipedia.org/wiki/Hatya,Hatya,Kirti Kumar,"Govinda, Neelam, Sujitha, Anupam Kher, Babu Antony, Om Shivpuri, Raj Kiran, Johnny Lever, Satyen Kappu",,,Bombino Video Pvt. Ltd.,Sri Nirmala Devi Productions,988 Indian Hindi-Language Drama Thriller
Main Zinda Hoon,1988,https://en.wikipedia.org/wiki/Main_Zinda_Hoon,Main Zinda Hoon,Sudhir Mishra,"Rajendra Gupta, Pankaj Kapur, Deepti Naval, Alok Nath",,,Doordarshan,,Is A 1988 Indian Hindi-Language Drama
Kabrastan,1988,https://en.wikipedia.org/wiki/Kabrastan,Kabrastan,Mohan Bhakri,"Amjad Khan, Raza Murad, Jagdeep, Kunika, Hemant Birje",,,,,Rastan Is A 1988 Low Budget Hindi Horror
Rukhsat,1988,https://en.wikipedia.org/wiki/Rukhsat,Rukhsat,Simi Garewal,"Mithun Chakraborty, Anuradha Patel, Amrish Puri, Pradeep Kumar, Rohini Hattangadi",,,,,Is A 1988 Indian Hindi-Language Romantic
Ghar Ghar Ki Kahani,1988,https://en.wikipedia.org/wiki/Ghar_Ghar_Ki_Kahani_(1988_film),Ghar Ghar Ki Kahani,Kalpataru,"Rishi Kapoor, Jaya Prada, Govinda, Farah Naaz, Kader Khan, Ashok Saraf",₹1.8 crores,est. ₹8 crores Worldwide,,,Is A 1988 Hindi-Language Drama
Soorma Bhopali,1988,https://en.wikipedia.org/wiki/Soorma_Bhopali,Soorma Bhopali,Jagdeep,Jagdeep,,,,,Li Is A 1988 Indian Hindi-Language Drama
Waqt Ki Awaz,1988,https://en.wikipedia.org/wiki/Waqt_Ki_Awaz,Waqt Ki Awaz,K. Bapayya,"Mithun Chakraborty, Sridevi, Moushumi Chatterjee",,,,Vijayalakshmi Art Pictures,Is A 1988 Indian Action Drama
Mahaveera,1988,https://en.wikipedia.org/wiki/Mahaveera_(film),Mahaveera,Naresh Saigal,"Raaj Kumar, Dharmendra, Shatrughan Sinha, Raj Babbar, Dimple Kapadia",,,KS Enterprises,R. M. Art Productions,Haveera  Is A 1988 Indian Hindi-Language
Saazish,1988,https://en.wikipedia.org/wiki/Saazish_(1988_film),Saazish,Rajkumar Kohli,"Raaj Kumar, Mithun Chakraborty, Raj Babbar, Dimple Kapadia, Anita Raj, Vinod Mehra",,,,,Saazish Is A 1988 Indian Hindi-Language
Kanwarlal,1988,https://en.wikipedia.org/wiki/Kanwarlal,Kanwarlal,S. S. Ravichandra,"Jeetendra, Raj Babbar, Sujata Mehta",,,,Padmalaya Studios,L Is A 1988 Indian Hindi-Language Action
Hum To Chale Pardes,1988,https://en.wikipedia.org/wiki/Hum_To_Chale_Pardes,Hum To Chale Pardes,Ravindra Peepat,"Rajiv Kapoor, Shashi Kapoor, Anju Mahendru, Mandakini, Kulbhushan Kharbanda",,,,,Chale Pardes Is A Bollywood Family-Drama
Vijay,1988,https://en.wikipedia.org/wiki/Vijay_(1988_film),Vijay,Yash Chopra,"Rajesh Khanna, Hema Malini, Rishi Kapoor, Anil Kapoor, Meenakshi Sheshadri, Sonam, Saeed Jaffrey, Anupam Kher",,,Yash Raj Films,Yash Raj Films,1988 Indian Hindi-Language Action Drama
Khoon Bhari Maang,1988,https://en.wikipedia.org/wiki/Khoon_Bhari_Maang,Khoon Bhari Maang,Rakesh Roshan,"Rekha, Kabir Bedi, Sonu Walia, Shatrughan Sinha, Kader Khan",,₹6 crore ,Filmkraft Productions,,88 Indian Hindi-Language Action Thriller
Biwi Ho To Aisi,1988,https://en.wikipedia.org/wiki/Biwi_Ho_To_Aisi,Biwi Ho To Aisi,J. K. Bihari,"Rekha, Farooq Shaikh, Kader Khan, Bindu, Salman Khan",,,,,Bollywood
Gunahon Ka Faisla,1988,https://en.wikipedia.org/wiki/Gunahon_Ka_Faisla,Gunahon Ka Faisla,Shibu Mitra,"Shatrughan Sinha, Chunky Pandey, Dimple Kapadia",,,,,Faisla Is A 1988 Indian Bollywood Action
Rihaee,1988,https://en.wikipedia.org/wiki/Rihaee_(film),Rihaee,Aruna Raje,"Vinod Khanna, Hema Malini, Naseeruddin Shah, Neena Gupta, Reema Lagoo, Ila Arun, Mohan Agashe, Pallavi Joshi",,,,,Is A 1988 Hindi
Paap Ko Jalaa Kar Raakh Kar Doonga,1988,https://en.wikipedia.org/wiki/Paap_Ko_Jalaa_Kar_Raakh_Kar_Doonga,Paap Ko Jalaakar Raakh Kar Doonga,K.R. Reddy,"Dharmendra, Govinda, Anita Raj, Farah",,,,Sri Haripriya Cine Creations,Is A 1988 Hindi Crime
Dayavan,1988,https://en.wikipedia.org/wiki/Dayavan,Dayavan: Truth is Power,Feroz Khan,"Vinod Khanna, Feroz Khan, Madhuri Dixit, Aditya Pancholi",₹2.25 crore,₹7.40 crore,,,1988 Indian Hindi-Language Action Crime
Hero Hiralal,1988,https://en.wikipedia.org/wiki/Hero_Hiralal,Hero Hiralal,Ketan Mehta,"Naseeruddin Shah, Sanjana Kapoor, Deepa Sahi, Kiran Kumar, Amitabh Bachchan",,,,,Hero Hiralal Is A 1988 Indian
Ganga Tere Desh Mein,1988,https://en.wikipedia.org/wiki/Ganga_Tere_Desh_Mein,Ganga Tere Desh Mein,Vijay Reddy,"Dharmendra, Jaya Prada, Shatrughan Sinha",,,,B M B Pictures,Is A 1988 Bollywood Action Drama
Tezaab,1988,https://en.wikipedia.org/wiki/Tezaab,Tezaab,N. Chandra,"Anil Kapoor, Madhuri Dixit, Anupam Kher, Chunky Pandey, Mandakini, Kiran Kumar, Suresh Oberoi",,₹16 crore ,,,988 Indian Hindi-Language Action Romance
Agnee,1988,https://en.wikipedia.org/wiki/Agnee_(1988_film),Agnee,J Om Prakash,"Mithun Chakraborty, Chunky Pandey, Amrita Singh, Mandakini, Moushumi Chatterjee, Anupam Kher, Alok Nath",,,,,Agnee Is A 1988 Indian Hindi-Language
Rama O Rama,1988,https://en.wikipedia.org/wiki/Rama_O_Rama,Rama O Rama,Mirza Brothers,"Raj Babbar, Aasif Sheikh, Kimi Katkar",,,,,Rama O Rama Is A 1988 Indian Bollywood
Dharamyudh,1988,https://en.wikipedia.org/wiki/Dharamyudh_(film),Dharamyudh,Sudarshan Nag,"Sunil Dutt, Shatrughan Sinha, Kimi Katkar",,,,,Is A 1988 Indian Bollywood Action Drama
Yateem,1988,https://en.wikipedia.org/wiki/Yateem,Yateem,J. P. Dutta,"Sunny Deol, Farha Naaz, Danny Denzongpa, Kulbhushan Kharbanda, Sujata Mehta, Amrish Puri",,₹ 3.10 crore (equivalent to ₹100 crore or US$12 million in 2024) ,,,Is A 1988 Indian Hindi-Language Western
Namumkin,1988,https://en.wikipedia.org/wiki/Namumkin,Namumkin,Hrishikesh Mukherjee,"Raj Babbar, Vinod Mehra, Zeenat Aman, Sanjeev Kumar, Om Shivpuri",,,,,Is A 1988 Bollywood Mystery
Gangaa Jamunaa Saraswathi,1988,https://en.wikipedia.org/wiki/Gangaa_Jamunaa_Saraswati,Gangaa Jamunaa Saraswathi,Manmohan Desai,"Amitabh Bachchan, Meenakshi Sheshadri, Jaya Prada, Mithun Chakraborty, Nirupa Roy, Amrish Puri",,,,Raasi Kalamandir,88 Indian Hindi-Language Romantic Action
Qatil,1988,https://en.wikipedia.org/wiki/Qatil,Qatil,Ashok Gaikwad,"Aditya Pancholi, Sangeeta Bijlani",,,,Aftab Pictures,Is A 1988 Indian Hindi-Language Thriller
Paanch Fauladi,1988,https://en.wikipedia.org/wiki/Paanch_Fauladi,Paanch Fauladi,Mohan Bhakri,"Raj Babbar, Anita Raj, Hemant Birje, Dara Singh, Amjad Khan",,,,,I Is A 1989 Indian Hindi-Language Action
Aakhri Adaalat,1988,https://en.wikipedia.org/wiki/Aakhri_Adaalat,Aakhri Adaalat,Rajiv Mehra,"Vinod Khanna, Dimple Kapadia, Jackie Shroff, Sonam",,,,,88 Indian Hindi-Language Action Thriller
Dariya Dil,1988,https://en.wikipedia.org/wiki/Dariya_Dil,Dariya Dil,K. Ravi Shankar,"Govinda, Kimi Katkar, Roshni, Raj Kiran",,,Shivam Chitrya,,Is A 1988 Hindi-Language Indian Drama
Woh Phir Aayegi,1988,https://en.wikipedia.org/wiki/Woh_Phir_Aayegi,Woh Phir Aayegi,B.R. Ishara,"Rajesh Khanna, Farha Naaz, Moon Moon Sen, Shekhar Suman, Javed Jaffrey, [, 1, ], Archana Puran Singh",,,,Jayvijay Enterprises,Is A 1988 Hindi-Language Indian Horror
Sone Pe Suhaaga,1988,https://en.wikipedia.org/wiki/Sone_Pe_Suhaaga,Sone Pe Suhaaga,K. Bapaiah,"Dharmendra, Jeetendra, Anil Kapoor, Poonam Dhillon, Sridevi, Kimi Katkar",,,,A. G. Films Pvt Ltd,1988 Indian Hindi-Language Action Drama
Zalzala,1988,https://en.wikipedia.org/wiki/Zalzala_(film),Zalzala,Harish Shah,"Dharmendra, Shatrughan Sinha, Rajiv Kapoor, Anita Raj, Kimi Katkar, Vijayeta Pandit, Danny Denzongpa, Rati Agnihotri",₹ 24 million ,₹ 30 million ,,,8 Indian Hindi-Language Action Adventure
Commando,1988,https://en.wikipedia.org/wiki/Commando_(1988_film),Commando,B.Subhash,"Mithun Chakraborty, Mandakini, Hemant Birje, Kim",,,,M. R. Productions,O Is A 1988 Hindi-Language Indian Action
Libaas,1988,https://en.wikipedia.org/wiki/Libaas,Libaas,Gulzar,"Shabana Azmi, Naseeruddin Shah, Raj Babbar, Sushma Seth, Utpal Dutt",,,,,Is A 1988 Hindi Drama
Aaj Ke Angaarey,1988,https://en.wikipedia.org/wiki/Aaj_Ke_Angaare,Aaj Ki Angaarey,Vinod K. Verma,"Hemant Birje, Archana Puran Singh, Om Shivpuri, Raza Murad",,,,,Angaarey Is A 1988 Hindi Action Thriller
Tamas,1988,https://en.wikipedia.org/wiki/Surekha_Sikri,Surekha Sikri,,,,,,,Including A
Jeete Hain Shaan Se,1988,https://en.wikipedia.org/wiki/Jeete_Hain_Shaan_Se,Jeete Hain Shaan Se,Kawal Sharma,"Mithun Chakraborty, Sanjay Dutt, Govinda, Mandakini, Vijeta Pandit",₹ 2 crores ,₹ 8 crores ,Shree Bhagyalakshmi Movies,,Is A 1988 Indian Hindi-Language Action
Trishagni,1988,https://en.wikipedia.org/wiki/Trishagni,Trishagni,Nabendu Ghosh,"Nana Patekar, Aloknath, Pallavi Joshi, Nitish Bhardwaj",,,,,Is A 1988 Hindi
Ram-Avtar,1988,https://en.wikipedia.org/wiki/Avtar_Gill,Avtar Gill,,,,,,,Inantly In Hindi And Punjabi Language 13
Do Waqt Ki Roti,1988,https://en.wikipedia.org/wiki/Do_Waqt_Ki_Roti,Do Waqt Ki Roti,Satpaal,"Feroz Khan, Sanjeev Kumar, Reena Roy, Sulakshana Pandit",,,,,Ki Roti Is A 1988 Indian Hindi-Language
Ek Naya Rishta,1988,https://en.wikipedia.org/wiki/Ek_Naya_Rishta,Ek Naya Rishta,Vinod Pande,"Rekha, Raj Kiran",,,,,Is A  1988 Indian Drama
Akarshan,1988,https://en.wikipedia.org/wiki/Akarshan,Akarshan,Tanvir Ahmed,"Akbar Khan, Sonu Walia",,"₹ 85,00,000",,,Akarshan Is A 1988 Bollywood Romantic
Mar Mitenge,1988,https://en.wikipedia.org/wiki/Mar_Mitenge,Mar Mitenge,Kawal Sharma,"Jeetendra, Mithun Chakraborty, Madhavi, Bhanupriya",,,,TUTU Films,Is A 1988 Hindi-Language Action
Faisla,1988,https://en.wikipedia.org/wiki/Gunahon_Ka_Faisla,Gunahon Ka Faisla,Shibu Mitra,"Shatrughan Sinha, Chunky Pandey, Dimple Kapadia",,,,,Faisla Is A 1988 Indian Bollywood Action
Inteqam,1988,https://en.wikipedia.org/wiki/Inteqam,Inteqam,Rajkumar Kohli,"Sunny Deol, Anil Kapoor, Meenakshi Sheshadri, Kimi Katkar",,,,Shree Krishna International,Is An Indian Action
Jungle Ki Beti,1988,https://en.wikipedia.org/wiki/Jungle_Ki_Beti,Jungle Ki Beti,R. Thakkar,,,,,,I Beti Is A 1988 Hindi Adventure Fantasy
Mera Shikaar,1988,https://en.wikipedia.org/wiki/Mera_Shikar,Mera Shikaar,Keshu Ramsay,"Dimple Kapadia, Kabir Bedi",,,,,Ra Shikaar Is A 1988 Indian Hindi Action
Gharwali Baharwali,1988,https://en.wikipedia.org/wiki/K._Bhagyaraj,K. Bhagyaraj,,,,,,,Is An Indian
