title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Tu Chor Main Sipahi,1996,https://en.wikipedia.org/wiki/Tu_Chor_Main_Sipahi,Tu Chor Main Sipahi,Guddu Dhanoa,"Akshay Kumar, Saif Ali Khan, Tabu, Pratibha Sinha",est. ₹ 4.25 crore ,est. ₹ 10.78 crore ,,,Is A 1996 Indian Action
Jaan,1996,https://en.wikipedia.org/wiki/Jaan_(film),Jaan,Raj Kanwar,"Ajay Devgn, Amrish Puri, Twinkle Khanna, Shakti Kapoor, Suresh Oberoi","₹ 4.75 crore (US$560,000) ",₹ 17.20 crore (US$2.0 million) ,Mukta Arts,Suneha Arts,Is A 1996 Hindi-Language Action Drama
Papa Kahte Hain,1996,https://en.wikipedia.org/wiki/Papa_Kahte_Hain,Papa Kahte Hain,Mahesh Bhatt,"Jugal Hansraj, Mayuri Kango",₹ 10 million ,,,Plus Films,Is A 1996 Indian Hindi Romance
Mafia,1996,https://en.wikipedia.org/wiki/Mafia_(1996_film),Mafia,Aziz Sejawal,"Dharmendra, Aditya Pancholi, Jay Mehta, Somy Ali",,,Films(1996 theatrical)B4U Entertainment(2006 Canadian TV),Prathima Films,1996 Indian-Hindi-Language Action Crime
Chaahat,1996,https://en.wikipedia.org/wiki/Chaahat_(1996_film),Chaahat,Mahesh Bhatt,"Shah Rukh Khan, Pooja Bhatt, Naseeruddin Shah, Anupam Kher, Ramya Krishnan",,,Bhatt Productions,,Indian Hindi-Language Romantic Thriller
Himmatvar,1996,https://en.wikipedia.org/wiki/Himmatvar,Himmatvar,Talat Jani,"Dharmendra, Hitesh, Rubaina Khan",,,,,Matvar  Is A 1996 Bollywood Action Drama
Sautela Bhai,1996,https://en.wikipedia.org/wiki/Sautela_Bhai,Sautela Bhai,B. R. Ishara,"Rajesh Khanna, Raj Babbar, Kumar Gaurav, Farah, Moon Moon Sen, Deepti Naval",,,,,Is A 1996 Indian Hindi-Language
Army,1996,https://en.wikipedia.org/wiki/Army_(1996_film),Army,Raam Shetty,"Sridevi, Shah Rukh Khan, Danny Denzongpa, Sudesh Berry, Harish Kumar, Ronit Roy, Ravi Kishan, Mohnish Behl, .",₹ 4 crore ,₹ 17.3 crore ,Zee Entertainment Enterprises,,Y Is A 1996 Indian Hindi-Language Action
Fareb,1996,https://en.wikipedia.org/wiki/Fareb_(1996_film),Fareb,Vikram Bhatt,"Faraaz Khan, Suman Ranganathan, Milind Gunaji",,,Zee Studios,Vishesh Films,Psychological Thriller
Daraar,1996,https://en.wikipedia.org/wiki/Daraar,Daraar,Abbas–Mustan,"Juhi Chawla, Arbaaz Khan, Rishi Kapoor",₹ 4.50 crore ,₹ 10.97 crore ,Eros Entertainment,,Romantic Psychological Thriller
Muqaddar,1996,https://en.wikipedia.org/wiki/Mr._Bechara,Mr. Bechara,K. Bhagyaraj,"Anil Kapoor, Nagarjuna, Sridevi","₹ 3.75 crore (US$440,000) ","₹ 5.84 crore (US$690,000) ",,Swapna Arts,Is A 1996 Hindi-Language Romantic Drama
Bhishma,1996,https://en.wikipedia.org/wiki/Bhishma_(1996_film),Bhishma,Jagdish A. Sharma,"Mithun Chakraborty, Mohan Joshi, Harish Kumar, Anjali Jathar, Vani Viswanath",₹2.5 crore ,₹5.32 crore ,,R.A.R. MOVIES,96 Indian Hindi-Language Thriller Action
Maahir,1996,https://en.wikipedia.org/wiki/Maahir,Maahir,Lawrence D'Souza,"Hema Malini, Govinda, Farha Naaz, Raj Babbar, Anupam Kher",,,Monang Films (1996)B4U Entertainment (2006),Monang Films International,1996 Indian Hindi-Language Action Drama
Yash,1996,https://en.wikipedia.org/wiki/Yash_(film),Yash,Sharad Sharan,"Bijay Anand, Kartika Rane, Ajit Vachani, Sonu Walia",,,Ultra Films,Ultra Films,Yash Is A 1996 Indian Bollywood Musical
Krishna,1996,https://en.wikipedia.org/wiki/Krishna_(1996_Hindi_film),Krishna,Deepak Shivdasani,"Sunil Shetty, Karishma Kapoor, Om Puri, Shakti Kapoor, Tinu Anand",₹ 6.25 crore ,₹ 15.61 crore ,,Time Magnetics,Krishna Is A 1996 Indian Action
Khamoshi the Musical,1996,https://en.wikipedia.org/wiki/Khamoshi:_The_Musical,Khamoshi: The Musical,Sanjay Leela Bhansali,"Salman Khan, Manisha Koirala, Nana Patekar",₹6 crore ,₹14.26 crore ,,,Romantic Drama Musical
Dil Tera Diwana,1996,https://en.wikipedia.org/wiki/Dil_Tera_Diwana_(1996_film),Dil Tera Diwana,Lawrence D'Souza,"Saif Ali Khan, Twinkle Khanna","₹ 3.00 crore (US$350,000) ","₹ 6.15 crore (US$730,000) ",,Chiragdeep International,Indian Hindi-Language Romantic Thriller
Jeet,1996,https://en.wikipedia.org/wiki/Jeet_(1996_film),Jeet,Raj Kanwar,"Sunny Deol, Salman Khan, Karisma Kapoor",₹ 5.60 crore ,₹30.5 crore (equivalent to ₹347 crore or US$42 million in 2023) ,Tips IndustriesShemaroo EntertainmentSony Pictures,Nadiadwala Grandson Entertainment,96 Indian Hindi-Language Romantic Action
Mr. Bechara,1996,https://en.wikipedia.org/wiki/Mr._Bechara,Mr. Bechara,K. Bhagyaraj,"Anil Kapoor, Nagarjuna, Sridevi","₹ 3.75 crore (US$440,000) ","₹ 5.84 crore (US$690,000) ",,Swapna Arts,Is A 1996 Hindi-Language Romantic Drama
Bal Bramhachari,1996,https://en.wikipedia.org/wiki/Bal_Bramhachari,Bal Bramhachari,Prakash Mehra,"Puru Raaj Kumar, Karisma Kapoor, Deepak Tijori, Aasif Sheikh",₹ 2 crore ,₹ 4.57 crore ,Prakash Mehra Productions,,Is A 1996 Indian Action Romantic Drama
Daayraa,1996,https://en.wikipedia.org/wiki/Daayraa,Daayraa,Amol Palekar,"Nirmal Pandey, Sonali Kulkarni",,,Blue Dolphin Films (UK)Avanti Films (France),,Is A 1996 Bollywood
Dushman Duniya Ka,1996,https://en.wikipedia.org/wiki/Dushman_Duniya_Ka,Dushman Duniya Ka,Mehmood,"Jeetendra, Sumalatha, Laila",₹ 1.25 crore ,₹ 1.13 crore ,,,Is A 1996 Hindi-Language Drama
Shastra,1996,https://en.wikipedia.org/wiki/Shastra_(1996_film),Shastra,Sanjay Khanna,"Suniel Shetty, Anjali Jathar, Danny Denzongpa, Anupam Kher",,,B4U Motion Pictures,Nariman Pictures,A Is A 1996 Indian Hindi-Language Action
Zordaar,1996,https://en.wikipedia.org/wiki/Zordaar,Zordaar,Ajay Kashyap,"Govinda, Aditya Pancholi, Mandakini, Neelam",,,,,Zordaar Is A 1996 Indian Hindi-Language
Beqabu,1996,https://en.wikipedia.org/wiki/Beqabu,Beqabu,N. Chandra,"Sanjay Kapoor, Mamta Kulkarni",,,Disney India Studios,,Indian Hindi-Language Romantic Thriller
Return of Jewel Thief,1996,https://en.wikipedia.org/wiki/Return_of_Jewel_Thief,Return of Jewel Thief,Ashok Tyagi,"Ashok Kumar, Dev Anand, Dharmendra, Jackie Shroff, Shilpa Shirodkar, Anu Aggarwal, Madhoo",₹ 35 million ,₹ 52.5 million ,,,Crime Action Thriller
Maachis,1996,https://en.wikipedia.org/wiki/Maachis,Maachis,Gulzar,"Chandrachur Singh, Tabu, Om Puri, Jimmy Sheirgill",₹ 20 million ,est. ₹ 63.6 million ,Eros Entertainment,,Period Political Thriller
Rangbaaz,1996,https://en.wikipedia.org/wiki/Raasi_(actress),Raasi,,,,,,,Pearances In A Few Kannada And Malayalam
Raja Hindustani,1996,https://en.wikipedia.org/wiki/Raja_Hindustani,Raja Hindustani,Dharmesh Darshan,"Aamir Khan, Karisma Kapoor",₹ 5.75 crore ,₹ 76.34 crore (US$21.55 million) ,Tips IndustriesEros International,Cineyug Films,996 Indian Hindi-Language Romantic Drama
Sapoot,1996,https://en.wikipedia.org/wiki/Sapoot,Sapoot,Jagdish A. Sharma,"Sunil Shetty, Akshay Kumar, Sonali Bendre, Karisma Kapoor",₹ 6.50 crore ,₹ 11.74 crore ,Ultra Films[1],Rahul Productions,96 Indian Hindi-Language Action-Thriller
Ghatak: Lethal,1996,https://en.wikipedia.org/wiki/Ghatak:_Lethal,Ghatak,Rajkumar Santoshi,"Sunny Deol, Meenakshi Seshadri, Amrish Puri, Danny Denzongpa",₹ 6.2 crores,est. ₹ 32.7 crores (India Nett) ,B4U Entertainment,Santoshi Productions,1996 Hindi-Language Action Thriller
Chhote Sarkar,1996,https://en.wikipedia.org/wiki/Chhote_Sarkar_(1996_film),Chhote Sarkar,Vimal Kumar,"Govinda, Shilpa Shetty",₹ 4 crore ,"₹ 6,89 crore ",,Shivam Chitrya,Indian Hindi-Language Romantic Thriller
Rakshak,1996,https://en.wikipedia.org/wiki/Rakshak,Rakshak,Ashok Honda,"Suniel Shetty, Karisma Kapoor, Sonali Bendre, Raghuvaran",,₹11.2 crore ,,,96 Indian Hindi-Language Action Thriller
Dastak,1996,https://en.wikipedia.org/wiki/Dastak_(1996_film),Dastak,Mahesh Bhatt,"Sushmita Sen, Mukul Dev, Sharad Kapoor, Bhavna Datta, Manoj Bajpayee, Vishwajeet Pradhan, Tiku Talsania",,,,Vishesh Films,Language Psychological Thriller
Tere Mere Sapne,1996,https://en.wikipedia.org/wiki/Tere_Mere_Sapne_(1996_film),Tere Mere Sapne,Joy Augustine,"Arshad Warsi, Chandrachur Singh, Priya Gill, Simran",₹3 crore ,est. ₹13.17 crore ,ABCL Corp. Ltd.,,996 Indian Hindi-Language Romantic Drama
Hum Hain Khalnayak,1996,https://en.wikipedia.org/wiki/Hum_Hain_Khalnayak,Hum Hain Khalnayak,R. Thakur,"Arjun, Shakti Kapoor, Tiku Talsania",,,,,Alnayak Is A 1996 Bollywood Action Drama
Ajay,1996,https://en.wikipedia.org/wiki/Ajay_(1996_film),Ajay,Suneel Darshan,"Sunny Deol, Karisma Kapoor, Mohnish Bahl",₹ 6.4 crore ,₹19.81 crore (equivalent to ₹210 crore or US$24 million in 2023) ,Shree Krishna International,,996 Hindi Language Romantic Action Drama
Ram Aur Shyam,1996,https://en.wikipedia.org/wiki/Ram_Aur_Shyam_(1996_film),Ram Aur Shyam,Raju Mavani,"Samrat Mukerji, Manek Bedi, Mukesh Rishi, Divya Dutta, Danny Denzongpa, Om Puri",₹ 1.75 crore ,₹ 2.6 crore ,,,Ram Aur Shyam Is A 1996 Hindi Action
Namak,1996,https://en.wikipedia.org/wiki/Namak_(film),Namak,Kawal Sharma,"Sanjay Dutt, Farah",,,,Kawal Films,Is A 1996 Hindi-Language Action
Diljale,1996,https://en.wikipedia.org/wiki/Diljale,Diljale,Harry Baweja,"Ajay Devgn, Madhoo, Sonali Bendre, Parmeet Sethi, Shakti Kapoor, Gulshan Grover, Amrish Puri",,₹ 158.5 million ,Shemaroo Entertainment,S. P. Creations,96 Indian Hindi-Language Romantic Action
Masoom,1996,https://en.wikipedia.org/wiki/Masoom_(1996_film),Masoom,Mahesh Kothare,"Tinnu Anand, Ayesha Jhulka, Inder Kumar, Sulabha Arya, Arun Bakshi",,,,,Is A 1996 Indian Hindi-Language Romantic
Ek Tha Raja,1996,https://en.wikipedia.org/wiki/Ek_Tha_Raja,Ek Tha Raja,Dayal Nihalani,"Aditya Pancholi, Sunil Shetty, Saif Ali Khan, Neelam, Pratibha Sinha, Indrani Banerjee",,,,,Tha Raja Is A 1996 Indian Hindi-Language
Is Raat Ki Subah Nahin,1996,https://en.wikipedia.org/wiki/Is_Raat_Ki_Subah_Nahin,Is Raat Ki Subah Nahin,Sudhir Mishra,"Nirmal Pandey, Smriti Mishra, Tara Deshpande, Ashish Vidyarthi",,,Vishesh Films,Plus Films,Is A 1996 Indian Hindi-Language Thriller
PremGranth,1996,https://en.wikipedia.org/wiki/Prem_Granth,Prem Granth,Rajiv Kapoor,"Shammi Kapoor, Rishi Kapoor, Madhuri Dixit, Anupam Kher",,,Filmkraft,R. K. Films,Is An Indian Hindi-Language
Chhota Sa Ghar,1996,https://en.wikipedia.org/wiki/Chhota_Sa_Ghar,Chhota Sa Ghar (1996),Kalpataru,"Asrani, Neelima Azeem",,,,,
Aatank,1996,https://en.wikipedia.org/wiki/Aatank,Aatank,Prem LalwaniDesh Mukherjee,"Dharmendra, Hema Malini, Vinod Mehra",,,,,Is A 1996 Indian Action Thriller
Bhairavi,1996,https://en.wikipedia.org/wiki/Bhairavi_(film),Bhairavi,Aruna Raje,"Ashwini Bhave, Manohar Singh",,,,,Is A 1996 Indian Hindi-Language Romantic
Sanshodhan,1996,https://en.wikipedia.org/wiki/Sanshodhan,Sanshodhan,Govind Nihalani,"Manoj Bajpayee, Vanya Joshi, Ashutosh Rana, Kishore Kadam, Lalit Parimoo, Vinit Kumar",,,,,Is A 1996 Indian
Aur Ek Prem Kahani,1996,https://en.wikipedia.org/wiki/Aur_Ek_Prem_Kahani,Aur Ek Prem Kahani,Balu Mahendra,"Ramesh Aravind, Revathi, Heera Rajagopal, Sudhir Ahuja",,,Eros,,Is A 1996 Indian Hindi-Language
Aurat Aurat Aurat,1996,https://en.wikipedia.org/wiki/Aurat_Aurat_Aurat,Aurat Aurat Aurat,K. Viswanath,"Rekha, Rakesh Roshan, Vinod Mehra",,,,,Aurat Aurat Aurat Is A 1996 Bollywood
Angaara,1996,https://en.wikipedia.org/wiki/Angaara,Angaara,Anil Ganguly,"Mithun Chakraborty, Simran",,,,Sri R.V. Films,A Is A 1996 Indian Hindi-Language Action
Hahakaar,1996,https://en.wikipedia.org/wiki/Hahakaar,Hahakaar,Sudarshan Rattan,"Akshay Anand, Chandni, Neelima Azim, Johny Lever, Alok Nath, Paresh Rawal",,,,,Hahakaar Is A 1996 Bollywood
Apne Dam Par,1996,https://en.wikipedia.org/wiki/Apne_Dam_Par,Apne Dam Par,Arshad Khan,"Mithun Chakraborty, Shilpa Shirodkar, Aashif Sheikh, Shakti Kapoor, Raza Murad",,,,,R Is A 1996 Indian Hindi-Language Action
Vishwasghaat,1996,https://en.wikipedia.org/wiki/Vishwasghaat,Vishwasghaat,Himanshu Brahmbhatt,"Sunil Shetty, Anjali Jathar, Anupam Kher",,,,Revati Films,Vishwasghaat Is A 1996 Bollywood Action
Char Dham,1997,https://en.wikipedia.org/wiki/Gulshan_Kumar,Gulshan Kumar,,,,,,,Was An Indian
Aakhri Sanghursh,1997,https://en.wikipedia.org/wiki/Aakhri_Sanghursh,Aakhri Sanghursh,Narendra Bedi,"Vijayendra Ghatge, Kajal Kiran, Mukesh Khanna",,,,,Aakhri Sanghursh Is A Hindi Action
Suryaputra Shanidev,1997,https://en.wikipedia.org/wiki/Gulshan_Kumar,Gulshan Kumar,,,,,,,Was An Indian
Aastha: In the Prison of Spring,1997,https://en.wikipedia.org/wiki/Aastha:_In_the_Prison_of_Spring,Aastha: In the prison of Spring,Basu Bhattacharya,"Rekha, Om Puri, Dinesh Thakur, Navin Nischol, Daisy Irani",,,Aarohi Film Makers,,The Prison Of Spring Is A 1997 Bollywood
Aar Ya Paar,1997,https://en.wikipedia.org/wiki/Aar_Ya_Paar,Aar Ya Paar,Ketan Mehta,"Jackie Shroff, Deepa Sahi, Ritu Shivpuri, Kamal Sidhu, Paresh Rawal",,,,,A 1997 Bollywood Mystery Crime Thriller
Judaai,1997,https://en.wikipedia.org/wiki/Judaai_(1997_film),Judaai,Raj Kanwar,"Anil Kapoor, Sridevi, Urmila Matondkar",₹6.30 crore ,₹48.77 crore ,S.K. Film EnterprisesEros Entertainment,,997 Indian Hindi-Language Romantic Drama
Judwaa,1997,https://en.wikipedia.org/wiki/Judwaa,Judwaa,David Dhawan,"Salman Khan, Karisma Kapoor, Rambha",₹ 6.25 crore ,₹ 24.28 crore ,Nadiadwala Grandson Entertainment,,1997 Indian Hindi-Language Action Comedy
Yeshwant,1997,https://en.wikipedia.org/wiki/Yeshwant,Yeshwant,Anil Matto,"Nana Patekar, Madhoo, Atul Agnihotri, Mohan Joshi, Shafi Inamdar",₹ 5.75 crore ,₹ 19.10 crore ,Shalimar International,Shalimar International,Yeshwant Is A 1997 Indian Action Crime
Hero No. 1,1997,https://en.wikipedia.org/wiki/Hero_No._1,Hero No. 1,David Dhawan,"Govinda, Karisma Kapoor, Paresh Rawal, Shakti Kapoor, Satish Shah, Kader Khan",₹ 6.7 crore (equivalent to ₹ 34 crore or US$4.0 million in 2023) ,,S K Enterprise haslingden LTD,,1 Is A 1997 Bollywood Dramedy
