title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Jhooth Bole Kauwa Kaate,1998,https://en.wikipedia.org/wiki/Jhooth_Bole_Kauwa_Kaate,Jhooth Bole Kauwa Kaate,Hrishikesh Mukherjee,"Anil Kapoor, Juhi Chawla, Amrish Puri, Reema Lagoo, Anupam Kher",est. ₹4 crore ,est. ₹7.29 crore ,Sippy Films,,Is A 1998 Indian Hindi Comedy
China Gate,1998,https://en.wikipedia.org/wiki/China_Gate_(1998_film),China Gate,Rajkumar Santoshi,"Om Puri, Amrish Puri, Naseeruddin Shah, Danny Denzongpa, Mukesh Tiwari, Mamta Kulkarni, Samir Soni, Kulbhushan Kharbanda, Paresh Rawal, Tinu Anand, Jagdeep, Viju Khote, Anjan Srivastav, Anupam Kher, K D Chandran, Urmila Matondkar",₹ 20 crore (US$2.4 million) ,,,Santoshi Productions,Revisionist Western Action
Doli Saja Ke Rakhna,1998,https://en.wikipedia.org/wiki/Doli_Saja_Ke_Rakhna,Doli Saja Ke Rakhna,Priyadarshan,"Akshaye Khanna, Jyothika",,,Shemaroo Entertainment,Shemaroo Entertainment,Is A 1998 Indian Hindi-Language Romance
Wajood,1998,https://en.wikipedia.org/wiki/Wajood_(1998_film),Wajood,N. Chandra,"Nana Patekar, Madhuri Dixit, Mukul Dev, Ramya Krishnan",,"Rs. 9,75,00,000 ",Asian Video Wholesalers,,Is A 1998 Indian Hindi-Language Action
Kudrat,1998,https://en.wikipedia.org/wiki/Kudrat_(1998_film),Kudrat,Raj N. Sippy,"Urmila Matondkar, Akshaye Khanna, Aruna Irani",,,,Film Enterprises,998 Indian Hindi-Language Action Romance
Himmatwala,1998,https://en.wikipedia.org/wiki/Himmatwala_(1998_film),Himmatwala,Jayant Gilatar,"Mithun Chakraborty, Ayesha Jhulka, Shakti Kapoor, Dina Pathak, Tiku Talsania, Tinnu Anand",,,,Tina Films International,A Is A 1998 Indian Hindi-Language Action
Naseeb,1998,https://en.wikipedia.org/wiki/Naseeb_(1997_film),Naseeb,Kirti Kumar,"Govinda, Mamta Kulkarni, Kader Khan, Rahul Roy",,,,Vinay Pictures,Eb Is A 1998 Indian Hindi Romantic Drama
Zakhm,1998,https://en.wikipedia.org/wiki/Zakhm,Zakhm,Mahesh Bhatt,"Ajay Devgn, Nagarjuna, Pooja Bhatt, Sonali Bendre, Kunal Khemu, Akshay Anand",,,,Pooja Bhatt Productions,Is A 1998 Indian Hindi-Language Drama
Mere Do Anmol Ratan,1998,https://en.wikipedia.org/wiki/Mere_Do_Anmol_Ratan,Mere Do Anmol Ratan,K. Ravi Shankar,"Arshad Warsi, Mukul Dev, Namrata Shirodkar",,,,Tina Films International,Mol Ratan Is A 1998 Hindi Romantic Drama
Hatyara,1998,https://en.wikipedia.org/wiki/Hatyara_(1998_film),Hatyara,T. L. V. Prasad,"Mithun Chakraborty, Suman Ranganathan, Swathi, Rami Reddy, Mukesh Rishi, Anil Dhawan",,,,Makewell Films International,Ra Is A 1998 Indian Hindi-Language Crime
Bada Din,1998,https://en.wikipedia.org/wiki/Bada_Din,Bada Din,Anjan Dutt,"Marc Robinson, Shabana Azmi, Tara Deshpande",,,Gramco Films,,998 Indian Hindi-Language Romantic Drama
Dand Nayak,1998,https://en.wikipedia.org/wiki/Dand_Nayak,Dand Nayak,Sikander Bharti,"Naseeruddin Shah, Manek Bedi",,,,Matheswari Films,D Nayak Is A 1998 Bollywood Action Drama
Phool Bane Patthar,1998,https://en.wikipedia.org/wiki/Kavita_Paudwal,Kavita Paudwal Tulpule,,,,,,,Done Playback Singing For Many Bollywood
Ghar Bazar,1998,https://en.wikipedia.org/wiki/Ghar_Bazar,Ghar Bazaar,D.S. Azad,,,,,,Bazar Or Ghar Aur Bazar Is A 1998 Hindi
Mohabbat Aur Jung,1998,https://en.wikipedia.org/wiki/Mohabbat_Aur_Jung,Mohabbat Aur Jung,Hameed Alam,"Mohnish Bahl, Rakesh Bedi, Dinesh Hingoo, Bharat Kapoor, Kamal Sadanah, Deepak Tijori","₹ 1.5 crore (US$180,000) ",,,Sri Ram Films,Was A 1998 Hindi Action Drama
Tirchhi Topiwale,1998,https://en.wikipedia.org/wiki/Tirchhi_Topiwale,Tirchhi Topiwale,Nadeem Khan,"Chunky Pandey, Monica Bedi",,,,,Is A 1998 Bollywood Musical Comedy-Drama
Khote Sikkey,1998,https://en.wikipedia.org/wiki/Khote_Sikkey,Khote Sikkey,Partho Ghosh,"Atul Agnihotri, Ayub Khan, Madhoo, Kareena Grover, Anjali Jathar, Suresh Oberoi",,,,Surya Shakthi Films,E Sikkey Is A 1998 Indian Hindi-Language
Bhoot Ka Darr,1999,https://en.wikipedia.org/wiki/Bhoot_Ka_Darr,Bhoot Ka Darr,S. Gawli,,,,,Gulab Films,Bhoot Ka Darr Is A Hindi Horror
Sikandar Sadak Ka,1999,https://en.wikipedia.org/wiki/Samrat_Mukherjee,Samrat Mukerji,,,,,,,Was A
Kama Tantra,1999,https://en.wikipedia.org/wiki/Kaama,Kaama,Ashok Kumar,"Vishal, Sunila, Urvashi",,,,Teja Films,Is A 1999 Indian Erotic Drama
Habba,1999,https://en.wikipedia.org/wiki/Habba,Habba,D. Rajendra Babu,"Vishnuvardhan, Jaya Prada, Ambareesh, Shashikumar, Urvashi, Devaraj, Ramkumar",,,Ramu Films,Chinni Chitra,Is A 1999 Indian Kannada-Language Drama
Lo Main Aa Gaya,1999,https://en.wikipedia.org/wiki/Vinay_Anand,Vinay Anand,,,,,,,Flying Horses Will Also Produce Hindi
Hu Tu Tu,1999,https://en.wikipedia.org/wiki/Hu_Tu_Tu,Hu Tu Tu,Gulzar,"Nana Patekar, Sunil Shetty, Tabu, Suhasini Mulay",,,,,Tu Is A 1999 Indian Hindi-Language Drama
Aa Ab Laut Chalen,1999,https://en.wikipedia.org/wiki/Aa_Ab_Laut_Chalen,Aa Ab Laut Chalen,Rishi Kapoor,"Akshaye Khanna, Aishwarya Rai, Rajesh Khanna",₹9 crore ,₹20.54 crore ,,R.K. Films,999 Indian Hindi-Language Romantic Drama
Hum Aapke Dil Mein Rehte Hain,1999,https://en.wikipedia.org/wiki/Hum_Aapke_Dil_Mein_Rehte_Hain,Hum Aapke Dil Mein Rehte Hain,Satish Kaushik,"Anil Kapoor, Kajol",₹ 6.25 crore ,₹ 36.65 crore ,Melody International,Suresh Productions,999 Indian Hindi-Language Romantic Drama
Bade Dilwala,1999,https://en.wikipedia.org/wiki/Bade_Dilwala,Bade Dilwala,Shakeel Noorani,"Sunil Shetty, Priya Gill",,,,,Is A 1999 Indian Hindi-Language Romance
Shera,1999,https://en.wikipedia.org/wiki/Shera_(film),Shera,T. L. V. Prasad,"Mithun Chakraborty, Vineetha, Rami Reddy, Gulshan Grover, Asrani",,,,Aabha Films,A Is A 1999 Indian Hindi-Language Action
Daag: The Fire,1999,https://en.wikipedia.org/wiki/Daag:_The_Fire,Daag: The Fire,Raj Kanwar,"Sanjay Dutt, Chandrachur Singh, Mahima Chaudhry, Shakti Kapoor",₹ 67.5 million ,₹ 202.8 million ,Inderjit Films,,99 Indian Hindi-Language Action Thriller
Kachche Dhaage,1999,https://en.wikipedia.org/wiki/Kachche_Dhaage,Kachche Dhaage,Milan Luthria,"Ajay Devgn, Saif Ali Khan, Manisha Koirala, Namrata Shirodkar",₹ 10 crore ,₹ 28 crore ,Tips Music Films,,99 Indian Hindi-Language Action Thriller
Laawaris,1999,https://en.wikipedia.org/wiki/Laawaris_(1999_film),Laawaris,Shrikant Sharma,"Jackie Shroff, Dimple Kapadia, Akshaye Khanna, Manisha Koirala",₹ 3.50 crore ,₹ 4.63 crore ,Lama Productions,,Is A 1999 Indian Hindi-Language Romance
Lal Baadshah,1999,https://en.wikipedia.org/wiki/Lal_Baadshah,Lal Baadshah,K.C. Bokadia,"Amitabh Bachchan, Manisha Koirala, Shilpa Shetty, Radhika, Amrish Puri, Raghuvaran, Mukesh Rishi, Shakti Kapoor",₹ 11 crore ,₹ 13.12 crore ,Eros International,,1999 Indian Hindi-Language Action Drama
Kaala Samrajya,1999,https://en.wikipedia.org/wiki/Kaala_Samrajya,Kaala Samrajya,Deepak Bahry,"Sunil Shetty, Monica Bedi, Amrish Puri",,,B4U Entertainment,Karishma Internationals,Samrajya Is A 1999 Hindi Language Indian
Aarzoo,1999,https://en.wikipedia.org/wiki/Aarzoo,Aarzoo,Lawrence D'Souza,"Akshay Kumar, Madhuri Dixit, Saif Ali Khan, Paresh Rawal, Amrish Puri",₹ 5 crore,₹ 9 crore,,Dayavanti Pictures,99 Indian Hindi-Language Romantic Action
International Khiladi,1999,https://en.wikipedia.org/wiki/International_Khiladi,International Khiladi,Umesh Mehra,"Akshay Kumar, Twinkle Khanna",₹ 7.75 crore (equivalent to ₹ 33 crore or US$3.9 million in 2023) ,"₹ 16,19,37,500 (equivalent to ₹ 700 million or US$8.2 million in 2023) ",Eros Entertainment,,99 Indian Hindi-Language Action Thriller
Jaanam Samjha Karo,1999,https://en.wikipedia.org/wiki/Jaanam_Samjha_Karo,Jaanam Samjha Karo,Andaleb Sultanpuri,"Salman Khan, Urmila Matondkar",₹ 9 crore ,₹ 17.82 crore ,,Karishma International,Is A 1999 Indian Hindi-Language Romance
Silsila Hai Pyar Ka,1999,https://en.wikipedia.org/wiki/Silsila_Hai_Pyar_Ka,Silsila Hai Pyar Ka,Shrabani Deodhar,"Karishma Kapoor, Chandrachur Singh, Danny Denzongpa",,,,N. N. Sippy Productions,Sila Hai Pyar Ka Is A 1999 Hindi Romance
Anari No. 1,1999,https://en.wikipedia.org/wiki/Anari_No.1,Anari No. 1,Kuku Kohli,"Govinda, Raveena Tandon, Simran",,,A.K International,,1 Is A 1999 Indian Hindi-Language Comedy
Zulmi,1999,https://en.wikipedia.org/wiki/Zulmi,Zulmi,Kuku Kohli,"Akshay Kumar, Twinkle Khanna",₹ 3.5 crore ,₹4.93 crore ,,Chaudhry Enterprises,Mi Is An Indian Hindi Action Drama Crime
Sarfarosh,1999,https://en.wikipedia.org/wiki/Sarfarosh_(1999_film),Sarfarosh,John Matthew Matthan,"Naseeruddin Shah, Aamir Khan, Sonali Bendre",₹ 8 crore ,₹ 33.46 crore ,Eros Entertainment,Cinematt Pictures,99 Indian Hindi-Language Action Thriller
Hogi Pyaar Ki Jeet,1999,https://en.wikipedia.org/wiki/Hogi_Pyaar_Ki_Jeet,Hogi Pyaar Ki Jeet,P. Vasu,"Ajay Devgn, Arshad Warsi, Neha Bajpai, Mayuri Kango",,₹ 155.0 million (US$1.8 million) ,,,999 Indian Hindi-Language Romantic Drama
Kartoos,1999,https://en.wikipedia.org/wiki/Kartoos,Kartoos,Mahesh Bhatt,"Sanjay Dutt, Jackie Shroff, Manisha Koirala",₹ 8.75 crore ,₹ 13.44 crore ,,Base Industries Group,Is A 1999 Indian Hindi Action Thriller
Phool Aur Aag,1999,https://en.wikipedia.org/wiki/Phool_Aur_Aag,Phool Aur Aag,T L V Prasad,"Mithun Chakraborty, Jackie Shroff, Harish, Ayesha Jhulka, Archana, Aruna Irani, Rakesh Bedi, Kishore Bhanushali",,,,,Is A 1999 Indian Hindi-Language Action
Khooni Ilaaka: The Prohibited Area,1999,https://en.wikipedia.org/wiki/Khooni_Ilaaka:The_Prohibited_Area,Khooni Ilaaka:The Prohibited Area,Jitendra Chawda,,,,,Ishwar Films,
Sooryavansham,1999,https://en.wikipedia.org/wiki/Sooryavansham,Sooryavansham,E. V. V. Satyanarayana,"Amitabh Bachchan, Soundarya, Jayasudha, Rachna Banerjee, Kader Khan, Anupam Kher, Mukesh Rishi, Dheeraj Watwani",₹7 crore ,₹12.65 crore ,Goldmines Telefilms,Padmalaya Studios,Is A 1999 Indian Hindi-Language Drama
Rajaji,1999,https://en.wikipedia.org/wiki/Rajaji_(film),Rajaji,Vimal Kumar,"Govinda, Raveena Tandon, Shakti Kapoor, Ranjeet, Aruna Irani, Kader Khan, Guddi Maruti",,,,,I Is A 1999 Indian Hindi-Language Comedy
Biwi No. 1,1999,https://en.wikipedia.org/wiki/Biwi_No.1,Biwi No.1,David Dhawan,"Anil Kapoor, Salman Khan, Karisma Kapoor, Tabu, Sushmita Sen",₹ 12 crore ,₹ 49.81 crore ,Tips Industries,Pooja Entertainment,Is A 1999 Indian Hindi-Language Comedy
Sirf Tum,1999,https://en.wikipedia.org/wiki/Sirf_Tum,Sirf Tum,Ahathian,"Sanjay Kapoor, Priya Gill, Sushmita Sen, Jackie Shroff, Mohnish Behl",₹ 3 crore ,₹ 11 crore ,Eros International,,Is A 1999 Indian Hindi-Language Romance
Safari,1999,https://en.wikipedia.org/wiki/Safari_(1999_film),Safari,Jyotin Goel,"Sanjay Dutt, Juhi Chawla",,,,,Romantic Adventure
Hum Dil De Chuke Sanam,1999,https://en.wikipedia.org/wiki/Hum_Dil_De_Chuke_Sanam,Hum Dil De Chuke Sanam,Sanjay Leela Bhansali,"Salman Khan, Ajay Devgn, Aishwarya Rai",₹ 16 crore ,₹ 51.38 crore ,Sony Pictures NetworksEros International,Bhansali Productions,Romantic Drama Musical
Haseena Maan Jaayegi,1999,https://en.wikipedia.org/wiki/Haseena_Maan_Jaayegi,Haseena Maan Jaayegi,David Dhawan,"Govinda, Sanjay Dutt, Karisma Kapoor, Pooja Batra",,,Eros International,Rahul Productions,Is A 1999 Indian Hindi-Language Comedy
Pyaar Mein Kabhi Kabhi...,1999,https://en.wikipedia.org/wiki/Pyaar_Mein_Kabhi_Kabhi,Pyaar Mein Kabhi Kabhi,Raj Kaushal,"Rinke Khanna, Dino Morea, Sanjay Suri",,,Sony Pictures Entertainment India[1],Tyger Productions,99 Indian Hindi-Language Musical Romance
Benaam,1999,https://en.wikipedia.org/wiki/Benaam_(1999_film),Benaam,T L V Prasad,"Mithun Chakraborty, Aditya Pancholi, Payal Malhotra, Ashish Vidyarthi, Kiran Kumar, Johny Lever",,,,Shivshakti Productions,99 Indian Hindi-Language Action Thriller
Love You Hamesha,1999,https://en.wikipedia.org/wiki/Love_You_Hamesha,Love You Hamesha,Kailash Surendranath,"Akshaye Khanna, Sonali Bendre, Amitabh Nanda, Riya Sen",,,NMP Movies,Cee (I) TV Entertainment,Is A 2022 Indian Hindi-Language Romance
Kadhalar Dinam,1999,https://en.wikipedia.org/wiki/Kadhalar_Dhinam,Kadhalar Dhinam,Kathir,"Kunal, Sonali Bendre",,,,Sri Surya Movies,Is A 1999 Indian Tamil-Language Romance
Naukar Ki Kameez,1999,https://en.wikipedia.org/wiki/Naukar_Ki_Kameez,Naukar Ki Kameez,Mani Kaul,"Pankaj Sudhir Mishra, Anu Joseph, Om Prakash Dwivedi",,,,,Is A 1999 Hindi
Pyaar Koi Khel Nahin,1999,https://en.wikipedia.org/wiki/Pyaar_Koi_Khel_Nahin,Pyaar Koi Khel Nahin,Subhash Sehgal,"Sunny Deol, Mahima Chaudhry, Apoorva Agnihotri",,₹6.8 crore ,,,Is A 1999 Indian Hindi Language Romantic
Trishakti,1999,https://en.wikipedia.org/wiki/Trishakti,Trishakti,Madhur Bhandarkar,"Arshad Warsi, Sharad Kapoor, Milind Gunaji, Radhika",,,Bollywood Creations,,Ti Is A 1999 Indian Hindi-Language Crime
Taal,1999,https://en.wikipedia.org/wiki/Taal_(film),Taal,Subhash Ghai,"Anil Kapoor, Aishwarya Rai, Akshaye Khanna",₹ 15 crore ,₹ 51.16 crore ,Mukta ArtsTips Internationals,Mukta Arts,Language Musical Romantic Drama
Kohram,1999,https://en.wikipedia.org/wiki/Kohram,Kohram,Mehul Kumar,"Amitabh Bachchan, Nana Patekar, Jaya Prada, Tabu, Mukul Dev, Mukesh Rishi, Danny Denzongpa, Jackie Shroff, Kabir Bedi, Ayesha Jhulka",,₹13.28 crore ,,,99 Indian Hindi-Language Action Thriller
Arjun Pandit,1999,https://en.wikipedia.org/wiki/Arjun_Pandit_(1999_film),Arjun Pandit,Rahul Rawail,"Sunny Deol, Juhi Chawla, Ashish Vidyarthi, Mukesh Rishi, Saurabh Shukla, Annu Kapoor",₹ 9.5 crore,₹ 20 crore ,T-Series,Ratan International,1999 Indian Hindi-Language Action Crime
Baadshah,1999,https://en.wikipedia.org/wiki/Baadshah_(1999_film),Baadshah,Abbas–Mustan,"Shah Rukh Khan, Twinkle Khanna, Rakhee Gulzar, Amrish Puri, Johnny Lever, Razak Khan",₹ 11 crore ,₹ 31.6 crore ,B4U Films,Venus Movies,1999 Indian Hindi-Language Action Comedy
Sangharsh,1999,https://en.wikipedia.org/wiki/Sangharsh_(1999_film),Sangharsh,Tanuja Chandra,"Akshay Kumar, Preity Zinta, Ashutosh Rana",₹ 40 million ,₹ 105 million ,Vishesh FilmsSony Pictures,Vishesh Films,Psychological Horror Thriller
Godmother,1999,https://en.wikipedia.org/wiki/Godmother_(film),Godmother,Vinay Shukla,"Shabana Azmi, Milind Gunaji, Nirmal Pandey",,,,Gramco Films,Other Is A 1999 Hindi Biographical Drama
Hello Brother,1999,https://en.wikipedia.org/wiki/Hello_Brother_(1999_film),Hello Brother,Sohail Khan,"Salman Khan, Arbaaz Khan, Rani Mukerji",₹ 9 crore ,₹ 21.10 crore ,Tips Industries,,Romantic Fantasy Comedy Action
Hum Tum Pe Marte Hain,1999,https://en.wikipedia.org/wiki/Hum_Tum_Pe_Marte_Hain,Hum Tum Pe Marte Hain,Nabh Kumar 'Raju',"Govinda, Urmila Matondkar",,,,,99 Indian Hindi-Language Romantic Comedy
Dil Kya Kare,1999,https://en.wikipedia.org/wiki/Dil_Kya_Kare,Dil Kya Kare,Prakash Jha,"Ajay Devgn, Kajol, Mahima Chaudhry, Chandrachur Singh",₹ 9 crore ,₹ 19.69 crore ,,,Is A 1999 Indian Drama
Vaastav: The Reality,1999,https://en.wikipedia.org/wiki/Vaastav:_The_Reality,Vaastav: The Reality,Mahesh Manjrekar,"Sanjay Dutt, Namrata Shirodkar, Mohnish Bahl, Shivaji Satam, Reema Lagoo, Paresh Rawal, Sanjay Narvekar",₹7.5 crores,₹20.7 crores ,,Adishakti Films,Y Is A 1999 Indian Hindi-Language Action
Gair,1999,https://en.wikipedia.org/wiki/Gair_(film),Gair,Ashok Gaikwad,"Ajay Devgn, Raveena Tandon, Reena Roy, Amrish Puri, Paresh Rawal",3.50 cr ,5.81 cr ,Shemaroo Entertainment,Prakash Chitralaya,R Is A 1999 Indian Hindi-Language Action
Mast,1999,https://en.wikipedia.org/wiki/Mast_(film),Mast,Ram Gopal Varma,"Urmila Matondkar, Aftab Shivdasani, Antara Mali",,,Eros InternationalB4U Entertainment,Varma Corporation,99 Indian Hindi-Language Musical Romance
Mother,1999,https://en.wikipedia.org/wiki/Mother_(1999_film),Mother,Saawan Kumar,"Rekha, Jeetendra, Randhir Kapoor, Rakesh Roshan",,,,Saawan Kumar Productions,Mother Is A 1999 Indian Comedy
Heera Lal Panna Lal,1999,https://en.wikipedia.org/wiki/Payal_Malhotra,Payal Malhotra,,,,,,,She Has Appeared In Hindi
Maa Kasam,1999,https://en.wikipedia.org/wiki/Maa_Kasam_(1999_film),Maa Kasam,Ashok Gaikwad,"Mithun Chakraborty, Mink Singh, Gulshan Grover",,,,Aabha Films,M Is A 1999 Indian Hindi-Language Action
Hum Saath-Saath Hain,1999,https://en.wikipedia.org/wiki/Hum_Saath-Saath_Hain,Hum Saath-Saath Hain,Sooraj R. Barjatya,"Salman Khan, Karisma Kapoor, Saif Ali Khan, Tabu, Sonali Bendre, Mohnish Bahl",₹ 10 crore ,₹81.71 crore ,Rajshri ProductionsZee International,,1999 Indian Hindi-Language Family Drama
Shool,1999,https://en.wikipedia.org/wiki/Shool,Shool,Eeshwar Nivas,"Manoj Bajpayee, Sayaji Shinde, Raveena Tandon",₹ 5 crore ,₹ 8.58 crore ,Dream Merchants Enterprise,Varma Corporation,1999 Indian Hindi-Language Action Crime
Sautela,1999,https://en.wikipedia.org/wiki/Sautela,Sautela,T. Rama Rao,"Mithun Chakraborty, Suresh Oberoi, Gulshan Grover, Rami Reddy, Reema Lagoo",,,,Trishakti Films,1999 Indian Hindi-Language Action Drama
Dillagi,1999,https://en.wikipedia.org/wiki/Dillagi_(1999_film),Dillagi,Sunny Deol,"Sunny Deol, Bobby Deol, Urmila Matondkar",₹ 14 crore ,₹ 21.21 crore ,,Vijayta Films,999 Indian Hindi-Language Romantic Drama
Khoobsurat,1999,https://en.wikipedia.org/wiki/Khoobsurat_(1999_film),Khoobsurat,Sanjay Chhel,"Sanjay Dutt, Urmila Matondkar",,,,,99 Indian Hindi-Language Romantic Comedy
Sanyasi Mera Naam,1999,https://en.wikipedia.org/wiki/Sanyasi_Mera_Naam,Sanyasi Mera Naam,Imran Khalid,"Mithun Chakraborty, Dharmendra, Siddharth Dhawan, Shalini Kapoor, Raushni Jaffrey, Kader Khan, Dhananjay Singh",,,,,Is A 1999 Indian Hindi-Language Action
Bhopal Express,1999,https://en.wikipedia.org/wiki/Bhopal_Express_(film),Bhopal Express,Mahesh Mathai,"Naseeruddin Shah, Kay Kay Menon, Nethra Raghuraman",,,,,Bhopal Express Is A 1999 Indian Hindi
Thakshak,1999,https://en.wikipedia.org/wiki/Thakshak,Thakshak,Govind Nihalani,"Ajay Devgn, Tabu, Rahul Bose, Nethra Raghuraman, Govind Namdeo, Amrish Puri",₹6.5 crore ,₹10 crore ,Udbhav,,Thakshak Is A 1999 Indian Action Drama
