title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Phantom,2015,https://en.wikipedia.org/wiki/Phantom_(2015_film),Phantom,Kabir Khan,"Saif Ali Khan, Katrina Kaif",₹ 72 crore ,₹ 84 crore ,UTV Motion Pictures,,15 Indian Hindi-Language Action Thriller
Baankey Ki Crazy Baraat,2015,https://en.wikipedia.org/wiki/Baankey_Ki_Crazy_Baraat,Baankey Ki Crazy Baraat,Aijaz Khan,"Rajpal Yadav, Sanjay Mishra, Vijay Raaz, Rakesh Bedi, Tia Bajpai, Satyajeet Dubey, Pankaj Jha",,,,,Is A 2015 Bollywood Comedy
Kaun Kitney Paani Mein,2015,https://en.wikipedia.org/wiki/Kaun_Kitne_Paani_Mein,Kaun Kitney Paani Mein,Nila Madhab Panda[1],"Kunal Kapoor, Radhika Apte, Saurabh Shukla, Gulshan Grover, Padam Mishra, Kush Gupta",,₹ 0.29 crore ,,,Is An Indian Drama
Chehere: A Modern Day Classic,2015,https://en.wikipedia.org/wiki/Chehere:_A_Modern_Day_Classic,Chehere,Rohit Kaushik,"Jackie Shroff, Manisha Koirala, Gulshan Grover, Divya Dutta, Hrishita Bhatt, Aarya Babbar, Rakesh Bedi",,,Rich Juniors Entertainment,AM Movies UK Ltd,Is A 2015 Indian Psychological Thriller
Welcome Back,2015,https://en.wikipedia.org/wiki/Welcome_Back_(film),Welcome Back,Anees Bazmee,"Anil Kapoor, Nana Patekar, John Abraham, Shruti Haasan, Shiney Ahuja, Ankita Srivastava, Dimple Kapadia, Paresh Rawal, Naseeruddin Shah",₹ 48 crore ,est. ₹167.37 crores ,Eros International,,Action Crime Comedy
Island City,2015,https://en.wikipedia.org/wiki/Island_City_(2015_film),Island City,Ruchika Oberoi,"Vinay Pathak, ,, Tannishtha Chatterjee, ,, Amruta Subhash, ,, Chandan Roy Sanyal, ,, Uttara Baokar, ,, Ashwin Mushran, ,, Daisy khatri",,,Drishyam Films,,Island City  Is A 2015 Indian Drama
Hero,2015,https://en.wikipedia.org/wiki/Hero_(2015_Hindi_film),Hero,Nikkhil Advani,"Sooraj Pancholi, Athiya Shetty, Aditya Pancholi",₹ 36 crore ,₹34.82 crore ,Eros International,,15 Indian Hindi-Language Romantic Action
Jazbaa,2015,https://en.wikipedia.org/wiki/Jazbaa,Jazbaa,Sanjay Gupta,"Aishwarya Rai Bachchan, Irrfan Khan, Shabana Azmi",₹ 28–30 crore ,₹ 42.67 crore ,Zee Studios,,015 Indian Hindi-Language Crime Thriller
The Perfect Girl,2015,https://en.wikipedia.org/wiki/The_Perfect_Girl_(2015_film),The Perfect Girl,Prakash Nambiar,"Tara Alisha Berry, Teeshay Shah, Shishir Sharma, Raju Kher, Sonali Sachdev, Smita Hai",approx  ₹ 95 Lakhs,,,,Is A 2015 Hindi-Language Indian Feature
Sorry Daddy,2015,https://en.wikipedia.org/wiki/Sorry_Daddy,Sorry Daddy,Shakur Sir Vijay PAl,"Shameem Khan, Tinu Verma, Mukesh Tiwari, Raghubir Yadav, Razzak Khan, Gayetri Singh","₹ 3 crore (US$350,000)",,,S K Films Entertainment,Y Daddy Is A 2015 Bollywood Action Drama
Hum Sab Ullu Hain,2015,https://en.wikipedia.org/wiki/Hum_Sab_Ullu_Hain,Hum Sab Ullu Hainहम सब उल्लू हैं,T Manwani AnandTariq Bhat,,,,Sona Enterprises,Sona Enterprises,Is A 2015 Comedy
Tera Mera Tedha Medha,2015,https://en.wikipedia.org/wiki/Tera_Mera_Tedha_Medha,Tera Mera Tedha Medha,Chittaranjan Tripathy,See below,,,Nakshatra Slim Films,Nakshatra Slim Films,An Indian 2015 Bollywood Romantic Comedy
Mere Genie Uncle,2015,https://en.wikipedia.org/wiki/Ahsaan_Qureshi,Ahsaan Qureshi,,,,,,,And The Bhojpuri
Parched,2015,https://en.wikipedia.org/wiki/Parched,Parched,Leena Yadav,"Tannishtha Chatterjee, Radhika Apte, Surveen Chawla, Adil Hussain, Lehar Khan, Sayani Gupta",US$ 2.7 million ,₹ 12.03 crore ( US$1.79 million ) ,Seville InternationalReliance Entertainment,,Parched Is A 2015 Indian Drama
Talvar,2015,https://en.wikipedia.org/wiki/Talvar_(film),Talvar,Meghna Gulzar,"Irrfan Khan, Konkona Sen Sharma, Neeraj Kabi",₹15 crore ,est. ₹45.9 crore ,AA Films,,Crime-Thriller Drama
Katti Batti,2015,https://en.wikipedia.org/wiki/Katti_Batti,Katti Batti,Nikkhil Advani,"Imran Khan, Kangana Ranaut, Vivan Bhatena",₹340 million ,,UTV Motion Pictures,Emmay Entertainment,15 Indian Hindi-Language Romantic Comedy
Angry Indian Goddesses,2015,https://en.wikipedia.org/wiki/Angry_Indian_Goddesses,Angry Indian Goddesses,Pan Nalin,"Sandhya Mridul, Tannishtha Chatterjee, Sarah-Jane Dias, Anushka Manchanda, Amrit Maghera, Rajshri Deshpande",,,,,Es Is A 2015 Indian Hindi-Language Drama
Meeruthiya Gangsters,2015,https://en.wikipedia.org/wiki/Meeruthiya_Gangsters,Meeruthiya Gangsters,Zeishan Quadri,"Jaideep Ahlawat, Aakash Dahiya, Vansh Bhardwaj, Chandrachoor Rai, Shadab Kamal, Jatin Sarna, Nikhil Punia, Sachin Shivalia",,,Prateek Group,,2015 Indian Hindi-Language Crime-Comedy
MSG 2 the Messenger,2015,https://en.wikipedia.org/wiki/MSG-2_The_Messenger,MSG-2: The Messenger,Rapist Gurmeet Ram Rahim SinghJeetu Arora,"Gurmeet Ram Rahim Singh, Arpit Ranka, Honeypreet Insan, CharanPreet, Shan-E-Meet, Rooh-E-Meet, Rohit Khurana, Kaynat Toor, Sukhwinder Singh, Aman Walia",₹ 30 crore ,est. Disputed ,Hakikat Entertainment Pvt. Ltd.,Hakikat Entertainment Pvt. Ltd.,Nger Is A 2015 Indian Faith-Based Action
Dunno Y 2... Life Is a Moment,2015,https://en.wikipedia.org/wiki/Dunno_Y2..._Life_Is_a_Moment,Dunno Y2... Life is a Moment,Tonje GjevjonSanjay Sharma,"Zeenat Aman, Kapil Sharma, Yuvraaj Parashar, Meera, Sadia Khan, Edith Gjevjon, Tonje Gjevjon, Nasrullah Qureshi",,India,,,S A 2015 Indian-Norwegian Romantic Drama
Kis Kisko Pyaar Karoon,2015,https://en.wikipedia.org/wiki/Kis_Kisko_Pyaar_Karoon,Kis Kisko Pyaar Karoon,Abbas–Mustan,"Kapil Sharma, Arbaaz Khan, Sai Lokur, Manjari Fadnis, Elli Avram, Simran Kaur Mundi, Varun Sharma",₹ 16 crore ,₹ 71.6 crore ,Pooja Entertainment,,Is A 2015 Indian Hindi-Language Comedy
Time Out,2015,https://en.wikipedia.org/wiki/Time_Out_(2015_film),Time Out,Rikhil Bahadur,"Chirag Malhotra, Pranay Pachauri",,,Viacom18 Motion Pictures,Aexor Entertainment,Time Out Is A Bollywood
Calendar Girls,2015,https://en.wikipedia.org/wiki/Calendar_Girls_(2015_film),Calendar Girls,Madhur Bhandarkar,"Akanksha Puri, Avani Modi, Kyra Dutt, Ruhi Singh, Satarupa Pyne",₹130 million,est. ₹58.95 million ,Hi-5 Entertainments LLP.,,Ls Is A 2015 Indian Hindi-Language Drama
Bhaag Johnny,2015,https://en.wikipedia.org/wiki/Bhaag_Johnny,Bhaag Johnny,Shivam Nair,"Kunal Khemu, Zoa Morani, Mandana Karimi",,,AA Films,,Is A 2015 Bollywood Thriller
31st October,2015,https://en.wikipedia.org/wiki/31st_October_(film),31st October,Shivaji Lotan Patil,"Soha Ali Khan, Vir Das, Lakha Lakhwinder Singh, Pritam Kagne",,,,,Historical Action Drama
Happy Mother's Day,2015,https://en.wikipedia.org/wiki/Happy_Wedding_(2016_film),Happy Wedding,Omar Lulu,"Siju Wilson, Sharaf U Dheen, Soubin Shahir, Justin John",₹ 1.7 crore,₹ 14.5 crore ,Eros International,Ozone Productions,Malayalam-Language Romantic Comedy
Singh Is Bliing,2015,https://en.wikipedia.org/wiki/Singh_Is_Bliing,Singh Is Bliing,Prabhu Deva,"Akshay Kumar, Amy Jackson, Lara Dutta, Kay Kay Menon, Kunal Kapoor, Arfi Lamba",₹ 70 crore ,est. ₹ 149.10 crore ,Reliance EntertainmentPVR PicturesEros International,,2015 Indian Hindi-Language Action Comedy
Zubaan,2015,https://en.wikipedia.org/wiki/Zubaan,Zubaan,Mozez Singh[1],"Vicky Kaushal, Sarah Jane Dias, Raaghav Chanana",,,,,Is A 2015 Indian Musical Drama
Under the Same Sun,2015,https://en.wikipedia.org/wiki/Rucha_Inamdar,Rucha Inamdar,,,,,,,Rucha Inamdar Is An Indian
Nil Battey Sannata,2015,https://en.wikipedia.org/wiki/Amma_Kanakku,Amma Kanakku,Ashwiny Iyer Tiwari,"Amala Paul, Revathi, Yuva Lakshmi, Samuthirakani",,,,,2016 Indian Tamil Language Comedy Drama
Wedding Pullav,2015,https://en.wikipedia.org/wiki/Wedding_Pullav,Wedding Pullav,Binod Pradhan,"Rishi Kapoor, Satish Kaushik, Himani Shivpuri, Parmeet Sethi, Upasana Singh, Kitu Gidwani, Sonnalli Seygall, Aru Verma, Tripta Lakhan Pai, Anushka Ranjan, Diganth Manchale",,,Eros International,,Is An Indian Romantic Comedy
Pyaar Ka Punchnama 2,2015,https://en.wikipedia.org/wiki/Pyaar_Ka_Punchnama_2,Pyaar Ka Punchnama  2,Luv Ranjan,"Kartik Aaryan, Nushrat Bharucha, Sonnalli Seygall, Ishita Raj Sharma, Omkar Kapoor, Sunny Singh",,est. ₹ 88.17 crore ,Viacom18 Motion Pictures,,15 Indian Hindi-Language Romantic Comedy
Hogaya Dimaagh Ka Dahi,2015,https://en.wikipedia.org/wiki/Hogaya_Dimaagh_Ka_Dahi,Hogaya Dimaagh ka Dahi,Fauzia Arshi,"Kader Khan, Om Puri, Sanjay Mishra, Raajpal Yadav, Amit J, Razak Khan, Amita Nangia, Vijay Patkar, Chitrashi Rawat",,,,Daily Multimedia Limited,Hi Is A 2015 Hindi-Language Comedy Drama
Chinar Daastaan-E-Ishq,2015,https://en.wikipedia.org/wiki/Chinar:_Daastaan-E-Ishq,Chinar: Daastaan-E-Ishq,Sharique Minhaj,,,,,Shagun Films Private Limited,015 Indian Hindi-Language Romantic Drama
Bumper Draw,2015,https://en.wikipedia.org/wiki/Richard_Rishi,Richard Rishi,,,,,,,Redominantly Appears In Tamil And Telugu
Shaandaar,2015,https://en.wikipedia.org/wiki/Shaandaar_(2015_film),Shaandaar,Vikas Bahl,"Shahid Kapoor, Alia Bhatt",₹ 600 million ,est. ₹ 757 million ,Fox Star Studios,,15 Indian Hindi-Language Romantic Comedy
Ranviir the Marshal,2015,https://en.wikipedia.org/wiki/Ranviir_the_Marshal,Ranviir the Marshal,Milind Ukey,"Rishy, Rati Agnihotri, Rajesh Khattar, Shibani Kashyap",,,,Cine Act 1 Productions,The
Aligarh,2015,https://en.wikipedia.org/wiki/Aligarh_(film),Aligarh,Hansal Mehta,"Manoj Bajpayee, Rajkummar Rao, Ashish Vidyarthi",₹11 crore,₹4.27 crore,,,S A 2015 Indian Hindi Biographical Drama
Main Aur Charles,2015,https://en.wikipedia.org/wiki/Main_Aur_Charles,Main Aur Charles,Prawaal Raman,"Randeep Hooda, Adil Hussain, Richa Chadda, Tisca Chopra, Alexx O'Nell",₹100 million ,₹80 million ,,Wave Cinemas Cynozure Networkz,Is A 2015 Hindi Crime
Guddu Ki Gun,2015,https://en.wikipedia.org/wiki/Guddu_Ki_Gun,Guddu Ki Gun,Shantanu Ray ChhibberSheershak Anand,"Kunal Khemu, Payel Sarkar",,,Emenox Media Pvt. Ltd,,Is A Bollywood Adult Comedy
Once Upon a Time in Bihar,2015,https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Bihar,Once Upon A Time In Bihar,Nitin Chandra,"Ashish Vidyarthi, Kranti Prakash Jha, Ajay Kumar, Arti Puri, Pankaj Jha, Deepak Singh, [, 1, ]",,,,,Ihar Is An Indian Political/Social Drama
Love Exchange,2015,https://en.wikipedia.org/wiki/Love_Exchange_(film),Love Exchange,Raj V. Shetty,See below,,,Winds of Change Entertainment,Winds of Change Entertainment,An Indian 2015 Bollywood Romantic Comedy
Tere Jism Se Jaan Tak,2015,https://en.wikipedia.org/wiki/Tere_Jism_Se_Jaan_Tak,Tere Jism Se Jaan Tak,Raj Dayal,"Nataliya Kozhenova, Vinit Kakar, Shyam Bhimsariya, Shilpa Sharma, Dhananjay Galani, Ramesh Goyal",₹ 50 lacs,,Lavlin Films,,Is A Bollywood
Prithipal Singh,2015,https://en.wikipedia.org/wiki/Gulzar,Gulzar,,,,,,,And
Charlie Kay Chakkar Mein,2015,https://en.wikipedia.org/wiki/Charlie_Kay_Chakkar_Mein,Charlie Kay Chakkar Mein,Manish Srivastav,"Naseeruddin Shah, Anand Tiwari, Manasi Rachh, Amit Sial",,,Custard Apple Pictures,Picture Thoughts Production,A 2015 Bollywood Neo-Noir Crime Thriller
Yaara Silly Silly,2015,https://en.wikipedia.org/wiki/Yaara_Silly_Silly,Yaara Silly Silly,Subhash Sehgal,"Paoli Dam, Parambrata Chatterjee, Vidya Malvade, Eva Grover, Parth Suri",,₹ 2.6 million ,,,Is A 2015 Indian Romantic
Four Pillars of Basement,2015,https://en.wikipedia.org/wiki/Four_Pillars_of_Basement,Four Pillars of Basement,Giresh Naik K,"Dilzan Wadia, Bruna Abdullah, Alia Singh, Shawar Ali, Zakir Hussain",,₹ 0.15 crore ,,,2015 Indian Hindi Psychological Thriller
Prem Ratan Dhan Payo,2015,https://en.wikipedia.org/wiki/Prem_Ratan_Dhan_Payo,Prem Ratan Dhan Payo,Sooraj R. Barjatya,"Salman Khan, Sonam Kapoor, Neil Nitin Mukesh, Anupam Kher",₹ 60–90 crore ,est. ₹ 432 crore ,Fox Star Studios,Rajshri Productions,Romantic Family Drama
Loev,2015,https://en.wikipedia.org/wiki/Loev,Loev,Sudhanshu Saria,"Dhruv Ganesh, Shiv Panditt",US$1 million (approximate),,Netflix,,Is A 2015 Indian Romantic Drama
Billu Gamer,2015,https://en.wikipedia.org/wiki/Shriya_Sharma,Shriya Sharma,,,,,,,Tamil And Telugu
Tamasha,2015,https://en.wikipedia.org/wiki/Tamasha_(2015_film),Tamasha,Imtiaz Ali,"Ranbir Kapoor, Deepika Padukone",₹ 87 crore,est. ₹ 136.63 crore ,UTV Motion Pictures,Nadiadwala Grandson Entertainment,2015 Indian Coming-Of-Age Romantic Drama
Yeh Ishq Sarfira,2015,https://en.wikipedia.org/wiki/Oviya,Oviya,,,,,,,Ess Who Works In The Tamil And Malayalam
Hate Story 3,2015,https://en.wikipedia.org/wiki/Hate_Story_3,Hate Story 3,Vishal Pandya,"Sharman Joshi, Zareen Khan, Karan Singh Grover, Daisy Shah",₹ 20 crore ,₹ 62.21 crore ,AA Films,T-Series Films,15 Indian Hindi-Language Erotic Thriller
Yash Raaj aur Film!,2015,https://en.wikipedia.org/wiki/Raaj_Kumar,Raaj Kumar,,,,,,,Was An Indian Actor Who Worked In Hindi
Dilwale,2015,https://en.wikipedia.org/wiki/Dilwale_(2015_film),Dilwale,Rohit Shetty,"Shah Rukh Khan, [, 1, ], Kajol, Varun Dhawan, Kriti Sanon, Boman Irani, Pankaj Tripathi, Mukesh Tiwari",₹165 crore ,est. ₹376.85 crore ,UTV Motion Pictures,,015 Indian Hindi-Language Rom Com Action
Bajirao Mastani,2015,https://en.wikipedia.org/wiki/Bajirao_Mastani,Bajirao Mastani,Sanjay Leela Bhansali,"Ranveer Singh, Deepika Padukone, Priyanka Chopra",₹145 crore ,est. ₹356.2 crore ,Eros International,,Epic Historical Tragedy
Mohalla Assi,2015,https://en.wikipedia.org/wiki/Mohalla_Assi,Mohalla Assi,Chandraprakash Dwivedi,"Sunny Deol, Sakshi Tanwar, Ravi Kishan, Saurabh Shukla, Mukesh Tiwari, Mithilesh Chaturvedi, Rajendra Gupta, Seema Azmi",,,White Lion Entertainment Pvt. Ltd,Crossword Entertainment Pvt. Ltd.,18 Indian Hindi-Language Satirical Drama
Silence the Court Is in Session,2015,https://en.wikipedia.org/wiki/A_Dangerous_Game_(novel),,,,,,,,
