title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Water,2005,https://en.wikipedia.org/wiki/Water_(2005_film),Water,Deepa Mehta,"Seema Biswas, Lisa Ray, John Abraham, Sarala Kariyawasam, Manorama",,$10.4 million ,Mongrel Media(Canada)Fox Searchlight Pictures(United States)B.R. Films(India),David Hamilton Productions,Is A 2005 Drama
Salaam Namaste,2005,https://en.wikipedia.org/wiki/Salaam_Namaste,Salaam Namaste,Siddharth Anand,"Saif Ali Khan, Preity Zinta",₹ 110 million (US$1.3 million) ,₹ 572 million (equivalent to ₹ 1.9 billion or US$23 million in 2023) ,Yash Raj Films,Yash Raj Films,05 Indian Hindi-Language Romantic Comedy
James,2005,https://en.wikipedia.org/wiki/James_(2005_film),James,Rohit Jugraj,"Mohit Ahlawat, Nisha Kothari, Zakir Hussain, Mohan Agashe, Snehal Dabi, Rajpal Yadav, Raima Sen, Rajendra Gupta, Ishat Ali, Ravi Kale",,,R. R. Movie Makers,RGV Film Company,S Is A 2005 Indian Hindi-Language Action
Mumbai Godfather,2005,https://en.wikipedia.org/wiki/Mumbai_Godfather,Mumbai Godfather,Deepak Balraj Vij,"Seema Biswas, Vikram Singh, Rinku Ghosh, Manoj Joshi, Govind Namdeo",,,,,Mumbai Godfather Is A 2005 Indian
I Did Not Kill Gandhi,2005,https://en.wikipedia.org/wiki/Maine_Gandhi_Ko_Nahin_Mara,Maine Gandhi Ko Nahin Mara,Jahnu Barua,"Anupam Kher, Urmila Matondkar, Rajit Kapur, Parvin Dabas",,,Yash Raj Films[2],,Is A 2005 Indian Hindi-Language Drama
The Angrez,2005,https://en.wikipedia.org/wiki/The_Angrez,The Angrez,Kuntaa Nikkil,"Kuntaa Nikkil, Mast Ali, Aziz Naser, Ganesh Venkatraman, Soumya Bollapragada, Dheer Charan Srivastav",,,,,A 2005 Indian Hyderabadi-Language Comedy
"Main, Meri Patni... Aur Woh!",2005,"https://en.wikipedia.org/wiki/Main,_Meri_Patni_Aur_Woh","Main, Meri Patni Aur Woh",Chandan Arora,"Rajpal Yadav, Rituparna Sengupta, Varun Badola, Kay Kay Menon",₹ 2.5 crore ,₹3.37 crore ,,,Is A 2005 Indian Romantic Comedy
The Blue Umbrella,2005,https://en.wikipedia.org/wiki/The_Blue_Umbrella_(2005_film),The Blue Umbrella,Vishal Bhardwaj,"Pankaj Kapur, Shreya Sharma, Deepak Dobriyal","₹ 2,00,00,000","₹ 36,00,000 (loss)",UTV Motion Pictures,,The Blue Umbrella Is A 2005 Indian Drama
Sarivar Sari,2005,https://en.wikipedia.org/wiki/Sarivar_Sari,Sarivar Sari,Gajendra Ahire,"Madhura Velankar, Neena Kulkarni, Mohan Joshi, Bharat Jadhav, Shreyas Talpade, Milind Gunaji",,,,,Is A 2005 Indian Marathi-Language Drama
Hanuman,2005,https://en.wikipedia.org/wiki/Hanuman_(2005_film),Hanuman,V. G. Samant,,₹3.25 crore ,₹7.68 crore ,Sahara One Motion Pictures,,Anuman Is A 2005 Indian Animated Feature
Garam Masala,2005,https://en.wikipedia.org/wiki/Garam_Masala_(2005_film),Garam Masala,Priyadarshan,"Akshay Kumar, John Abraham, Paresh Rawal, Rimi Sen, Neha Dhupia, Daisy Bopanna, Neetu Chandra, Nargis Bagheri, Rajpal Yadav, Manoj Joshi, Asrani",₹ 17 crore ,₹ 54.65 crore ,,Venus Movies,Is A 2005 Indian Hindi-Language Comedy
Kyon Ki...,2005,https://en.wikipedia.org/wiki/Kyon_Ki,Kyon Ki,Priyadarshan,"Salman Khan, Jackie Shroff, Kareena Kapoor, Suniel Shetty, Rimi Sen, Om Puri",₹ 21 crore ,₹ 23.15 crore ,,,005 Indian Hindi-Language Romantic Drama
Shaadi No. 1,2005,https://en.wikipedia.org/wiki/Shaadi_No._1,Shaadi No. 1,David Dhawan,"Sanjay Dutt, Fardeen Khan, Zayed Khan, Sharman Joshi, Soha Ali Khan, Esha Deol, Ayesha Takia, Riya Sen, Aarti Chhabria, Sophie Choudhary",₹ 150 million ,₹ 204.9 million ,UTV Motion Pictures,Pooja Entertainment,Is A 2005 Indian Hindi-Language Comedy
Angoor,2005,https://en.wikipedia.org/wiki/Sihi_Kahi_Chandru,Sihi Kahi Chandru,,,,,,,Is An Indian Kannada
Darna Zaroori Hai,2005,https://en.wikipedia.org/wiki/Amal_Neerad,Amal Neerad,,,,,,,Is An Indian
Ek Khiladi Ek Haseena,2005,https://en.wikipedia.org/wiki/Ek_Khiladi_Ek_Haseena_(film),Ek Khiladi Ek Haseena,Suparn Verma,"Fardeen Khan, Koena Mitra, Kay Kay Menon, Feroz Khan, Rohit Roy",₹ 5.75 crore (equivalent to ₹ 20 crore or US$2.3 million in 2023),₹ 7.88 crore (equivalent to ₹ 27 crore or US$3.2 million in 2023),Pritish Nandy Communications,,005 Indian Hindi-Language Crime Thriller
Taj Mahal: An Eternal Love Story,2005,https://en.wikipedia.org/wiki/Taj_Mahal:_An_Eternal_Love_Story,Taj Mahal: An Eternal Love Story!,Akbar Khan,"Kabir Bedi, Sonya Jehan, Manisha Koirala, Arbaaz Khan",₹500 million ,₹311 million ,Mashreq Communications Ltd.,,Story Is A 2005 Indian Historical Drama
Deewane Huye Paagal,2005,https://en.wikipedia.org/wiki/Deewane_Huye_Paagal,Deewane Huye Paagal,Vikram Bhatt,"Akshay Kumar, Suniel Shetty, Shahid Kapoor, Rimi Sen, Paresh Rawal, Johnny Lever, Om Puri, Vijay Raaz, Vivek Oberoi, Aftab Shivdasani, Suresh Menon, Asrani",₹ 20 crore ,₹ 26.5 crore ,UTV Motion Pictures,Base Industries Group,Romantic Action Comedy
The Hangman,2005,https://en.wikipedia.org/wiki/The_Hangman_(2005_film),The Hangman,Vishal Bhandari,"Shreyas Talpade, Om Puri",,,B4U Productions,,The Hangman Is A Bollywood Drama
Apaharan,2005,https://en.wikipedia.org/wiki/Apaharan,Apaharan,Prakash Jha[1],"Ajay Devgn, Bipasha Basu, Nana Patekar, Murli Sharma",₹110.0 million ,₹231.6 million ,Entertainment OneHoli Cow Pictures,,2005 Indian Hindi-Language Crime Action
Mr Ya Miss,2005,https://en.wikipedia.org/wiki/Mr_Ya_Miss,Mr Ya Miss,Antara MaliSatchit Puranik,"Antara Mali, Aftab Shivdasani, Riteish Deshmukh, (credited as Ritiesh Deshmukh)",,,,,Comedy
Home Delivery: Aapko... Ghar Tak,2005,https://en.wikipedia.org/wiki/Home_Delivery,Home Delivery,Sujoy Ghosh,"Vivek Oberoi, Ayesha Takia, Boman Irani, Mahima Chaudhry",,,Zee Motion Pictures(India)Eros International(Overseas),Percept Picture Company,Is A 2005 Indian Hindi-Language Comedy
Ho Jaata Hai Pyaar,2005,https://en.wikipedia.org/wiki/Sudarshan_Faakir,Sudarshan Faakir,,,,,,,S 1979
Kalyug,2005,https://en.wikipedia.org/wiki/Kalyug_(2005_film),Kalyug,Mohit Suri,"Kunal Khemu, Emraan Hashmi, Smilie, Deepal Shaw, Amrita Singh, Ashutosh Rana",,,Shemaroo Entertainment,Vishesh Films,05 Indian Hindi-Language Action Thriller
Neal 'N' Nikki,2005,https://en.wikipedia.org/wiki/Neal_'n'_Nikki,Neal 'n' Nikki,Arjun Sablok,"Uday Chopra, Tanisha Mukerji",,₹ 10.43 crore ,Yash Raj Films,Yash Raj Films,05 Indian Hindi-Language Romantic Comedy
Ek Ajnabee,2005,https://en.wikipedia.org/wiki/Ek_Ajnabee,Ek Ajnabee,Apoorva Lakhia,"Amitabh Bachchan, Arjun Rampal, Perizaad Zorabian, Kelly Dorji",,,Eros International,G. S. Entertainment Pvt. Ltd.,05 Indian Hindi-Language Action-Thriller
Kal: Yesterday and Tomorrow,2005,https://en.wikipedia.org/wiki/Kal:_Yesterday_and_Tomorrow,Kal: Yesterday and Tomorrow,Ruchi Narain,"Chitrangda Singh, Ram Kapoor, Shiney Ahuja",₹ 1 crore ,est. ₹ 35 lakh ,,,005 Indian Hindi-Language Thriller Drama
Bluffmaster!,2005,https://en.wikipedia.org/wiki/Bluffmaster!,Bluffmaster!,Rohan Sippy,"Abhishek Bachchan, Ritesh Deshmukh, Priyanka Chopra, Sanjay Mishra, Boman Irani, Nana Patekar",₹ 10 crore ,₹ 32.7 crore ,UTV Motion Pictures,,2005 Indian Hindi-Language Crime Comedy
Zinda,2005,https://en.wikipedia.org/wiki/Zinda_(film),Zinda,Sanjay Gupta,"Sanjay Dutt, John Abraham, Lara Dutta, Celina Jaitly",,,,,Neo-Noir Action Thriller
Vaah! Life Ho Toh Aisi!,2005,https://en.wikipedia.org/wiki/Vaah!_Life_Ho_Toh_Aisi!,Vaah! Life Ho Toh Aisi!,Mahesh Manjrekar,"Shahid Kapoor, Sanjay Dutt, Amrita Rao, Arshad Warsi, Mohnish Bahl, Prem Chopra, Sharat Saxena",₹ 120 million ,₹ 190 million ,UTV Motion Pictures,,Fantasy Comedy Drama
Dosti: Friends Forever,2005,https://en.wikipedia.org/wiki/Dosti:_Friends_Forever,Dosti: Friends Forever,Suneel Darshan,"Bobby Deol, Akshay Kumar, Kareena Kapoor, Lara Dutta",₹ 150 million ,₹ 230 million ,Shree Krishna International,,005 Indian Hindi-Language Romantic Drama
Shikhar,2005,https://en.wikipedia.org/wiki/Shikhar_(2005_film),Shikhar,John Matthew Matthan,"Ajay Devgn, Bipasha Basu, Shahid Kapoor, Amrita Rao",₹ 14 crore ,₹ 10.3 crore ,Cinematt Pictures Pvt. Ltd.,,Is A 2005 Indian Hindi-Language Drama
Anjaane: The Unknown,2005,https://en.wikipedia.org/wiki/Anjaane,Anjaane,Harry W. Fernandes,"Manisha Koirala, Sanjay Kapoor, Tejaswini Kolhapure, Helen, Tanwi Gouri Mehta, Anand Mehta",₹ 1.50 crore ,₹ 13.50 lakh ,,,N Is A 2005 Indian Hindi-Language Horror
Divorce: Not Between Husband and Wife,2005,https://en.wikipedia.org/wiki/Divorce:_Not_Between_Husband_and_Wife,Divorce,M.J. Ramanan,"Parth Dave, Sonu Sood, Mandira Bedi, Tannishtha Chatterjee, Snehal Dabi",Rs,,,V for U Films,Is A 2005 Indian Hindi-Language  Drama
Nikamma,2005,https://en.wikipedia.org/wiki/Sanjay_Chhel,Sanjay Chhel,,,,,,,Sanjay Chhel Is An Indian
99.9 FM,2005,https://en.wikipedia.org/wiki/99.9_FM_(film),99.9 FM,Sanjay Bhatia,"Shawar Ali, Raima Sen, Dipannita Sharma",,"₹ 44,588 (US$530) ",,,9 Fm Is A 2005 Indian
Mr Prime Minister,2005,https://en.wikipedia.org/wiki/Mr._Prime_Minister,Mr. Prime Minister,Dev Anand,"Dev Anand, Prem Chopra, Boman Irani, A.K. Hangal",,,,,R Is A 2005 Indian Hindi-Language Satire
Hyderabad Nawabs,2006,https://en.wikipedia.org/wiki/Hyderabad_Nawabs,Hyderabad Nawabs,Lakshmikanth Chenna,"Mast Ali, Vandana Gupta, Stuti Misra, Aziz Naser, Dheer Charan Srivastav, Raju Srivastav",,,,,A 2006 Indian Hyderabadi-Language Comedy
Chai Garam,2006,https://en.wikipedia.org/wiki/Barfi!_(soundtrack),Barfi!,,,,,,,The Soundtrack Album For The 2012 Hindi
Jawani Diwani: A Youthful Joyride,2006,https://en.wikipedia.org/wiki/Jawani_Diwani:_A_Youthful_Joyride,Jawani Diwani,Manish Sharma,"Emraan Hashmi, Celina Jaitly, Hrishitaa Bhatt",,,T-Series,,2006 Indian Hindi-Language Adult Comedy
Family: Ties of Blood,2006,https://en.wikipedia.org/wiki/Family_(2006_film),Family,Rajkumar Santoshi,"Amitabh Bachchan, Akshay Kumar, Bhumika Chawla",₹25 crore ,₹14.59 crore ,,DMS Films Private Limited,06 Indian Hindi-Language Action Thriller
Rang De Basanti,2006,https://en.wikipedia.org/wiki/Rang_De_Basanti,Rang De Basanti,Rakeysh Omprakash Mehra,"Aamir Khan, Siddharth, Atul Kulkarni, Sharman Joshi, Kunal Kapoor, Alice Patten, Soha Ali Khan, Waheeda Rehman, Kirron Kher, Om Puri",,₹97.90 crore ,UTV Motion Pictures,Rakeysh Omprakash Mehra Pictures,Epic Coming-Of-Age Socio-Political Drama
Mixed Doubles,2006,https://en.wikipedia.org/wiki/Mixed_Doubles_(2006_film),Mixed Doubles,Rajat Kapoor,"Konkona Sen Sharma, Ranvir Shorey, Koel Purie, Rajat Kapoor",,,,,Is An Indian
Rafta Rafta: The Speed,2006,https://en.wikipedia.org/wiki/Rafta_Rafta_–_The_Speed,Rafta Rafta – The Speed,Raj Sharma,"Sameer Dharmadhikari, Viraaj Kumar, Urmila Rao, Monica Castelino, Rahul Roy",₹3 crore ,,,Raj Dhairya Entertainment,Is A 2006 Hindi-Language Romantic Drama
Aksar,2006,https://en.wikipedia.org/wiki/Aksar,Aksar,Anant Mahadevan,"Emraan Hashmi, Udita Goswami, Dino Morea",,,Siddhi Vinayak CreationsVenus Worldwide Entertainment,Siddhi Vinayak Creations,06 Indian Hindi-Language Erotic Thriller
Mere Jeevan Saathi,2006,https://en.wikipedia.org/wiki/Mere_Jeevan_Saathi_(2006_film),Mere Jeevan Saathi,Suneel Darshan,"Akshay Kumar, Karishma Kapoor, Amisha Patel, Gulshan Grover",₹ 11 crore ,₹ 7.82 crore ,Shree Krishna International Pvt. Ltd.,,006 Indian Hindi-Language Romantic Drama
Holiday,2006,https://en.wikipedia.org/wiki/Holiday_(2006_film),Holiday,Pooja Bhatt,"Dino Morea, Onjolee Nair, Kashmera Shah",,,,,Holiday Is A 2006 Indian Romantic Dance
Fight Club: Members Only,2006,https://en.wikipedia.org/wiki/Fight_Club:_Members_Only,Fight Club: Members Only,Vikram Chopra,"Sunil Shetty, Sohail Khan, Zayed Khan, Dino Morea, Ritesh Deshmukh, Aashish Chaudhary, Rahul Dev, Dia Mirza, Amrita Arora",₹ 8.25 crore ,₹ 8.88 crore ,,Sohail Khan Productions,06 Indian Hindi-Language Action Thriller
Chingaari,2006,https://en.wikipedia.org/wiki/Chingaari,Chingaari,Kalpana Lajmi,"Mithun Chakraborty, Sushmita Sen, Anuj Sawhney",,,,,Is A 2006 Indian Hindi Drama
Aisa Kyon Hota Hai?,2006,https://en.wikipedia.org/wiki/Aisa_Kyon_Hota_Hai?,Aisa Kyon Hota Hai?,Ajay Kanchan,"Rati Agnihotri, Aryan Vaid, Gopi Bhalla, Mehul Bhojak, Avtar Gill, Johnny Lever, Rachana Maurya",,,,,Is A 2006 Hindi-Language
Taxi No. 9 2 11: Nau Do Gyarah,2006,https://en.wikipedia.org/wiki/Taxi_No._9211,Taxi No. 9 2 11: Nau Do Gyarah,Milan Luthria,"Nana Patekar, John Abraham, Sameera Reddy, Sonali Kulkarni, Shivaji Satam",₹100 million,₹321.7 million ,UTV Motion Pictures,,06 Indian Hindi-Language Comedy Thriller
Humko Tumse Pyaar Hai,2006,https://en.wikipedia.org/wiki/Humko_Tumse_Pyaar_Hai,Humko Tumse Pyaar Hai,Vikram BhattBunty Soorma,"Bobby Deol, Arjun Rampal, Amisha Patel",₹7.5 crore,₹4.33 crore ,,Cineyugg Entertainment,006 Indian Hindi-Language Romantic Drama
Malamaal Weekly,2006,https://en.wikipedia.org/wiki/Malamaal_Weekly,Malamaal Weekly,Priyadarshan,"Paresh Rawal, Om Puri, Riteish Deshmukh, Rajpal Yadav, Asrani",₹7 crore ,₹42.76 crore ,Sahara One Motion Pictures,,Y Is A 2006 Indian Hindi-Language Comedy
Teesri Aankh: The Hidden Camera,2006,https://en.wikipedia.org/wiki/Teesri_Aankh:_The_Hidden_Camera,Teesri Aankh,Harry Baweja,"Sunny Deol, Amisha Patel, Neha Dhupia, Aarti Chhabria, Aashish Chaudhary, Mukesh Tiwari, Mukesh Rishi, Murli Sharma",,,,Baweja Movies,Is A 2006 Indian Action-Techno Thriller
Jigyaasa,2006,https://en.wikipedia.org/wiki/Faisal_Saif,Faisal Saif,,,,,,,Was An Indian
Umar,2006,https://en.wikipedia.org/wiki/Umar_(film),Umar,Karan Razdan,"Jimmy Shergill, Shenaz Treasurywala, Prem Chopra, Kader Khan, Satish Kaushik, Shakti Kapoor, Dalip Tahil",,,Eros International,,Is A 2006 Indian Crime-Drama
Souten: The Other Woman,2006,https://en.wikipedia.org/wiki/Souten:_The_Other_Woman,Souten: The Other Woman,Karan Razdan,"Mahima Chaudhry, Gulshan Grover, Shakti Kapoor, Padmini Kolhapure, Kiran Rathod, Vikram Singh",,,,,The Other Woman Is A 2006 Bollywood
Chand Ke Paar Chalo,2006,https://en.wikipedia.org/wiki/Chand_Ke_Paar_Chalo_(film),Chand Ke Paar Chalo,Mustafa Engineer,"Sahib Chopra, Preeti Jhangiani, Sanjay Narvekar, Shakti Kapoor, Himani Shivpuri, Alok Nath, Sanjay Narvekar, Razzak Khan, Kannu Gill, Tej Sapru",,,,Creative channel,Is A 2006 Bollywood
Hello? Kaun Hai!,2006,https://en.wikipedia.org/wiki/Chunky_Panday,Chunky Panday,,,,,,,Actor Who Works In Hindi-Language
Shaadi Se Pehle,2006,https://en.wikipedia.org/wiki/Shaadi_Se_Pehle,Shaadi Se Pehle,Satish Kaushik,"Akshaye Khanna, Sunil Shetty, Mallika Sherawat, Ayesha Takia, Aftab Shivdasani",,₹ 188.8 million ,Mukta Arts Ltd,,06 Indian Hindi-Language Romantic Comedy
Saawan - The Love Season,2006,https://en.wikipedia.org/wiki/Saawan..._The_Love_Season,Sawaan... The Love Season,Saawan Kumar Tak,"Saloni Aswani, Kapil Jhaveri, Salman Khan",,,,,Is A 2006 Indian Hindi-Language Romance
Banaras,2006,https://en.wikipedia.org/wiki/Banaras_(2006_film),Banaras,Pankaj Parashar,"Urmila Matondkar, Dimple Kapadia, Raj Babbar, Ashmit Patel, Naseeruddin Shah",,,,Setu Creations,2006 Indian Hindi-Language Musical Drama
Humko Deewana Kar Gaye,2006,https://en.wikipedia.org/wiki/Humko_Deewana_Kar_Gaye,Humko Deewana Kar Gaye,Raj Kanwar,"Akshay Kumar, Katrina Kaif, Bipasha Basu, Anil Kapoor, Vivek Shauq, Bhagyashree",₹170 Million INR,₹273.6 Million INR ,T-Series FilmsUTV Motion Pictures,,006 Indian Hindi-Language Romantic Drama
36 China Town,2006,https://en.wikipedia.org/wiki/36_China_Town,36 China Town,Abbas–Mustan,"Akshaye Khanna, Shahid Kapoor, Kareena Kapoor, Paresh Rawal, Payal Rohatgi, Johnny Lever, Tannaz Irani, Isha Koppikar, Priyanka Chopra, Tanushree Dutta, Upen Patel, Aasif Sheikh",₹ 19 crore ,₹ 38 crore ,Tips Industries,Mukta Arts,Mystery Thriller Comedy
Pyare Mohan,2006,https://en.wikipedia.org/wiki/Pyare_Mohan,Pyare Mohan,Indra Kumar,"Fardeen Khan, Vivek Oberoi, Esha, Amrita Rao, Boman Irani",,,Maruti International,,2006 Indian Hindi-Language Crime Comedy
Gangster,2006,https://en.wikipedia.org/wiki/Gangster:_A_Love_Story,Gangster: A Love Story,Anurag Basu,"Kangana Ranaut, Emraan Hashmi, Shiney Ahuja, Gulshan Grover",₹6.5 crore ,₹17.93 crore ,Vishesh Films,,Indian Hindi-Language Romantic Thriller
"Tom, Dick, and Harry",2006,"https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)","Tom, Dick, and Harry",Deepak Tijori,"Dino Morea, Jimmy Sheirgill, Anuj Sawhney, Celina Jaitly, Kim Sharma",,,Shree Ashtavinayak Cine Vision,Oracle Entertainment Pvt. Ltd.,Y Is A 2006 Indian Hindi-Language Comedy
Tathastu,2006,https://en.wikipedia.org/wiki/Tathastu,Tathastu,Anubhav Sinha,Sanjay Dutt,,,,,Is A 2006 Indian Hindi-Language Drama
Aatma,2006,https://en.wikipedia.org/wiki/Aatma_(2006_film),Aatma,Deepak Ramsay,"Kapil Jhaveri, Neha Bajpai, Deep Dhillon, Amriena, Mukesh Tiwari, Sadashiv Amrapurkar",,,,,Is A 2006 Indian Hindi-Language Horror
Ankahee,2006,https://en.wikipedia.org/wiki/Ankahee_(2006_film),Ankahee,Vikram Bhatt,"Aftab Shivdasani, Ameesha Patel, Esha",,,Pritish Nandy Communications,,Indian Hindi-Language Romantic Thriller
Fanaa,2006,https://en.wikipedia.org/wiki/Fanaa_(2006_film),Fanaa,Kunal Kohli,"Aamir Khan, Kajol",₹ 30 crore ,₹ 105.48 crore ,,Yash Raj Films,Indian Hindi-Language Romantic-Thriller
Sacred Evil,2006,https://en.wikipedia.org/wiki/Sacred_Evil_–_A_True_Story,Sacred Evil,Abhigyan JhaAbhiyan Rajhans,"Sarika, Lynsey Pow, Frédéric Andrau",,,Percept Pictures Company,,Is A 2006 Indian Supernatural/Surreal
Love Ke Chakkar Mein,2006,https://en.wikipedia.org/wiki/Love_Ke_Chakkar_Mein,Love Ke Chakkar Mein,B. H. Tharun Kumar,"Rishi Kapoor, Akshat Bhatia, Namitha, Satish Shah, Shoma Anand",,,,Manash Productions,Kar Mein Is A 2006 Hindi Language Comedy
Bollywood Evil Dead,2006,https://en.wikipedia.org/wiki/Sahara_Movie_Studios,,,,,,,,Was A
Phir Hera Pheri,2006,https://en.wikipedia.org/wiki/Phir_Hera_Pheri,Phir Hera Pheri,Neeraj Vora,"Akshay Kumar, Suniel Shetty, Paresh Rawal, Bipasha Basu, Rimi Sen, Sharat Saxena, Johnny Lever, Rajpal Yadav, Milind Gunaji, Manoj Joshi, Razak Khan",₹ 18 crore ,₹69.12 crore ,,Base Industries Group,Is A 2006 Indian Hindi-Language Comedy
Chup Chup Ke,2006,https://en.wikipedia.org/wiki/Chup_Chup_Ke,Chup Chup Ke,Priyadarshan,"Shahid Kapoor, Kareena Kapoor, Suniel Shetty, Neha Dhupia, Paresh Rawal, Rajpal Yadav, Shakti Kapoor, Om Puri, Anupam Kher, Manoj Joshi, Asrani",₹ 12 crore ,₹25.58 crore ,UTV Motion Pictures,UTV Motion Pictures,2006 Indian Hindi-Language Comedy Drama
Alag: He Is Different.... He Is Alone...,2006,https://en.wikipedia.org/wiki/Alag,Alag,Ashu Trikha,"Akshay Kapoor, Dia Mirza",₹ 8 crore ,₹ 56 lakh ,,Subi Samuel Movies Pvt. Ltd.,06 Indian Hindi-Language Science-Fiction
Vidhyaarthi: The Power of Students,2006,https://en.wikipedia.org/wiki/Harish_Patel,Harish Patel,,,,,,,He Has Appeared In A Variety Of Hindi
